month,UNIV_EW,IWM,SPY,H1_OL_EW_Q1,H1_OL_EW_Q2,H1_OL_EW_Q3,H1_OL_EW_Q4,H1_OL_EW_Q5,H1_OL_VW_Q1,H1_OL_VW_Q2,H1_OL_VW_Q3,H1_OL_VW_Q4,H1_OL_VW_Q5,H1_OL_EW_Q5mQ1,H1_OL_INDNEU_EW_Q5mQ1,H2a_FCS_EW_Q1,H2a_FCS_EW_Q2,H2a_FCS_EW_Q3,H2a_FCS_EW_Q4,H2a_FCS_EW_Q5,H2a_FCS_VW_Q1,H2a_FCS_VW_Q2,H2a_FCS_VW_Q3,H2a_FCS_VW_Q4,H2a_FCS_VW_Q5,H2a_FCS_EW_Q5mQ1,H2a_FCS_INDNEU_EW_Q5mQ1,H3_margin_chg_EW_Q1,H3_margin_chg_EW_Q2,H3_margin_chg_EW_Q3,H3_margin_chg_EW_Q4,H3_margin_chg_EW_Q5,H3_margin_chg_VW_Q1,H3_margin_chg_VW_Q2,H3_margin_chg_VW_Q3,H3_margin_chg_VW_Q4,H3_margin_chg_VW_Q5,H3_margin_chg_EW_Q5mQ1,H3_margin_chg_INDNEU_EW_Q5mQ1,H2b_EW_cell11,H2b_EW_cell12,H2b_EW_cell13,H2b_EW_cell21,H2b_EW_cell22,H2b_EW_cell23,H2b_EW_cell31,H2b_EW_cell32,H2b_EW_cell33,H2b_EW_HHmRest
2016-01-01,-0.080060,-0.085775,-0.049786,-0.114501,-0.089537,-0.081041,-0.059844,-0.065713,-0.047689,-0.055032,-0.063380,-0.029030,-0.042276,0.048788,0.018399,-0.070375,-0.068393,-0.070295,-0.077038,-0.103392,-0.034678,-0.052076,-0.040131,-0.063805,-0.067312,-0.033016,-0.012598,-0.103536,-0.055308,-0.062820,-0.067928,-0.123590,-0.029214,-0.056015,-0.051484,-0.062728,-0.055386,-0.020054,0.003207,-0.077115,-0.047288,-0.090904,-0.080899,-0.039505,-0.083018,-0.116202,-0.048906,-0.107284,-0.034304
2016-02-01,0.021962,-0.002234,-0.000826,0.006654,0.008297,0.028751,0.028833,0.033295,-0.007540,0.005095,0.021705,0.015908,0.002614,0.026641,0.010803,0.016188,0.029567,0.043282,0.020460,0.007673,-0.005393,-0.000565,0.014410,0.014436,0.012157,-0.008515,-0.004038,0.014648,0.033238,0.037436,0.018576,0.001395,-0.016854,-0.000016,0.017837,0.017263,-0.014937,-0.013253,-0.013956,0.035844,0.017622,0.011871,0.021736,0.044773,0.041626,0.007238,0.051912,-0.008750,-0.037828
2016-03-01,0.084701,0.080134,0.067266,0.092100,0.081193,0.083811,0.071381,0.081463,0.061888,0.078503,0.071080,0.061666,0.069519,-0.010637,0.007717,0.079818,0.077733,0.084480,0.071054,0.096212,0.065929,0.080156,0.078176,0.057322,0.057374,0.016394,0.000476,0.094818,0.080062,0.073249,0.070810,0.080280,0.075792,0.069141,0.077679,0.059971,0.055239,-0.014539,-0.005949,0.068462,0.072656,0.091668,0.084378,0.072406,0.085412,0.086622,0.080596,0.096032,0.015758
2016-04-01,0.026551,0.016723,0.003941,0.049863,0.021759,0.031334,0.026425,-0.003762,-0.005830,-0.025621,0.011390,-0.013151,0.000096,-0.053624,-0.020927,0.022400,0.019044,0.021557,0.013902,0.042505,-0.012596,-0.029188,0.007631,0.013702,0.007726,0.020105,-0.004063,0.045867,0.006973,-0.000763,0.015499,0.041716,-0.029767,0.019417,-0.037384,0.005622,0.010186,-0.004151,-0.007505,0.024430,0.020964,0.030040,0.023317,0.010611,0.011061,0.036722,0.009140,0.041300,0.020514
2016-05-01,0.008338,0.022404,0.017012,0.010400,0.028382,0.010354,-0.006909,0.006590,0.020152,0.031566,0.008437,-0.011962,0.022270,-0.003810,0.008905,0.003257,0.012989,0.015049,0.002908,0.010709,0.021983,0.032727,0.018622,0.002367,0.010525,0.007452,0.001567,0.001702,0.022933,0.008462,0.015928,0.025654,0.028858,0.033085,0.016288,0.012239,0.026953,0.023952,0.013043,-0.009628,0.016505,0.010683,0.007621,0.009637,0.014745,-0.006795,0.009580,0.024530,0.017987
2016-06-01,0.001803,-0.000174,0.003476,-0.008287,0.000159,0.002013,0.002072,0.006997,-0.008942,0.002692,-0.005133,0.014611,0.006387,0.015284,0.019063,0.001456,0.003419,0.001492,-0.002593,-0.008844,0.006284,-0.002631,-0.008510,0.000462,0.004374,-0.010300,-0.001707,-0.000556,-0.007663,0.006205,-0.003734,-0.006122,-0.002505,0.001348,-0.008077,-0.000072,-0.003540,-0.005566,0.003420,0.011877,0.006613,-0.007995,0.002081,0.005195,-0.001994,-0.009590,-0.001067,-0.019300,-0.019940
2016-07-01,0.063549,0.058749,0.036471,0.089228,0.056821,0.057829,0.059614,0.058267,0.071137,0.053454,0.039807,0.038775,0.037123,-0.030961,-0.032387,0.058345,0.056345,0.086502,0.066923,0.059867,0.058971,0.050591,0.071760,0.053555,0.030818,0.001522,-0.003276,0.061862,0.069148,0.055984,0.059980,0.067889,0.071066,0.083074,0.073439,0.055358,0.033280,0.006027,0.014653,0.056881,0.059966,0.053644,0.107887,0.060465,0.073757,0.061505,0.055713,0.065520,-0.000707
2016-08-01,0.018901,0.017841,0.001198,-0.002769,0.018386,0.030041,0.036988,0.019019,-0.001235,0.012549,0.003364,0.003015,-0.009274,0.021788,0.037032,0.026658,0.013180,0.009367,0.020492,0.021025,0.011643,0.004208,-0.009141,-0.000404,-0.005507,-0.005633,0.003094,0.034374,0.009492,-0.003232,0.036389,0.004483,0.013345,-0.009847,-0.011568,0.010740,-0.021368,-0.029891,-0.008161,0.017575,0.024415,0.017308,0.020961,0.011704,0.012139,0.020178,0.030131,0.007034,-0.012268
2016-09-01,0.015192,0.010739,0.000058,0.023548,0.022442,0.022049,0.014498,0.000918,0.013475,0.023359,0.004730,-0.006041,0.000943,-0.022630,0.001865,0.009316,0.011394,0.011907,0.024547,0.021038,0.008244,0.029153,0.001072,0.007373,0.003382,0.011722,0.006527,0.016328,0.009303,0.000526,0.005735,0.047552,0.009582,-0.001060,0.000292,0.027544,0.012837,0.031225,0.035840,0.004462,0.008599,0.018711,0.024441,0.009671,0.011834,0.043728,-0.008105,0.024502,0.010334
2016-10-01,-0.044977,-0.045971,-0.017337,-0.052912,-0.040911,-0.054777,-0.043099,-0.035417,-0.026102,-0.010068,-0.015874,-0.035547,-0.037131,0.017495,0.003642,-0.036493,-0.041308,-0.037075,-0.043344,-0.057086,-0.010538,-0.018183,-0.021646,-0.046762,-0.026874,-0.020593,-0.011597,-0.061478,-0.039285,-0.026259,-0.048196,-0.076135,0.005762,-0.025457,-0.020146,-0.018146,-0.062240,-0.014657,-0.018617,-0.045206,-0.037574,-0.033464,-0.036469,-0.039195,-0.034165,-0.066824,-0.040302,-0.050500,-0.008850
2016-11-01,0.094100,0.110633,0.036838,0.074709,0.095112,0.089490,0.110238,0.101054,0.008733,0.026267,0.068446,0.064452,0.017680,0.026345,0.019691,0.080524,0.099171,0.099205,0.098275,0.107197,0.016234,0.007730,0.012832,0.059124,0.031594,0.026674,0.006503,0.082458,0.088721,0.090337,0.089447,0.056222,-0.019368,0.044022,0.027011,0.003535,0.028584,-0.026236,-0.041852,0.095779,0.071279,0.083975,0.127409,0.098563,0.085630,0.119849,0.097189,0.090310,-0.007149
2016-12-01,0.014093,0.028844,0.020272,0.017163,0.012033,0.001099,0.011195,0.026938,0.014887,0.023216,0.003979,-0.007214,0.011419,0.009774,0.012100,0.010351,0.015073,0.020325,0.006806,0.026567,0.010435,0.015379,0.015174,0.009860,0.017724,0.016216,0.012038,0.006116,0.020161,0.022138,0.022911,0.016590,0.007743,0.003410,0.013332,0.024550,0.032164,0.010474,0.003497,0.005045,0.010621,0.021857,0.005221,0.016204,0.019288,0.017404,0.041679,0.009527,-0.007638
2017-01-01,0.017724,0.002818,0.017895,0.027392,0.031815,0.015137,0.016361,-0.000605,0.036329,0.048336,0.022959,0.000137,0.028370,-0.027997,-0.010710,0.017492,0.007463,0.015217,0.021821,0.025295,0.033603,0.035314,0.052469,0.026663,0.018094,0.007803,0.008862,0.026741,0.007417,0.005570,0.019611,0.037802,0.067876,0.039937,0.025401,0.047893,0.021082,0.011061,0.006108,0.012814,0.019896,0.003048,0.024245,0.004196,0.020750,0.046597,0.004676,0.016935,-0.000093
2017-02-01,0.014620,0.019300,0.039291,0.026941,0.019635,0.012738,0.004260,0.010640,0.025303,0.049460,0.043359,0.017180,0.044497,-0.016301,-0.007664,0.008483,0.008010,0.018451,0.023369,0.004279,0.022285,0.063735,0.032408,0.024141,0.041487,-0.004204,0.011719,0.021636,0.016219,0.014392,0.020544,0.028399,0.020465,0.034275,0.037421,0.062263,0.030220,0.006764,0.008272,0.001860,0.010237,0.014099,0.016479,0.024284,0.018113,0.008110,0.020279,-0.000816,-0.014998
2017-03-01,0.011621,0.000260,0.001250,0.007738,0.019401,0.015670,0.014962,0.006493,0.006970,0.023925,-0.000088,0.002031,0.017418,-0.001245,-0.000025,0.017056,0.007407,0.011198,0.016969,0.011168,0.005551,0.020190,0.017519,0.013098,0.000811,-0.005889,-0.003841,0.025142,0.014490,0.009715,0.013472,0.019431,0.023667,0.008938,0.003308,0.026232,-0.002506,-0.005710,0.002003,0.023714,0.008213,0.015627,0.008547,0.011195,0.010417,0.008633,0.019157,0.014192,0.001005
2017-04-01,0.015415,0.011493,0.009926,0.013649,0.024933,0.009768,0.016975,0.014669,0.025954,0.015552,0.018160,0.000441,0.024387,0.001019,-0.002480,0.010652,0.015728,0.012342,0.025685,0.012800,0.017977,0.021014,0.011308,0.020083,0.011590,0.002148,0.015946,0.016863,0.018952,0.018230,0.030232,0.025275,0.030054,0.022855,0.046878,0.013440,0.000587,0.008412,0.009274,-0.003888,0.023556,0.021433,0.008587,0.013493,0.023084,0.001351,0.025115,0.028266,0.014175
2017-05-01,-0.009003,-0.019704,0.014113,-0.014145,0.011447,-0.002664,-0.009281,-0.027219,0.016241,0.052964,0.029075,-0.000810,0.023439,-0.013073,-0.016721,0.004136,-0.013261,-0.016242,0.003841,-0.026648,0.024788,0.039628,0.023592,0.016141,0.019170,-0.030784,-0.013092,-0.007917,0.000220,0.000869,-0.001532,0.009472,0.016637,0.028919,0.041683,0.029121,0.012526,0.017390,0.022392,-0.023311,0.005711,0.016128,0.000055,-0.002805,-0.017216,-0.037589,-0.012882,-0.003982,0.005006
2017-06-01,0.027272,0.033744,0.006375,0.029216,0.017952,0.031614,0.034987,0.026108,-0.008275,-0.015871,0.008732,0.007236,-0.014826,-0.003108,0.011202,0.018290,0.025183,0.027890,0.027573,0.031939,-0.002937,-0.021560,-0.001593,0.001168,0.005099,0.013649,-0.003393,0.047811,0.026285,0.015263,0.026937,0.046557,-0.001185,-0.000913,-0.024034,-0.024215,0.014351,-0.001255,-0.009039,0.029036,0.017930,0.021263,0.048788,0.015434,0.022708,0.025107,0.035551,0.028132,0.001155
2017-07-01,0.006263,0.008525,0.020554,0.010048,0.022707,0.010070,-0.004495,-0.009453,0.031819,0.027167,0.011302,0.017312,0.009809,-0.019501,-0.011268,0.009359,0.015204,-0.003619,0.002725,0.011063,0.024050,0.033848,0.012125,0.030868,0.014952,0.001705,-0.002799,0.002444,0.001475,-0.004757,0.017066,0.012242,0.030709,0.033608,0.007099,0.013797,0.059062,0.009798,-0.005469,0.012653,0.004726,0.019428,0.009548,-0.009920,0.007075,0.008886,0.000353,0.018915,0.012322
2017-08-01,-0.009210,-0.012579,0.002918,-0.013958,0.004934,-0.011669,-0.013904,-0.011440,0.004894,0.036473,-0.002868,-0.009339,-0.013252,0.002517,0.005688,-0.010495,-0.010710,-0.016671,-0.009856,0.002896,-0.006365,0.023008,0.004331,0.001007,0.017544,0.013390,-0.004660,-0.007461,0.003125,-0.002345,-0.013657,0.004892,-0.013898,0.006933,0.000327,0.014600,0.022328,0.012353,-0.001775,0.006352,-0.024658,-0.011929,-0.027905,-0.007444,0.007283,-0.005437,-0.018681,-0.001138,0.009164
2017-09-01,0.063302,0.063041,0.020149,0.057394,0.036660,0.062166,0.082473,0.078908,0.020957,-0.005456,0.035590,0.052723,0.034156,0.021513,0.023442,0.050521,0.056717,0.056502,0.064564,0.080430,0.016818,0.006941,0.007847,0.028045,0.040834,0.029909,0.026878,0.061886,0.051373,0.058128,0.053208,0.027308,0.021667,0.020457,0.025739,0.043736,-0.007095,-0.034578,-0.028377,0.057262,0.055449,0.042694,0.065078,0.054352,0.054725,0.093658,0.062607,0.074748,0.014020
2017-10-01,0.013226,0.007288,0.023564,0.025145,0.023538,0.009734,0.014681,-0.004562,0.027308,0.042976,0.025936,0.011963,0.046894,-0.029707,-0.018161,0.010812,0.014463,0.022895,0.017939,0.004122,0.041759,0.030451,0.049252,0.028543,0.017285,-0.006690,-0.001805,0.017209,0.023447,0.027626,0.017125,0.008921,0.043989,0.019244,0.042691,0.022433,0.046015,-0.008288,-0.015276,0.016994,0.003425,0.015250,0.009097,0.012500,0.028341,-0.004121,0.011196,0.031618,0.020033
2017-11-01,0.037004,0.029412,0.030566,0.026101,0.027648,0.027036,0.039336,0.063531,0.023397,0.019874,0.035088,0.055125,0.074819,0.037431,0.021830,0.035448,0.035642,0.036643,0.028508,0.054422,0.034102,0.027367,0.044480,0.032520,0.034285,0.018974,0.020377,0.035108,0.047006,0.042539,0.038273,0.009482,0.005308,0.048133,0.043756,0.036830,0.000793,-0.025626,-0.017842,0.016863,0.049416,0.030138,0.048264,0.040065,0.028125,0.040679,0.061405,0.034579,-0.004790
2017-12-01,0.008755,-0.003985,0.012128,0.014100,0.014819,-0.004928,0.006653,0.007612,0.016220,0.007363,0.007168,0.024990,0.017785,-0.006488,-0.017097,0.011311,0.001497,0.003603,0.001026,0.012478,0.016469,0.009522,0.008871,0.008926,0.021347,0.001167,-0.000273,-0.001918,0.009388,0.006830,-0.008441,0.001953,0.016727,0.011793,0.017124,0.006030,-0.006850,0.003870,0.003232,0.011630,0.021972,-0.001475,0.006182,0.002732,-0.007654,0.022463,0.007611,-0.004362,-0.012295
2018-01-01,0.038413,0.025580,0.056359,0.043643,0.045485,0.047172,0.034144,0.026166,0.075266,0.041850,0.064932,0.058695,0.110445,-0.017478,-0.008706,0.045233,0.030801,0.031235,0.037315,0.047932,0.056245,0.061765,0.112110,0.054320,0.076615,0.002699,-0.001394,0.026266,0.038517,0.034671,0.045252,0.046791,0.040608,0.097196,0.096162,0.078264,0.081667,0.020524,0.012415,0.029924,0.046816,0.036015,0.033902,0.033669,0.042614,0.039782,0.040363,0.043123,0.005237
2018-02-01,-0.035935,-0.038437,-0.036360,-0.039077,-0.024655,-0.037264,-0.033105,-0.045266,-0.040523,-0.005220,-0.033463,-0.045866,-0.042334,-0.006189,-0.002262,-0.044308,-0.038226,-0.035613,-0.032440,-0.041177,-0.039543,-0.019009,-0.020814,-0.055692,-0.028416,0.003131,0.008802,-0.032968,-0.028666,-0.037248,-0.039650,-0.026035,-0.008098,-0.075250,-0.028954,-0.013538,-0.033235,0.006932,0.006647,-0.032762,-0.047303,-0.047404,-0.040474,-0.027483,-0.051528,-0.044363,-0.005115,-0.061573,-0.024519
2018-03-01,0.005299,0.012175,-0.027411,-0.007650,0.005168,0.009110,0.009959,0.015442,-0.033315,-0.021041,-0.006378,-0.011057,-0.024550,0.023092,0.018524,0.013944,-0.006294,0.009926,0.012773,0.006691,-0.011872,-0.038639,-0.026782,-0.025517,-0.020056,-0.007253,0.001059,0.013154,0.017654,0.008552,0.002210,-0.004340,0.006907,-0.013454,-0.026809,-0.043591,-0.052762,-0.017494,-0.010878,0.006342,0.005530,-0.000683,0.004441,0.014613,0.009363,0.006103,0.017126,0.006285,-0.001570
2018-04-01,0.006145,0.009814,0.005168,0.015697,-0.006373,0.003397,-0.004022,0.020594,0.003004,-0.026768,-0.025822,-0.004411,0.039836,0.004897,0.020528,-0.003584,0.017503,0.007039,-0.000247,0.002867,-0.018185,-0.016224,0.029868,0.009493,-0.006534,0.006451,-0.002185,0.005807,0.015830,-0.004178,-0.012786,0.006130,-0.014615,0.005413,0.003284,-0.004219,0.015200,0.000323,-0.002407,0.011072,0.009958,-0.009892,0.012742,0.006694,0.004549,0.012202,0.002756,-0.001686,-0.007947
2018-05-01,0.053364,0.061636,0.024309,0.045326,0.059359,0.066022,0.047694,0.062269,0.039155,0.062126,0.028059,0.025925,0.021738,0.016943,0.019178,0.057349,0.045859,0.044581,0.061628,0.057622,0.027551,0.056165,0.028921,0.054541,0.022190,0.000273,-0.006709,0.066279,0.048519,0.054216,0.042453,0.074810,0.047173,0.011723,0.038832,0.025751,0.079545,0.008531,0.003695,0.056490,0.029645,0.067118,0.065878,0.037709,0.047687,0.070582,0.046695,0.054994,0.002269
2018-06-01,0.011014,0.006144,0.005751,0.006899,0.004049,0.005428,0.019196,0.020389,0.008137,-0.001925,-0.001830,-0.015232,0.034810,0.013490,0.004274,0.014741,0.016340,0.006772,0.006844,0.001049,-0.000627,0.007228,0.029531,0.004529,-0.006164,-0.013692,-0.006550,0.035112,0.012137,0.014485,0.017851,0.006428,-0.009391,0.015129,0.019955,0.001744,0.017490,-0.028684,-0.012064,0.030817,0.014249,0.002157,0.001371,0.018831,-0.000563,-0.014357,0.031277,0.002100,-0.008373
2018-07-01,0.022092,0.016490,0.037047,0.021736,0.019828,0.033450,0.021072,0.012842,0.028176,0.029518,0.042050,0.043245,0.028567,-0.008893,-0.003897,0.029623,0.021847,0.020588,0.030378,0.017632,0.041405,0.044782,0.035356,-0.007270,0.040808,-0.011991,-0.014265,0.008172,0.030202,0.025215,0.033999,0.024747,0.043048,0.040883,0.040823,0.015597,0.021384,0.016576,0.001187,0.017519,0.018354,0.039903,0.020969,0.027704,0.013517,0.013363,0.024921,0.037261,0.015230
2018-08-01,0.047408,0.043106,0.031920,0.040127,0.042300,0.047749,0.054321,0.070606,0.026364,0.067161,0.020961,0.074386,0.067335,0.030479,0.029649,0.044976,0.045981,0.067528,0.050676,0.050367,0.033326,0.061993,0.068163,0.028170,0.035955,0.005391,0.009511,0.060556,0.052605,0.041416,0.049562,0.066825,0.024686,0.097024,0.030291,0.039105,0.027646,0.006270,0.011275,0.047543,0.060988,0.015005,0.082361,0.061266,0.046560,0.081173,0.046133,0.034594,-0.020535
2018-09-01,-0.009963,-0.023250,0.005946,-0.009588,-0.008965,-0.004063,-0.025293,-0.001376,0.007625,-0.003872,0.013891,-0.001317,0.003874,0.008212,0.021088,-0.013981,-0.012045,-0.011130,-0.016995,0.013549,0.008384,-0.001356,0.012137,-0.008562,0.011091,0.027530,0.019852,-0.016126,-0.004444,-0.014231,-0.012342,0.007105,-0.008368,0.000385,0.005865,0.006824,-0.002082,0.023231,-0.002178,-0.023537,-0.008880,-0.003407,-0.008268,-0.015813,-0.018555,0.033232,-0.023390,-0.008384,0.000193
2018-10-01,-0.103217,-0.109879,-0.069104,-0.106856,-0.117117,-0.108799,-0.100077,-0.087053,-0.067963,-0.083995,-0.094463,-0.136907,-0.068757,0.019803,0.008153,-0.094333,-0.083805,-0.103370,-0.109730,-0.113620,-0.037669,-0.056195,-0.136283,-0.102582,-0.114879,-0.019287,-0.002687,-0.106887,-0.086185,-0.093217,-0.101170,-0.143510,-0.092407,-0.077842,-0.079686,-0.091168,-0.148852,-0.036623,-0.030327,-0.087394,-0.090625,-0.089480,-0.093618,-0.103041,-0.101142,-0.092930,-0.091274,-0.142757,-0.049069
2018-11-01,0.014133,0.017263,0.018549,0.004750,0.019643,0.038156,0.018346,-0.004437,0.027987,-0.027678,0.048152,0.049393,-0.003773,-0.009187,-0.011786,0.017940,0.018434,0.015968,0.024234,0.015100,0.036862,-0.016559,0.030574,0.015125,0.029975,-0.002841,0.002769,0.031200,0.016930,0.021909,0.020816,0.000275,0.048056,-0.020589,0.039704,0.014555,0.016599,-0.030924,-0.004156,0.022863,0.024470,0.003754,0.019681,0.029225,0.002814,0.043100,0.035770,-0.005516,-0.028226
2018-12-01,-0.114252,-0.119722,-0.088048,-0.120831,-0.108915,-0.118925,-0.114565,-0.106602,-0.090216,-0.083332,-0.103448,-0.105900,-0.084642,0.014229,0.003450,-0.106298,-0.110916,-0.103204,-0.114812,-0.124365,-0.083012,-0.093552,-0.098805,-0.083054,-0.095476,-0.018067,-0.006724,-0.130820,-0.104110,-0.100085,-0.096111,-0.142176,-0.079456,-0.100385,-0.093126,-0.085483,-0.099535,-0.011356,-0.001092,-0.121784,-0.089639,-0.115418,-0.108766,-0.098696,-0.114972,-0.114142,-0.098964,-0.137729,-0.029931
2019-01-01,0.127670,0.113219,0.080066,0.126221,0.126426,0.147420,0.120779,0.119107,0.078213,0.086852,0.108320,0.111568,0.075152,-0.007114,0.008544,0.107226,0.108635,0.122317,0.131065,0.147662,0.059801,0.076005,0.126598,0.119155,0.068190,0.040436,0.025556,0.131130,0.098741,0.121699,0.113328,0.178767,0.062683,0.084640,0.083251,0.118024,0.103222,0.047637,0.040965,0.111165,0.097097,0.119040,0.110194,0.108457,0.137908,0.134382,0.098131,0.182202,0.067655
2019-02-01,0.056841,0.051791,0.032415,0.051056,0.061126,0.069660,0.059322,0.051095,0.044228,0.040217,0.065116,0.013083,0.023738,0.000039,0.005588,0.066799,0.051848,0.064776,0.057918,0.049980,0.052385,0.035314,0.038922,0.033462,0.037455,-0.016819,-0.009531,0.075743,0.054876,0.053213,0.059777,0.059823,0.035836,0.024984,0.055865,0.056499,0.054896,-0.015920,-0.023031,0.051699,0.050353,0.082329,0.062087,0.068213,0.064448,0.046294,0.046953,0.055425,-0.003622
2019-03-01,-0.010969,-0.020933,0.018101,0.006561,-0.000472,-0.023300,-0.011235,-0.022779,0.025276,0.033609,-0.018057,0.044175,0.014005,-0.029340,-0.013983,-0.004700,-0.016421,-0.001605,-0.021960,-0.018204,0.026550,0.035928,0.023065,-0.000063,0.020971,-0.013505,-0.018409,0.001115,-0.011062,-0.002371,-0.014115,-0.016498,0.016537,0.040800,0.029624,0.006197,0.017751,-0.017613,-0.019225,-0.030280,-0.006355,0.000167,-0.001859,-0.011948,-0.001604,-0.007675,-0.015608,-0.036830,-0.027435
2019-04-01,0.032407,0.033967,0.040852,0.021671,0.031607,0.029929,0.045084,0.032403,0.050184,0.037324,0.033392,0.054138,0.039805,0.010732,0.000458,0.024601,0.032662,0.052252,0.045328,0.016278,0.047027,0.042175,0.045367,0.053879,0.035574,-0.008323,0.007878,0.022519,0.034536,0.054084,0.051430,0.012518,0.024941,0.041838,0.044959,0.078185,0.003837,-0.010001,0.011842,0.019561,0.034108,0.022446,0.050713,0.053002,0.048566,0.019059,0.038312,0.021759,-0.013961
2019-05-01,-0.086281,-0.078527,-0.063771,-0.082939,-0.083826,-0.088693,-0.081857,-0.087095,-0.062763,-0.087966,-0.079226,-0.066931,-0.068417,-0.004156,0.017435,-0.068277,-0.082240,-0.085202,-0.091401,-0.093534,-0.048582,-0.071802,-0.075612,-0.089793,-0.087860,-0.025257,-0.002165,-0.079474,-0.073317,-0.086869,-0.084437,-0.097365,-0.068244,-0.073721,-0.062064,-0.068581,-0.116893,-0.017891,-0.011539,-0.072428,-0.085636,-0.073141,-0.083666,-0.064134,-0.099752,-0.061353,-0.087258,-0.115696,-0.037275
2019-06-01,0.080445,0.069849,0.069587,0.076993,0.082505,0.080779,0.078044,0.078628,0.072776,0.078504,0.080436,0.076145,0.086252,0.001635,-0.005523,0.074637,0.077969,0.084195,0.086068,0.070127,0.079828,0.063920,0.071328,0.090720,0.084894,-0.004510,-0.009380,0.057278,0.083196,0.086313,0.093168,0.092218,0.043765,0.086959,0.071722,0.079381,0.104367,0.034939,0.025044,0.068252,0.075855,0.086644,0.078345,0.073358,0.108501,0.072718,0.068074,0.083172,0.004204
2019-07-01,0.003461,0.006817,0.015119,-0.005741,0.011431,0.006759,0.010420,-0.001194,0.011593,0.040146,0.012330,0.035070,0.002340,0.004547,-0.013845,0.008682,0.016460,0.008050,0.014473,-0.009953,0.037029,0.030301,-0.000634,0.025870,0.008841,-0.018635,-0.006162,-0.009370,0.026004,0.001508,0.005833,-0.002226,0.030747,0.037267,0.002611,0.007745,0.006167,0.007144,0.001030,0.017341,0.013887,0.000439,0.010286,0.009942,0.017511,-0.018715,0.026817,0.002254,-0.007435
2019-08-01,-0.055640,-0.049310,-0.016743,-0.058881,-0.052953,-0.058119,-0.054115,-0.049782,-0.013450,-0.027172,-0.010020,-0.004395,-0.008481,0.009099,-0.000567,-0.054921,-0.045720,-0.035508,-0.049993,-0.066690,-0.008214,-0.008380,-0.021923,-0.012082,-0.029449,-0.011770,0.011539,-0.058664,-0.040777,-0.036435,-0.065313,-0.079317,-0.020670,-0.009193,-0.002165,-0.021472,-0.045396,-0.020654,-0.012712,-0.063889,-0.033165,-0.047492,-0.044806,-0.040283,-0.040252,-0.065689,-0.067340,-0.055474,-0.005110
2019-09-01,0.024142,0.020371,0.019458,0.004316,0.012120,0.024168,0.027581,0.044002,-0.002504,0.027537,0.011403,0.011043,0.010375,0.039686,0.000363,0.039534,0.040716,0.033897,0.019635,0.006862,0.021102,0.027148,-0.005304,0.009873,0.004915,-0.032672,-0.015977,0.023540,0.032406,0.040146,0.031586,-0.036213,0.006125,0.021889,0.025854,0.004717,-0.006802,-0.059753,-0.032530,0.042942,0.034400,0.044446,0.041821,0.025720,0.024689,0.016705,0.039552,-0.007268,-0.041053
2019-10-01,0.010445,0.027157,0.022105,0.017967,0.003446,0.014115,0.004510,0.014227,0.028458,0.037979,0.009511,-0.000339,0.016716,-0.003740,-0.002723,0.017665,0.016118,0.026288,0.007951,0.005509,0.010519,0.033157,0.034208,0.034559,0.014758,-0.012156,-0.016958,0.019573,0.022835,0.012073,0.018486,-0.006048,0.028847,0.034175,0.000454,0.028609,0.036442,-0.025621,-0.004648,0.021363,0.010937,0.018783,0.026744,0.026664,0.021057,-0.000838,-0.006766,0.014625,-0.000118
2019-11-01,0.041475,0.040656,0.036198,0.047204,0.062660,0.039285,0.040233,0.021868,0.049791,0.046518,0.041375,0.045144,0.016504,-0.025336,-0.008349,0.042387,0.017713,0.039896,0.041305,0.048287,0.027541,0.042718,0.027482,0.061453,0.057926,0.005901,-0.005094,0.042105,0.036990,0.027971,0.031701,0.064151,0.040841,0.040988,0.028975,0.041220,0.059041,0.022046,0.013022,0.030465,0.042261,0.014811,0.028794,0.039178,0.034268,0.061318,0.035518,0.049396,0.013569
2019-12-01,0.037151,0.027866,0.029055,0.054157,0.033164,0.033992,0.026681,0.036461,0.026592,0.041245,0.010335,0.019513,0.015267,-0.017695,-0.002904,0.027168,0.025331,0.028729,0.043617,0.055549,0.020610,0.040340,0.023551,0.027338,0.031798,0.028382,0.015416,0.040571,0.024374,0.035394,0.037683,0.040080,0.021033,0.035918,0.013519,0.035856,0.039301,-0.000491,-0.012698,0.030837,0.020806,0.029958,0.027824,0.022396,0.033348,0.043890,0.063719,0.047483,0.013386
2020-01-01,-0.032593,-0.031026,-0.000404,-0.042284,-0.019028,-0.018140,-0.025786,-0.047067,0.009909,0.013247,0.009867,-0.023221,0.011797,-0.004783,0.005370,-0.031562,-0.032959,-0.028672,-0.022467,-0.036353,0.005008,0.009073,0.028640,0.015938,-0.013830,-0.004791,0.004356,-0.038256,-0.026554,-0.031390,-0.038848,-0.001090,0.000694,0.002864,-0.015986,0.041116,0.014937,0.037167,0.032366,-0.036937,-0.028401,-0.043447,-0.020543,-0.019853,-0.030908,-0.015124,-0.040566,-0.036881,-0.007408
