panel,band,gross,IS_Sharpe,loyo_mean,loyo_min,loyo_sd,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,FULL_4a,FULL_4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,OOS_4a,OOS_4b
U56,NOGATE,0.3,1.1065143352028786,1.1083293507115772,0.9797062807610115,0.09561770676641926,0.052382535379221995,1.11743654418719,-0.09488105151972359,1.1892482991235218,1.060090663263682,False,False,0.054290743589017865,1.1265997803197554,-0.09488105151972348,1.2862747368039142,0.9591082239157871,False,False
U56,NOGATE,0.4,1.1073348865900459,1.1091508556192733,0.9805770199136942,0.09565434342755022,0.06997704543419347,1.1178318128095939,-0.12506915319802814,1.1900340570120866,1.0602128779452926,False,False,0.07252909889247716,1.1266766725710875,-0.12506915319802814,1.2853760500716132,0.9600715337976582,False,False
U56,NOGATE,0.5,1.1081289620014514,1.1099458828308832,0.9814221156723386,0.09568975093550658,0.08762494034637824,1.1181907944182743,-0.15455473059743474,1.1907929792412677,1.0602939763365393,False,False,0.09082285768948295,1.126710594808491,-0.15455473059743496,1.2844254894844664,0.960998042272423,False,False
U56,NOGATE,0.6,1.1088927278462182,1.1107105893463793,0.9822375568606668,0.09572426054586644,0.10531758592316143,1.118512377882567,-0.18334737890709907,1.1915209427760252,1.060335591929208,False,False,0.10916237834043829,1.1267026004494807,-0.18334737890709907,1.2834241904076436,0.9618888100052366,False,True
U56,NOGATE,0.7,1.1096229114240932,1.1114417130274763,0.9830202210689611,0.0957580203920169,0.1230457792125581,1.1187938597202887,-0.2114569204817709,1.1922149609064627,1.0603354223345367,False,False,0.12753733346415563,1.1266504913966542,-0.21145692048177123,1.282370363467515,0.9627412281025216,False,False
U56,NOGATE,0.8,1.110316561846228,1.112136283224824,0.9837668999865153,0.09579153503088272,0.1407998536212789,1.1190326611794974,-0.2388934057647807,1.1928723492625626,1.0602911630219714,False,False,0.14593688481950484,1.1265520489647216,-0.2388934057647809,1.2812613888965134,0.9635534735173806,False,False
U56,NOGATE,0.9,1.110971197100315,1.1127918261768182,0.9844752540641014,0.09582416776883455,0.15856945707086734,1.119225501401318,-0.265667538145382,1.1934906779286678,1.060198942554093,False,False,0.16434928547110905,1.1264034461660537,-0.26566753814538213,1.2800930419285732,0.9643221919228605,False,False
U56,NOGATE,1.0,1.111583205827634,1.1134047327990926,0.9851413692388065,0.09585569295639108,0.17634380362702484,1.1193698953811717,-0.2917898169192258,1.1940665240509098,1.0600572271403694,False,False,0.1827624921481097,1.1262031369108452,-0.29178981691922556,1.2788632592169036,0.9650464140988216,False,False
U56,0.0,0.3,1.053690678881115,1.053631758163756,0.8309749047373203,0.11844844921786182,0.032468291765803015,1.1668769159347696,-0.04900580430611301,1.1815378992445091,1.1562170462322225,False,False,0.03581780507145971,1.2558054800679022,-0.0490058043061129,1.4361040097424458,1.056355585359427,False,False
U56,0.0,0.4,1.0539610560005255,1.0539044157072583,0.8312246956994811,0.11846390499789052,0.04335286897070367,1.1669296822161608,-0.06505640007460345,1.1818374928577426,1.1560583754865266,False,False,0.047856455155356414,1.2556793114659819,-0.06505640007460356,1.4354107582160076,1.0568283655690978,False,False
U56,0.0,0.5,1.0542157914445978,1.0541614421391103,0.8314588600816244,0.11847942893058463,0.05426500353742858,1.1669639483392564,-0.08096504439189556,1.1821210845221108,1.1558792344844482,False,False,0.059941183460102465,1.255532261168618,-0.08096504439189567,1.4346938954288433,1.057283018474683,False,False
U56,0.0,0.6,1.0544538754592612,1.0544018233868577,0.8316767863712268,0.11849503275529995,0.06520259213718083,1.1669793918488733,-0.09673197801206401,1.1823876861200953,1.155679906214874,False,False,0.07206973634574765,1.2553645464942802,-0.09673197801206423,1.433951930104402,1.0577217367882696,False,False
U56,0.0,0.7,1.0546735836057803,1.0546238367857086,0.8318762020088001,0.11851069204576298,0.07616342375565655,1.1669751967598516,-0.11235729051988808,1.1826352850687747,1.155460676527328,False,False,0.0842397768531189,1.2551760485391146,-0.11235729051988785,1.4331842506342976,1.0581449722218488,False,False
U56,0.0,0.8,1.0548740570777022,1.054826623791148,0.8320567534568295,0.11852637704277844,0.08714521318792778,1.1669504377002606,-0.1278411644305214,1.1828629432714082,1.1552206297583225,False,False,0.09644883743319044,1.2549657994586052,-0.1278411644305213,1.432389613811998,1.0585520673101914,False,False
U56,0.0,0.9,1.055054325428064,1.0550092179374513,0.8322170810785472,0.11854220069583908,0.0981455286692614,1.1669036392646481,-0.14318377787862813,1.1830697683305564,1.1549577729921057,False,False,0.10869425994832138,1.2547319198337124,-0.1431837778786279,1.431566296408755,1.0589409604597289,False,True
U56,0.0,1.0,1.055212838549852,1.055170069519184,0.8323561147589515,0.11855801214161162,0.1091617940232088,1.166833377136765,-0.15838559366707272,1.1832541421643576,1.1546708589151098,False,True,0.12097324915722085,1.2544730839808282,-0.15838559366707272,1.4307119245334696,1.0593115649128384,False,True
U56,0.03,0.3,1.1031012885918057,1.1032046942667892,0.8789752674517853,0.11658956693901634,0.034221543938396604,1.2009594311600635,-0.04909312307463043,1.2263618428160534,1.18152894571376,False,False,0.03744573911389759,1.2775017175613235,-0.04909312307463054,1.4354875292292926,1.1035859926044496,False,False
U56,0.03,0.4,1.1033910109337752,1.1034966576060148,0.8792532486764806,0.11659718236173955,0.045708498596514824,1.2010025715515287,-0.06519915623635864,1.2266786682929616,1.1813475662406332,False,False,0.050044144254333345,1.2773445093215239,-0.06519915623635841,1.4347629773515764,1.104027023468256,False,False
U56,0.03,0.5,1.103664777794106,1.1037726825804188,0.8795155454647475,0.11660482400711128,0.05723186568691352,1.2010263867144702,-0.08117574860687349,1.2269791517915054,1.1811447156607002,False,False,0.06269702550393674,1.2771652514806893,-0.08117574860687304,1.4340137297456705,1.1044487937633392,False,False
U56,0.03,0.6,1.1039212223815382,1.1040313965168864,0.8797610652347084,0.11661257006453409,0.06878944611272964,1.2010304741863254,-0.0970227306444692,1.2272619601828108,1.1809208307012766,False,False,0.07540202456702616,1.2769642931008867,-0.09702273064446898,1.4332388201472164,1.1048531783347282,False,False
U56,0.03,0.7,1.1041589156565295,1.1042713744342323,0.8799877161705368,0.11662039826244305,0.08037893133721785,1.2010139251824665,-0.11273981421720458,1.227525122323322,1.1806759780186997,False,False,0.08815666840442904,1.2767411233375103,-0.11273981421720447,1.4324369114806392,1.1052406316116439,False,False
U56,0.03,0.8,1.1043757096489348,1.104490465371966,0.8801935502713948,0.11662845723459012,0.09199787857759745,1.2009752563582103,-0.12832685764175067,1.227767068891204,1.1804087685602318,False,False,0.10095835806129894,1.2764947718635224,-0.128326857641751,1.4316054988915268,1.105611926504124,False,False
U56,0.03,0.9,1.1045703620589427,1.1046874308340446,0.8803774826831781,0.11663672132276265,0.1036437352159627,1.2009132686622523,-0.14378364490726758,1.2279864734424508,1.180118126027062,False,False,0.11380434275836282,1.2762240720824443,-0.14378364490726747,1.4307450028618645,1.10596411764316,False,True
U56,0.03,1.0,1.1047419089429602,1.104861315214713,0.8805386351546974,0.11664495157632897,0.11531379250731555,1.200826523632654,-0.1591100739598582,1.2281823490645882,1.17980220286604,False,True,0.12669164118494414,1.2759272265148862,-0.1591100739598581,1.4298544480305198,1.1062945051601094,False,True
U56,0.1,0.3,1.1441101541837992,1.1456467999848843,0.9229689812093363,0.1149712294589567,0.03480244967837787,1.1725552811645537,-0.05029937619266711,1.245234771452001,1.108190593981061,False,False,0.036025374396305265,1.1952397509326478,-0.050299376192667,1.3478515546386354,1.0291882883556749,False,False
U56,0.1,0.4,1.144398669661738,1.1459373975430678,0.923262853561129,0.11496812018501719,0.04648069088997531,1.1726009076981758,-0.06679714190166908,1.2455430741278035,1.1080292078524818,False,False,0.04812134366697629,1.1950908204604722,-0.06679714190166897,1.3472184142552057,1.0295110592236114,False,False
U56,0.1,0.5,1.1446690937277424,1.146209954086173,0.9235397718120489,0.11496465092293286,0.05819386160743978,1.172627236695508,-0.08316044730983041,1.2458329553988179,1.1078487063012403,False,False,0.06025707699451188,1.1949217300041737,-0.08316044730983041,1.3465602531158922,1.0298185069380468,False,False
U56,0.1,0.6,1.1449215156847286,1.146464560876606,0.9237997839626786,0.11496097082334723,0.06993959722461818,1.1726342132130843,-0.09938904988705977,1.2461046605736081,1.1076488009122505,False,False,0.07243006854191769,1.1947323159871166,-0.09938904988705988,1.3458766212067443,1.0301107941271483,False,False
U56,0.1,0.7,1.1451542352955384,1.1466995046595057,0.9240406247463214,0.1149571546879999,0.08171537318896638,1.172620646710557,-0.11548283021395489,1.2463559630458896,1.107429295083869,False,False,0.08463768178221076,1.1945217992559174,-0.11548283021395467,1.3451671222518022,1.0303867363283876,False,False
U56,0.1,0.8,1.1453637980319507,1.1469113433714897,0.9242593217094566,0.11495334364096702,0.09351852442756647,1.1725847933882172,-0.13144157387272992,1.2465839272906176,1.1071895568213845,False,False,0.09687722869692528,1.1942898027166162,-0.13144157387272937,1.344431021949387,1.030646366577302,False,False
U56,0.1,0.9,1.145550780051838,1.147100655937071,0.9244564080796956,0.11494950181779379,0.10534634783865848,1.17252626341386,-0.1472651198647219,1.2467891479665396,1.106928344409997,False,False,0.10914583712193471,1.1940351745387645,-0.14726511986472224,1.3436663558401272,1.0308894435856113,False,True
U56,0.1,1.0,1.145713283345327,1.1472655331327881,0.9246303043053575,0.11494522175904896,0.11719587244277263,1.1724429897195185,-0.16295337966879686,1.2469698206613034,1.106643383800206,False,True,0.121440386476652,1.1937557203452116,-0.1629533796687963,1.3428724398518754,1.0311120810107184,False,True
B136,NOGATE,0.3,1.1413712109695668,1.1436968625528228,0.9919482462582639,0.09041386374364808,0.055718469859238784,1.1126615419597354,-0.1077076932806531,1.2283511500648339,1.008341711394718,False,False,0.054589569924796466,1.0889442342734021,-0.10770769328065322,1.1992494116558257,0.9660612807011717,False,False
