kind,panel,var,window,lo,t_lo,mid,hi,t_hi,diff,t_diff,gross,q,switches_yr,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,FULL_4a,FULL_4b,OOS_4a,OOS_4b,OOS_legs,pick_var,pick_q,base_OOS_Sharpe,spy_OOS_Sharpe,pctile,null_median,real
grid,U56,BREADTH,,,,,,,,,1.0,0.5,14.20309155766944,0.12323469389890152,0.752434265203312,-0.34147150720754993,0.11879355607650144,0.7707661410600141,-0.21881088862700615,0.12645507208253215,0.742493675257758,-0.3414715072075496,False,False,False,False,hhdC,,,,,,,
grid,U56,BREADTH,,,,,,,,,1.0,0.6,14.922235434007135,0.1209626170141358,0.7458033666001948,-0.34147150720754993,0.11872652564852904,0.7851613077964454,-0.20673122764314267,0.12258132030411373,0.7237687329209661,-0.34147150720754993,False,False,False,False,hhdC,,,,,,,
grid,U56,BREADTH,,,,,,,,,1.0,0.8,13.963376932223543,0.11940804612536882,0.7442300170417828,-0.3414715072075498,0.11174585454466235,0.7564909221448378,-0.18698539382832802,0.1249780135870302,0.7397047643527171,-0.34147150720754993,False,False,False,False,hhdC,,,,,,,
grid,U56,CONST,,,,,,,,,1.0,1.01,0.0,0.14141875508498591,0.8610722015468946,-0.33717256724185307,0.12576049026691138,0.8450649154154288,-0.1860549410823613,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False,hhdC,,,,,,,
grid,U56,DISP,,,,,,,,,1.0,0.2,11.865873959571937,0.11908817197267951,0.7241751558368793,-0.39041347092127043,0.1247129290548461,0.79065781149661,-0.2080424634145569,0.11504093236442947,0.682408342821745,-0.3904134709212703,False,False,False,False,hhdC,,,,,,,
grid,U56,DISP,,,,,,,,,1.0,0.4,17.259453032104638,0.12418097282462415,0.7557363541159289,-0.39041347092127043,0.11554669511295557,0.7583477484181796,-0.20827013416338724,0.13046214119210764,0.7566206511968996,-0.39041347092127,False,False,False,False,hhdC,,,,,,,
grid,U56,DISP,,,,,,,,,1.0,0.5,16.72009512485137,0.12126746786072662,0.7427806429681425,-0.39041347092127043,0.10845144203036283,0.7258835186485464,-0.19944219839308508,0.13062116387956624,0.7563536430936854,-0.3904134709212703,False,False,False,False,hhdC,,,,,,,
grid,U56,DISP,,,,,,,,,1.0,0.6,14.682520808561236,0.11761256637507689,0.7261909475003077,-0.3904134709212702,0.10387103281194876,0.7035987340302862,-0.19987986380000922,0.12764930329121604,0.7433636727598285,-0.3904134709212703,False,False,False,False,hhdC,,,,,,,
grid,U56,DISP,,,,,,,,,1.0,0.8,8.749583828775268,0.12581434599994656,0.7667339541517275,-0.3904134709212703,0.11483401675043359,0.7775326310299161,-0.1860549410823602,0.13381658707670874,0.7651021285427104,-0.3904134709212702,False,False,False,False,hhdC,,,,,,,
grid,U56,RATE,,,,,,,,,1.0,0.2,9.528656361474436,0.11123599236939152,0.6798948541318359,-0.3904134709212703,0.12362810055894924,0.7784043183151252,-0.2288089545750922,0.10236593292564877,0.6170014001467823,-0.3904134709212703,False,False,False,False,hhdc,,,,,,,
grid,U56,RATE,,,,,,,,,1.0,0.4,14.982164090368608,0.11970295023914757,0.723924299500828,-0.39041347092127054,0.11199431170860552,0.7202570427754241,-0.22880895457509276,0.12530687471171364,0.7278835449554528,-0.39041347092127043,False,False,False,False,hhdC,,,,,,,
grid,U56,RATE,,,,,,,,,1.0,0.5,16.300594530321046,0.1178251868233442,0.7161115789196832,-0.39041347092127043,0.11026271311805225,0.7134360010281725,-0.22958558431640386,0.12332228623268571,0.7194860526936904,-0.3904134709212703,False,False,False,False,hhdC,,,,,,,
grid,U56,RATE,,,,,,,,,1.0,0.6,12.225445897740785,0.11894318748922417,0.7232344789401632,-0.39041347092127054,0.10832265579088607,0.7080540183495293,-0.23018502553088016,0.12668145505157646,0.7349443535915569,-0.39041347092127077,False,False,False,False,hhdC,,,,,,,
grid,U56,RATE,,,,,,,,,1.0,0.8,7.43115338882283,0.1248982802177454,0.7572064984402329,-0.3887899673615498,0.11331010790578833,0.7461056012959387,-0.24156409877251306,0.13334753282611622,0.7669551794646398,-0.3887899673615498,False,False,False,False,hhdC,,,,,,,
grid,U56,CONST,,,,,,,,,0.75,0.0,0.0,0.0940526718080108,0.7412561711311609,-0.3055764071792416,0.10102439214681191,0.8242239326683719,-0.17492920147940982,0.08904201960901315,0.6872846042405308,-0.3055764071792415,False,False,False,False,hhdc,,,,,,,
grid,U56,BREADTH,,,,,,,,,0.75,0.2,4.314863258026159,0.09136934174255362,0.7214849854374908,-0.2825210950098147,0.09929176299082254,0.8129773820172527,-0.17492920147940982,0.08567972965394466,0.6623889189751652,-0.2825210950098147,False,False,False,False,hhdc,,,,,,,
grid,U56,BREADTH,,,,,,,,,0.75,0.4,10.367657550535077,0.0908785219573287,0.7272895236220688,-0.2653854838702584,0.09380461721308886,0.7869466740349266,-0.17162254663091892,0.08876883914559253,0.6897012026137088,-0.2653854838702582,False,False,False,False,hhdc,,,,,,,
grid,U56,BREADTH,,,,,,,,,0.75,0.5,14.20309155766944,0.09382386404164733,0.7508640559873008,-0.2653854838702585,0.09012124961915613,0.7680370481652415,-0.16685226914454665,0.09650740094155785,0.741591239397707,-0.26538548387025873,False,False,False,False,hhdc,,,,,,,
grid,U56,BREADTH,,,,,,,,,0.75,0.6,14.922235434007135,0.0921108845511025,0.7442089321075891,-0.2653854838702583,0.0899388200430773,0.7822982762252628,-0.15745046982265742,0.09368323084890662,0.7228568261456455,-0.2653854838702586,False,False,False,False,hhdc,,,,,,,
grid,U56,BREADTH,,,,,,,,,0.75,0.8,13.963376932223543,0.09089658425754266,0.74253023677556,-0.2653854838702585,0.08476034238714081,0.7537071729237691,-0.1418445324079527,0.09535256248926394,0.7385933054921504,-0.2653854838702584,False,False,False,False,hhdc,,,,,,,
grid,U56,CONST,,,,,,,,,0.75,1.01,0.0,0.10687883884169103,0.8593063662491495,-0.2619716866570754,0.09491725358807579,0.8421361721948196,-0.14110653219109726,0.11560419050124371,0.8739508621664585,-0.2619716866570754,False,False,False,False,HhdC,,,,,,,
grid,U56,DISP,,,,,,,,,0.75,0.2,11.865873959571937,0.09099419658795238,0.7235250604175935,-0.30557640717924184,0.0944791382252752,0.7874580965386659,-0.1582060195512458,0.08848269623519589,0.6832601167477118,-0.30557640717924184,False,False,False,False,hhdc,,,,,,,
grid,U56,DISP,,,,,,,,,0.75,0.4,17.259453032104638,0.09469090166807392,0.7554181648873164,-0.3055764071792417,0.08769002584106711,0.7554866143129707,-0.15849722268361843,0.09977814827017384,0.7578224955683973,-0.30557640717924184,False,False,False,False,hhdc,,,,,,,
grid,U56,DISP,,,,,,,,,0.75,0.5,16.72009512485137,0.09253224468468924,0.7423694911883465,-0.3055764071792414,0.08241937733140214,0.7228615833967756,-0.15161850364593044,0.09989911477774505,0.7575024841814397,-0.30557640717924195,False,False,False,False,hhdc,,,,,,,
grid,U56,DISP,,,,,,,,,0.75,0.6,14.682520808561236,0.08981516500150089,0.7255951827436353,-0.3055764071792416,0.07902014145631031,0.7004941001283612,-0.152006631858711,0.09768339979396234,0.7442642940641686,-0.3055764071792417,False,False,False,False,hhdc,,,,,,,
grid,U56,DISP,,,,,,,,,0.75,0.8,8.749583828775268,0.09580712069757391,0.7660839945565321,-0.3055764071792415,0.08696708553834998,0.7745452668291818,-0.1411065321910968,0.10224012940112659,0.7657416803923615,-0.30557640717924184,False,False,False,False,hhdc,,,,,,,
grid,U56,RATE,,,,,,,,,0.75,0.2,9.528656361474436,0.0852841586112858,0.6789938766800838,-0.3055764071792415,0.09376576353223243,0.7753916162299014,-0.1749292014794097,0.07919585519115224,0.6172883226052875,-0.30557640717924117,False,False,False,False,hhdc,,,,,,,
grid,U56,RATE,,,,,,,,,0.75,0.4,14.982164090368608,0.09145541258426082,0.7230221405986127,-0.30557640717924184,0.08520888878943333,0.7170849567838549,-0.17492920147941016,0.09599186028541085,0.7283991081812983,-0.3055764071792417,False,False,False,False,hhdc,,,,,,,
grid,U56,RATE,,,,,,,,,0.75,0.5,16.300594530321046,0.09006241761900213,0.7151927241995405,-0.3055764071792415,0.0839160168919948,0.7102516812610133,-0.1752058063101859,0.09452582560590517,0.719975745098991,-0.3055764071792417,False,False,False,False,hhdc,,,,,,,
grid,U56,RATE,,,,,,,,,0.75,0.6,12.225445897740785,0.09084201026331984,0.7221891994953582,-0.3055764071792413,0.082418579637356,0.7046493544560212,-0.17568242571389636,0.09697001432231045,0.7353611224577451,-0.3055764071792417,False,False,False,False,hhdc,,,,,,,
grid,U56,RATE,,,,,,,,,0.75,0.8,7.43115338882283,0.09514127193584798,0.7561804851335509,-0.30431456624469444,0.08603738390283211,0.7432046641447607,-0.18483980133746802,0.10176770382097011,0.767042942912885,-0.3043145662446941,False,False,False,False,hhdc,,,,,,,
rule8,U56,,,,,,,,,,1.0,,,,,,,0.8450649154154288,,0.15286966214114894,0.8750760816641813,-0.33717256724185307,,,False,False,,CONST,1.01,1.2767122316543114,0.8750760816641813,,,
rule8_cond,U56,,,,,,,,,,1.0,,,,,,,0.815976767024017,,0.11141528207967144,0.6629145065080491,-0.36251014836215734,,,False,False,,BREADTH,0.2,,,,,
null,U56,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,BREADTH,0.2,,,0.32,0.6780744738614728,0.6629145065080491
rule8,U56,,,,,,,,,,0.75,,,,,,,0.8421361721948196,,0.11560419050124371,0.8739508621664585,-0.2619716866570754,,,False,False,,CONST,1.01,1.2767122316543114,0.8750760816641813,,,
rule8_cond,U56,,,,,,,,,,0.75,,,,,,,0.8129773820172527,,0.08567972965394466,0.6623889189751652,-0.2825210950098147,,,False,False,,BREADTH,0.2,,,,,
tercile,B136,BREADTH,FULL,-4.415985104221827,-1.2533529450263838,-1.3790424077028065,0.5023245128991638,0.25274955176421654,4.918309617120991,1.2158317754667614,,,,,,,,,,,,,,,,,,,,,,,,
tercile,B136,BREADTH,IS,-3.329464972767851,-0.7431583662342076,0.13078406270461587,3.3789876097514453,1.9692640587549828,6.708452582519298,1.3983234153875161,,,,,,,,,,,,,,,,,,,,,,,,
tercile,B136,BREADTH,OOS,-4.679772800178501,-1.1030459837424704,-2.876154549938377,-2.011302911922377,-0.5902486770911903,2.6684698882561237,0.49038352546356445,,,,,,,,,,,,,,,,,,,,,,,,
tercile,B136,DISP,FULL,-0.4899454425662831,-0.3536554124615805,-1.3869005864499553,-2.765619254710895,-0.8728244090960984,-2.275673812144612,-0.6580500239811877,,,,,,,,,,,,,,,,,,,,,,,,
tercile,B136,DISP,IS,0.7388910201289383,0.5011996329225665,2.069684530553507,-0.640537265041276,-0.19872087446389905,-1.3794282851702142,-0.3891806515311518,,,,,,,,,,,,,,,,,,,,,,,,
tercile,B136,DISP,OOS,-2.2896860975618343,-0.8656668671079822,-4.137948551406825,-3.202966137444352,-0.851166765784422,-0.9132800398825182,-0.1985560141096334,,,,,,,,,,,,,,,,,,,,,,,,
tercile,B136,RATE,FULL,0.46478444241679967,0.2150257940593654,-2.169613614085569,-3.0781598953435676,-1.1312644582904028,-3.5429443377603675,-1.0195366567286372,,,,,,,,,,,,,,,,,,,,,,,,
tercile,B136,RATE,IS,0.4791229032649883,0.2552320267529896,2.43471761983401,-0.6557496068148744,-0.25210583739366677,-1.1348725100798627,-0.3537925213428896,,,,,,,,,,,,,,,,,,,,,,,,
tercile,B136,RATE,OOS,0.45760832512390215,0.14737997875594477,-6.799667368865034,-4.930382966835537,-1.1280287568958411,-5.387991291959439,-1.0049598763233063,,,,,,,,,,,,,,,,,,,,,,,,
grid,B136,CONST,,,,,,,,,1.0,0.0,0.0,0.12323621575285881,0.7419051467177861,-0.3904025643443011,0.13356700087544637,0.8273657564911436,-0.2289454186218821,0.11582927818402311,0.6864698368766664,-0.39040256434430076,False,False,False,False,hhdC,,,,,,,
grid,B136,BREADTH,,,,,,,,,1.0,0.2,3.835434007134364,0.11844123065957812,0.7205136955565158,-0.3625311225557424,0.13304656430004336,0.8264017963412141,-0.2289454186218821,0.1080039442164693,0.6512059533681341,-0.36253112255574205,False,False,False,False,hhdC,,,,,,,
grid,B136,BREADTH,,,,,,,,,1.0,0.4,12.525089179548157,0.12123706290891811,0.7401856571527776,-0.34149329613158597,0.12236842956415783,0.7828255219245868,-0.2245698134410643,0.1204201854572522,0.7137936809044158,-0.34149329613158574,False,False,False,False,hhdC,,,,,,,
grid,B136,BREADTH,,,,,,,,,1.0,0.5,13.483947681331747,0.12244651334974876,0.7494623810230402,-0.34149329613158597,0.12275097269700974,0.7930691308341584,-0.1986772059593057,0.12222654577756265,0.7231763719940677,-0.3414932961315862,False,False,False,False,hhdC,,,,,,,
grid,B136,BREADTH,,,,,,,,,1.0,0.6,11.446373365041618,0.12259261927053,0.7557984235273904,-0.3414932961315863,0.11176979635696305,0.7449812984117123,-0.20780269721989386,0.13047930280707987,0.7651099417022099,-0.34149329613158586,False,False,False,False,hhdC,,,,,,,
grid,B136,BREADTH,,,,,,,,,1.0,0.8,11.566230677764565,0.1262171189354726,0.7796664581855219,-0.34149329613158597,0.11480660395007058,0.7760933796694236,-0.18362831858407025,0.13453560799218622,0.7853394376099245,-0.3414932961315863,False,False,False,False,hhdC,,,,,,,
grid,B136,CONST,,,,,,,,,1.0,1.01,0.0,0.14125219704321812,0.8602411060658013,-0.3371595330739301,0.12577138840586533,0.8451600006180344,-0.18605543301045324,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,False,False,hhdC,,,,,,,
grid,B136,DISP,,,,,,,,,1.0,0.2,15.341736028537456,0.11258986271258076,0.6940679487884114,-0.3904025643443009,0.11154713980241815,0.7254883570226996,-0.21160043458824507,0.11334400006733114,0.6754144722702168,-0.3904025643443011,False,False,False,False,hhdC,,,,,,,
grid,B136,DISP,,,,,,,,,1.0,0.4,16.36052318668252,0.10858688698351027,0.6768565030513936,-0.3904025643443009,0.10307902502534017,0.6947409060102577,-0.1993790509323915,0.11258427936397553,0.6685367782498436,-0.3904025643443009,False,False,False,False,hhdC,,,,,,,
grid,B136,DISP,,,,,,,,,1.0,0.5,15.401664684898929,0.11424915525640511,0.7082205863313551,-0.3904025643443011,0.1032659121999775,0.7021480906873765,-0.19989290290472428,0.12225424261220552,0.7153550971588278,-0.390402564344301,False,False,False,False,hhdC,,,,,,,
grid,B136,DISP,,,,,,,,,1.0,0.6,14.802378121284185,0.1233184185080527,0.7567774313741086,-0.3904025643443012,0.11225621340630454,0.759239233008784,-0.1946388859481325,0.13138099187650165,0.7593175786324309,-0.390402564344301,False,False,False,False,hhdC,,,,,,,
grid,B136,DISP,,,,,,,,,1.0,0.8,7.850653983353151,0.12983991401665906,0.7887117052382462,-0.390402564344301,0.11961077787073027,0.8068929463392579,-0.18605543301045324,0.13729016927203674,0.7828203154944577,-0.390402564344301,False,False,False,False,hhdC,,,,,,,
grid,B136,RATE,,,,,,,,,1.0,0.2,9.528656361474436,0.11109438244191083,0.6792035271335992,-0.3904025643443009,0.12366385649886924,0.7787304873870304,-0.228945418621883,0.10209860228845069,0.6156720549675965,-0.3904025643443011,False,False,False,False,hhdc,,,,,,,
grid,B136,RATE,,,,,,,,,1.0,0.4,15.102021403091557,0.11952896160371451,0.7230360899844921,-0.39040256434430076,0.11194495860368825,0.7200105765530443,-0.22894541862188278,0.12504175317926913,0.7265807332544719,-0.390402564344301,False,False,False,False,hhdC,,,,,,,
grid,B136,RATE,,,,,,,,,1.0,0.5,16.060879904875147,0.1177282055421025,0.715999869186512,-0.3904025643443013,0.11038372160319843,0.7142069139565174,-0.22972963499251176,0.12306595024249356,0.7187809741814742,-0.3904025643443012,False,False,False,False,hhdC,,,,,,,
grid,B136,RATE,,,,,,,,,1.0,0.6,12.225445897740785,0.11852698255229721,0.7212471630971167,-0.3904025643443009,0.10832803661188217,0.7081899503430865,-0.2303639735004529,0.1259556659811507,0.7315940491022349,-0.3904025643443009,False,False,False,False,hhdC,,,,,,,
grid,B136,RATE,,,,,,,,,1.0,0.8,7.43115338882283,0.12472621442584919,0.7563708193940765,-0.3887467988631035,0.11331577970896256,0.7462871450118633,-0.2415666258316983,0.13304474161599344,0.765488131606316,-0.38874679886310326,False,False,False,False,hhdC,,,,,,,
grid,B136,CONST,,,,,,,,,0.75,0.0,0.0,0.09406035543577995,0.7412862250845603,-0.3055671110727909,0.10103643712514443,0.8243423508934811,-0.1750373572328301,0.08904658560521561,0.6872669097844835,-0.3055671110727909,False,False,False,False,hhdc,,,,,,,
grid,B136,BREADTH,,,,,,,,,0.75,0.2,3.835434007134364,0.09045266694617493,0.7192801352593552,-0.2825384004938841,0.10064306500066289,0.823365949173765,-0.1750373572328301,0.08314730542043103,0.650987620603762,-0.2825384004938841,False,False,False,False,hhdc,,,,,,,
grid,B136,BREADTH,,,,,,,,,0.75,0.4,12.525089179548157,0.09240921043924732,0.7387423273876051,-0.26540329236444704,0.0928122015829611,0.7802553909873509,-0.17161132038891191,0.09211807951918338,0.7129907424734839,-0.26540329236444693,False,False,False,False,hhdc,,,,,,,
grid,B136,BREADTH,,,,,,,,,0.75,0.5,13.483947681331747,0.09323159556903104,0.7478332316828946,-0.26540329236444715,0.09299044354055797,0.7902175655047126,-0.1513753290294333,0.09340589832105506,0.722228302533906,-0.26540329236444715,False,False,False,False,hhdc,,,,,,,
grid,B136,BREADTH,,,,,,,,,0.75,0.6,11.446373365041618,0.09326122501337175,0.7540162007226203,-0.26540329236444715,0.08489095252203094,0.7423435424806804,-0.1582812399116328,0.09935020960827123,0.7638143451148092,-0.26540329236444693,False,False,False,False,hhdc,,,,,,,
grid,B136,BREADTH,,,,,,,,,0.75,0.8,11.566230677764565,0.09585664020496387,0.7779449603201118,-0.26540329236444704,0.08695814850578798,0.7731152312041436,-0.13951667540542534,0.10233248629216973,0.7843200117515636,-0.26540329236444715,False,False,False,False,hhdc,,,,,,,
grid,B136,CONST,,,,,,,,,0.75,1.01,0.0,0.10675776199563347,0.8584757594311101,-0.26196107494224974,0.09492511829533545,0.8422340442025135,-0.1411063249081479,0.11538819134386169,0.87254524130292,-0.26196107494224974,False,False,False,False,HhdC,,,,,,,
grid,B136,DISP,,,,,,,,,0.75,0.2,15.341736028537456,0.08621579636391763,0.693427787252878,-0.3055671110727909,0.08484139871816243,0.7225242442003125,-0.16103953137260962,0.08721009490736553,0.6761675770459008,-0.305567111072791,False,False,False,False,hhdc,,,,,,,
grid,B136,DISP,,,,,,,,,0.75,0.4,16.36052318668252,0.08326098270504767,0.6763011817221928,-0.3055671110727909,0.0784894252004702,0.6917306400013237,-0.15156551513990002,0.08672230580006901,0.6694029967246004,-0.305567111072791,False,False,False,False,hhdc,,,,,,,
grid,B136,DISP,,,,,,,,,0.75,0.5,15.401664684898929,0.08737173109013119,0.7076635288733393,-0.3055671110727909,0.07857774201297385,0.6992067388152451,-0.1520149762688744,0.09377134386620978,0.7161836114878596,-0.3055671110727908,False,False,False,False,hhdc,,,,,,,
grid,B136,DISP,,,,,,,,,0.75,0.6,14.802378121284185,0.09396039160205105,0.7561687553153071,-0.3055671110727908,0.08510799169687289,0.7562326784136889,-0.14787475750401546,0.10040253764633711,0.7600665461902862,-0.3055671110727911,False,False,False,False,hhdc,,,,,,,
grid,B136,DISP,,,,,,,,,0.75,0.8,7.850653983353151,0.09870246697490659,0.7879195424228519,-0.3055671110727912,0.09044491776572205,0.8039243888995616,-0.1411063249081479,0.10470871834619166,0.7832077027424555,-0.3055671110727911,False,False,False,False,hhdc,,,,,,,
grid,B136,RATE,,,,,,,,,0.75,0.2,9.528656361474436,0.08518021810842558,0.678302236548597,-0.3055671110727909,0.09379071293885533,0.7757182437684437,-0.17503735723283032,0.07900002588179489,0.6159561147274492,-0.3055671110727909,False,False,False,False,hhdc,,,,,,,
grid,B136,RATE,,,,,,,,,0.75,0.4,15.102021403091557,0.09132795345129141,0.7221297298872544,-0.3055671110727912,0.08517176464272747,0.716832324934152,-0.17503735723283098,0.0957984787793873,0.7270923722861493,-0.305567111072791,False,False,False,False,hhdc,,,,,,,
grid,B136,RATE,,,,,,,,,0.75,0.5,16.060879904875147,0.08999046189692961,0.7151051669040261,-0.3055671110727908,0.08400350228737574,0.7110226508908081,-0.17531845576128802,0.09433753729449168,0.7193108291225688,-0.30556711107279066,False,False,False,False,hhdc,,,,,,,
grid,B136,RATE,,,,,,,,,0.75,0.6,12.225445897740785,0.0905373735688626,0.7202050812611882,-0.305567111072791,0.08242091170910903,0.7047800399950129,-0.17582301794399302,0.0964406285747037,0.7320169067499028,-0.3055671110727912,False,False,False,False,hhdc,,,,,,,
grid,B136,RATE,,,,,,,,,0.75,0.8,7.43115338882283,0.09501509340582004,0.7553424186510924,-0.30427839360818487,0.0860401187502009,0.7433846792551548,-0.18483911147024923,0.10154703111525665,0.7655712322733997,-0.30427839360818487,False,False,False,False,hhdc,,,,,,,
rule8,B136,,,,,,,,,,1.0,,,,,,,0.8451600006180344,,0.15257181383948715,0.8736721309012504,-0.3371595330739301,,,False,False,,CONST,1.01,1.1016867720596069,0.8736721309012504,,,
rule8_cond,B136,,,,,,,,,,1.0,,,,,,,0.8264017963412141,,0.1080039442164693,0.6512059533681341,-0.36253112255574205,,,False,False,,BREADTH,0.2,,,,,
null,B136,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,BREADTH,0.2,,,0.235,0.679108129148482,0.6512059533681341
rule8,B136,,,,,,,,,,0.75,,,,,,,0.8422340442025135,,0.11538819134386169,0.87254524130292,-0.26196107494224974,,,False,False,,CONST,1.01,1.1016867720596069,0.8736721309012504,,,
rule8_cond,B136,,,,,,,,,,0.75,,,,,,,0.823365949173765,,0.08314730542043103,0.650987620603762,-0.2825384004938841,,,False,False,,BREADTH,0.2,,,,,
