panel,family,ratio,gross,bps,k_med,k_min,k_max,CAGR,Sharpe,MaxDD,H1,H2,h1,h2,dd,cagr,KEEP4b,KEEP4a,is_Sharpe,is_CAGR,is_MaxDD,is_4b,is_dd,is_cagr,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_H1,oos_H2,oos_dd,oos_cagr,oos_h1,oos_h2,oos_4b,turn_yr
U56,MOM,0.05,1.0,10,5.0,0,5,0.25127345554408675,1.0220167261948392,-0.3460671181330457,1.243072803370491,0.8499442373188761,True,True,False,True,False,False,1.2705887034121914,0.2998560489375979,-0.2198050824533515,False,False,True,0.21262959192197428,0.8543545125056947,-0.3460671181330456,1.0098323940504612,0.6970992218801625,False,True,True,False,False,10.296988178713217
U56,MOM,0.05,1.0,25,5.0,0,5,0.2321126603986654,0.9602863909234332,-0.3472380050317375,1.1760619590224393,0.7919539510752575,True,False,False,True,False,False,1.2055952122711153,0.2808933051375371,-0.22033548814492143,False,False,True,0.19333730977534103,0.7944978365441976,-0.3472380050317374,0.9508250229393329,0.6366308782690586,False,True,False,False,False,10.296988178713217
U56,MOM,0.1,0.5,10,5.0,0,5,0.1253471519552798,1.0101280641557455,-0.19108243990875762,1.2351002512005391,0.8347845125505713,True,True,True,True,True,False,1.2651159959044114,0.14617804211772523,-0.11347473298877553,True,True,True,0.10847638238596335,0.8382551737618975,-0.1910824399087575,0.9937459593369296,0.6827045471597228,True,True,True,False,False,5.18787445904324
U56,MOM,0.1,0.5,25,5.0,0,5,0.11662862434395493,0.947744613322468,-0.19182607035872257,1.1673513805294597,0.7761992274046903,True,False,True,True,False,False,1.199346619749796,0.13771806999684055,-0.11377331319436446,True,True,True,0.09955420423035388,0.7778138136976983,-0.1918260703587228,0.9337423720283191,0.6220820474935207,True,False,False,False,False,5.18787445904324
U56,MOM,0.1,0.75,10,5.0,0,5,0.1883883699926121,1.016147046153474,-0.27242461974291865,1.239170946318285,0.842380084457954,True,True,False,True,False,False,1.2679358275731176,0.22218987329816708,-0.167497925021878,False,False,True,0.16125413539174982,0.846333763811122,-0.2724246197429183,1.001815850579522,0.6899744463226282,False,True,True,False,False,7.743629795886809
U56,MOM,0.1,0.75,25,5.0,0,5,0.1746747722523685,0.9541350311842944,-0.27341461246128707,1.171831948215102,0.7841429663419401,True,False,False,True,False,False,1.2025964607305062,0.20875077501998218,-0.16792044266673478,False,False,True,0.1473339067562056,0.7862332128901498,-0.2734146124612874,0.9423434814845985,0.629494998464057,False,True,False,False,False,7.743629795886809
U56,MOM,0.1,1.0,10,5.0,0,5,0.25127345554408675,1.0220167261948392,-0.3460671181330457,1.243072803370491,0.8499442373188761,True,True,False,True,False,False,1.2705887034121914,0.2998560489375979,-0.2198050824533515,False,False,True,0.21262959192197428,0.8543545125056947,-0.3460671181330456,1.0098323940504612,0.6970992218801625,False,True,True,False,False,10.296988178713217
U56,MOM,0.1,1.0,25,5.0,0,5,0.2321126603986654,0.9602863909234332,-0.3472380050317375,1.1760619590224393,0.7919539510752575,True,False,False,True,False,False,1.2055952122711153,0.2808933051375371,-0.22033548814492143,False,False,True,0.19333730977534103,0.7944978365441976,-0.3472380050317374,0.9508250229393329,0.6366308782690586,False,True,False,False,False,10.296988178713217
U56,MOM,0.2,0.5,10,8.0,0,10,0.11517239522439349,1.0566689519941372,-0.17622847567095035,1.3008473797359337,0.8682341421502705,True,True,True,True,True,False,1.268647182541165,0.12786357671167248,-0.09835612626182222,True,True,True,0.1048278317325484,0.9144790253477307,-0.17622847567095057,0.9548263421373192,0.8723971010708725,True,False,False,True,False,4.908098894788601
U56,MOM,0.2,0.5,25,8.0,0,10,0.10699563974582516,0.9889938315589598,-0.17696285242760834,1.2274057415743986,0.8044785151106153,True,False,True,True,False,False,1.1962722288841137,0.11988105324903597,-0.09888143192382104,True,True,True,0.09649521551612028,0.8495996805927892,-0.17696285242760834,0.8909817891394105,0.8064605527283484,True,False,False,True,False,4.908098894788601
U56,MOM,0.2,0.75,10,8.0,0,10,0.17369531193085197,1.0615461070428873,-0.2540022231484552,1.305294217775302,0.8737432828308571,True,True,False,True,False,False,1.2727122463280454,0.1945188092452661,-0.1454911040682776,False,False,True,0.15681890818621258,0.9200088480201348,-0.25400222314845533,0.9612518424956514,0.8768585046639106,False,True,False,True,False,7.3250808681956885
U56,MOM,0.2,0.75,25,8.0,0,10,0.16087660461008668,0.9943502484900941,-0.2549880286279319,1.2323340796598754,0.8104597646038887,True,False,False,True,False,False,1.2008435082261342,0.1819245874499924,-0.1462400418417431,False,False,True,0.1438242166691941,0.8555900540293748,-0.2549880286279317,0.8981131956729446,0.8111029180397763,False,True,False,True,False,7.3250808681956885
U56,MOM,0.2,1.0,10,8.0,0,10,0.23259603283151553,1.0663375131595754,-0.3258026743903679,1.3096437116521187,0.8793023328057852,True,True,False,True,False,False,1.2767080322437794,0.26285487116050477,-0.19131697476014753,False,False,True,0.20822144849601876,0.9255249673996778,-0.3258026743903679,0.9677867854132564,0.8811758686092819,False,True,False,True,False,9.729583443750501
U56,MOM,0.2,1.0,25,8.0,0,10,0.2147492551700143,0.9995806673394726,-0.3269768205573562,1.2371045621738246,0.816462399804322,True,False,False,True,False,False,1.2052841243589023,0.24520098661844947,-0.19226477414556198,False,False,True,0.19023063089671743,0.8615382098756234,-0.32697682055735633,0.9053375607045627,0.8155526603109833,False,True,False,True,False,9.729583443750501
U56,MOM,0.35,0.5,10,14.0,0,18,0.10306371371063228,1.0876374743784925,-0.1504600893592316,1.1013815984411448,1.083185632879539,True,True,True,False,False,False,1.0208312050499135,0.0896421495413029,-0.106653166266648,False,True,False,0.11424113834035055,1.1395991521914164,-0.15046008935923183,1.257086207426236,1.0152759844963661,True,True,True,True,True,4.241934513778963
U56,MOM,0.35,0.5,25,14.0,0,18,0.09607011601088078,1.0201928102230802,-0.15126412996900385,1.0283090021312644,1.0199989093246733,True,True,True,False,False,False,0.9477736343613895,0.08269951049350133,-0.1075649817401444,False,True,False,0.10720542246412479,1.076047755887843,-0.1512641299690035,1.196288529133673,0.9488432738730136,True,True,True,True,True,4.241934513778963
U56,MOM,0.35,0.75,10,14.0,0,18,0.15562027408658752,1.091761615616549,-0.21848422787815946,1.1059825016211615,1.086908176205933,True,True,False,True,False,False,1.0255907512414382,0.13517025810491923,-0.15718147350309242,False,False,True,0.17273830047342664,1.1432674188275276,-0.21848422787815946,1.2610748145338098,1.0183187060690495,False,True,True,True,False,6.324840755745763
U56,MOM,0.35,0.75,25,14.0,0,18,0.14471470456938684,1.0248558625944888,-0.21958516876315448,1.0334754364516852,1.024243670985653,True,True,False,True,False,False,0.9531275344725023,0.12439931382353464,-0.15847070647119155,False,False,True,0.1617208450167298,1.0802212869185583,-0.21958516876315415,1.2008654736162183,0.952281935955338,False,True,True,True,False,6.324840755745763
U56,MOM,0.35,1.0,10,14.0,0,18,0.20870309939770815,1.0958262629614433,-0.2821702009223812,1.1105624438048969,1.0905572230003238,True,True,False,True,False,False,1.0303698657325358,0.18105747437798803,-0.20590332521517263,False,False,True,0.23195600467182986,1.146818604562539,-0.2821702009223813,1.2648990400166273,1.0212693977357383,False,True,True,True,False,8.390812169699924
U56,MOM,0.35,1.0,25,14.0,0,18,0.1935964699402144,1.0294229473015053,-0.2835084083879009,1.038601458496128,1.0283617066740758,True,True,False,True,False,False,0.9584815683204043,0.1662142063959744,-0.2075214052119464,False,False,True,0.2166293386520921,1.0842272349629865,-0.28350840838790126,1.2052157912663637,0.9555875204379524,False,True,True,True,False,8.390812169699924
U56,MOM,0.5,0.5,10,20.0,0,26,0.09881499372477776,1.1409531371612258,-0.14805929210228608,1.1676288598255058,1.1269016209426312,True,True,True,False,False,False,1.0680350878021452,0.08535114145493128,-0.09679275303719914,False,True,False,0.11002852067524893,1.197578964682582,-0.1480592921022864,1.285594263386552,1.1041593115327148,True,True,True,True,True,3.7199662211924513
U56,MOM,0.5,0.5,25,20.0,0,26,0.09270295019302166,1.0759637474912263,-0.1488906638660169,1.099316252116056,1.0641735098161367,True,True,True,False,False,False,0.9991318619781668,0.07943949297077335,-0.09883122379412934,False,True,False,0.1037484051458537,1.1352040523542617,-0.14889066386601701,1.22784644820829,1.0368048116969966,True,False,True,True,False,3.7199662211924513
U56,MOM,0.5,0.75,10,20.0,0,26,0.1493794977402778,1.1439350154803511,-0.2155220009996247,1.171262524065412,1.1293690615503937,True,True,False,True,False,False,1.0718104273740257,0.12882793005539295,-0.14229888255764744,False,False,True,0.16658547373284582,1.1999927573760383,-0.21552200099962493,1.28759582836913,1.1068998568124941,False,True,True,True,False,5.541682544543046
U56,MOM,0.5,0.75,25,20.0,0,26,0.13986979299002655,1.079526681461726,-0.21666352041676973,1.1035129095636231,1.0672395711314864,True,True,False,True,False,False,1.0034802771239446,0.11967282738160367,-0.1452228630277569,False,False,True,0.15677635259661482,1.138208742898656,-0.21666352041676973,1.230482257461069,1.0400674661347107,False,True,True,True,False,5.541682544543046
U56,MOM,0.5,1.0,10,20.0,0,26,0.2005993259328107,1.146867174540088,-0.2789748800250892,1.1748366021752346,1.131816827480943,True,True,False,True,False,False,1.0755672473842113,0.1727507209753938,-0.18598279112819638,False,False,True,0.22403002587230691,1.2023349798458132,-0.27897488002508897,1.2894474921185188,1.1096441020198107,False,True,True,True,False,7.344201724648215
U56,MOM,0.5,1.0,25,20.0,0,26,0.18745443052126065,1.083008935594865,-0.28036584282951205,1.1076138879230546,1.0702574028783158,True,True,False,True,False,False,1.0077733303945577,0.1601516885561114,-0.18970951476037834,False,False,True,0.21042151600262615,1.1411139165638193,-0.28036584282951216,1.2329399382736852,1.0433027575975846,False,True,True,True,False,7.344201724648215
U56,MOM,0.75,0.5,10,30.0,0,39,0.087524983430598,1.1287834871347384,-0.130003245760427,1.1304836306380948,1.1333433669777526,True,True,True,False,False,False,1.0371047404898108,0.07568617361052477,-0.08394058252978132,False,True,False,0.09737265289525743,1.199483842915276,-0.13000324576042754,1.3069699598042408,1.085215502560935,True,False,True,True,False,3.037783066389481
U56,MOM,0.75,0.5,25,30.0,0,39,0.08258256983333645,1.069631549353018,-0.13075579997916764,1.0708913997703597,1.0742323282529505,True,True,True,False,False,False,0.977030161215599,0.07099896852929222,-0.08580675378233582,False,True,False,0.09221630207715026,1.1409260637580574,-0.13075579997916797,1.2555474616375544,1.0189995537771277,True,False,True,True,False,3.037783066389481
U56,MOM,0.75,0.75,10,30.0,0,39,0.13220552358687487,1.1312568263921579,-0.1900356333848554,1.1342059292588522,1.134805813382399,True,True,True,True,True,False,1.0410512075930454,0.11413799673409186,-0.1238417497447607,True,True,True,0.1473048987750818,1.2008514741525822,-0.1900356333848553,1.307299781776455,1.0875099353829554,True,True,True,True,True,4.520822638861397
U56,MOM,0.75,0.75,25,30.0,0,39,0.1245578154176048,1.0727030412075806,-0.1910796577661389,1.0751768105048771,1.0763224399957632,True,True,True,True,True,False,0.9815533498109696,0.10691893819775844,-0.1265342194537289,True,True,True,0.13929523870757143,1.1429080303744759,-0.1910796577661389,1.256501598222811,1.02186609336951,True,True,True,True,True,4.520822638861397
U56,MOM,0.75,1.0,10,30.0,0,39,0.17741423091820563,1.1336949844167588,-0.24699398649525395,1.1378819135804197,1.1362573979158967,True,True,False,True,False,False,1.0449841482027902,0.1529310480534849,-0.1624227963101006,False,False,True,0.19796736115649627,1.2021651916266713,-0.24699398649525417,1.307492858294101,1.089831358146489,False,True,True,True,False,5.98520412778955
U56,MOM,0.75,1.0,25,30.0,0,39,0.16689817190197553,1.0757061183308962,-0.2482797870256026,1.0793858821733668,1.0783647261869604,True,True,False,True,False,False,0.9860338907175836,0.14304995981975366,-0.16587442854577628,False,False,True,0.18691161308290716,1.1447992077676121,-0.24827978702560305,1.2572730071143072,1.0247292511797814,False,True,True,True,False,5.98520412778955
U56,MOM,1.0,0.5,10,40.0,0,52,0.0781502076118139,1.1389814031308947,-0.11600195973978278,1.1455712427211486,1.1369359885473587,True,True,True,False,False,False,1.0392508846437776,0.068675378463535,-0.06808536449254365,False,True,False,0.08601628189689281,1.2172669378890304,-0.11600195973978278,1.3275929444002386,1.1013648818321902,True,False,True,True,False,2.446943293446742
U56,MOM,1.0,0.5,25,40.0,0,52,0.07420114199435601,1.0850602586522962,-0.11673298046484348,1.0942971878496264,1.0804576063219455,True,True,True,False,False,False,0.9870704983596496,0.0650249611819409,-0.06972318549343648,False,True,False,0.08181755518307443,1.161987278395975,-0.1167329804648436,1.2799702098172485,1.03800511338657,True,False,True,True,False,2.446943293446742
U56,MOM,1.0,0.75,10,40.0,0,52,0.11796100280174926,1.140508356761724,-0.17012397955643588,1.1485967575571363,1.1371601398561653,True,True,True,True,True,False,1.042678340864982,0.10355049001067296,-0.10137644542504798,False,True,False,0.12997002523489187,1.2173130207503051,-0.17012397955643566,1.3277877252765624,1.1010658341736825,True,True,True,True,True,3.635456760461886
U56,MOM,1.0,0.75,25,40.0,0,52,0.11188323205039419,1.0872191208542972,-0.1711475237296498,1.0979094847672264,1.0813541114317031,True,True,True,True,True,False,0.9910930126302414,0.09795311023320452,-0.10321698793982348,False,True,False,0.12348804549592374,1.1626939818795012,-0.17114752372964992,1.2808106958615555,1.0383583420842701,True,True,True,True,True,3.635456760461886
U56,MOM,1.0,1.0,10,40.0,0,52,0.15819975118080998,1.1419976211843899,-0.22181817011822313,1.1515646821011707,1.1373719958066204,True,True,False,True,False,False,1.046078600485954,0.13873598336039938,-0.13417258091027517,False,False,True,0.1744787671416992,1.217309193153495,-0.22181817011822358,1.3278607970460092,1.100778724856842,False,True,True,True,False,4.804512261957049
U56,MOM,1.0,1.0,25,40.0,0,52,0.14988653032179955,1.089309906775865,-0.22309072177539047,1.1014364540800938,1.0822053723145217,True,True,False,True,False,False,0.9950618698748978,0.1311074915184649,-0.1358224528980948,False,False,True,0.16558595863595826,1.1633172461085006,-0.22309072177539047,1.2814941376851634,1.038690079028634,False,True,True,True,False,4.804512261957049
U56,MOMVS,0.02,0.5,10,5.0,0,5,0.06801624325327649,0.9577156267382749,-0.10501131198587732,1.088875349499954,0.8602852330982805,True,True,True,False,False,False,1.0121304206068396,0.06547054885638848,-0.06756327294853104,False,True,False,0.0701173254832348,0.9250193844429695,-0.10501131198587788,1.3628525449876798,0.47367105668702875,True,False,True,False,False,7.024658616325771
U56,MOMVS,0.02,0.5,25,5.0,0,5,0.056819692044143055,0.8094173151760805,-0.10633039277609091,0.9314755012660197,0.7180842127237833,False,False,True,False,False,False,0.8593210782503633,0.05503083784902074,-0.06784782853143867,False,True,False,0.05829518657418831,0.7790512632941153,-0.10633039277609102,1.2209132687309328,0.3249482181271333,True,False,True,False,False,7.024658616325771
U56,MOMVS,0.02,0.75,10,5.0,0,5,0.10172992496215083,0.9585341769628879,-0.1539610025716568,1.0885761454709644,0.8612947968702331,True,True,True,False,False,False,1.0119028558694028,0.09830153159386446,-0.1005830998377153,False,True,False,0.10456142501815124,0.9261637141972139,-0.15396100257165668,1.361892620605966,0.4773880133954864,True,False,True,False,False,10.517442940250842
U56,MOMVS,0.02,0.75,25,5.0,0,5,0.08448038679107994,0.8105220756624225,-0.15584977766832342,0.9318068961938917,0.7191796128353902,False,False,True,False,False,False,0.8597239916353191,0.0822207952159355,-0.10098840341092208,False,True,False,0.08634482363682516,0.7802953169939256,-0.15584977766832364,1.2200626521931346,0.3287592057563112,True,False,True,False,False,10.517442940250842
U56,MOMVS,0.02,1.0,10,5.0,0,5,0.13515567299571507,0.9593264507414138,-0.20068858691216518,1.0881903562000972,0.8623345031882538,True,True,True,True,True,False,1.01161525663531,0.13112123374476625,-0.13311802722321908,False,False,True,0.13848905281502422,0.9273123007403403,-0.2006885869121654,1.3609413406423325,0.48106561084614347,True,True,True,False,False,14.007978734007056
U56,MOMVS,0.02,1.0,25,5.0,0,5,0.1115432303448538,0.8115275465626427,-0.2030918921135909,0.9319797639298633,0.7202276444813831,False,False,False,True,False,False,0.8600004245042272,0.10910759967180494,-0.13363075937701208,False,False,True,0.11355311844391758,0.7814629797023294,-0.20309189211359047,1.2191173955579595,0.33247489355871224,False,True,True,False,False,14.007978734007056
U56,MOMVS,0.05,0.5,10,5.0,0,5,0.06801624325327649,0.9577156267382749,-0.10501131198587732,1.088875349499954,0.8602852330982805,True,True,True,False,False,False,1.0121304206068396,0.06547054885638848,-0.06756327294853104,False,True,False,0.0701173254832348,0.9250193844429695,-0.10501131198587788,1.3628525449876798,0.47367105668702875,True,False,True,False,False,7.024658616325771
U56,MOMVS,0.05,0.5,25,5.0,0,5,0.056819692044143055,0.8094173151760805,-0.10633039277609091,0.9314755012660197,0.7180842127237833,False,False,True,False,False,False,0.8593210782503633,0.05503083784902074,-0.06784782853143867,False,True,False,0.05829518657418831,0.7790512632941153,-0.10633039277609102,1.2209132687309328,0.3249482181271333,True,False,True,False,False,7.024658616325771
U56,MOMVS,0.05,0.75,10,5.0,0,5,0.10172992496215083,0.9585341769628879,-0.1539610025716568,1.0885761454709644,0.8612947968702331,True,True,True,False,False,False,1.0119028558694028,0.09830153159386446,-0.1005830998377153,False,True,False,0.10456142501815124,0.9261637141972139,-0.15396100257165668,1.361892620605966,0.4773880133954864,True,False,True,False,False,10.517442940250842
U56,MOMVS,0.05,0.75,25,5.0,0,5,0.08448038679107994,0.8105220756624225,-0.15584977766832342,0.9318068961938917,0.7191796128353902,False,False,True,False,False,False,0.8597239916353191,0.0822207952159355,-0.10098840341092208,False,True,False,0.08634482363682516,0.7802953169939256,-0.15584977766832364,1.2200626521931346,0.3287592057563112,True,False,True,False,False,10.517442940250842
U56,MOMVS,0.05,1.0,10,5.0,0,5,0.13515567299571507,0.9593264507414138,-0.20068858691216518,1.0881903562000972,0.8623345031882538,True,True,True,True,True,False,1.01161525663531,0.13112123374476625,-0.13311802722321908,False,False,True,0.13848905281502422,0.9273123007403403,-0.2006885869121654,1.3609413406423325,0.48106561084614347,True,True,True,False,False,14.007978734007056
U56,MOMVS,0.05,1.0,25,5.0,0,5,0.1115432303448538,0.8115275465626427,-0.2030918921135909,0.9319797639298633,0.7202276444813831,False,False,False,True,False,False,0.8600004245042272,0.10910759967180494,-0.13363075937701208,False,False,True,0.11355311844391758,0.7814629797023294,-0.20309189211359047,1.2191173955579595,0.33247489355871224,False,True,True,False,False,14.007978734007056
U56,MOMVS,0.1,0.5,10,5.0,0,5,0.06801624325327649,0.9577156267382749,-0.10501131198587732,1.088875349499954,0.8602852330982805,True,True,True,False,False,False,1.0121304206068396,0.06547054885638848,-0.06756327294853104,False,True,False,0.0701173254832348,0.9250193844429695,-0.10501131198587788,1.3628525449876798,0.47367105668702875,True,False,True,False,False,7.024658616325771
U56,MOMVS,0.1,0.5,25,5.0,0,5,0.056819692044143055,0.8094173151760805,-0.10633039277609091,0.9314755012660197,0.7180842127237833,False,False,True,False,False,False,0.8593210782503633,0.05503083784902074,-0.06784782853143867,False,True,False,0.05829518657418831,0.7790512632941153,-0.10633039277609102,1.2209132687309328,0.3249482181271333,True,False,True,False,False,7.024658616325771
U56,MOMVS,0.1,0.75,10,5.0,0,5,0.10172992496215083,0.9585341769628879,-0.1539610025716568,1.0885761454709644,0.8612947968702331,True,True,True,False,False,False,1.0119028558694028,0.09830153159386446,-0.1005830998377153,False,True,False,0.10456142501815124,0.9261637141972139,-0.15396100257165668,1.361892620605966,0.4773880133954864,True,False,True,False,False,10.517442940250842
U56,MOMVS,0.1,0.75,25,5.0,0,5,0.08448038679107994,0.8105220756624225,-0.15584977766832342,0.9318068961938917,0.7191796128353902,False,False,True,False,False,False,0.8597239916353191,0.0822207952159355,-0.10098840341092208,False,True,False,0.08634482363682516,0.7802953169939256,-0.15584977766832364,1.2200626521931346,0.3287592057563112,True,False,True,False,False,10.517442940250842
U56,MOMVS,0.1,1.0,10,5.0,0,5,0.13515567299571507,0.9593264507414138,-0.20068858691216518,1.0881903562000972,0.8623345031882538,True,True,True,True,True,False,1.01161525663531,0.13112123374476625,-0.13311802722321908,False,False,True,0.13848905281502422,0.9273123007403403,-0.2006885869121654,1.3609413406423325,0.48106561084614347,True,True,True,False,False,14.007978734007056
U56,MOMVS,0.1,1.0,25,5.0,0,5,0.1115432303448538,0.8115275465626427,-0.2030918921135909,0.9319797639298633,0.7202276444813831,False,False,False,True,False,False,0.8600004245042272,0.10910759967180494,-0.13363075937701208,False,False,True,0.11355311844391758,0.7814629797023294,-0.20309189211359047,1.2191173955579595,0.33247489355871224,False,True,True,False,False,14.007978734007056
U56,MOMVS,0.2,0.5,10,8.0,0,10,0.07156571252072319,1.0317155520072092,-0.10316459977030601,1.1621438362487941,0.924667002618555,True,True,True,False,False,False,1.1178365830338601,0.07331965492358039,-0.06698903771355047,False,True,False,0.07012339943288026,0.970306347060814,-0.10316459977030601,1.2381238864343207,0.6961631798094247,True,False,True,False,False,6.151097467505331
U56,MOMVS,0.2,0.5,25,8.0,0,10,0.06172488455542746,0.8983390163526331,-0.10448283264349678,1.021397439257755,0.7969189875862605,True,False,True,False,False,False,0.9806591051494459,0.06381801248439567,-0.06768818410418698,False,True,False,0.060004174441601776,0.8393578899727165,-0.10448283264349678,1.1080495880241525,0.5651727380798043,True,False,True,False,False,6.151097467505331
U56,MOMVS,0.2,0.75,10,8.0,0,10,0.10747325660147555,1.0333780177224743,-0.15160279514736297,1.164102410318211,0.9254858502319144,True,True,True,True,True,False,1.1199159960266845,0.11069838931075093,-0.10007769480903084,True,True,True,0.10482422032210148,0.9712806335263143,-0.1516027951473623,1.2377844953093078,0.698289935680971,True,False,True,False,False,9.202960593136503
U56,MOMVS,0.2,0.75,25,8.0,0,10,0.09229149981534235,0.9003943737451152,-0.15349419587770408,1.0240087395900972,0.7979572005822406,True,False,True,False,False,False,0.9834075651944251,0.09601628851966026,-0.10109646403722417,False,True,False,0.08923344407666023,0.8405513775010356,-0.15349419587770397,1.1080249559843043,0.5674125990200537,True,False,True,False,False,9.202960593136503
U56,MOMVS,0.2,1.0,10,8.0,0,10,0.14338683110824912,1.0349856260157175,-0.1980489131829446,1.1659635258838095,0.9262851980289584,True,True,True,True,True,False,1.121907435124142,0.14850851459020098,-0.13290057772818176,False,False,True,0.13918600529772873,0.9722222794763249,-0.19804891318294482,1.2374047807002746,0.7003799139761705,True,True,True,False,False,12.246035378033756
U56,MOMVS,0.2,1.0,25,8.0,0,10,0.12257741182957838,0.9023531268316661,-0.20166687145875406,1.026482020475681,0.7989307223854367,True,False,True,True,False,False,0.9860280782715534,0.12834620324494006,-0.13421883068994,False,False,True,0.1178486564839687,0.8416670852976216,-0.20166687145875473,1.1079005995457176,0.5695847823154256,True,True,True,False,False,12.246035378033756
U56,MOMVS,0.35,0.5,10,14.0,0,18,0.07759527708776881,1.1488941321508264,-0.08798933480187077,1.2473525138265968,1.0687752815622245,True,True,True,False,False,False,1.1714241174087212,0.07476804518018021,-0.06360554441278621,False,True,False,0.07992923765095505,1.1343717576629908,-0.08798933480187066,1.3372529491729943,0.9318347020706095,True,False,True,True,False,4.828553906792771
U56,MOMVS,0.35,0.5,25,14.0,0,18,0.0698197743667972,1.0406009231021789,-0.08917386513047998,1.1329955148899875,0.965235859739738,True,True,True,False,False,False,1.058957573957772,0.06717817848157792,-0.0641501748359149,False,True,False,0.07200017926004132,1.0289518704161604,-0.0891738651304802,1.2379484433563732,0.8208423909642008,True,False,True,True,False,4.828553906792771
U56,MOMVS,0.35,0.75,10,14.0,0,18,0.11694604724312319,1.150474935532035,-0.12919086656218437,1.2493279605903025,1.0697466088237126,True,True,True,True,True,False,1.1735333141258681,0.11293940499465505,-0.09431265988943616,True,True,True,0.1202565604328405,1.1354331364274544,-0.1291908665621846,1.3378245587882323,0.933307652544012,True,True,True,True,True,7.215215691012286
