panel,kind,tol,S,cost,window,cell_CAGR,cell_Sharpe,cell_MaxDD,null_Sharpe_mean,null_Sharpe_p05,null_Sharpe_p50,null_Sharpe_p95,null_MaxDD_mean,null_CAGR_mean,dSharpe,dMaxDD,p_Sharpe,p_MaxDD
U56,ROT-COM,n/a,10,0,FULL,0.08811251342010373,1.2260252914443186,-0.1202982722439756,1.0423239285194041,0.8764536189006186,1.0697542826667163,1.137470713956595,-0.18219276756641906,0.09360441771684631,0.18370136292491446,0.061894495322443455,0.0,0.0
U56,ROT-COM,n/a,10,0,H1,0.08491597476861568,1.2528606897278358,-0.0774168890249618,1.1409511213125858,0.9530752198244603,1.1328407972787375,1.3116430131786982,-0.11105315117119996,0.0959512971395309,0.11190956841525002,0.03363626214623816,0.3,0.0
U56,ROT-COM,n/a,10,0,H2,0.09131847018284489,1.2054816006150753,-0.12029827224397582,0.9618528675662313,0.7795520757911704,0.9674314396751509,1.1212059532925782,-0.18219276756641906,0.0913148098134492,0.24362873304884392,0.06189449532244323,0.1,0.0
U56,ROT-COM,n/a,10,0,IS,0.07798748038805181,1.1299576174362156,-0.0774168890249618,1.0558937687451124,0.8595327623759582,1.0705622574354106,1.1971431547501978,-0.11105315117119996,0.09200897496818612,0.07406384869110316,0.03363626214623816,0.4,0.0
U56,ROT-COM,n/a,10,0,OOS,0.09650855698784033,1.3011538835614869,-0.12029827224397549,1.0322111698335978,0.8339019869174207,1.0499369906068492,1.2021130543608562,-0.1821927675664189,0.09497766549626104,0.268942713727889,0.0618944953224434,0.0,0.0
U56,ROT-COM,n/a,10,10,FULL,0.08618487105855244,1.2009973252288961,-0.12054956914840909,1.0207058965929954,0.855516256441241,1.0472016041172512,1.1158213903532261,-0.1824652847872031,0.09149933107603887,0.18029142863590075,0.06191571563879403,0.0,0.0
U56,ROT-COM,n/a,10,10,H1,0.08309287892494877,1.2276487488133896,-0.0788720955261335,1.117613821821533,0.9277087418743176,1.1106848705717458,1.290030516479479,-0.11131248758576806,0.09386445162560111,0.11003492699185657,0.03244039205963456,0.3,0.0
U56,ROT-COM,n/a,10,10,H2,0.0892856901501573,1.1805451084990706,-0.12054956914840864,0.9415328118514477,0.7608776013157389,0.9461148610671934,1.1011286413762456,-0.18246528478720325,0.08919225823893813,0.2390122966476229,0.06191571563879461,0.1,0.0
U56,ROT-COM,n/a,10,10,IS,0.07609481030855947,1.1042698858397504,-0.0788720955261335,1.0330104880536588,0.8342823364100573,1.0478921525335603,1.1757694277521265,-0.11131248758576806,0.08988502655809953,0.07125939778609158,0.03244039205963456,0.4,0.0
U56,ROT-COM,n/a,10,10,OOS,0.09455179369762767,1.276620821629499,-0.12054956914840886,1.0114970612674643,0.8145221015768926,1.0296031511540649,1.180583578559988,-0.18246528478720325,0.09288876497616345,0.26512376036203467,0.06191571563879439,0.0,0.0
U56,ROT-COM,n/a,10,25,FULL,0.08329959218379979,1.1634169008168884,-0.12092645658916623,0.9882603082967959,0.8240938093004255,1.013349491198132,1.0833269184208771,-0.18287379983412994,0.08834900186464709,0.17515659252009252,0.061947343244963704,0.0,0.0
U56,ROT-COM,n/a,10,25,H1,0.08036377277402518,1.1897897190855395,-0.08184523267576294,1.0825928732906827,0.8896385782293197,1.077448816275597,1.257599867400417,-0.11184293764182529,0.09074131720032833,0.10719684579485689,0.029997704966062355,0.3,0.0
U56,ROT-COM,n/a,10,25,H2,0.08624338949492905,1.1431039610729623,-0.12092645658916656,0.9110319450338329,0.7328524473892382,0.9141181194227407,1.0709917138201388,-0.1828737998341299,0.08601592400363492,0.23207201603912941,0.06194734324496334,0.1,0.0
U56,ROT-COM,n/a,10,25,IS,0.07326181403982224,1.0657012820087568,-0.08184523267576294,0.9986752291831043,0.7963888985226424,1.0138823202156648,1.1437019248786016,-0.11184293764182529,0.08670651585660623,0.06702605282565255,0.029997704966062355,0.4,0.0
U56,ROT-COM,n/a,10,25,OOS,0.09162298082962983,1.2397820432399693,-0.12092645658916645,0.9804024016383062,0.7854365224073337,0.9990817000497632,1.1482593510487271,-0.18287379983412996,0.08976264364269708,0.25937964160166316,0.06194734324496351,0.0,0.0
U56,ROT-COM,n/a,10,50,FULL,0.0785072410614176,1.1006920077540137,-0.12155444788885694,0.9341436214699506,0.7716870888841625,0.9568772648743571,1.0291235680992383,-0.1835539637918147,0.0831178639122468,0.1665483862840631,0.06199951590295777,0.0,0.0
U56,ROT-COM,n/a,10,50,H1,0.07582999103891863,1.1265944498526421,-0.0880546808821504,1.024197193774906,0.8260354266502764,1.0220593030122291,1.2035261839046485,-0.11304257702892914,0.08555506099872692,0.1023972560777362,0.024987896146778737,0.3,0.0
U56,ROT-COM,n/a,10,50,H2,0.08119115353778272,1.080615924277626,-0.12155444788885672,0.8601480594575577,0.6861121099239503,0.8607389508081573,1.0207128965619134,-0.18355396379181463,0.08074195449986102,0.22046786482006842,0.06199951590295791,0.1,0.0
U56,ROT-COM,n/a,10,50,IS,0.06855613356727952,1.0013349328261514,-0.0880546808821504,0.941434239807576,0.733201683058691,0.9571986785878814,1.0902466203245866,-0.11304257702892914,0.0814287040248165,0.05990069301857537,0.024987896146778737,0.5,0.0
U56,ROT-COM,n/a,10,50,OOS,0.08675846457990266,1.1782902071194379,-0.12155444788885716,0.9285219969966881,0.7369233146786046,0.9481637442146869,1.094563994379355,-0.18355396379181474,0.08457166248216783,0.24976821012274975,0.061999515902957575,0.1,0.0
U56,ROT-COM,n/a,25,0,FULL,0.08811251342010373,1.2260252914443186,-0.1202982722439756,1.1159645453811273,0.9059831664686561,1.0675064365050262,1.1896024067834656,-0.17864517271921315,0.09894824179008926,0.11006074606319127,0.05834690047523755,0.04,0.04
U56,ROT-COM,n/a,25,0,H1,0.08491597476861568,1.2528606897278358,-0.0774168890249618,1.2196019675332181,0.9774963557147712,1.1558066884925728,1.383374065038449,-0.10835963802859543,0.10210699776080374,0.033258722194617674,0.030942749003633627,0.36,0.04
U56,ROT-COM,n/a,25,0,H2,0.09131847018284489,1.2054816006150753,-0.12029827224397582,1.0294400331616773,0.8142181814797782,0.9695540016267247,1.1905557253737007,-0.17864517271921315,0.0958353082077048,0.17604156745339794,0.05834690047523733,0.08,0.04
U56,ROT-COM,n/a,25,0,IS,0.07798748038805181,1.1299576174362156,-0.0774168890249618,1.138525717737477,0.9044341122852513,1.1068794132202344,1.291013960058508,-0.10835963802859543,0.0985952017672488,-0.008568100301261428,0.030942749003633627,0.44,0.04
U56,ROT-COM,n/a,25,0,OOS,0.09650855698784033,1.3011538835614869,-0.12029827224397549,1.0993802632966094,0.8616249183605621,1.0554891400685154,1.2663797469206362,-0.17864517271921307,0.09927693725474437,0.20177362026487744,0.05834690047523758,0.04,0.04
U56,ROT-COM,n/a,25,10,FULL,0.08618487105855244,1.2009973252288961,-0.12054956914840909,1.0940904919285652,0.8852358854701061,1.0468156356823928,1.167674151974313,-0.17894564866210858,0.0968337611023131,0.1069068333003309,0.05839607951369949,0.04,0.04
U56,ROT-COM,n/a,25,10,H1,0.08309287892494877,1.2276487488133896,-0.0788720955261335,1.196374615858352,0.9514047292968383,1.1343931306573114,1.3616909674141287,-0.1086058159233588,0.1000215843266456,0.03127413295503767,0.0297337203972253,0.36,0.04
U56,ROT-COM,n/a,25,10,H2,0.0892856901501573,1.1805451084990706,-0.12054956914840864,1.008591718364206,0.7951313716399062,0.9482715896469788,1.1693845990943965,-0.1789456486621086,0.09369228007712208,0.17195339013486466,0.05839607951369996,0.08,0.04
