panel,cost,turnover_yr,cell_FULL_CAGR,cell_FULL_Sharpe,cell_FULL_MaxDD,cell_H1_CAGR,cell_H1_Sharpe,cell_H1_MaxDD,cell_H2_CAGR,cell_H2_Sharpe,cell_H2_MaxDD,cell_IS_CAGR,cell_IS_Sharpe,cell_IS_MaxDD,cell_OOS_CAGR,cell_OOS_Sharpe,cell_OOS_MaxDD,spy_FULL_CAGR,spy_FULL_Sharpe,spy_FULL_MaxDD,spy_H1_CAGR,spy_H1_Sharpe,spy_H1_MaxDD,spy_H2_CAGR,spy_H2_Sharpe,spy_H2_MaxDD,spy_IS_CAGR,spy_IS_Sharpe,spy_IS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,keep4a,keep4b
U56,0,1.773555812069992,0.08811251342010373,1.2260252914443186,-0.1202982722439756,0.08491597476861568,1.2528606897278358,-0.0774168890249618,0.09131847018284489,1.2054816006150753,-0.12029827224397582,0.07798748038805181,1.1299576174362156,-0.0774168890249618,0.09650855698784033,1.3011538835614869,-0.12029827224397549,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.1545728909176336,0.9570466466968979,-0.22061944945147527,0.14788878089738655,0.8249086690397419,-0.33717289200673795,0.14958794806217557,0.8986371379727874,-0.22061944945147527,0.1525745335844091,0.8736611364726746,-0.33717289200673783,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
U56,10,1.773555812069992,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.08309287892494877,1.2276487488133896,-0.0788720955261335,0.0892856901501573,1.1805451084990706,-0.12054956914840864,0.07609481030855947,1.1042698858397504,-0.0788720955261335,0.09455179369762767,1.276620821629499,-0.12054956914840886,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.1545728909176336,0.9570466466968979,-0.22061944945147527,0.14788878089738655,0.8249086690397419,-0.33717289200673795,0.14958794806217557,0.8986371379727874,-0.22061944945147527,0.1525745335844091,0.8736611364726746,-0.33717289200673783,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
U56,25,1.773555812069992,0.08329959218379979,1.1634169008168884,-0.12092645658916623,0.08036377277402518,1.1897897190855395,-0.08184523267576294,0.08624338949492905,1.1431039610729623,-0.12092645658916656,0.07326181403982224,1.0657012820087568,-0.08184523267576294,0.09162298082962983,1.2397820432399693,-0.12092645658916645,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.1545728909176336,0.9570466466968979,-0.22061944945147527,0.14788878089738655,0.8249086690397419,-0.33717289200673795,0.14958794806217557,0.8986371379727874,-0.22061944945147527,0.1525745335844091,0.8736611364726746,-0.33717289200673783,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
U56,50,1.773555812069992,0.0785072410614176,1.1006920077540137,-0.12155444788885694,0.07582999103891863,1.1265944498526421,-0.0880546808821504,0.08119115353778272,1.080615924277626,-0.12155444788885672,0.06855613356727952,1.0013349328261514,-0.0880546808821504,0.08675846457990266,1.1782902071194379,-0.12155444788885716,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.1545728909176336,0.9570466466968979,-0.22061944945147527,0.14788878089738655,0.8249086690397419,-0.33717289200673795,0.14958794806217557,0.8986371379727874,-0.22061944945147527,0.1525745335844091,0.8736611364726746,-0.33717289200673783,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
B136,0,2.0111459572387926,0.08176271031199778,1.1250683892442652,-0.12211674782076942,0.091204540806755,1.2551623368937423,-0.07827326972688042,0.0724025768408123,0.9969910470798321,-0.12211674782076964,0.08300444758365222,1.1179358815955824,-0.07827326972688042,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.1545810453469627,0.9570737071317844,-0.22058362096015105,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.1495976200199005,0.8986624857599308,-0.22058362096015105,0.15257181383948715,0.8736721309012504,-0.3371595330739301,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
B136,10,2.0111459572387926,0.07958992027840184,1.0972023061715337,-0.12241069123223436,0.08920824730290522,1.2295511956034644,-0.07898347296561259,0.07005652854058897,0.966907033404254,-0.12241069123223458,0.08095012587409567,1.092172960863223,-0.07898347296561259,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.1545810453469627,0.9570737071317844,-0.22058362096015105,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.1495976200199005,0.8986624857599308,-0.22058362096015105,0.15257181383948715,0.8736721309012504,-0.3371595330739301,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
B136,25,2.0111459572387926,0.07633867780004056,1.055365075589272,-0.12285153570594742,0.0862204444766641,1.191097964057534,-0.08006272281874482,0.06654680936934598,0.9217420460009172,-0.12285153570594731,0.07787572592565128,1.053495815841588,-0.08006272281874482,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.1545810453469627,0.9570737071317844,-0.22058362096015105,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.1495976200199005,0.8986624857599308,-0.22058362096015105,0.15257181383948715,0.8736721309012504,-0.3371595330739301,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
B136,50,2.0111459572387926,0.0709410537293722,0.9855483851202416,-0.12358608812190797,0.08125842220596624,1.1269230169957545,-0.08185903371989289,0.06072213358862055,0.8463794185625343,-0.12358608812190797,0.07277055688143053,0.988957858988056,-0.08185903371989289,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.1545810453469627,0.9570737071317844,-0.22058362096015105,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.1495976200199005,0.8986624857599308,-0.22058362096015105,0.15257181383948715,0.8736721309012504,-0.3371595330739301,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
SMALL,0,2.571955338737016,0.04526629923063652,0.6974154195546575,-0.13813901959010344,0.04958545828647565,0.846257140999759,-0.08247147772952756,0.04096709072506477,0.5841179568208896,-0.1143875888498388,0.05546866584749055,0.9150604141901355,-0.08247147772952756,0.03903763407161853,0.5826568751510947,-0.1381390195901051,0.14014544053248823,0.8561024448646622,-0.33717289200673795,0.12571003123897095,0.9026203930387928,-0.1860553439745115,0.15475849922036877,0.8390877606450671,-0.33717289200673817,0.12023136583497895,0.8315599109188113,-0.1860553439745115,0.1525745335844091,0.8736611364726746,-0.33717289200673783,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
SMALL,10,2.571955338737016,0.042581665944861236,0.6588197871048763,-0.14161687822607283,0.047043989680386034,0.8052146057908076,-0.08405387259218444,0.03814060826759347,0.54707273808813,-0.1188697430244785,0.05290475530574734,0.8750694089015435,-0.08405387259218444,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.14014544053248823,0.8561024448646622,-0.33717289200673795,0.12571003123897095,0.9026203930387928,-0.1860553439745115,0.15475849922036877,0.8390877606450671,-0.33717289200673817,0.12023136583497895,0.8315599109188113,-0.1860553439745115,0.1525745335844091,0.8736611364726746,-0.33717289200673783,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
SMALL,25,2.571955338737016,0.03856735467108141,0.600900196436641,-0.14680778072435574,0.04324307275610684,0.7436369837716824,-0.08642255550902977,0.03391494785023208,0.4914721687825571,-0.12555094735508143,0.04907031072183954,0.8150654180481491,-0.08642255550902977,0.032156984002618794,0.4876412162178004,-0.14680778072435463,0.14014544053248823,0.8561024448646622,-0.33717289200673795,0.12571003123897095,0.9026203930387928,-0.1860553439745115,0.15475849922036877,0.8390877606450671,-0.33717289200673817,0.12023136583497895,0.8315599109188113,-0.1860553439745115,0.1525745335844091,0.8736611364726746,-0.33717289200673783,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
SMALL,50,2.571955338737016,0.03191040116305399,0.5043238913275943,-0.15539070603199168,0.03693819104627982,0.641001050057542,-0.09035730329998493,0.02690952053395068,0.39874066958108717,-0.13657513842127278,0.042709908479482195,0.7150403020174831,-0.09035730329998493,0.025320892539292705,0.3925523551150828,-0.15539070603199134,0.14014544053248823,0.8561024448646622,-0.33717289200673795,0.12571003123897095,0.9026203930387928,-0.1860553439745115,0.15475849922036877,0.8390877606450671,-0.33717289200673817,0.12023136583497895,0.8315599109188113,-0.1860553439745115,0.1525745335844091,0.8736611364726746,-0.33717289200673783,TIE (the cell IS RULES v2 on this panel; 4a is adjudicated below for the NULLS vs the cell),False
