cik,ticker,name,sic,sic_desc,exchange,price,mktcap,ev,ev_ebit,fcf,fcf_yield,roic,rev_growth,net_debt,net_debt_ebit,share_chg,share_chg_src,rev_growth_note,mom_12_1,r6m,off_52w_high,adv20,revenue,revenue_prior,ebit,net_income,cfo,capex,equity,ltd,cash,shares,shares_py,capex_missing,ltd_missing,ltd_tag,debt_note,eq_flag,revenue_period,ebit_period,equity_period,shares_period,shares_py_period,r_fcf_yield,r_ev_ebit,r_roic,r_rev_growth,r_buyback,score,why
933034,STRT,STRATTEC SECURITY CORP,3714,Motor Vehicle Parts & Accessories,Nasdaq,68.52999877929688,273092936.0254822,164849936.02548218,6.215357841325724,38976000.0,0.1427206450933728,0.16068012238982232,0.025352790647464207,-108243000.0,-4.081099423142178,-0.04237126844420558,dei:EntityCommonStockSharesOutstanding,,0.16157445890876776,-0.11688144166457659,-0.24617758201829576,6875405.540351868,579392000.0,565066000.0,26523000.0,20598000.0,46304000.0,7328000.0,238646000.0,0.0,108243000.0,3985013.0,4161334.0,False,False,LongTermLineOfCredit,long-term debt from us-gaap:LongTermLineOfCredit,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.8540540540540541,0.9297297297297298,0.8086696562032885,0.3921302578018996,0.842391304347826,0.8153950004273597,top-quartile FCF yield 14.3%; cheap at 6.2x EV/EBIT; high ROIC 16.1%; buying back stock -4.2%; net cash; 12-1 momentum 16.2%
1688568,DXC,DXC Technology Co,7374,Services-Computer Processing & Data Preparation,NYSE,11.579999923706055,1850237206.4298534,2896237206.4298534,2.9858115530204676,1036000000.0,0.5599282061779667,0.18676578113575432,-0.017636547276823844,1046000000.0,1.0783505154639175,-0.10737498835815362,dei:EntityCommonStockSharesOutstanding,,-0.2530553229836473,-0.020304549688208162,-0.24951395368270324,25157847.797665596,12644000000.0,12871000000.0,970000000.0,18000000.0,1248000000.0,212000000.0,3057000000.0,3003000000.0,1957000000.0,159778689.0,178998669.0,False,False,LongTermDebtAndCapitalLeaseObligations,long-term debt from us-gaap:LongTermDebtAndCapitalLeaseObligations,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.9945945945945946,0.9819819819819819,0.8535127055306427,0.2510176390773406,0.9551630434782609,0.8072539929325642,top-quartile FCF yield 56.0%; cheap at 3.0x EV/EBIT; high ROIC 18.7%; buying back stock -10.7%
1760965,KTB,"Kontoor Brands, Inc.",2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",NYSE,68.37000274658203,3736668149.5106506,4804877149.510651,14.265923462360307,434762000.0,0.11635017684322219,0.1577458703200765,0.20895942518306265,1068209000.0,3.171566589867224,-0.016565482486002425,dei:EntityCommonStockSharesOutstanding,,0.019113684597865666,0.0020338348538175843,-0.21894086017850356,51038624.91573334,3152456000.0,2607578000.0,336808000.0,227452000.0,455809000.0,21047000.0,618544000.0,1126666000.0,58457000.0,54653620.0,55574234.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.7932432432432432,0.6306306306306306,0.796711509715994,0.8398914518317503,0.7241847826086957,0.8069323236060629,top-quartile FCF yield 11.6%; high ROIC 15.8%; revenue +20.9%; 12-1 momentum 1.9%
1772016,BRBR,"BELLRING BRANDS, INC.",2000,Food and Kindred Products,NYSE,9.09000015258789,1056968801.2026443,2141868801.2026443,5.992917742592738,255900000.0,0.24210742995330692,0.4570924396956451,0.16050495942290355,1084900000.0,3.035534415221041,-0.07700456658845134,dei:EntityCommonStockSharesOutstanding,,-0.7133201693506517,-0.5089140983151136,-0.7529891211673305,28337817.730584145,2316600000.0,1996200000.0,357400000.0,216200000.0,260600000.0,4700000.0,-467200000.0,1135300000.0,50400000.0,116278194.0,125979165.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.927027027027027,0.9351351351351351,0.9626307922272048,0.7693351424694709,0.9266304347826086,0.8041517063282893,top-quartile FCF yield 24.2%; cheap at 6.0x EV/EBIT; high ROIC 45.7%; revenue +16.1%; buying back stock -7.7%; WARNING 6m return below -40%
1802665,HRMY,"Harmony Biosciences Holdings, Inc.",2834,Pharmaceutical Preparations,Nasdaq,42.209999084472656,2458158095.21299,2042350095.2129898,9.796900715276562,347889000.0,0.14152425780810357,0.28227739165459736,0.21507162105062871,-415808000.0,-1.9945795298101876,0.012232925120141847,dei:EntityCommonStockSharesOutstanding,,0.17353844275841346,0.4878391905473498,-0.015165691008457882,36069210.62961578,868453000.0,714734000.0,208469000.0,158687000.0,348199000.0,310000.0,999243000.0,133961000.0,549769000.0,58236393.0,57532601.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.8513513513513513,0.8162162162162162,0.922272047832586,0.8466757123473542,0.33288043478260865,0.8038791525060234,top-quartile FCF yield 14.2%; cheap at 9.8x EV/EBIT; high ROIC 28.2%; revenue +21.5%; net cash; 12-1 momentum 17.4%
1369241,DAC,Danaos Corp,4412,Deep Sea Foreign Transportation of  Freight,NYSE,159.16000366210938,2906945099.9258423,2741729099.9258423,5.497024857199253,644753000.0,0.2217974464039407,0.10853607671523575,0.02795160288331644,-165216000.0,-0.3312495238247996,-0.038094408481823105,dei:EntityCommonStockSharesOutstanding,,0.5741698117421112,0.4480458334310895,-0.0026943585791608937,18165721.09741211,1042456000.0,1014110000.0,498766000.0,494614000.0,644753000.0,,3795577000.0,872076000.0,1037292000.0,18264294.0,18987616.0,True,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2025Q4I,CY2025Q4I,CY2024Q4I,0.9148648648648648,0.9441441441441442,0.6831091180866966,0.40298507462686567,0.8206521739130435,0.803151075127123,top-quartile FCF yield 22.2%; cheap at 5.5x EV/EBIT; buying back stock -3.8%; net cash; 12-1 momentum 57.4%
1031203,GPI,GROUP 1 AUTOMOTIVE INC,5500,Retail-Auto Dealers & Gasoline Stations,NYSE,262.2200012207031,3126245854.0534973,6010145854.053497,8.188209610427108,424500000.0,0.13578586580117888,0.09935744761056185,0.1322895712415284,2883900000.0,3.9290190735694823,-0.07862954721007076,dei:EntityCommonStockSharesOutstanding,,-0.43091398159319916,-0.11500986243471689,-0.4273080437111909,57303731.448516846,22571400000.0,19934300000.0,734000000.0,325200000.0,694500000.0,270000000.0,2952200000.0,3048400000.0,164500000.0,11922225.0,12939665.0,False,False,LongTermDebtAndCapitalLeaseObligations,long-term debt from us-gaap:LongTermDebtAndCapitalLeaseObligations,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.8391891891891892,0.8702702702702703,0.6472346786248132,0.723202170963365,0.9307065217391304,0.8021205661573536,top-quartile FCF yield 13.6%; cheap at 8.2x EV/EBIT; buying back stock -7.9%
77543,TPC,TUTOR PERINI CORP,1540,General Bldg Contractors - Nonresidential Bldgs,NYSE,85.8499984741211,4513058614.235893,3966184614.2358932,17.09849765363959,567211000.0,0.1256821700056813,0.25474769787693097,0.2810582210633794,-546874000.0,-2.357611839921366,-0.003301484201352234,dei:EntityCommonStockSharesOutstanding,,0.5176295764691015,0.2038259789691299,-0.13294002065064958,37303237.30758667,5543039000.0,4326922000.0,231961000.0,80440000.0,748065000.0,180854000.0,1266210000.0,391341000.0,938215000.0,52569117.0,52743248.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.8162162162162162,0.5261261261261261,0.905829596412556,0.8914518317503393,0.6195652173913043,0.8018377975793084,top-quartile FCF yield 12.6%; high ROIC 25.5%; revenue +28.1%; net cash; 12-1 momentum 51.8%
1866633,CCSI,"Consensus Cloud Solutions, Inc.",7372,Services-Prepackaged Software,Nasdaq,36.619998931884766,671058624.0668716,1120405624.0668716,7.457488562003685,105853000.0,0.157740316872005,0.24177157663374163,-0.0019578631322385576,449347000.0,2.990881195961102,-0.03436240614832109,dei:EntityCommonStockSharesOutstanding,,0.3147751445657243,0.2284468161001727,-0.08105394393763687,7038911.479873657,349696000.0,350382000.0,150239000.0,84527000.0,136086000.0,30233000.0,41566000.0,548248000.0,98901000.0,18324922.0,18977018.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.8743243243243243,0.8900900900900901,0.898355754857997,0.2944369063772049,0.8016304347826086,0.8017675020864451,top-quartile FCF yield 15.8%; cheap at 7.5x EV/EBIT; high ROIC 24.2%; buying back stock -3.4%; 12-1 momentum 31.5%
701985,BBWI,"Bath & Body Works, Inc.",5990,"Retail-Retail Stores, NEC",NYSE,16.729999542236328,3372129022.492325,5944129022.492325,5.278977817488744,865000000.0,0.2565145029239369,0.5867678100263852,-0.0021896811276858053,2572000000.0,2.2841918294849024,-0.04749254193270536,dei:EntityCommonStockSharesOutstanding,,-0.2658136059693841,-0.15675033272997785,-0.3546708742279855,130108171.03393555,7291000000.0,7307000000.0,1126000000.0,649000000.0,1102000000.0,237000000.0,-1056000000.0,3366000000.0,794000000.0,201561812.0,211611794.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.9432432432432433,0.9459459459459459,0.9745889387144993,0.29172320217096337,0.8519021739130435,0.8014807007975391,top-quartile FCF yield 25.7%; cheap at 5.3x EV/EBIT; high ROIC 58.7%; buying back stock -4.7%
1576427,CRTO,Criteo S.A.,7311,Services-Advertising Agencies,Nasdaq,17.100000381469727,837858277.5910854,585622277.5910854,2.888182268098959,208498000.0,0.24884638079777605,0.1830094746932121,0.006006344628247451,-252236000.0,-1.2439819495475057,-0.06363403389737221,dei:EntityCommonStockSharesOutstanding,,-0.184812479539193,-0.05105438695466713,-0.26546392280481834,5216465.860071182,1944901000.0,1933289000.0,202765000.0,149000000.0,311237000.0,102739000.0,1127515000.0,0.0,252236000.0,48997559.0,52327360.0,False,True,none,"debt data missing (net cash unverified) — no long-term-debt concept was tagged in any XBRL frame, so LTD was filled with 0: EV is understated, ROIC overstated, and any negative net debt is an artefact of that fill rather than a confirmed debt-free balance sheet",,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.9378378378378378,0.9855855855855856,0.8505231689088192,0.32157394843962006,0.8994565217391304,0.7989954125021986,top-quartile FCF yield 24.9%; cheap at 2.9x EV/EBIT; high ROIC 18.3%; buying back stock -6.4%; debt data missing (net cash unverified)
1653477,NGVT,Ingevity Corp,2800,Chemicals & Allied Products,NYSE,68.2300033569336,2345605733.4644012,3304405733.4644012,7.892060505049919,273500000.0,0.11660101103012198,0.3288982798051109,-0.027081076576951912,958800000.0,2.289945068067829,-0.05726832332934384,dei:EntityCommonStockSharesOutstanding,,0.2913614361721315,0.005452442429326965,-0.12379605816915895,15865540.778503418,1167600000.0,1200100000.0,418700000.0,-167100000.0,331200000.0,57700000.0,46900000.0,1056200000.0,97400000.0,34377922.0,36466285.0,False,False,LongTermDebtAndCapitalLeaseObligations,long-term debt from us-gaap:LongTermDebtAndCapitalLeaseObligations,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.7945945945945946,0.8774774774774775,0.9387144992526159,0.2198100407055631,0.8845108695652174,0.7930214963190938,top-quartile FCF yield 11.7%; cheap at 7.9x EV/EBIT; high ROIC 32.9%; buying back stock -5.7%; 12-1 momentum 29.1%
1627475,UPWK,"UPWORK, INC",7374,Services-Computer Processing & Data Preparation,Nasdaq,8.550000190734863,1067923794.5734262,952574794.5734262,7.366768965125061,242469000.0,0.22704709945792745,0.20598715107568405,0.02399376076430637,-115349000.0,-0.8920553411648248,-0.058090737715207896,dei:EntityCommonStockSharesOutstanding,,-0.5122097001907122,-0.30769231363235305,-0.6132971526589699,22287748.725981712,787784000.0,769325000.0,129307000.0,115425000.0,248259000.0,5790000.0,611266000.0,360691000.0,476040000.0,124903365.0,132606579.0,False,False,LongTermDebt,long-term debt from us-gaap:LongTermDebt,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.9202702702702703,0.8954954954954955,0.8699551569506726,0.383989145183175,0.8858695652173914,0.7911159266234009,top-quartile FCF yield 22.7%; cheap at 7.4x EV/EBIT; high ROIC 20.6%; buying back stock -5.8%; net cash
1368458,SBH,"Sally Beauty Holdings, Inc.",5990,"Retail-Retail Stores, NEC",NYSE,16.010000228881836,1498892916.348442,2140792916.348442,6.5305906358818895,172686000.0,0.11520903068959219,0.17112088617882956,-0.004198781231579685,641900000.0,1.9581464872944694,-0.05379262407262431,dei:EntityCommonStockSharesOutstanding,,0.028499038021044143,0.1354609784211238,-0.058235280654009625,17985186.966524124,3701424000.0,3717031000.0,327810000.0,195878000.0,274831000.0,102145000.0,871474000.0,815000000.0,173100000.0,93622292.0,98944792.0,False,False,LongTermDebt,long-term debt from us-gaap:LongTermDebt,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.7918918918918919,0.9171171171171171,0.828101644245142,0.2876526458616011,0.8722826086956521,0.7894091815622808,top-quartile FCF yield 11.5%; cheap at 6.5x EV/EBIT; high ROIC 17.1%; buying back stock -5.4%; 12-1 momentum 2.8%
912766,LAUR,"LAUREATE EDUCATION, INC.",8200,Services-Educational Services,Nasdaq,36.20000076293945,4986526937.094421,4989365937.094421,11.57351609849739,263149000.0,0.05277200009538767,0.29764405652404563,0.08635540219143878,2839000.0,0.006585448455353953,-0.06523836596881283,dei:EntityCommonStockSharesOutstanding,,0.2774389735673273,0.0572429611095866,-0.10528913539120821,34028888.70512009,1701930000.0,1566642000.0,431102000.0,281630000.0,366192000.0,103043000.0,1141382000.0,164513000.0,161674000.0,137749360.0,147363087.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.527027027027027,0.7405405405405405,0.9267563527653214,0.5970149253731343,0.904891304347826,0.7892460300107699,high ROIC 29.8%; buying back stock -6.5%; 12-1 momentum 27.7%
1267565,COLL,"COLLEGIUM PHARMACEUTICAL, INC",2834,Pharmaceutical Preparations,Nasdaq,22.190000534057617,722409069.8565731,831675069.8565731,4.629779497743065,327583000.0,0.4534591461663656,0.3369441206149463,0.23615208829216616,109266000.0,0.6082633770513706,0.03344174188619076,dei:EntityCommonStockSharesOutstanding,,-0.19616262409237073,-0.3787794015752606,-0.5547752715465146,21361660.943145752,780567000.0,631449000.0,179636000.0,63000000.0,329323000.0,1740000.0,311909000.0,238733000.0,129467000.0,32555613.0,31502127.0,False,False,ConvertibleLongTermNotesPayable,long-term debt from us-gaap:ConvertibleLongTermNotesPayable,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.9824324324324324,0.9621621621621621,0.9431988041853513,0.8602442333785617,0.19021739130434778,0.787651004692571,top-quartile FCF yield 45.3%; cheap at 4.6x EV/EBIT; high ROIC 33.7%; revenue +23.6%
1034842,RIGL,RIGEL PHARMACEUTICALS INC,2834,Pharmaceutical Preparations,Nasdaq,44.47999954223633,830880342.1690369,815064342.1690369,6.496296543836871,75655000.0,0.09105402566451441,0.24198410179538385,0.6414841754147191,-15816000.0,-0.12605805556883937,0.041395435443605244,dei:EntityCommonStockSharesOutstanding,,0.13806974882621348,0.6861258892073347,-0.12715854903166124,12437164.088459015,294282000.0,179278000.0,125466000.0,367024000.0,75655000.0,,425422000.0,45000000.0,60816000.0,18679864.0,17937340.0,True,False,LongTermDebt,long-term debt from us-gaap:LongTermDebt,net income exceeds revenue,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.7189189189189189,0.9189189189189189,0.8998505231689088,0.9647218453188603,0.16440217391304346,0.78336247604773,cheap at 6.5x EV/EBIT; high ROIC 24.2%; revenue +64.1%; net cash; 12-1 momentum 13.8%; EARNINGS QUALITY: net income exceeds revenue — one-off items likely
91767,SON,SONOCO PRODUCTS CO,2650,Paperboard Containers & Boxes,NYSE,48.40999984741211,4786538880.142872,8102354880.142872,7.9611636429354125,345759000.0,0.07223570280279006,0.1165760459407932,0.4171980627157603,3315816000.0,3.2580347536441217,0.0024731658599432826,dei:EntityCommonStockSharesOutstanding,,0.2406013225533652,-0.0787226480165415,-0.19311772882546108,60081329.13309097,7518753000.0,5305365000.0,1017735000.0,1003011000.0,689782000.0,344023000.0,3581061000.0,3484464000.0,168648000.0,98875003.0,98631072.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.6283783783783784,0.8738738738738738,0.7010463378176383,0.937584803256445,0.5258152173913043,0.783339722143528,cheap at 8.0x EV/EBIT; revenue +41.7%; 12-1 momentum 24.1%
1430725,GSL,"Global Ship Lease, Inc.",4412,Deep Sea Foreign Transportation of  Freight,"NYSE,NYSE",45.400001525878906,1630478765.9998474,1898177765.9998474,4.362403569573241,521449000.0,0.3198134258928759,0.1661587416369914,0.07790677233125431,267699000.0,0.6152274534498371,0.01315352873852138,dei:EntityCommonStockSharesOutstanding,,0.40194174757281553,0.22647574818976035,-0.021551723429195646,12426687.954368591,766451000.0,711055000.0,435122000.0,416455000.0,528299000.0,6850000.0,1801084000.0,541575000.0,273876000.0,35913628.0,35447370.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2025Q4I,CY2025Q4I,CY2024Q4I,0.9689189189189189,0.9675675675675676,0.8176382660687593,0.5725915875169606,0.3247282608695652,0.7802889201883544,top-quartile FCF yield 32.0%; cheap at 4.4x EV/EBIT; high ROIC 16.6%; 12-1 momentum 40.2%
1702744,SMPL,Simply Good Foods Co,2000,Food and Kindred Products,Nasdaq,10.1899995803833,901412916.4304781,1174565916.430478,7.486700086243462,157915000.0,0.1751860852242173,0.07328250968353424,0.08983483322204044,273153000.0,1.7410811603255847,-0.12015885460864839,dei:EntityCommonStockSharesOutstanding,,-0.5853098544110685,-0.3256121898136346,-0.6225926081339519,22564695.360450745,1450920000.0,1331321000.0,156887000.0,103614000.0,178457000.0,20542000.0,1418120000.0,397037000.0,123884000.0,88460545.0,100541496.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.8891891891891892,0.8882882882882883,0.554559043348281,0.6065128900949797,0.9619565217391304,0.7801011865319738,top-quartile FCF yield 17.5%; cheap at 7.5x EV/EBIT; buying back stock -12.0%
56679,KFY,KORN FERRY,7361,Services-Employment Agencies,NYSE,77.43000030517578,3937857525.5203247,3535783525.5203247,9.435222340431508,324293000.0,0.08235264935268319,0.18592259813240236,0.06430621864005692,-402074000.0,-1.072932649842692,-0.02049267155871415,dei:EntityCommonStockSharesOutstanding,,0.18193034301238464,0.28504597162363,-0.10257300184668838,37361727.401161194,2938641000.0,2761086000.0,374743000.0,280820000.0,414192000.0,89899000.0,1994387000.0,398778000.0,800852000.0,50857000.0,51921000.0,False,False,LongTermDebtNoncurrent,long-term debt from us-gaap:LongTermDebtNoncurrent,,CY2025,CY2025,CY2026Q2I,CY2026Q2I,CY2025Q2I,0.6824324324324325,0.836036036036036,0.852017937219731,0.5291723202170964,0.7472826086956521,0.7793882669201896,cheap at 9.4x EV/EBIT; high ROIC 18.6%; net cash; 12-1 momentum 18.2%
