panel,winner,band_rival,rival,obj_rival,margin,sd_pair,sd_pair_block,t_pair,t_pair_block,resolved
U56,c0.1/g1.00,NOGATE,NOGATE/g1.00,1.1118602359143845,0.034138583456146954,0.05304661343100932,0.042276002650919235,0.6435582075479045,0.8075168255153058,False
U56,c0.1/g1.00,0.0,c0/g1.00,1.05547581994672,0.09052299942381148,0.019403844912616618,0.023591999593080584,4.66520938666915,3.8370210658345987,True
U56,c0.1/g1.00,0.01,c0.01/g1.00,1.0789455363677196,0.06705328300281188,0.020751766292990453,0.02647924326302276,3.231208469491158,2.5322960455010133,True
U56,c0.1/g1.00,0.02,c0.02/g1.00,1.085210578755352,0.0607882406151794,0.024325234413693247,0.028456020208789894,2.4989786154315645,2.1362172281703073,True
U56,c0.1/g1.00,0.03,c0.03/g1.00,1.105017234033576,0.040981585336955506,0.018410752691476226,0.024414455512136557,2.2259592545572064,1.678578714015692,True
U56,c0.1/g1.00,0.05,c0.05/g1.00,1.0633441785778845,0.08265464079264695,0.023531836480236667,0.024706910340300654,3.5124602732160266,3.345405785434244,True
U56,c0.1/g1.00,0.075,c0.075/g1.00,1.1116299861500851,0.03436883322044637,0.014595007366334425,0.014355021226586774,2.3548349348369118,2.3942028839910203,True
U56,c0.1/g1.00,0.15,c0.15/g1.00,1.1075666125785675,0.03843220679196402,0.02046082893426686,0.014202921292398996,1.8783308787455586,2.705936757709969,False
U56,c0.1/g1.00,0.2,c0.2/g1.00,1.10006093923584,0.04593788013469147,0.045592353310002984,0.02898211286099289,1.0075786135086973,1.5850424831006504,False
B136,NOGATE/g1.00,0.0,c0/g1.00,1.0569080663723773,0.0914906590558564,0.05594095715199676,0.037896197428872895,1.6354861216848293,2.414243783365721,False
B136,NOGATE/g1.00,0.01,c0.01/g1.00,1.0690325984136093,0.07936612701462442,0.058039418138423796,0.03895546136394864,1.3674521482165192,2.0373555911231964,False
B136,NOGATE/g1.00,0.02,c0.02/g1.00,1.0910759645241448,0.05732276090408894,0.05713661789057011,0.03865482582306163,1.0032578584520935,1.4829393143944771,False
B136,NOGATE/g1.00,0.03,c0.03/g1.00,1.093481825317755,0.054916900110478784,0.055279035823297316,0.03827716973259989,0.9934489502679439,1.4347168428105377,False
B136,NOGATE/g1.00,0.05,c0.05/g1.00,1.076096425700208,0.07230229972802582,0.05275201533324617,0.03774804471127201,1.3706073459236803,1.9153919171457245,False
B136,NOGATE/g1.00,0.075,c0.075/g1.00,1.1346796919542177,0.01371903347401604,0.049985818909521904,0.03721178376095572,0.2744585119001156,0.3686744382410033,False
B136,NOGATE/g1.00,0.1,c0.1/g1.00,1.147298406668553,0.0011003187596807518,0.04927571614391805,0.04020313348969388,0.022329838017312323,0.027368980081187447,False
B136,NOGATE/g1.00,0.15,c0.15/g1.00,1.096721014161871,0.05167771126636267,0.03952922040579938,0.039500822512277746,1.3073293815524116,1.3082692455403953,False
B136,NOGATE/g1.00,0.2,c0.2/g1.00,1.0707619249770794,0.07763680045115429,0.03029700431762203,0.0403427397093852,2.562523992050178,1.9244305421600587,True
SMALL,c0.15/g1.00,NOGATE,NOGATE/g1.00,0.9828110757754968,0.02671549712194843,0.09159871328361736,0.06005025686912092,0.2916579956666985,0.444885642707152,False
SMALL,c0.15/g1.00,0.0,c0/g1.00,0.7619063157964475,0.24762025710099766,0.039747013497396545,0.031949265532860885,6.229908496577156,7.750420955571325,True
SMALL,c0.15/g1.00,0.01,c0.01/g1.00,0.8082505924487356,0.20127598044870953,0.034545047409960984,0.029427131940649328,5.826478628327836,6.839809630604058,True
SMALL,c0.15/g1.00,0.02,c0.02/g1.00,0.8564312995558934,0.15309527334155182,0.032139368317921656,0.02721859233950626,4.7634810935653125,5.624658006995557,True
SMALL,c0.15/g1.00,0.03,c0.03/g1.00,0.8764813765965546,0.13304519630089062,0.029999285872540173,0.024847997412764358,4.434945447240578,5.354362932786914,True
SMALL,c0.15/g1.00,0.05,c0.05/g1.00,0.9263151311648925,0.08321144173255268,0.028807027369153106,0.023875303241516314,2.888581340456407,3.485251721865374,True
SMALL,c0.15/g1.00,0.075,c0.075/g1.00,0.9564038733303283,0.053122699567116904,0.032254609377093735,0.025041747772426754,1.6469800934821759,2.121365491334029,False
SMALL,c0.15/g1.00,0.1,c0.1/g1.00,0.9729885798350476,0.03653799306239758,0.03253142233492939,0.022544105221368998,1.123160023137577,1.6207337884390338,False
SMALL,c0.15/g1.00,0.2,c0.2/g1.00,1.0079254777140325,0.0016010951834126708,0.009911328042507966,0.013121572818789416,0.16154194236593233,0.1220200661554829,False
