panel,rank,winner,rival,obj_win,obj_rival,margin,sd_raw,sd_raw_block,sd_pair,sd_pair_block,t_pair,t_pair_block,t_raw,resolved
U56,2,c0.1/g1.00,c0.1/g0.95,1.1459988193705315,1.1459207266544031,7.809271612835289e-05,0.12291675543111784,0.10953275599379882,3.790317926885819e-05,3.068382413659101e-05,2.0603209977299985,2.5450776859076676,0.0006353301130871112,True
U56,3,c0.1/g1.00,c0.1/g0.90,1.1459988193705315,1.1458362755777787,0.00016254379275282282,0.12291675543111784,0.10953275599379882,7.580551846910228e-05,6.125143065417518e-05,2.1442211073204964,2.6537142237630835,0.0013223892233627324,True
U56,4,c0.1/g1.00,c0.1/g0.85,1.1459988193705315,1.1457452605964331,0.00025355877409838357,0.12291675543111784,0.10953275599379882,0.0001137780358619908,9.175122155425003e-05,2.2285388579386485,2.763546575218741,0.0020628495538224413,True
U56,5,c0.1/g1.00,c0.1/g0.80,1.1459988193705315,1.1456492469580104,0.00034957241252109306,0.12291675543111784,0.10953275599379882,0.0001517875304798134,0.00012215355345650736,2.3030377489907417,2.861745750569245,0.002843976895542059,True
U56,6,c0.1/g1.00,c0.1/g0.75,1.1459988193705315,1.1455474709691496,0.00045134840138194576,0.12291675543111784,0.10953275599379882,0.00018985060922378717,0.00015242497963038667,2.3773871636614925,2.9611183316305145,0.0036719843425649158,True
B136,2,NOGATE/g1.00,NOGATE/g0.95,1.1483987254282337,1.1479814975016205,0.0004172279266132506,0.09663209244801022,0.09123675875090002,3.6324880364896305e-05,2.8009019903594525e-05,11.486009655697366,14.896198726314799,0.0043176952505476025,True
B136,3,NOGATE/g1.00,NOGATE/g0.90,1.1483987254282337,1.1475535514677722,0.000845173960461576,0.09663209244801022,0.09123675875090002,7.229029763132466e-05,5.591329338028506e-05,11.691388584010301,15.115796429898424,0.008746307143419197,True
B136,4,NOGATE/g1.00,c0.1/g1.00,1.1483987254282337,1.147298406668553,0.0011003187596807518,0.09663209244801022,0.09123675875090002,0.04927571614391805,0.04020313348969388,0.022329838017312323,0.027368980081187447,0.011386680468217563,False
B136,5,NOGATE/g1.00,NOGATE/g0.85,1.1483987254282337,1.14711440502883,0.0012843203994037378,0.09663209244801022,0.09123675875090002,0.00010812503453181263,8.366791145981235e-05,11.878103946647657,15.350214640180504,0.013290826751937768,True
B136,6,NOGATE/g1.00,c0.1/g0.95,1.1483987254282337,1.1470939435922267,0.0013047818360070185,0.09663209244801022,0.09123675875090002,0.04929074447399526,0.04019881026254098,0.026471132662550745,0.03245822021809615,0.013502572519673154,False
SMALL,2,c0.15/g1.00,c0.15/g0.95,1.0095265728974452,1.0093479377948724,0.00017863510257276616,0.28480262605000245,0.19409255983085952,8.775500637941231e-05,5.038212132790626e-05,2.035611527397424,3.545605025444246,0.0006272242115541568,True
SMALL,3,c0.15/g1.00,c0.15/g0.90,1.0095265728974452,1.0091671533033602,0.0003594195940850309,0.28480262605000245,0.19409255983085952,0.00017557576950496067,0.00010087096767266649,2.047091094052565,3.5631619521225693,0.0012619953652461338,True
SMALL,4,c0.15/g1.00,c0.15/g0.85,1.0095265728974452,1.0089840151869625,0.0005425577104827273,0.28480262605000245,0.19409255983085952,0.0002634685039354425,0.00015150216746003464,2.0592886905968455,3.5811877782266763,0.0019050305750603264,True
SMALL,5,c0.15/g1.00,c0.15/g0.80,1.0095265728974452,1.0087985005878202,0.0007280723096250163,0.28480262605000245,0.19409255983085952,0.00035143667098449583,0.00020224849980863467,2.0717027269392054,3.5998897905987457,0.002556410099593638,True
SMALL,6,c0.15/g1.00,c0.15/g0.75,1.0095265728974452,1.0086106954557714,0.0009158774416737625,0.28480262605000245,0.19409255983085952,0.00043946156491611604,0.000253089804864418,2.084089974622887,3.618784415928585,0.00321583215146676,True
