ticker,filing_date,trans_date,owner_cik,owner_name,relationship,shares,price,accession,source,value
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3800.0,43.24,0001179110-16-027933,sec_dataset,164312.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",300.0,43.07,0001179110-16-027933,sec_dataset,12921.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",6758.0,43.25,0001179110-16-027933,sec_dataset,292283.5
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",7300.0,43.14,0001179110-16-027933,sec_dataset,314922.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",20602.0,43.22,0001179110-16-027933,sec_dataset,890418.44
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",13500.0,43.29,0001179110-16-027933,sec_dataset,584415.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",10300.0,43.07,0001179110-16-027933,sec_dataset,443621.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",25400.0,43.09,0001179110-16-027933,sec_dataset,1094486.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",6575.0,43.25,0001179110-16-027933,sec_dataset,284368.75
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",14802.0,43.26,0001179110-16-027933,sec_dataset,640334.52
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",23598.0,43.28,0001179110-16-027933,sec_dataset,1021321.4400000001
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",10499.0,43.11,0001179110-16-027933,sec_dataset,452611.89
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3647.0,43.16,0001179110-16-027933,sec_dataset,157404.52
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",5800.0,43.08,0001179110-16-027934,sec_dataset,249864.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",656.0,43.34,0001179110-16-027934,sec_dataset,28431.04
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",5131.0,43.14,0001179110-16-027934,sec_dataset,221351.34
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3200.0,43.31,0001179110-16-027934,sec_dataset,138592.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",15775.0,43.2,0001179110-16-027934,sec_dataset,681480.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",7875.0,43.2,0001179110-16-027934,sec_dataset,340200.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",7575.0,43.22,0001179110-16-027934,sec_dataset,327391.5
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",18961.0,43.28,0001179110-16-027934,sec_dataset,820632.0800000001
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3217.0,43.13,0001179110-16-027934,sec_dataset,138749.21000000002
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2224.0,43.23,0001179110-16-027934,sec_dataset,96143.51999999999
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",300.0,43.32,0001179110-16-027934,sec_dataset,12996.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1600.0,43.4,0001179110-16-027934,sec_dataset,69440.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",4200.0,43.29,0001179110-16-027934,sec_dataset,181818.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2800.0,43.39,0001179110-16-027934,sec_dataset,121492.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",4300.0,43.32,0001179110-16-027934,sec_dataset,186276.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2500.0,43.31,0001179110-16-027934,sec_dataset,108275.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1300.0,43.23,0001179110-16-027934,sec_dataset,56198.99999999999
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",900.0,43.24,0001179110-16-027934,sec_dataset,38916.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",747.0,43.25,0001179110-16-027934,sec_dataset,32307.75
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",300.0,43.37,0001179110-16-027934,sec_dataset,13011.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",7900.0,43.21,0001179110-16-027934,sec_dataset,341359.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",53392.0,43.1,0001179110-16-027934,sec_dataset,2301195.2
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",9701.0,43.3,0001179110-16-027934,sec_dataset,420053.3
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",6719.0,43.29,0001179110-16-027934,sec_dataset,290865.51
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",9601.0,43.09,0001179110-16-027934,sec_dataset,413707.09
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",237.0,43.33,0001179110-16-027934,sec_dataset,10269.21
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3952.0,43.17,0001179110-16-027934,sec_dataset,170607.84
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",400.0,43.3,0001179110-16-027935,sec_dataset,17320.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3452.0,43.29,0001179110-16-027935,sec_dataset,149437.08
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2910.0,43.33,0001179110-16-027935,sec_dataset,126090.29999999999
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3100.0,43.41,0001179110-16-027935,sec_dataset,134571.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",6100.0,43.34,0001179110-16-027935,sec_dataset,264374.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3914.0,43.31,0001179110-16-027935,sec_dataset,169515.34
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",4100.0,43.4,0001179110-16-027935,sec_dataset,177940.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",5700.0,43.28,0001179110-16-027935,sec_dataset,246696.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",5400.0,43.23,0001179110-16-027935,sec_dataset,233441.99999999997
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",300.0,43.25,0001179110-16-027935,sec_dataset,12975.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",5700.0,43.38,0001179110-16-027935,sec_dataset,247266.00000000003
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",9656.0,43.37,0001179110-16-027935,sec_dataset,418780.72
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2200.0,43.27,0001179110-16-027935,sec_dataset,95194.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",7200.0,43.35,0001179110-16-027935,sec_dataset,312120.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",6900.0,43.35,0001179110-16-027935,sec_dataset,299115.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1622.0,43.26,0001179110-16-027935,sec_dataset,70167.72
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",909.0,43.39,0001179110-16-027935,sec_dataset,39441.51
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",4400.0,43.3,0001179110-16-027935,sec_dataset,190520.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",5423.0,43.34,0001179110-16-027935,sec_dataset,235032.82
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1400.0,43.33,0001179110-16-027935,sec_dataset,60662.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",14511.0,43.38,0001179110-16-027935,sec_dataset,629487.18
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",9800.0,43.36,0001179110-16-027935,sec_dataset,424928.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1800.0,43.26,0001179110-16-027935,sec_dataset,77868.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",5300.0,43.36,0001179110-16-027935,sec_dataset,229808.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1141.0,43.38,0001179110-16-027936,sec_dataset,49496.58
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3500.0,43.3,0001179110-16-027936,sec_dataset,151550.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1600.0,43.29,0001179110-16-027936,sec_dataset,69264.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",7100.0,43.33,0001179110-16-027936,sec_dataset,307643.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",4700.0,43.34,0001179110-16-027936,sec_dataset,203698.00000000003
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",6067.0,43.31,0001179110-16-027936,sec_dataset,262761.77
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",18000.0,43.37,0001179110-16-027936,sec_dataset,780660.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2300.0,43.21,0001179110-16-027936,sec_dataset,99383.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1772.0,43.17,0001179110-16-027936,sec_dataset,76497.24
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",42445.0,43.27,0001179110-16-027936,sec_dataset,1836595.1500000001
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",10899.0,43.11,0001179110-16-027936,sec_dataset,469855.89
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",4101.0,43.1,0001179110-16-027936,sec_dataset,176753.1
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",5979.0,43.18,0001179110-16-027936,sec_dataset,258173.22
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2800.0,43.26,0001179110-16-027936,sec_dataset,121128.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1700.0,43.3,0001179110-16-027936,sec_dataset,73610.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",12641.0,43.13,0001179110-16-027936,sec_dataset,545206.3300000001
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",9600.0,43.12,0001179110-16-027936,sec_dataset,413952.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",500.0,43.26,0001179110-16-027936,sec_dataset,21630.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",1900.0,43.29,0001179110-16-027936,sec_dataset,82251.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",500.0,43.39,0001179110-16-027936,sec_dataset,21695.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",7800.0,43.32,0001179110-16-027936,sec_dataset,337896.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",12879.0,43.31,0001179110-16-027936,sec_dataset,557789.49
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2780.0,43.34,0001179110-16-027936,sec_dataset,120485.20000000001
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",7200.0,43.33,0001179110-16-027936,sec_dataset,311976.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2900.0,43.36,0001179110-16-027936,sec_dataset,125744.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3400.0,43.36,0001179110-16-027936,sec_dataset,147424.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",600.0,43.39,0001179110-16-027937,sec_dataset,26034.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",5300.0,43.3,0001179110-16-027937,sec_dataset,229489.99999999997
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",233.0,43.3,0001179110-16-027937,sec_dataset,10088.9
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",300.0,43.28,0001179110-16-027937,sec_dataset,12984.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",900.0,43.32,0001179110-16-027937,sec_dataset,38988.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",500.0,43.38,0001179110-16-027937,sec_dataset,21690.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",4800.0,43.37,0001179110-16-027937,sec_dataset,208176.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",2000.0,43.35,0001179110-16-027937,sec_dataset,86700.0
ABT,2016-07-27,2016-07-25,0001239129,WHITE MILES D,"Director,Officer",3000.0,43.35,0001179110-16-027937,sec_dataset,130050.0
ABT,2016-11-02,2016-11-01,0001537286,Blount Sally E.,Director,5100.0,39.24,0001179110-16-031089,sec_dataset,200124.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1300.0,40.72,0001179110-16-031451,sec_dataset,52936.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1300.0,40.71,0001179110-16-031451,sec_dataset,52923.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",300.0,40.73,0001179110-16-031451,sec_dataset,12218.999999999998
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",400.0,40.74,0001179110-16-031451,sec_dataset,16296.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",600.0,40.75,0001179110-16-031451,sec_dataset,24450.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",300.0,40.47,0001179110-16-031451,sec_dataset,12141.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",11100.0,40.41,0001179110-16-031451,sec_dataset,448550.99999999994
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",600.0,40.39,0001179110-16-031451,sec_dataset,24234.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1200.0,40.52,0001179110-16-031451,sec_dataset,48624.00000000001
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1400.0,40.47,0001179110-16-031451,sec_dataset,56658.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",2021.0,40.48,0001179110-16-031451,sec_dataset,81810.07999999999
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",9900.0,40.46,0001179110-16-031451,sec_dataset,400554.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",5121.0,40.43,0001179110-16-031451,sec_dataset,207042.03
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1000.0,40.72,0001179110-16-031451,sec_dataset,40720.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",300.0,40.71,0001179110-16-031451,sec_dataset,12213.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1300.0,40.65,0001179110-16-031451,sec_dataset,52845.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",600.0,40.66,0001179110-16-031451,sec_dataset,24395.999999999996
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1700.0,40.66,0001179110-16-031451,sec_dataset,69122.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",600.0,40.67,0001179110-16-031451,sec_dataset,24402.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",2700.0,40.67,0001179110-16-031451,sec_dataset,109809.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",800.0,40.68,0001179110-16-031451,sec_dataset,32544.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1700.0,40.68,0001179110-16-031451,sec_dataset,69156.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1150.0,40.69,0001179110-16-031451,sec_dataset,46793.5
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1600.0,40.69,0001179110-16-031451,sec_dataset,65104.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1200.0,40.7,0001179110-16-031451,sec_dataset,48840.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",8649.0,40.36,0001179110-16-031452,sec_dataset,349073.64
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",2500.0,40.44,0001179110-16-031452,sec_dataset,101100.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",5210.0,40.56,0001179110-16-031452,sec_dataset,211317.6
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1100.0,40.61,0001179110-16-031452,sec_dataset,44671.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1700.0,40.53,0001179110-16-031452,sec_dataset,68901.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",996.0,40.5,0001179110-16-031452,sec_dataset,40338.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",5200.0,40.5,0001179110-16-031452,sec_dataset,210600.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",3600.0,40.46,0001179110-16-031452,sec_dataset,145656.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",2200.0,40.55,0001179110-16-031452,sec_dataset,89210.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1211.0,40.49,0001179110-16-031452,sec_dataset,49033.39
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",400.0,40.53,0001179110-16-031452,sec_dataset,16212.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1400.0,40.54,0001179110-16-031452,sec_dataset,56756.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",5320.0,40.45,0001179110-16-031452,sec_dataset,215194.00000000003
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",5700.0,40.37,0001179110-16-031452,sec_dataset,230108.99999999997
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",7100.0,40.51,0001179110-16-031452,sec_dataset,287621.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",2800.0,40.47,0001179110-16-031452,sec_dataset,113316.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",500.0,40.43,0001179110-16-031452,sec_dataset,20215.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",300.0,40.65,0001179110-16-031452,sec_dataset,12195.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",500.0,40.44,0001179110-16-031452,sec_dataset,20220.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",5479.0,40.48,0001179110-16-031452,sec_dataset,221789.91999999998
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",37120.0,40.44,0001179110-16-031452,sec_dataset,1501132.7999999998
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",1293.0,40.49,0001179110-16-031452,sec_dataset,52353.57
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",17900.0,40.4,0001179110-16-031452,sec_dataset,723160.0
ABT,2016-11-14,2016-11-10,0001239129,WHITE MILES D,"Director,Officer",500.0,40.51,0001179110-16-031452,sec_dataset,20255.0
