panel,c,L,var_ratio_levelshare,mean_share,mean_share_L,cost_bps,rho_name_lvl1,R2_level,var_share_resid,resid_ann_ret,resid_sharpe,d_CAGR,d_Sharpe,d_MaxDD
B136,0.0,0,,,,50.0,0.9740498738271844,0.948773156702754,0.05233092433138686,-0.010383325639011634,-0.6411874839388537,-0.011050922500098759,-0.1391416952232496,0.009565269363100981
B136,0.02,1,1.0,0.7094141790339359,0.7094141790339359,,,,,,,,,
B136,0.02,5,0.9953669157120295,0.7094141790339359,0.7091620149115753,,,,,,,,,
B136,0.02,21,0.9624368056045113,0.7094141790339359,0.7080553822154092,,,,,,,,,
B136,0.02,63,0.8686217682648157,0.7094141790339359,0.7049263852194326,,,,,,,,,
B136,0.02,126,0.7661537466624186,0.7094141790339359,0.7004676425607012,,,,,,,,,
B136,0.02,0,,,,0.0,0.9744585584448768,0.9495694821264674,0.05152041049291986,-0.0029535501590503502,-0.1815651680979973,-0.003158358150758378,-0.03244970075327447,0.014367566565265388
B136,0.02,0,,,,10.0,0.9744728007956409,0.9495972394905009,0.051494938921427334,-0.0039166135530745915,-0.24082948776737437,-0.004193751680646063,-0.045977777082393256,0.014288760342225815
B136,0.02,0,,,,25.0,0.9744871878293384,0.9496252792435322,0.051469076319690735,-0.005361208644110956,-0.3297272399711146,-0.0057396680833543545,-0.06629958848554085,0.014170617617425108
B136,0.02,0,,,,50.0,0.9744925545260468,0.9496357388267003,0.05145889912710244,-0.007768867129171559,-0.4777606271444122,-0.008297152370243754,-0.10023301855888755,0.013973890692211555
B136,0.03,1,1.0,0.7095526442507312,0.7095526442507312,,,,,,,,,
B136,0.03,5,0.9975712533090966,0.7095526442507312,0.7092849965802496,,,,,,,,,
B136,0.03,21,0.9702475196803111,0.7095526442507312,0.708149537158395,,,,,,,,,
B136,0.03,63,0.8797060173943846,0.7095526442507312,0.7050265477450476,,,,,,,,,
B136,0.03,126,0.7761421601646952,0.7095526442507312,0.7004894982647454,,,,,,,,,
B136,0.03,0,,,,0.0,0.9746658927084826,0.9499736024092232,0.05107368006597932,-0.003265967043271918,-0.20019937052892364,-0.0034974744334681507,-0.03707689531409897,0.015452118695413408
B136,0.03,0,,,,10.0,0.9746805135411968,0.950002103476931,0.05104676952925403,-0.004025633436124767,-0.24682973474048858,-0.004313092223094284,-0.047676897405636076,0.015378155607048694
B136,0.03,0,,,,25.0,0.9746980876044948,0.9500363619798595,0.051013984014782444,-0.005165133025404038,-0.3167854502898689,-0.005531640792517889,-0.06359742313873085,0.015267257543289947
B136,0.03,0,,,,50.0,0.9747157507213265,0.9500707947042392,0.05097956805072176,-0.007064299007536161,-0.43333646557983063,-0.007549597745533543,-0.09017694932333087,0.015082551613711082
B136,0.05,1,1.0,0.7014462609651295,0.7014462609651295,,,,,,,,,
B136,0.05,5,0.9996479995204397,0.7014462609651295,0.7011550792763341,,,,,,,,,
B136,0.05,21,0.9835974199483588,0.7014462609651295,0.6999196193283808,,,,,,,,,
B136,0.05,63,0.9108130594749524,0.7014462609651295,0.6967461811786554,,,,,,,,,
B136,0.05,126,0.8063367279015404,0.7014462609651295,0.6922605542975302,,,,,,,,,
B136,0.05,0,,,,0.0,0.9763078243767487,0.9531769679392603,0.04710203921150481,-0.0021751689672150354,-0.1361465426191733,-0.002394259656478326,-0.03748010390217904,0.013073878107567216
B136,0.05,0,,,,10.0,0.9763139139860222,0.953188858642706,0.0470917447853815,-0.0027060436973205494,-0.1693895861309136,-0.002964485339104206,-0.04452904075736197,0.013027288994071795
B136,0.05,0,,,,25.0,0.9763211166534115,0.9532029228233643,0.04707979940806094,-0.0035023557924788217,-0.21925162151714,-0.0038170676752280475,-0.05511496151697104,0.01295742382869336
B136,0.05,0,,,,50.0,0.9763279647113914,0.9532162946774879,0.0470692146135477,-0.004829542617742607,-0.3023209288365005,-0.005230711506498009,-0.07278720489742474,0.012841031228036148
B136,0.08,1,1.0,0.7053441869279323,0.7053441869279323,,,,,,,,,
B136,0.08,5,1.0015686994997497,0.7053441869279323,0.7050416972123879,,,,,,,,,
B136,0.08,21,0.9977447963770599,0.7053441869279323,0.7038244658097437,,,,,,,,,
B136,0.08,63,0.958939224568393,0.7053441869279323,0.7007253726233301,,,,,,,,,
B136,0.08,126,0.8843797425207658,0.7053441869279323,0.6962132854289741,,,,,,,,,
B136,0.08,0,,,,0.0,0.9787401351760031,0.9579322522043409,0.04221572214917905,-0.0005335404301382247,-0.034311728160166546,-0.0006357396257063996,-0.017501143850526146,0.008653322557483412
B136,0.08,0,,,,10.0,0.9787491841412886,0.9579499654572381,0.042198827349212736,-0.0008714618098716279,-0.0560504252636677,-0.0010014939247244836,-0.02180779743832484,0.008595237345601858
B136,0.08,0,,,,25.0,0.9787618327909076,0.9579747253282165,0.04217518112544981,-0.0013783438794717335,-0.08866569940562796,-0.0015487156001141589,-0.028274579997490612,0.008508126849648523
B136,0.08,0,,,,50.0,0.978780444676552,0.9580111588812289,0.042140295865928504,-0.0022231473288052404,-0.14303345590580335,-0.002457001694503802,-0.03906886119741482,0.008362988879101696
SMALL,0.0,1,1.0,0.5469885456150552,0.5469885456150552,,,,,,,,,
SMALL,0.0,5,0.985614388236264,0.5469885456150552,0.5471011299039658,,,,,,,,,
SMALL,0.0,21,0.9393705721646932,0.5469885456150552,0.5474142927077629,,,,,,,,,
SMALL,0.0,63,0.8181960571599953,0.5469885456150552,0.5475998225272729,,,,,,,,,
SMALL,0.0,126,0.6528850549598201,0.5469885456150552,0.5450265749284345,,,,,,,,,
SMALL,0.0,0,,,,0.0,0.9742712045685299,0.9492043800514142,0.05678776634550691,-0.008458333461484783,-0.5367178882867026,-0.008607948637498586,-0.08925611287202018,-0.013034552533494836
SMALL,0.0,0,,,,10.0,0.9742753918827741,0.949212539228333,0.05676094299502182,-0.010452858805972224,-0.6633538714809075,-0.010667001745119364,-0.12072517250385961,-0.015354594250478026
SMALL,0.0,0,,,,25.0,0.9742534961792393,0.9491698748174711,0.05676814328192681,-0.013444646822703382,-0.8529211673664777,-0.013735300983333865,-0.1679380662695361,-0.018926339657244884
SMALL,0.0,0,,,,50.0,0.9741421554253393,0.948952938976726,0.05690633705374878,-0.018430960183921985,-1.1669729610648965,-0.01879541350844316,-0.2465861821718186,-0.023688949943071358
SMALL,0.02,1,1.0,0.548100237284122,0.548100237284122,,,,,,,,,
SMALL,0.02,5,0.9935579751677638,0.548100237284122,0.5482042463491957,,,,,,,,,
SMALL,0.02,21,0.9528100159983267,0.548100237284122,0.5484737643472898,,,,,,,,,
SMALL,0.02,63,0.8310622376745416,0.548100237284122,0.5485935694742058,,,,,,,,,
SMALL,0.02,126,0.6633867493591789,0.548100237284122,0.5459997841189532,,,,,,,,,
SMALL,0.02,0,,,,0.0,0.9744585781645204,0.9495695205584187,0.05635915193393238,-0.006236812694145744,-0.3952061436308845,-0.0062894087942351184,-0.05546964501026608,-0.013118181455450406
SMALL,0.02,0,,,,10.0,0.9744698092230389,0.9495914090871859,0.05632810315925818,-0.007751008236902141,-0.49126543496100694,-0.007858883135093198,-0.07931389092888963,-0.014757673332666199
SMALL,0.02,0,,,,25.0,0.9744701665590868,0.9495921055136943,0.056308680948212314,-0.010022301551036734,-0.6352413174229508,-0.010200582337895225,-0.11509720799217515,-0.017194596647561067
SMALL,0.02,0,,,,50.0,0.974426874526209,0.9495077337989163,0.05634864825148049,-0.013807790407927723,-0.8745103869270264,-0.014070227874563024,-0.1747483996991761,-0.021197168913838493
SMALL,0.03,1,1.0,0.5481812692644813,0.5481812692644813,,,,,,,,,
SMALL,0.03,5,0.9951951882951509,0.5481812692644813,0.5482769433322956,,,,,,,,,
SMALL,0.03,21,0.9591735393732215,0.5481812692644813,0.5485312234336934,,,,,,,,,
SMALL,0.03,63,0.839727659980404,0.5481812692644813,0.548626861111742,,,,,,,,,
SMALL,0.03,126,0.6715314436063309,0.5481812692644813,0.5460073630882321,,,,,,,,,
SMALL,0.03,0,,,,0.0,0.974719188115972,0.9500774956814596,0.05565793443119436,-0.00546414020247279,-0.34738961973807514,-0.005484747670043699,-0.044523754686153216,-0.012160830472664585
SMALL,0.03,0,,,,10.0,0.9747357302744158,0.9501097438735988,0.05561933527867089,-0.006735489493458972,-0.42835333198486086,-0.006803873374527258,-0.0645450922625116,-0.013510777697323784
SMALL,0.03,0,,,,25.0,0.9747486433528476,0.9501349177182169,0.055580724417359506,-0.008642513429938251,-0.549772370514679,-0.008773162095109033,-0.09459347933237394,-0.015519386320147377
SMALL,0.03,0,,,,50.0,0.9747384662271344,0.9501150775428265,0.05556779926868088,-0.01182088665740371,-0.7518249048691023,-0.012030363805985989,-0.1446953534329729,-0.018823916567050847
SMALL,0.05,1,1.0,0.5500258000840507,0.5500258000840507,,,,,,,,,
SMALL,0.05,5,0.9968563223928155,0.5500258000840507,0.5501095107896812,,,,,,,,,
SMALL,0.05,21,0.9682026923094144,0.5500258000840507,0.5503288063988957,,,,,,,,,
SMALL,0.05,63,0.8575396028928531,0.5500258000840507,0.55032095067219,,,,,,,,,
SMALL,0.05,126,0.6926200354405866,0.5500258000840507,0.5476082483755736,,,,,,,,,
SMALL,0.05,0,,,,0.0,0.975197677194065,0.9510105096046999,0.05441709955105024,-0.003044395799887708,-0.19386303864916854,-0.0029562125153415053,-0.009189480565487074,-0.008370919705465107
SMALL,0.05,0,,,,10.0,0.9752077444517023,0.9510301448385767,0.05439422976031961,-0.003980032637167274,-0.2534907191268943,-0.0039314663282083995,-0.023904715795021403,-0.009587238367142814
SMALL,0.05,0,,,,25.0,0.975216210401713,0.9510466570302782,0.05437027729669579,-0.005383487893086625,-0.342929708909655,-0.005388482870373412,-0.045990107308954364,-0.01140050430407391
SMALL,0.05,0,,,,50.0,0.9752126404216073,0.9510396940380831,0.05435796081396953,-0.007722579986285543,-0.4918846824043379,-0.007801268668458761,-0.08282058901284706,-0.01439289937397159
SMALL,0.08,1,1.0,0.5577988800877527,0.5577988800877527,,,,,,,,,
SMALL,0.08,5,0.9978097990213691,0.5577988800877527,0.5578454598638242,,,,,,,,,
SMALL,0.08,21,0.9760313664093171,0.5577988800877527,0.5579220316703155,,,,,,,,,
SMALL,0.08,63,0.8817791486920054,0.5577988800877527,0.557587736864588,,,,,,,,,
SMALL,0.08,126,0.7340949295801468,0.5577988800877527,0.5546040790118192,,,,,,,,,
SMALL,0.08,0,,,,0.0,0.9753574205761381,0.9513220978729374,0.054050088815349624,-0.0019492317246629974,-0.12241466800809382,-0.0018015646862008516,0.007117003091911767,-0.002192359145688272
SMALL,0.08,0,,,,10.0,0.9753653941503092,0.9513376521059881,0.05403140039810103,-0.00260440681021073,-0.1635816549020517,-0.0024861641283655533,-0.0031798676846789276,-0.0030672423044393327
SMALL,0.08,0,,,,25.0,0.9753740554870294,0.9513545481172146,0.054008118792564515,-0.0035871694385323297,-0.22533687217808557,-0.0035095628748709196,-0.018632118872076497,-0.004373019545606316
SMALL,0.08,0,,,,50.0,0.9753797006264698,0.951365560394182,0.05398198631320717,-0.005225107152401663,-0.3282380694295304,-0.005205924569232856,-0.04439840273227624,-0.006531942085456377
