panel,c,book,L,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,turnover_yr,mean_gross,FULL_pass4a,FULL_pass4b,FULL_L_H1,FULL_L_H2,FULL_L_OOS,FULL_L_DD,FULL_L_CAGR,OOS_pass4a,OOS_pass4b,OOS_L_H1,OOS_L_H2,OOS_L_OOS,OOS_L_DD,OOS_L_CAGR
U56,0.0,NAME,,0.0,0.08504841207279101,1.212179664295371,-0.11966682914684046,1.2283678203306823,1.2003018448900369,0.09379252863623488,1.2996119325904925,-0.1196668291468399,1.1008784117772843,3.1327107594151045,0.5323131830234593,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,LVL1,1.0,0.0,0.08432933083974792,1.2093085768135876,-0.12987561304497108,1.224817591667398,1.1977297906296958,0.09229419716644505,1.2963564294439922,-0.12987561304497108,1.0998618903790252,1.96485634623237,0.5323017065752528,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,LVL5,5.0,0.0,0.08434234409929253,1.1828146156436166,-0.1355600382667035,1.2065371574185286,1.1650321536022838,0.09239977422989254,1.2611647652897637,-0.1355600382667035,1.0832273384073,1.6121048580955741,0.5326693400675016,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,LVL21,21.0,0.0,0.08466107318203231,1.1252401346879939,-0.17377491916782495,1.210376631639951,1.0598125565131302,0.09054631638563682,1.1518257776469065,-0.17377491916782484,1.0924063746982366,1.0469955872569439,0.5317936497374434,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,LVL63,63.0,0.0,0.0870495679356793,1.0969327261866901,-0.19764922157864695,1.193794758999225,1.034359277471971,0.09505457253317817,1.1157783020866159,-0.19764922157864695,1.0787895757467503,0.7893640249563184,0.5296183213571162,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,LVL126,126.0,0.0,0.08659438280063969,1.0736635363259373,-0.19192519744968706,1.1486516455639562,1.0309391734510387,0.09703018682117115,1.1123368876875215,-0.19192519744968706,1.0277971302989664,0.6928675704967929,0.5260257218859076,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,NAME,,10.0,0.08165571844385644,1.1670180195548374,-0.12011675520212706,1.1827523012848233,1.155442906037326,0.09034672514497077,1.2551672826123985,-0.12011675520212706,1.0547764622767448,3.1327107594151045,0.5323131830234593,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,LVL1,1.0,10.0,0.08220134735212148,1.1807641201580046,-0.13045773516993497,1.1958814460831293,1.1694780316432758,0.09013642981283532,1.2680927702782303,-0.13045773516993486,1.0709644858458987,1.96485634623237,0.5323017065752528,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,LVL5,5.0,10.0,0.08259590928916771,1.1599102863837334,-0.13599489993412284,1.1824718445129796,1.1430993029869783,0.09068331665852813,1.2392964521120178,-0.13599489993412262,1.0589863952671699,1.6121048580955741,0.5326693400675016,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,LVL21,21.0,10.0,0.08352621162685447,1.1112000084853044,-0.174013232226502,1.1957995594759285,1.0461465172904711,0.0893898819758201,1.1381699040573223,-0.17401323222650267,1.0778161197522358,1.0469955872569439,0.5317936497374434,False,False,True,True,True,True,False,False,False,True,True,True,True,False
U56,0.0,LVL63,63.0,10.0,0.08619212222439732,1.08694079739085,-0.19777267576459234,1.182968844760115,1.0249008648465538,0.09417565182137211,1.1062880041538026,-0.19777267576459223,1.0679940840681545,0.7893640249563184,0.5296183213571162,False,False,True,True,True,True,False,False,False,True,True,True,True,False
