panel,b,L,cell_mean_gross,twin_gross,twin_mean_gross,cell_Sharpe,twin_Sharpe,dSharpe,cell_CAGR,twin_CAGR,dCAGR,cell_MaxDD,twin_MaxDD,dMaxDD,cell_OOS_Sharpe,twin_OOS_Sharpe,dOOS_Sharpe,cell_OOS_MaxDD,twin_OOS_MaxDD,dOOS_MaxDD,twin_keep4a,twin_keep4b,cell_keep4a,cell_keep4b
U56,0.5,126,0.48550927948932915,0.6833486986712843,0.48550938018194595,1.2117252669606413,1.201153237643948,0.010572029316693321,0.07963020638760487,0.07844702160831885,0.0011831847792860284,-0.11666853540921585,-0.1101317375628762,-0.006536797846339648,1.2690435382869851,1.2770415239727166,-0.007997985685731512,-0.11666853540921573,-0.11013173756287653,-0.006536797846339204,False,False,True,False
U56,0.5,252,0.48565398977320734,0.6835525273642719,0.4856540916600304,1.2115434494453217,1.2011531894431462,0.010390260002175467,0.07970127670582539,0.0784706651772058,0.0012306115286195851,-0.1135517836637131,-0.11016368486429329,-0.003388098799419814,1.2727037595981112,1.2770410541873511,-0.004337294589239926,-0.11355178366371288,-0.11016368486429329,-0.003388098799419592,False,False,True,False
U56,0.6,63,0.525606696739992,0.7398298667352796,0.5256068047689545,1.2095672473816446,1.2011361508588179,0.008431096522826698,0.08563508099317407,0.08500334323279346,0.0006317377603806129,-0.12054956914840842,-0.11896368213713371,-0.0015858870112747114,1.2827694921338322,1.276907309455833,0.005862182677999206,-0.12054956914840886,-0.11896368213713382,-0.0015858870112750445,False,False,True,False
U56,0.6,126,0.5273838283125046,0.7423332628150977,0.5273839234800966,1.2069029779872666,1.201135233303031,0.005767744684235687,0.08568819772124403,0.08529415082022052,0.0003940469010235148,-0.12054956914840853,-0.11935417602917908,-0.0011953931192294487,1.2793322366562825,1.2769011957875034,0.0024310408687790996,-0.12054956914840875,-0.1193541760291793,-0.0011953931192294487,False,False,True,False
U56,0.6,252,0.5284820223061949,0.7438802583112145,0.5284821050415083,1.208624972166977,1.2011346615043252,0.007490310662651822,0.08598535300794552,0.08547386699507409,0.0005114860128714316,-0.12054956914840853,-0.11959544432612745,-0.0009541248222810772,1.2860052155844495,1.276897413774232,0.00910780181021753,-0.12054956914840864,-0.11959544432612745,-0.0009541248222811882,False,False,True,False
U56,0.7,63,0.5328263552938667,0.75,0.5328263552938667,1.20113235219264,1.20113235219264,0.0,0.08618487105855244,0.08618487105855244,0.0,-0.12054956914840886,-0.12054956914840886,0.0,1.2768823974588255,1.2768823974588255,0.0,-0.12054956914840875,-0.12054956914840875,0.0,False,False,False,False
U56,0.7,126,0.5328263552938667,0.75,0.5328263552938667,1.20113235219264,1.20113235219264,0.0,0.08618487105855244,0.08618487105855244,0.0,-0.12054956914840886,-0.12054956914840886,0.0,1.2768823974588255,1.2768823974588255,0.0,-0.12054956914840875,-0.12054956914840875,0.0,False,False,False,False
U56,0.7,252,0.5328263552938667,0.75,0.5328263552938667,1.20113235219264,1.20113235219264,0.0,0.08618487105855244,0.08618487105855244,0.0,-0.12054956914840886,-0.12054956914840886,0.0,1.2768823974588255,1.2768823974588255,0.0,-0.12054956914840875,-0.12054956914840875,0.0,False,False,False,False
U56,0.8,63,0.5328263552938667,0.75,0.5328263552938667,1.20113235219264,1.20113235219264,0.0,0.08618487105855244,0.08618487105855244,0.0,-0.12054956914840886,-0.12054956914840886,0.0,1.2768823974588255,1.2768823974588255,0.0,-0.12054956914840875,-0.12054956914840875,0.0,False,False,False,False
U56,0.8,126,0.5328263552938667,0.75,0.5328263552938667,1.20113235219264,1.20113235219264,0.0,0.08618487105855244,0.08618487105855244,0.0,-0.12054956914840886,-0.12054956914840886,0.0,1.2768823974588255,1.2768823974588255,0.0,-0.12054956914840875,-0.12054956914840875,0.0,False,False,False,False
U56,0.8,252,0.5328263552938667,0.75,0.5328263552938667,1.20113235219264,1.20113235219264,0.0,0.08618487105855244,0.08618487105855244,0.0,-0.12054956914840886,-0.12054956914840886,0.0,1.2768823974588255,1.2768823974588255,0.0,-0.12054956914840875,-0.12054956914840875,0.0,False,False,False,False
U56,0.9,63,0.5328263552938667,0.75,0.5328263552938667,1.20113235219264,1.20113235219264,0.0,0.08618487105855244,0.08618487105855244,0.0,-0.12054956914840886,-0.12054956914840886,0.0,1.2768823974588255,1.2768823974588255,0.0,-0.12054956914840875,-0.12054956914840875,0.0,False,False,False,False
U56,0.9,126,0.5328263552938667,0.75,0.5328263552938667,1.20113235219264,1.20113235219264,0.0,0.08618487105855244,0.08618487105855244,0.0,-0.12054956914840886,-0.12054956914840886,0.0,1.2768823974588255,1.2768823974588255,0.0,-0.12054956914840875,-0.12054956914840875,0.0,False,False,False,False
U56,0.9,252,0.5328263552938667,0.75,0.5328263552938667,1.20113235219264,1.20113235219264,0.0,0.08618487105855244,0.08618487105855244,0.0,-0.12054956914840886,-0.12054956914840886,0.0,1.2768823974588255,1.2768823974588255,0.0,-0.12054956914840875,-0.12054956914840875,0.0,False,False,False,False
B136,0.2,63,0.21841314204185586,0.3076964647900437,0.21841322617515646,1.0112146974567016,1.097152616380456,-0.08593791892375435,0.03230256131474252,0.032531101887103064,-0.00022854057236054715,-0.0560827345317767,-0.051105883474307334,-0.004976851057469367,0.9362873414912486,1.1034694095234403,-0.1671820680321917,-0.05608273453177526,-0.05110588347430722,-0.004976851057468035,False,False,False,False
B136,0.2,126,0.21698826001219326,0.3056885366640113,0.21698832942306145,1.0098783313380917,1.0971509820127798,-0.08727265067468815,0.032089125115942974,0.03231816297407608,-0.00022903785813310762,-0.055705288774231865,-0.050776363939103786,-0.004928924835128079,0.938103697644839,1.1034755926131627,-0.16537189496832372,-0.0557052887742332,-0.05077636393910434,-0.004928924835128856,False,False,False,False
B136,0.2,252,0.2153576815955226,0.3033907434457828,0.21535772790037455,1.007749691113137,1.0971491044710626,-0.08939941335792567,0.03184491136909995,0.03207449359837167,-0.00022958222927171867,-0.05412753880392707,-0.050399210523221716,-0.003728328280705351,0.9363956284318078,1.1034826601963046,-0.1670870317644968,-0.05412753880392773,-0.050399210523221605,-0.003728328280706128,False,False,False,False
B136,0.3,63,0.3146014063990491,0.4432589361880975,0.31460148175041924,1.053515844049382,1.0972458916952617,-0.04373004764587973,0.047130992056927834,0.046924133166606596,0.0002068588903212376,-0.07683662866988261,-0.07323159589672312,-0.003605032773159489,1.0142200914242203,1.1030340833167112,-0.08881399189249084,-0.07683662866988339,-0.07323159589672279,-0.003605032773160599,False,False,False,False
B136,0.3,126,0.31266857216292737,0.4405346104104214,0.312668662200588,1.0478122892376451,1.0972443409485615,-0.04943205171091636,0.04667556787678784,0.04663457701656948,4.0990860218359515e-05,-0.07743938796743155,-0.0727893039270433,-0.004650084040388247,1.009782388079681,1.103043171669678,-0.09326078358999701,-0.077439387967432,-0.07278930392704308,-0.004650084040388913,False,False,False,False
B136,0.3,252,0.31050488529738984,0.4374848983386658,0.31050498099795915,1.0447478017994638,1.097242587340111,-0.05249478554064724,0.046298019705493854,0.04631045103945253,-1.2431333958673463e-05,-0.07793051860759592,-0.0722940719847519,-0.005636446622844016,1.0058924539871357,1.103053328885336,-0.09716087489820024,-0.07793051860759614,-0.07229407198475202,-0.005636446622844127,False,False,False,False
B136,0.4,63,0.401326642252109,0.5655119594462189,0.40132672956919685,1.0833693579630275,1.0973006824857272,-0.01393132452269974,0.06077456473675258,0.059929258256051554,0.0008453064807010247,-0.09577892686920841,-0.09297954090915139,-0.0027993859600570214,1.0684282292138385,1.102610777268291,-0.03418254805445242,-0.09577892686920852,-0.09297954090915106,-0.0027993859600574655,False,False,False,False
B136,0.4,126,0.4001788641642091,0.5638938248520824,0.40017895572354645,1.078844637873061,1.0973001463132868,-0.01845550844022581,0.060324883754772074,0.05975698685226738,0.0005678969025046943,-0.09602558531369787,-0.09271943368307978,-0.0033061516306180927,1.0677038540846964,1.1026165772155456,-0.034912723130849255,-0.09602558531369798,-0.09271943368307933,-0.003306151630618648,False,False,False,False
B136,0.4,252,0.397506983279963,0.5601270140584373,0.3975070726796728,1.0729754163887189,1.0972988747987529,-0.024323458410034027,0.05961828094156685,0.05935597400846793,0.0002623069330989214,-0.09592338115304766,-0.09211380453144369,-0.0038095766216039717,1.0583021214260822,1.1026300584071245,-0.044327936981042315,-0.09592338115304777,-0.09211380453144347,-0.0038095766216043048,False,False,False,False
B136,0.5,63,0.471764324673773,0.6648234987448884,0.471764411871087,1.1011323429609203,1.097322945089061,0.00380939787185941,0.07142027718028854,0.0705083055605209,0.0009119716197676375,-0.10731327749026254,-0.10887793055839667,0.0015646530681341364,1.08835228187652,1.1022440194672636,-0.013891737590743691,-0.10731327749026254,-0.10887793055839701,0.0015646530681344695,False,False,True,False
B136,0.5,126,0.4716421678034722,0.6646512538538777,0.4716422554476393,1.105198738710891,1.0973229239970586,0.007875814713832474,0.07163281241444786,0.07048994773834139,0.0011428646761064698,-0.10762038251647577,-0.10885046827610911,0.001230085759633348,1.10098582422616,1.1022446735533082,-0.0012588493271481482,-0.10762038251647588,-0.10885046827610934,0.0012300857596334591,False,False,True,False
B136,0.5,252,0.4690352458499744,0.6609754148556449,0.46903533485452087,1.1033637505451488,1.0973224599935938,0.006041290551555001,0.0711052608257976,0.07009818510803223,0.001007075717765371,-0.10749311546824203,-0.10826430921846442,0.0007711937502223876,1.0970939086774365,1.1022586201333047,-0.005164711455868165,-0.1074931154682418,-0.10826430921846397,0.0007711937502221655,False,False,True,False
B136,0.6,63,0.516505569265761,0.7279134031310984,0.5165056057613067,1.1063500839070592,1.0973264599448636,0.009023623962195693,0.0778644273515996,0.0772343854002362,0.0006300419513634026,-0.11882411765799827,-0.11891073054925505,8.661289125677651e-05,1.097425631571571,1.1020000602339626,-0.004574428662391661,-0.11882411765799794,-0.11891073054925505,8.661289125710958e-05,False,False,True,False
B136,0.6,126,0.5177890564667017,0.7297233781320159,0.5177891107777326,1.1070329327029724,1.0973264361186243,0.009706496584348079,0.07808677343873804,0.07742740348994115,0.0006593699487968951,-0.11919154338513804,-0.11919778990217733,6.246517039287802e-06,1.0998649875071527,1.1019929267255941,-0.0021279392184414547,-0.11919154338513793,-0.119197789902177,6.246517039065758e-06,False,False,True,False
B136,0.6,252,0.516831044089346,0.7283723880696978,0.5168310854548812,1.1038943824299623,1.0973264548359214,0.006567927594040901,0.07764415419494575,0.07728333189947523,0.0003608222954705198,-0.11903927376185186,-0.11898352895148434,-5.574481036751955e-05,1.0953599901273234,1.1019982518596165,-0.006638261732293094,-0.11903927376185164,-0.11898352895148401,-5.574481036763057e-05,False,False,True,False
B136,0.7,63,0.5321059350029368,0.7499130553043046,0.5321059362290197,1.0977935014335076,1.0973256688307136,0.00046783260279403827,0.07961300540880445,0.07958064682865618,3.2358580148272864e-05,-0.12241069123223425,-0.12239692607185315,-1.3765160381096209e-05,1.1019125044197382,1.1019128512784975,-3.4685875927031873e-07,-0.12241069123223425,-0.12239692607185293,-1.3765160381318253e-05,False,False,False,False
B136,0.7,126,0.5321661721845495,0.7499980018411808,0.5321661722128234,1.0973458802428544,1.0973256636834592,2.0216559395214162e-05,0.07959123671488566,0.0795897071563676,1.5295585180652438e-06,-0.12241069123223425,-0.12241037488309447,-3.163491397728535e-07,1.1019125044197382,1.101912512391462,-7.971723725574975e-09,-0.12241069123223425,-0.12241037488309425,-3.163491399948981e-07,False,False,False,False
B136,0.7,252,0.5320147832077511,0.7497845129468477,0.5320147862308777,1.0969230394590554,1.0973256765975963,-0.00040263713854082894,0.07953601227854068,0.07956693661861247,-3.092434007179179e-05,-0.12241069123223436,-0.12237657495126364,-3.4116280970719615e-05,1.1018195769386288,1.1019133640510526,-9.378711242380433e-05,-0.12241069123223425,-0.12237657495126364,-3.411628097060859e-05,False,False,False,False
B136,0.8,63,0.5321675891164235,0.75,0.5321675891164235,1.0973256635620148,1.0973256635620148,0.0,0.07958992027840184,0.07958992027840184,0.0,-0.12241069123223436,-0.12241069123223436,0.0,1.1019125044197382,1.1019125044197382,0.0,-0.12241069123223425,-0.12241069123223425,0.0,False,False,False,False
B136,0.8,126,0.5321675891164235,0.75,0.5321675891164235,1.0973256635620148,1.0973256635620148,0.0,0.07958992027840184,0.07958992027840184,0.0,-0.12241069123223436,-0.12241069123223436,0.0,1.1019125044197382,1.1019125044197382,0.0,-0.12241069123223425,-0.12241069123223425,0.0,False,False,False,False
B136,0.8,252,0.5321675891164235,0.75,0.5321675891164235,1.0973256635620148,1.0973256635620148,0.0,0.07958992027840184,0.07958992027840184,0.0,-0.12241069123223436,-0.12241069123223436,0.0,1.1019125044197382,1.1019125044197382,0.0,-0.12241069123223425,-0.12241069123223425,0.0,False,False,False,False
B136,0.9,63,0.5321675891164235,0.75,0.5321675891164235,1.0973256635620148,1.0973256635620148,0.0,0.07958992027840184,0.07958992027840184,0.0,-0.12241069123223436,-0.12241069123223436,0.0,1.1019125044197382,1.1019125044197382,0.0,-0.12241069123223425,-0.12241069123223425,0.0,False,False,False,False
B136,0.9,126,0.5321675891164235,0.75,0.5321675891164235,1.0973256635620148,1.0973256635620148,0.0,0.07958992027840184,0.07958992027840184,0.0,-0.12241069123223436,-0.12241069123223436,0.0,1.1019125044197382,1.1019125044197382,0.0,-0.12241069123223425,-0.12241069123223425,0.0,False,False,False,False
B136,0.9,252,0.5321675891164235,0.75,0.5321675891164235,1.0973256635620148,1.0973256635620148,0.0,0.07958992027840184,0.07958992027840184,0.0,-0.12241069123223436,-0.12241069123223436,0.0,1.1019125044197382,1.1019125044197382,0.0,-0.12241069123223425,-0.12241069123223425,0.0,False,False,False,False
SMALL,0.2,63,0.2144453155448522,0.3969970022156863,0.2144453321166743,0.5896600833048533,0.718216586771888,-0.12855650346703473,0.020285210865798264,0.024959131722302796,-0.004673920856504532,-0.0902218470257733,-0.0674058967101907,-0.02281595031558259,0.5745874414343547,0.6475988979414559,-0.07301145650710117,-0.09022184702577285,-0.06740589671018749,-0.022815950315585365,False,False,False,False
SMALL,0.2,126,0.2130260861829116,0.3943691308431062,0.21302611355524184,0.6175756659372899,0.7182142538862545,-0.10063858794896463,0.02111707291661502,0.02479597054646354,-0.003678897629848521,-0.08984696657497693,-0.06696969431522304,-0.02287727225975389,0.6041746492237782,0.6476003906517126,-0.04342574142793443,-0.08984696657497682,-0.06696969431522237,-0.022877272259754444,False,False,False,False
SMALL,0.2,252,0.2132492993159656,0.39478243641447236,0.21324932521874088,0.6000957015672628,0.7182146211361036,-0.1181189195688408,0.02040152745493895,0.024821634054542185,-0.004420106599603235,-0.09080838568354432,-0.06703830801006583,-0.023770077673478496,0.5580869226655807,0.6476001562167507,-0.08951323355117002,-0.09080838568354566,-0.06703830801006516,-0.023770077673480494,False,False,False,False
SMALL,0.3,63,0.29510914561533313,0.5463670629725585,0.29510916375331336,0.6195354112271114,0.7183392218856747,-0.09880381065856325,0.028441270754663517,0.03418550659773456,-0.005744235843071044,-0.117298729721804,-0.09198231663561374,-0.02531641308619026,0.5928716171400679,0.6475038144751393,-0.05463219733507141,-0.11729872972180333,-0.09198231663561496,-0.025316413086188372,False,False,False,False
SMALL,0.3,126,0.2944647441265664,0.5451737164151842,0.29446476688119716,0.6637943415801154,0.7183383204639738,-0.054543978883858424,0.03048748431935433,0.03411217395735089,-0.0036246896379965587,-0.11437649626624102,-0.09178766340762978,-0.02258883285861124,0.6272806902141118,0.647504653602082,-0.020223963387970167,-0.1143764962662408,-0.09178766340763045,-0.022588832858610353,False,False,False,False
SMALL,0.3,252,0.29532372967023,0.5467644443375034,0.2953237461235838,0.6512503510775179,0.7183395218271897,-0.0670891707496718,0.029780346952102077,0.034209924807089065,-0.004429577854986988,-0.11584869874302361,-0.0920471296267159,-0.023801569116307708,0.58609137828449,0.6475035348024557,-0.06141215651796572,-0.11584869874302417,-0.0920471296267138,-0.023801569116310373,False,False,False,False
SMALL,0.4,63,0.34699777585095853,0.6424626417197072,0.3469978051166518,0.65941886059069,0.7184076090100421,-0.05898874841935209,0.03544189400541797,0.04007014233816375,-0.004628248332745777,-0.12478485566136877,-0.10756773194716251,-0.01721712371420625,0.6006072637478578,0.6474318703894223,-0.046824606641564515,-0.12478485566136654,-0.10756773194716374,-0.01721712371420281,False,False,False,False
SMALL,0.4,126,0.34983895941236137,0.647724583773554,0.3498389708990253,0.6920841446417229,0.7184111337367651,-0.026326989095042275,0.037971287852441415,0.04039118517462281,-0.002419897322181397,-0.12449954640006788,-0.1084160617766533,-0.01608348462341458,0.6248433573854361,0.6474277006153053,-0.02258434322986924,-0.12449954640006833,-0.10841606177665242,-0.01608348462341591,False,False,False,False
SMALL,0.4,252,0.35267297221895444,0.6529733062895609,0.35267298662958896,0.6766870461880967,0.7184146257805003,-0.041727579592403585,0.037043103156202406,0.04071129753248437,-0.0036681943762819635,-0.12433265534856963,-0.10926173441538323,-0.015070920933186405,0.5847213188173153,0.6474235165491647,-0.06270219773184948,-0.12433265534857074,-0.10926173441538367,-0.01507092093318707,False,False,False,False
SMALL,0.5,63,0.3797977352593145,0.7032106994106895,0.37979775025179163,0.6898884897645533,0.7184467815849964,-0.028558291820443116,0.04081668155201168,0.04376890170888026,-0.002952220156868579,-0.12480015905893593,-0.11732940978548356,-0.007470749273452371,0.6258205471284326,0.647382194920973,-0.02156164779254044,-0.12480015905893638,-0.11732940978548456,-0.0074707492734518155,False,False,False,False
SMALL,0.5,126,0.3841610750020203,0.7112922022358721,0.38416110812670334,0.702703018977276,0.7184517301073003,-0.015748711130024295,0.04256667204446307,0.04425969330980917,-0.0016930212653460952,-0.12480015905893493,-0.11862273935262779,-0.006177419706307141,0.6231276757085751,0.6473753256581788,-0.02424764994960371,-0.12480015905893604,-0.11862273935262546,-0.006177419706310583,False,False,False,False
SMALL,0.5,252,0.3869198905080501,0.716401906412222,0.38691992065936387,0.6884491030387782,0.7184548294717773,-0.030005726432999147,0.041562702611727564,0.04456985244073497,-0.003007149829007405,-0.12480015905893582,-0.11943983448395634,-0.00536032457497948,0.5837842754019513,0.6473709506593901,-0.06358667525743877,-0.12480015905893682,-0.11943983448395645,-0.0053603245749803685,False,False,False,False
SMALL,0.6,63,0.3958190075086418,0.7328844451306374,0.39581903601828694,0.7005509013227063,0.7184646649068017,-0.017913763584095466,0.0437457327734625,0.04556952456718455,-0.0018237917937220516,-0.12480015905893649,-0.12207218084213434,-0.0027279782168021516,0.6437766444576709,0.6473566753357807,-0.0035800308781097634,-0.12480015905893727,-0.12207218084213411,-0.0027279782168031508,False,False,False,False
SMALL,0.6,126,0.3986268142360248,0.7380849901098459,0.39862684714313507,0.7136290071272077,0.7184677183123028,-0.004838711185095157,0.04537541549043267,0.045884679703452,-0.0005092642130193337,-0.12480015905893671,-0.1229016629877554,-0.0018984960711813104,0.6416362648253878,0.6473521222853091,-0.005715857459921314,-0.12480015905893638,-0.1229016629877544,-0.0018984960711819765,False,False,False,False
SMALL,0.6,252,0.3998960423150749,0.7404358206173738,0.39989607346198275,0.6953916835396462,0.7184690919536512,-0.023077408414004963,0.04368848186697494,0.04602710006576727,-0.0023386181987923305,-0.12480015905893715,-0.12327644959691963,-0.0015237094620175196,0.6063416375898611,0.6473500573536807,-0.041008419763819526,-0.12480015905893915,-0.12327644959691897,-0.001523709462020184,False,False,False,False
SMALL,0.7,63,0.402004103487627,0.7443403154815905,0.4020041265650218,0.7021143709349276,0.7184713610314276,-0.016356990096500046,0.045110121991484675,0.04626358946531606,-0.0011534674738313822,-0.12480015905893516,-0.12389870086460586,-0.0009014581943292965,0.6448620696298315,0.6473466129909011,-0.0024845433610696244,-0.1248001590589366,-0.12389870086460475,-0.00090145819433185,False,False,False,False
SMALL,0.7,126,0.4030429370906279,0.7462644154652651,0.4030429538320328,0.7187040165741923,0.7184724744448554,0.00023154212933684803,0.046451022832776356,0.04638010336620324,7.09194665731161e-05,-0.12480015905893727,-0.12420523422201746,-0.0005949248369198079,0.6485810053975412,0.6473449102835579,0.0012360951139832599,-0.12480015905893704,-0.12420523422201835,-0.0005949248369186977,False,False,False,False
SMALL,0.7,252,0.4037350520965391,0.7475463324803943,0.4037350637531097,0.7143202471723905,0.7184732143407505,-0.00415296716836,0.04588783571578703,0.04645772034198381,-0.0005698846261967816,-0.12480015905893638,-0.12440942069404337,-0.0003907383648930063,0.6394163645179586,0.6473437738866002,-0.007927409368641669,-0.12480015905893493,-0.12440942069404082,-0.0003907383648941165,False,False,False,False
SMALL,0.8,63,0.4034622858889288,0.7470411221617312,0.4034622996318674,0.709709028572153,0.7184729229680458,-0.008763894395892757,0.04585820779759531,0.04642713199170001,-0.000568924194104703,-0.12480015905893593,-0.12432895344035833,-0.0004712056185776081,0.6466277406565398,0.6473442220045168,-0.0007164813479769716,-0.12480015905893571,-0.12432895344035888,-0.00047120561857683096,False,False,False,False
SMALL,0.8,126,0.40462898029677713,0.7492020425291602,0.4046289843647762,0.7184367217839236,0.7184741675286193,-3.744574469566331e-05,0.04656971039390956,0.04655795828478815,1.1752109121410115e-05,-0.12480015905893727,-0.12467309949542438,-0.00012705956351288794,0.647160260091432,0.647342303560557,-0.0001820434691249817,-0.12480015905893416,-0.12467309949542438,-0.00012705956350977932,False,False,False,False
SMALL,0.8,252,0.40505980252093765,0.75,0.40505980252093765,0.718474625729297,0.718474625729297,0.0,0.04660626267124823,0.04660626267124823,0.0,-0.12480015905893638,-0.12480015905893638,0.0,0.6473415936678044,0.6473415936678044,0.0,-0.12480015905893493,-0.12480015905893493,0.0,False,False,False,False
SMALL,0.9,63,0.40430933012199677,0.7486099949728434,0.4043093370356543,0.7164389686840417,0.7184738270418483,-0.0020348583578065904,0.04639836454086854,0.04652211674221163,-0.00012375220134308584,-0.12480015905893482,-0.12457881941189686,-0.00022133964703796583,0.6467819142111694,0.6473428296940651,-0.0005609154828957186,-0.12480015905893582,-0.12457881941189675,-0.00022133964703907605,False,False,False,False
SMALL,0.9,126,0.40505980252093765,0.75,0.40505980252093765,0.718474625729297,0.718474625729297,0.0,0.04660626267124823,0.04660626267124823,0.0,-0.12480015905893638,-0.12480015905893638,0.0,0.6473415936678044,0.6473415936678044,0.0,-0.12480015905893493,-0.12480015905893493,0.0,False,False,False,False
SMALL,0.9,252,0.40505980252093765,0.75,0.40505980252093765,0.718474625729297,0.718474625729297,0.0,0.04660626267124823,0.04660626267124823,0.0,-0.12480015905893638,-0.12480015905893638,0.0,0.6473415936678044,0.6473415936678044,0.0,-0.12480015905893493,-0.12480015905893493,0.0,False,False,False,False
