bstar,U56_NARROW,U56_WIDE,B136_NARROW,B136_WIDE,SMALL_NARROW,SMALL_WIDE
0.0,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.005,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.01,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.015,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.02,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.025,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.03,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.035,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.04,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.045,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.05,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.055,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.06,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.065,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.07,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.075,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5
0.08,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.42857142857142855,0.5178571428571429
0.085,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.4642857142857143,0.5357142857142857
0.09,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.5,0.5535714285714286
0.095,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.5357142857142857,0.5714285714285714
0.1,0.2857142857142857,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.5357142857142857,0.5714285714285714
0.105,0.32142857142857145,0.25,0.32142857142857145,0.30357142857142855,0.5357142857142857,0.5714285714285714
0.11,0.35714285714285715,0.26785714285714285,0.32142857142857145,0.30357142857142855,0.5357142857142857,0.5714285714285714
0.115,0.39285714285714285,0.2857142857142857,0.39285714285714285,0.3392857142857143,0.5357142857142857,0.5714285714285714
0.12,0.39285714285714285,0.2857142857142857,0.39285714285714285,0.3392857142857143,0.5357142857142857,0.5892857142857143
0.125,0.39285714285714285,0.30357142857142855,0.42857142857142855,0.35714285714285715,0.5357142857142857,0.5892857142857143
0.13,0.39285714285714285,0.30357142857142855,0.42857142857142855,0.375,0.5357142857142857,0.5892857142857143
0.135,0.39285714285714285,0.32142857142857145,0.42857142857142855,0.375,0.5357142857142857,0.5892857142857143
0.14,0.39285714285714285,0.32142857142857145,0.42857142857142855,0.375,0.5357142857142857,0.5892857142857143
0.145,0.39285714285714285,0.32142857142857145,0.42857142857142855,0.375,0.5357142857142857,0.5892857142857143
0.15,0.39285714285714285,0.3392857142857143,0.42857142857142855,0.375,0.5357142857142857,0.5892857142857143
0.155,0.39285714285714285,0.3392857142857143,0.42857142857142855,0.39285714285714285,0.5357142857142857,0.6071428571428571
0.16,0.39285714285714285,0.375,0.42857142857142855,0.39285714285714285,0.5357142857142857,0.625
0.165,0.39285714285714285,0.375,0.42857142857142855,0.4107142857142857,0.5357142857142857,0.6428571428571429
0.17,0.39285714285714285,0.375,0.42857142857142855,0.4107142857142857,0.5714285714285714,0.6607142857142857
0.175,0.39285714285714285,0.375,0.42857142857142855,0.42857142857142855,0.6071428571428571,0.6785714285714286
0.18,0.39285714285714285,0.375,0.42857142857142855,0.44642857142857145,0.6071428571428571,0.6964285714285714
0.185,0.39285714285714285,0.375,0.42857142857142855,0.44642857142857145,0.6428571428571429,0.7142857142857143
0.19,0.39285714285714285,0.375,0.42857142857142855,0.44642857142857145,0.6428571428571429,0.7142857142857143
0.195,0.39285714285714285,0.375,0.42857142857142855,0.44642857142857145,0.6428571428571429,0.7321428571428571
0.2,0.39285714285714285,0.375,0.42857142857142855,0.44642857142857145,0.6428571428571429,0.7321428571428571
0.205,0.42857142857142855,0.4107142857142857,0.42857142857142855,0.4642857142857143,0.6428571428571429,0.7321428571428571
0.21,0.5357142857142857,0.4642857142857143,0.42857142857142855,0.4642857142857143,0.6428571428571429,0.7321428571428571
0.215,0.5357142857142857,0.48214285714285715,0.42857142857142855,0.4642857142857143,0.6428571428571429,0.7321428571428571
0.22,0.5714285714285714,0.5,0.4642857142857143,0.48214285714285715,0.6428571428571429,0.7321428571428571
0.225,0.5714285714285714,0.5,0.5,0.5,0.6428571428571429,0.7321428571428571
0.23,0.6071428571428571,0.5178571428571429,0.5714285714285714,0.5357142857142857,0.6428571428571429,0.7321428571428571
0.235,0.6071428571428571,0.5178571428571429,0.5714285714285714,0.5535714285714286,0.6428571428571429,0.7321428571428571
0.24,0.6428571428571429,0.5357142857142857,0.5714285714285714,0.5535714285714286,0.6428571428571429,0.7321428571428571
0.245,0.6428571428571429,0.5535714285714286,0.6428571428571429,0.5892857142857143,0.6785714285714286,0.7678571428571429
0.25,0.6428571428571429,0.5535714285714286,0.6428571428571429,0.5892857142857143,0.7142857142857143,0.7857142857142857
0.255,0.6428571428571429,0.5535714285714286,0.6428571428571429,0.6071428571428571,0.8214285714285714,0.8392857142857143
0.26,0.6428571428571429,0.5535714285714286,0.6428571428571429,0.6071428571428571,0.8571428571428571,0.8571428571428571
0.265,0.6428571428571429,0.5535714285714286,0.6785714285714286,0.625,0.8571428571428571,0.8571428571428571
0.27,0.6428571428571429,0.5714285714285714,0.6785714285714286,0.625,0.8571428571428571,0.8571428571428571
0.275,0.6428571428571429,0.5714285714285714,0.6785714285714286,0.625,0.8928571428571429,0.875
0.28,0.6428571428571429,0.5714285714285714,0.6785714285714286,0.625,0.8928571428571429,0.875
0.285,0.6428571428571429,0.5714285714285714,0.6785714285714286,0.625,0.8928571428571429,0.875
0.29,0.6428571428571429,0.5714285714285714,0.6785714285714286,0.625,0.8928571428571429,0.875
0.295,0.6428571428571429,0.5714285714285714,0.6785714285714286,0.625,0.8928571428571429,0.875
0.3,0.6428571428571429,0.5892857142857143,0.6785714285714286,0.625,0.8928571428571429,0.875
0.305,0.6428571428571429,0.6071428571428571,0.6785714285714286,0.625,0.8928571428571429,0.8928571428571429
0.31,0.6428571428571429,0.6071428571428571,0.6785714285714286,0.625,0.8928571428571429,0.8928571428571429
0.315,0.6785714285714286,0.6428571428571429,0.6785714285714286,0.625,0.8928571428571429,0.875
0.32,0.6785714285714286,0.6607142857142857,0.6785714285714286,0.625,0.8928571428571429,0.875
0.325,0.7142857142857143,0.6785714285714286,0.6785714285714286,0.625,0.8928571428571429,0.8928571428571429
0.33,0.7142857142857143,0.6785714285714286,0.6785714285714286,0.6428571428571429,0.8928571428571429,0.8928571428571429
0.335,0.7142857142857143,0.6785714285714286,0.7142857142857143,0.6607142857142857,0.9285714285714286,0.9107142857142857
0.34,0.7142857142857143,0.6785714285714286,0.7142857142857143,0.6607142857142857,0.9285714285714286,0.9107142857142857
0.345,0.75,0.6964285714285714,0.75,0.6964285714285714,0.9642857142857143,0.9285714285714286
0.35,0.75,0.6964285714285714,0.75,0.6964285714285714,0.9642857142857143,0.9285714285714286
0.355,0.75,0.6964285714285714,0.75,0.6964285714285714,0.9642857142857143,0.9464285714285714
0.36,0.75,0.6964285714285714,0.75,0.7142857142857143,0.9642857142857143,0.9464285714285714
0.365,0.75,0.6964285714285714,0.7857142857142857,0.7321428571428571,1.0,0.9464285714285714
0.37,0.75,0.7142857142857143,0.7857142857142857,0.7321428571428571,1.0,0.9464285714285714
0.375,0.75,0.7142857142857143,0.7857142857142857,0.7321428571428571,1.0,0.9464285714285714
0.38,0.75,0.7142857142857143,0.7857142857142857,0.75,1.0,0.9464285714285714
0.385,0.75,0.7142857142857143,0.7857142857142857,0.75,1.0,0.9285714285714286
0.39,0.75,0.7142857142857143,0.7857142857142857,0.75,1.0,0.9285714285714286
0.395,0.75,0.7142857142857143,0.7857142857142857,0.75,1.0,0.9285714285714286
