panel,c,c_label,G,dSharpe,dCAGR,dMaxDD,odSharpe,odCAGR,odMaxDD,dturn,band4b,nogate4b
U56,0.1,0.10,1.0,0.053079061294837526,-0.059147931184252434,0.12883643725042893,0.06756642475885011,-0.06132210567145746,0.12883643725042926,0.22809803465240552,True,False
U56,0.15,0.15,1.0,-0.0023823553458652835,-0.06319279974196235,0.12916841457685857,-0.0014693916521322237,-0.06714649008839779,0.12916841457685813,-0.010376854546562564,True,False
B136,0.0,0.00,0.25,-0.027785233551617106,-0.020789505471760394,0.047332911127178634,0.02269162497353605,-0.019740103797511566,0.047332911127178634,0.7973018328032204,False,False
B136,0.03,0.03,0.25,-0.015526347819757147,-0.019969749688982352,0.048732310346431884,0.01432702519923379,-0.019391960500452887,0.048732310346431995,0.3619116734122214,False,False
B136,0.05,0.05,0.25,-0.036859358187953495,-0.019987828152366882,0.04559381620566161,-0.009940134291597236,-0.019477365400593527,0.045593816205661386,0.2216307290160956,False,False
B136,0.1,0.10,0.25,0.002485490345629726,-0.01780946271480688,0.04055035216538505,0.001831625111600843,-0.018061750164340973,0.04055035216538461,0.06218905898567162,False,False
B136,0.15,0.15,0.25,-0.05076128289337145,-0.018237670468287615,0.039320143789448814,-0.053463837103492784,-0.018313061282136278,0.0393201437894487,0.00394204257782127,False,False
B136,0.0,0.00,0.5,-0.028447624821833273,-0.04190544388960071,0.08976730111914588,0.02257902930053346,-0.03964299257812609,0.08976730111914555,1.6223452210504212,False,False
B136,0.03,0.03,0.5,-0.016038287567342824,-0.040240599568501345,0.0924169205908727,0.014399167496431886,-0.038945707763144766,0.09241692059087225,0.7492288834918664,False,False
B136,0.05,0.05,0.5,-0.0373252912714761,-0.04029367463816724,0.08628739106476646,-0.009939434918409207,-0.039139426540630406,0.0862873910647659,0.46730659035389344,False,False
B136,0.1,0.10,0.5,0.0018662255969614794,-0.035857861975276295,0.07644460359654048,0.0016608912327849001,-0.0362615692602406,0.0764446035965396,0.14682927176808502,False,False
B136,0.15,0.15,0.5,-0.051264844323372305,-0.03677056797985556,0.07450485127665296,-0.05339570114778969,-0.03681722299101153,0.07450485127665274,0.029008073154129344,False,False
B136,0.0,0.00,0.75,-0.028944714599204113,-0.06322267241323831,0.12754347325919457,0.022679486682591454,-0.05956725841354338,0.1275434732591949,2.4580609335587558,False,False
B136,0.03,0.03,0.75,-0.016390112892602282,-0.060688633476569276,0.13130055335656687,0.014678031257608026,-0.05852120548591033,0.13130055335656754,1.1452303310781144,False,False
B136,0.05,0.05,0.75,-0.03763627515232737,-0.0607953047964187,0.12232752111419498,-0.009738527428802657,-0.05884803226729263,0.12232752111419565,0.7204435205337794,False,False
B136,0.1,0.10,0.75,0.0013855187038052108,-0.0540259194153887,0.10792874543647402,0.00166969841821496,-0.054463302610019415,0.10792874543647468,0.23784719649747665,False,False
B136,0.15,0.15,0.75,-0.05161879927672053,-0.055482354995805006,0.10576702609580246,-0.05313689599819904,-0.055379970684929614,0.10576702609580335,0.058651003732273166,False,False
B136,0.0,0.00,1.0,-0.029248337853632123,-0.08459566510518823,0.16090657995072766,0.023016578453643133,-0.07935029060326415,0.16090657995072744,3.281432759288168,False,False
B136,0.03,0.03,1.0,-0.01655530823202378,-0.08116997831941952,0.16563446613681998,0.01518603331205659,-0.07795751199929968,0.16563446613681976,1.52749182197375,False,False
B136,0.05,0.05,1.0,-0.03776642748838932,-0.08135071818151918,0.15396519505197725,-0.009315886694702069,-0.0784443517076936,0.15396519505197714,0.9588548321896682,False,False
B136,0.1,0.10,1.0,0.001070120435023858,-0.07217494539990854,0.13525323205196804,0.0018850628096718225,-0.07250973415671291,0.13525323205196793,0.3134643040732683,True,False
B136,0.15,0.15,1.0,-0.051797811112576087,-0.07423745658067449,0.13332415079232252,-0.05266223543995174,-0.07384799149578769,0.1333241507923223,0.07078724652361701,True,False
SMALL,0.0,0.00,0.25,-0.10218969505871345,-0.0218838615756749,0.0809648810311312,-0.07551308564630388,-0.020650155131758385,0.08096488103113297,0.6950979149667149,False,False
SMALL,0.03,0.03,0.25,-0.04601187254711614,-0.020513721409783692,0.07970849315247985,-0.05135589457872014,-0.020012442069351266,0.07970849315248185,0.3304266517330293,False,False
SMALL,0.05,0.05,0.25,-0.0078381825450341,-0.019506481638136286,0.0794148698675976,-0.01924446203098773,-0.01912203477705332,0.07941486986759627,0.175452451508613,False,False
SMALL,0.1,0.10,0.25,0.013172609286021486,-0.018551067691338963,0.07464085193332537,-0.01327700188861669,-0.01861647869057692,0.07464085193332437,-0.0014712765568487551,False,False
SMALL,0.15,0.15,0.25,0.04495992857354447,-0.01726809085400416,0.0743392007782333,0.017664964984419496,-0.01738396403904785,0.07433920077823353,-0.08070519824923594,False,False
SMALL,0.0,0.00,0.5,-0.10139259742267004,-0.04258281245312867,0.15130424259101893,-0.07467833035900118,-0.03936836755276252,0.15130424259101916,1.4222582240792014,False,False
SMALL,0.03,0.03,0.5,-0.04519413701299746,-0.03981355031107525,0.1488508248240591,-0.0504852412797141,-0.03808300006994236,0.14885082482405643,0.6915969681200693,False,False
SMALL,0.05,0.05,0.5,-0.00703184783450761,-0.03777934774712621,0.1482207298907906,-0.01842802672197097,-0.036293156266882454,0.14822072989078927,0.381040174565511,False,False
SMALL,0.1,0.10,0.5,0.01393888196723625,-0.035868920482906796,0.13901436785718035,-0.012428092003961222,-0.03529521699201976,0.13901436785718246,0.026117692665860393,False,False
SMALL,0.15,0.15,0.5,0.04583178754155026,-0.033285915459863924,0.13842028564140696,0.018680378781682272,-0.03282387924207164,0.13842028564140796,-0.13332356052907035,False,False
SMALL,0.0,0.00,0.75,-0.10043438952433736,-0.06186172378504162,0.211784280872924,-0.07371438050586265,-0.05586814079650271,0.211784280872925,2.156617929270685,False,False
SMALL,0.03,0.03,0.75,-0.04421664487670518,-0.05766587825157221,0.20819356602652261,-0.0494862460757195,-0.05392612155987475,0.20819356602652173,1.0587370547549668,False,False
SMALL,0.05,0.05,0.75,-0.00606842388753015,-0.05458648747424055,0.2071907974731071,-0.017485950582867726,-0.051229670046554876,0.20719079747310576,0.5921136492033863,False,False
SMALL,0.1,0.10,0.75,0.014860328684481838,-0.051724094247274977,0.1938824244603159,-0.01145466833623121,-0.049754815887259385,0.1938824244603139,0.05839136682184587,False,False
SMALL,0.15,0.15,0.75,0.04685930023530138,-0.047826598158903444,0.19285739466573848,0.019819961199646463,-0.04604145284004657,0.1928573946657378,-0.18203235193111822,False,False
SMALL,0.0,0.00,1.0,-0.0993250977009752,-0.07947700373289801,0.2631446801398034,-0.07264539732600761,-0.06986008540883049,0.2631446801398023,2.87104350230409,False,False
SMALL,0.03,0.03,1.0,-0.04308972278564205,-0.07382876386153803,0.2584767372939749,-0.0483831222006208,-0.06725341259104978,0.2584767372939759,1.4048296598516634,False,False
SMALL,0.05,0.05,1.0,-0.004957985488744265,-0.0696875257861036,0.25707133042578867,-0.016442645931446398,-0.06364513422995444,0.25707133042578645,0.7817565435532119,False,False
SMALL,0.1,0.10,1.0,0.015926266512150122,-0.0658790345848459,0.2399800568079956,-0.010381116381915745,-0.06171120362985438,0.23998005680799495,0.06877990285048652,False,False
SMALL,0.15,0.15,1.0,0.048031443190276746,-0.06065535926002519,0.23845213180826752,0.02105938801735474,-0.0567558600632867,0.23845213180826808,-0.2531500315241004,False,False
