key,start,end,total,unique,repaired,customer_query
alias/WMT_1,2023-01-01,2023-12-31,54,54,False,WMT
alias/WMT_1,2024-01-01,2024-12-31,37,37,False,WMT
alias/WMT_1,2025-01-01,2025-12-31,35,35,False,WMT
alias/WMT_1,2026-01-01,2026-09-25,27,27,False,WMT
alias/WMT_2,2010-01-01,2010-12-31,215,215,False,WMT
alias/WMT_2,2011-01-01,2011-12-31,210,210,False,WMT
alias/WMT_2,2012-01-01,2012-12-31,194,194,False,WMT
alias/WMT_2,2013-01-01,2013-12-31,179,179,False,WMT
alias/WMT_2,2014-01-01,2014-12-31,186,186,False,WMT
alias/WMT_2,2015-01-01,2015-12-31,160,160,False,WMT
alias/WMT_2,2016-01-01,2016-12-31,163,163,False,WMT
alias/WMT_2,2017-01-01,2017-12-31,162,162,False,WMT
alias/WMT_2,2018-01-01,2018-12-31,138,138,False,WMT
alias/WMT_2,2019-01-01,2019-12-31,104,104,False,WMT
alias/WMT_2,2020-01-01,2020-12-31,93,93,False,WMT
alias/WMT_2,2021-01-01,2021-12-31,85,85,False,WMT
alias/WMT_2,2022-01-01,2022-12-31,88,88,False,WMT
alias/WMT_2,2023-01-01,2023-12-31,85,85,False,WMT
alias/WMT_2,2024-01-01,2024-12-31,69,69,False,WMT
alias/WMT_2,2025-01-01,2025-12-31,67,67,False,WMT
alias/WMT_2,2026-01-01,2026-09-25,52,52,False,WMT
alias/WMT_3,2010-01-01,2010-12-31,10,10,False,WMT
alias/WMT_3,2011-01-01,2011-12-31,21,21,False,WMT
alias/WMT_3,2012-01-01,2012-12-31,22,22,False,WMT
alias/WMT_3,2013-01-01,2013-12-31,23,23,False,WMT
alias/WMT_3,2014-01-01,2014-12-31,28,28,False,WMT
alias/WMT_3,2015-01-01,2015-12-31,21,21,False,WMT
alias/WMT_3,2016-01-01,2016-12-31,28,28,False,WMT
alias/WMT_3,2017-01-01,2017-12-31,33,33,False,WMT
alias/WMT_3,2018-01-01,2018-12-31,50,50,False,WMT
alias/WMT_3,2019-01-01,2019-12-31,53,53,False,WMT
alias/WMT_3,2020-01-01,2020-12-31,59,59,False,WMT
alias/WMT_3,2021-01-01,2021-12-31,55,55,False,WMT
alias/WMT_3,2022-01-01,2022-12-31,54,54,False,WMT
alias/WMT_3,2023-01-01,2023-12-31,58,58,False,WMT
alias/WMT_3,2024-01-01,2024-12-31,55,55,False,WMT
alias/WMT_3,2025-01-01,2025-12-31,50,50,False,WMT
alias/WMT_3,2026-01-01,2026-09-25,39,39,False,WMT
alias/WMT_4,2010-01-01,2026-09-25,98,98,False,WMT
alias/WMT_5,2010-01-01,2026-09-25,19,19,False,WMT
alias/WMT_6,2010-01-01,2026-09-25,0,0,False,WMT
alias/WMT_7,2010-01-01,2026-09-25,0,0,False,WMT
alias/WMT_8,2010-01-01,2026-09-25,0,0,False,WMT
alias/WMT_9,2010-01-01,2026-09-25,0,0,False,WMT
alias/TGT_0,2010-01-01,2026-09-25,91,91,False,TGT
alias/TGT_1,2010-01-01,2026-09-25,0,0,False,TGT
alias/TGT_2,2010-01-01,2010-12-31,14,14,False,TGT
alias/TGT_2,2011-01-01,2011-12-31,18,18,False,TGT
alias/TGT_2,2012-01-01,2012-12-31,15,15,False,TGT
alias/TGT_2,2013-01-01,2013-12-31,14,14,False,TGT
alias/TGT_2,2014-01-01,2014-12-31,16,16,False,TGT
alias/TGT_2,2015-01-01,2015-12-31,16,16,False,TGT
alias/TGT_2,2016-01-01,2016-12-31,11,11,False,TGT
alias/TGT_2,2017-01-01,2017-12-31,13,13,False,TGT
alias/TGT_2,2018-01-01,2018-12-31,11,11,False,TGT
alias/TGT_2,2019-01-01,2019-12-31,15,15,False,TGT
alias/TGT_2,2020-01-01,2020-12-31,9,9,False,TGT
alias/TGT_2,2021-01-01,2021-12-31,8,8,False,TGT
alias/TGT_2,2022-01-01,2022-12-31,8,8,False,TGT
alias/TGT_2,2023-01-01,2023-12-31,7,7,False,TGT
alias/TGT_2,2024-01-01,2024-12-31,7,7,False,TGT
alias/TGT_2,2025-01-01,2025-12-31,3,3,False,TGT
alias/TGT_2,2026-01-01,2026-09-25,2,2,False,TGT
alias/TGT_3,2010-01-01,2010-12-31,25,25,False,TGT
alias/TGT_3,2011-01-01,2011-12-31,22,22,False,TGT
alias/TGT_3,2012-01-01,2012-12-31,18,18,False,TGT
alias/TGT_3,2013-01-01,2013-12-31,16,16,False,TGT
alias/TGT_3,2014-01-01,2014-12-31,16,16,False,TGT
alias/TGT_3,2015-01-01,2015-12-31,18,18,False,TGT
alias/TGT_3,2016-01-01,2016-12-31,14,14,False,TGT
alias/TGT_3,2017-01-01,2017-12-31,16,16,False,TGT
alias/TGT_3,2018-01-01,2018-12-31,20,20,False,TGT
alias/TGT_3,2019-01-01,2019-12-31,16,16,False,TGT
alias/TGT_3,2020-01-01,2020-12-31,17,17,False,TGT
alias/TGT_3,2021-01-01,2021-12-31,20,20,False,TGT
alias/TGT_3,2022-01-01,2022-12-31,28,28,False,TGT
alias/TGT_3,2023-01-01,2023-12-31,26,26,False,TGT
alias/TGT_3,2024-01-01,2024-12-31,22,22,False,TGT
alias/TGT_3,2025-01-01,2025-12-31,19,19,False,TGT
alias/TGT_3,2026-01-01,2026-09-25,24,24,False,TGT
alias/HD_0,2010-01-01,2010-12-31,20,20,False,HD
alias/HD_0,2011-01-01,2011-12-31,20,20,False,HD
alias/HD_0,2012-01-01,2012-12-31,22,22,False,HD
alias/HD_0,2013-01-01,2013-12-31,21,21,False,HD
alias/HD_0,2014-01-01,2014-12-31,25,25,False,HD
alias/HD_0,2015-01-01,2015-12-31,23,23,False,HD
alias/HD_0,2016-01-01,2016-12-31,21,21,False,HD
alias/HD_0,2017-01-01,2017-12-31,22,22,False,HD
alias/HD_0,2018-01-01,2018-12-31,18,18,False,HD
alias/HD_0,2019-01-01,2019-12-31,17,17,False,HD
alias/HD_0,2020-01-01,2020-12-31,15,15,False,HD
alias/HD_0,2021-01-01,2021-12-31,14,14,False,HD
alias/HD_0,2022-01-01,2022-12-31,14,14,False,HD
alias/HD_0,2023-01-01,2023-12-31,14,14,False,HD
alias/HD_0,2024-01-01,2024-12-31,14,14,False,HD
alias/HD_0,2025-01-01,2025-12-31,14,14,False,HD
alias/HD_0,2026-01-01,2026-09-25,10,10,False,HD
alias/HD_1,2010-01-01,2010-12-31,15,15,False,HD
alias/HD_1,2011-01-01,2011-12-31,15,15,False,HD
alias/HD_1,2012-01-01,2012-12-31,15,15,False,HD
alias/HD_1,2013-01-01,2013-12-31,16,16,False,HD
alias/HD_1,2014-01-01,2014-12-31,19,19,False,HD
alias/HD_1,2015-01-01,2015-12-31,15,15,False,HD
alias/HD_1,2016-01-01,2016-12-31,16,16,False,HD
alias/HD_1,2017-01-01,2017-12-31,16,16,False,HD
alias/HD_1,2018-01-01,2018-12-31,14,14,False,HD
alias/HD_1,2019-01-01,2019-12-31,13,13,False,HD
alias/HD_1,2020-01-01,2020-12-31,12,12,False,HD
alias/HD_1,2021-01-01,2021-12-31,11,11,False,HD
alias/HD_1,2022-01-01,2022-12-31,10,10,False,HD
alias/HD_1,2023-01-01,2023-12-31,12,12,False,HD
alias/HD_1,2024-01-01,2024-12-31,14,14,False,HD
alias/HD_1,2025-01-01,2025-12-31,12,12,False,HD
alias/HD_1,2026-01-01,2026-09-25,8,8,False,HD
alias/LOW_0,2010-01-01,2010-12-31,6,6,False,LOW
alias/LOW_0,2011-01-01,2011-12-31,3,3,False,LOW
alias/LOW_0,2012-01-01,2012-12-31,5,5,False,LOW
alias/LOW_0,2013-01-01,2013-12-31,7,7,False,LOW
alias/LOW_0,2014-01-01,2014-12-31,8,8,False,LOW
alias/LOW_0,2015-01-01,2015-12-31,9,9,False,LOW
alias/LOW_0,2016-01-01,2016-12-31,10,10,False,LOW
alias/LOW_0,2017-01-01,2017-12-31,7,7,False,LOW
alias/LOW_0,2018-01-01,2018-12-31,7,7,False,LOW
alias/LOW_0,2019-01-01,2019-12-31,11,11,False,LOW
alias/LOW_0,2020-01-01,2020-12-31,8,8,False,LOW
alias/LOW_0,2021-01-01,2021-12-31,6,6,False,LOW
alias/LOW_0,2022-01-01,2022-12-31,7,7,False,LOW
alias/LOW_0,2023-01-01,2023-12-31,7,7,False,LOW
alias/LOW_0,2024-01-01,2024-12-31,7,7,False,LOW
alias/LOW_0,2025-01-01,2025-12-31,6,6,False,LOW
alias/LOW_0,2026-01-01,2026-09-25,7,7,False,LOW
alias/LOW_1,2010-01-01,2026-09-25,65,65,False,LOW
alias/LOW_2,2010-01-01,2026-09-25,18,18,False,LOW
alias/COST_0,2010-01-01,2010-12-31,7,7,False,COST
alias/COST_0,2011-01-01,2011-12-31,7,7,False,COST
alias/COST_0,2012-01-01,2012-12-31,9,9,False,COST
alias/COST_0,2013-01-01,2013-12-31,7,7,False,COST
alias/COST_0,2014-01-01,2014-12-31,5,5,False,COST
alias/COST_0,2015-01-01,2015-12-31,5,5,False,COST
alias/COST_0,2016-01-01,2016-12-31,7,7,False,COST
alias/COST_0,2017-01-01,2017-12-31,9,9,False,COST
alias/COST_0,2018-01-01,2018-12-31,7,7,False,COST
alias/COST_0,2019-01-01,2019-12-31,6,6,False,COST
alias/COST_0,2020-01-01,2020-12-31,4,4,False,COST
alias/COST_0,2021-01-01,2021-12-31,6,6,False,COST
alias/COST_0,2022-01-01,2022-12-31,6,6,False,COST
alias/COST_0,2023-01-01,2023-12-31,8,8,False,COST
alias/COST_0,2024-01-01,2024-12-31,6,6,False,COST
alias/COST_0,2025-01-01,2025-12-31,4,4,False,COST
alias/COST_0,2026-01-01,2026-09-25,2,2,False,COST
alias/BBY_0,2010-01-01,2026-09-25,65,65,False,BBY
alias/DG_0,2010-01-01,2010-12-31,5,5,False,DG
alias/DG_0,2011-01-01,2011-12-31,16,16,False,DG
alias/DG_0,2012-01-01,2012-12-31,6,6,False,DG
alias/DG_0,2013-01-01,2013-12-31,8,8,False,DG
alias/DG_0,2014-01-01,2014-12-31,7,7,False,DG
alias/DG_0,2015-01-01,2015-12-31,5,5,False,DG
alias/DG_0,2016-01-01,2016-12-31,9,9,False,DG
alias/DG_0,2017-01-01,2017-12-31,6,6,False,DG
alias/DG_0,2018-01-01,2018-12-31,5,5,False,DG
alias/DG_0,2019-01-01,2019-12-31,4,4,False,DG
alias/DG_0,2020-01-01,2020-12-31,4,4,False,DG
alias/DG_0,2021-01-01,2021-12-31,4,4,False,DG
alias/DG_0,2022-01-01,2022-12-31,4,4,False,DG
alias/DG_0,2023-01-01,2023-12-31,4,4,False,DG
alias/DG_0,2024-01-01,2024-12-31,4,4,False,DG
alias/DG_0,2025-01-01,2025-12-31,6,6,False,DG
alias/DG_0,2026-01-01,2026-09-25,4,4,False,DG
alias/DLTR_0,2010-01-01,2010-12-31,8,8,False,DLTR
alias/DLTR_0,2011-01-01,2011-12-31,8,8,False,DLTR
alias/DLTR_0,2012-01-01,2012-12-31,7,7,False,DLTR
alias/DLTR_0,2013-01-01,2013-12-31,4,4,False,DLTR
alias/DLTR_0,2014-01-01,2014-12-31,6,6,False,DLTR
alias/DLTR_0,2015-01-01,2015-12-31,7,7,False,DLTR
alias/DLTR_0,2016-01-01,2016-12-31,9,9,False,DLTR
alias/DLTR_0,2017-01-01,2017-12-31,7,7,False,DLTR
alias/DLTR_0,2018-01-01,2018-12-31,9,9,False,DLTR
alias/DLTR_0,2019-01-01,2019-12-31,9,9,False,DLTR
alias/DLTR_0,2020-01-01,2020-12-31,7,7,False,DLTR
alias/DLTR_0,2021-01-01,2021-12-31,9,9,False,DLTR
alias/DLTR_0,2022-01-01,2022-12-31,8,8,False,DLTR
alias/DLTR_0,2023-01-01,2023-12-31,8,8,False,DLTR
alias/DLTR_0,2024-01-01,2024-12-31,7,7,False,DLTR
alias/DLTR_0,2025-01-01,2025-12-31,7,7,False,DLTR
alias/DLTR_0,2026-01-01,2026-09-25,7,7,False,DLTR
alias/DLTR_FDO_0,2010-01-01,2010-12-31,11,11,False,DLTR_FDO
alias/DLTR_FDO_0,2011-01-01,2011-12-31,13,13,False,DLTR_FDO
alias/DLTR_FDO_0,2012-01-01,2012-12-31,14,14,False,DLTR_FDO
alias/DLTR_FDO_0,2013-01-01,2013-12-31,14,14,False,DLTR_FDO
alias/DLTR_FDO_0,2014-01-01,2014-12-31,15,15,False,DLTR_FDO
alias/DLTR_FDO_0,2015-01-01,2015-12-31,10,10,False,DLTR_FDO
alias/DLTR_FDO_0,2016-01-01,2016-12-31,12,12,False,DLTR_FDO
alias/DLTR_FDO_0,2017-01-01,2017-12-31,9,9,False,DLTR_FDO
alias/DLTR_FDO_0,2018-01-01,2018-12-31,11,11,False,DLTR_FDO
alias/DLTR_FDO_0,2019-01-01,2019-12-31,8,8,False,DLTR_FDO
alias/DLTR_FDO_0,2020-01-01,2020-12-31,8,8,False,DLTR_FDO
alias/DLTR_FDO_0,2021-01-01,2021-12-31,7,7,False,DLTR_FDO
alias/DLTR_FDO_0,2022-01-01,2022-12-31,7,7,False,DLTR_FDO
alias/DLTR_FDO_0,2023-01-01,2023-12-31,5,5,False,DLTR_FDO
alias/DLTR_FDO_0,2024-01-01,2024-12-31,5,5,False,DLTR_FDO
alias/DLTR_FDO_0,2025-01-01,2025-12-31,3,3,False,DLTR_FDO
alias/DLTR_FDO_0,2026-01-01,2026-09-25,3,3,False,DLTR_FDO
alias/KR_0,2010-01-01,2026-09-25,59,59,False,KR
alias/CVS_0,2010-01-01,2026-09-25,69,69,False,CVS
alias/CVS_1,2010-01-01,2026-09-25,48,48,False,CVS
alias/WBA_0,2010-01-01,2026-09-25,66,66,False,WBA
alias/WBA_1,2010-01-01,2026-09-25,12,12,False,WBA
alias/WBA_2,2010-01-01,2026-09-25,39,39,False,WBA
alias/AMZN_0,2010-01-01,2010-12-31,2,2,False,AMZN
alias/AMZN_0,2011-01-01,2011-12-31,1,1,False,AMZN
alias/AMZN_0,2012-01-01,2012-12-31,3,3,False,AMZN
alias/AMZN_0,2013-01-01,2013-12-31,5,5,False,AMZN
alias/AMZN_0,2014-01-01,2014-12-31,8,8,False,AMZN
alias/AMZN_0,2015-01-01,2015-12-31,10,10,False,AMZN
alias/AMZN_0,2016-01-01,2016-12-31,10,10,False,AMZN
alias/AMZN_0,2017-01-01,2017-12-31,10,10,False,AMZN
alias/AMZN_0,2018-01-01,2018-12-31,17,17,False,AMZN
alias/AMZN_0,2019-01-01,2019-12-31,17,17,False,AMZN
alias/AMZN_0,2020-01-01,2020-12-31,17,17,False,AMZN
alias/AMZN_0,2021-01-01,2021-12-31,20,20,False,AMZN
alias/AMZN_0,2022-01-01,2022-12-31,23,23,False,AMZN
alias/AMZN_0,2023-01-01,2023-12-31,25,25,False,AMZN
alias/AMZN_0,2024-01-01,2024-12-31,24,24,False,AMZN
alias/AMZN_0,2025-01-01,2025-12-31,29,29,False,AMZN
alias/AMZN_0,2026-01-01,2026-09-25,24,24,False,AMZN
alias/AMZN_1,2010-01-01,2010-12-31,6,6,False,AMZN
alias/AMZN_1,2011-01-01,2011-12-31,5,5,False,AMZN
alias/AMZN_1,2012-01-01,2012-12-31,3,3,False,AMZN
alias/AMZN_1,2013-01-01,2013-12-31,4,4,False,AMZN
alias/AMZN_1,2014-01-01,2014-12-31,3,3,False,AMZN
alias/AMZN_1,2015-01-01,2015-12-31,4,4,False,AMZN
alias/AMZN_1,2016-01-01,2016-12-31,5,5,False,AMZN
alias/AMZN_1,2017-01-01,2017-12-31,5,5,False,AMZN
alias/AMZN_1,2018-01-01,2018-12-31,9,9,False,AMZN
alias/AMZN_1,2019-01-01,2019-12-31,9,9,False,AMZN
alias/AMZN_1,2020-01-01,2020-12-31,14,14,False,AMZN
alias/AMZN_1,2021-01-01,2021-12-31,11,11,False,AMZN
alias/AMZN_1,2022-01-01,2022-12-31,11,11,False,AMZN
alias/AMZN_1,2023-01-01,2023-12-31,15,15,False,AMZN
alias/AMZN_1,2024-01-01,2024-12-31,13,13,False,AMZN
alias/AMZN_1,2025-01-01,2025-12-31,12,12,False,AMZN
alias/AMZN_1,2026-01-01,2026-09-25,10,10,False,AMZN
alias/AMZN_2,2010-01-01,2026-09-25,7,7,False,AMZN
alias/AMZN_WFM_0,2010-01-01,2026-09-25,27,27,False,AMZN_WFM
alias/KSS_0,2010-01-01,2026-09-25,13,13,False,KSS
alias/KSS_1,2010-01-01,2026-09-25,60,60,False,KSS
alias/KSS_2,2010-01-01,2026-09-25,0,0,False,KSS
alias/M_0,2010-01-01,2026-09-25,68,68,False,M
alias/M_1,2010-01-01,2026-09-25,54,54,False,M
alias/M_2,2010-01-01,2026-09-25,0,0,False,M
alias/JWN_0,2010-01-01,2026-09-25,51,51,False,JWN
alias/TJX_0,2010-01-01,2026-09-25,21,21,False,TJX
alias/TJX_1,2010-01-01,2026-09-25,1,1,False,TJX
alias/TJX_2,2010-01-01,2026-09-25,3,3,False,TJX
alias/TJX_3,2010-01-01,2026-09-25,0,0,False,TJX
alias/ROST_0,2010-01-01,2026-09-25,26,26,False,ROST
alias/TSCO_0,2010-01-01,2026-09-25,9,9,False,TSCO
alias/AZO_0,2010-01-01,2026-09-25,52,52,False,AZO
alias/ORLY_0,2010-01-01,2026-09-25,6,6,False,ORLY
alias/ORLY_1,2010-01-01,2026-09-25,30,30,False,ORLY
alias/ORLY_2,2010-01-01,2026-09-25,0,0,False,ORLY
alias/ORLY_3,2010-01-01,2026-09-25,0,0,False,ORLY
alias/ORLY_4,2010-01-01,2026-09-25,0,0,False,ORLY
alias/ORLY_5,2010-01-01,2026-09-25,0,0,False,ORLY
alias/AAP_0,2010-01-01,2026-09-25,22,22,False,AAP
alias/AAP_1,2010-01-01,2026-09-25,1,1,False,AAP
alias/DKS_0,2010-01-01,2026-09-25,18,18,False,DKS
alias/DKS_1,2010-01-01,2026-09-25,32,32,False,DKS
alias/DKS_2,2010-01-01,2026-09-25,1,1,False,DKS
alias/ODP_0,2010-01-01,2026-09-25,59,59,False,ODP
alias/ODP_1,2010-01-01,2026-09-25,17,17,False,ODP
alias/ODP_2,2010-01-01,2026-09-25,9,9,False,ODP
alias/ULTA_0,2010-01-01,2026-09-25,13,13,False,ULTA
alias/ULTA_1,2010-01-01,2026-09-25,0,0,False,ULTA
alias/ULTA_2,2010-01-01,2026-09-25,7,7,False,ULTA
alias/BJ_0,2010-01-01,2026-09-25,0,0,False,BJ
alias/BJ_1,2010-01-01,2026-09-25,0,0,False,BJ
alias/BJ_2,2010-01-01,2026-09-25,0,0,False,BJ
alias/ACI_0,2010-01-01,2026-09-25,22,22,False,ACI
alias/ACI_1,2010-01-01,2026-09-25,69,69,False,ACI
alias/SHLD_0,2010-01-01,2026-09-25,45,45,False,SHLD
alias/SHLD_1,2010-01-01,2026-09-25,9,9,False,SHLD
alias/JCP_0,2010-01-01,2026-09-25,6,6,False,JCP
alias/JCP_1,2010-01-01,2026-09-25,9,9,False,JCP
alias/JCP_2,2010-01-01,2026-09-25,3,3,False,JCP
alias/JCP_3,2010-01-01,2026-09-25,0,0,False,JCP
alias/RAD_0,2010-01-01,2026-09-25,39,39,False,RAD
alias/BBBY_0,2010-01-01,2026-09-25,14,14,False,BBBY
alias/BBBY_1,2010-01-01,2026-09-25,4,4,False,BBBY
alias/GME_0,2010-01-01,2026-09-25,41,41,False,GME
alias/CHWY_0,2010-01-01,2026-09-25,8,8,False,CHWY
alias/W_0,2010-01-01,2026-09-25,38,38,False,W
alias/EBAY_0,2010-01-01,2026-09-25,52,52,False,EBAY
alias/QVC_0,2010-01-01,2026-09-25,53,53,False,QVC
alias/WOOF_0,2010-01-01,2026-09-25,6,6,False,WOOF
alias/PETM_0,2010-01-01,2026-09-25,18,18,False,PETM
alias/SPLS_0,2010-01-01,2026-09-25,38,38,False,SPLS
alias/DDS_0,2010-01-01,2026-09-25,13,13,False,DDS
alias/DDS_1,2010-01-01,2026-09-25,5,5,False,DDS
alias/DDS_2,2010-01-01,2026-09-25,1,1,False,DDS
alias/BURL_0,2010-01-01,2026-09-25,0,0,False,BURL
alias/BURL_1,2010-01-01,2026-09-25,13,13,False,BURL
alias/BIG_0,2010-01-01,2026-09-25,45,45,False,BIG
alias/FIVE_0,2010-01-01,2026-09-25,14,14,False,FIVE
alias/OLLI_0,2010-01-01,2026-09-25,0,0,False,OLLI
alias/OLLI_1,2010-01-01,2026-09-25,0,0,False,OLLI
alias/OLLI_2,2010-01-01,2026-09-25,0,0,False,OLLI
alias/ASO_0,2010-01-01,2026-09-25,0,0,False,ASO
alias/SYY_0,2010-01-01,2026-09-25,57,57,False,SYY
alias/USFD_0,2010-01-01,2026-09-25,34,34,False,USFD
alias/USFD_1,2010-01-01,2026-09-25,19,19,False,USFD
alias/PFGC_0,2010-01-01,2026-09-25,21,21,False,PFGC
alias/UNFI_0,2010-01-01,2026-09-25,45,45,False,UNFI
alias/UNFI_1,2010-01-01,2026-09-25,10,10,False,UNFI
alias/UNFI_SVU_0,2010-01-01,2026-09-25,21,21,False,UNFI_SVU
alias/UNFI_SVU_1,2010-01-01,2026-09-25,21,21,False,UNFI_SVU
alias/CORE_0,2010-01-01,2026-09-25,10,10,False,CORE
alias/BRK_0,2010-01-01,2026-09-25,73,73,False,BRK
alias/MCK_0,2010-01-01,2010-12-31,11,11,False,MCK
alias/MCK_0,2011-01-01,2011-12-31,6,6,False,MCK
alias/MCK_0,2012-01-01,2012-12-31,8,8,False,MCK
alias/MCK_0,2013-01-01,2013-12-31,12,12,False,MCK
alias/MCK_0,2014-01-01,2014-12-31,14,14,False,MCK
alias/MCK_0,2015-01-01,2015-12-31,10,10,False,MCK
alias/MCK_0,2016-01-01,2016-12-31,13,13,False,MCK
alias/MCK_0,2017-01-01,2017-12-31,10,10,False,MCK
alias/MCK_0,2018-01-01,2018-12-31,12,12,False,MCK
alias/MCK_0,2019-01-01,2019-12-31,11,11,False,MCK
alias/MCK_0,2020-01-01,2020-12-31,12,12,False,MCK
alias/MCK_0,2021-01-01,2021-12-31,9,9,False,MCK
alias/MCK_0,2022-01-01,2022-12-31,7,7,False,MCK
alias/MCK_0,2023-01-01,2023-12-31,5,5,False,MCK
alias/MCK_0,2024-01-01,2024-12-31,4,4,False,MCK
alias/MCK_0,2025-01-01,2025-12-31,3,3,False,MCK
alias/MCK_0,2026-01-01,2026-09-25,3,3,False,MCK
alias/CAH_0,2010-01-01,2010-12-31,28,28,False,CAH
alias/CAH_0,2011-01-01,2011-12-31,21,21,False,CAH
alias/CAH_0,2012-01-01,2012-12-31,20,20,False,CAH
alias/CAH_0,2013-01-01,2013-12-31,16,16,False,CAH
alias/CAH_0,2014-01-01,2014-12-31,14,14,False,CAH
alias/CAH_0,2015-01-01,2015-12-31,14,14,False,CAH
alias/CAH_0,2016-01-01,2016-12-31,16,16,False,CAH
alias/CAH_0,2017-01-01,2017-12-31,12,12,False,CAH
alias/CAH_0,2018-01-01,2018-12-31,15,15,False,CAH
alias/CAH_0,2019-01-01,2019-12-31,13,13,False,CAH
alias/CAH_0,2020-01-01,2020-12-31,10,10,False,CAH
alias/CAH_0,2021-01-01,2021-12-31,10,10,False,CAH
alias/CAH_0,2022-01-01,2022-12-31,9,9,False,CAH
alias/CAH_0,2023-01-01,2023-12-31,9,9,False,CAH
alias/CAH_0,2024-01-01,2024-12-31,9,9,False,CAH
alias/CAH_0,2025-01-01,2025-12-31,10,10,False,CAH
alias/CAH_0,2026-01-01,2026-09-25,7,7,False,CAH
alias/CAH_1,2010-01-01,2010-12-31,6,6,False,CAH
alias/CAH_1,2011-01-01,2011-12-31,9,9,False,CAH
alias/CAH_1,2012-01-01,2012-12-31,8,8,False,CAH
alias/CAH_1,2013-01-01,2013-12-31,9,9,False,CAH
alias/CAH_1,2014-01-01,2014-12-31,7,7,False,CAH
alias/CAH_1,2015-01-01,2015-12-31,6,6,False,CAH
alias/CAH_1,2016-01-01,2016-12-31,4,4,False,CAH
alias/CAH_1,2017-01-01,2017-12-31,7,7,False,CAH
alias/CAH_1,2018-01-01,2018-12-31,9,9,False,CAH
alias/CAH_1,2019-01-01,2019-12-31,8,8,False,CAH
alias/CAH_1,2020-01-01,2020-12-31,6,6,False,CAH
alias/CAH_1,2021-01-01,2021-12-31,8,8,False,CAH
alias/CAH_1,2022-01-01,2022-12-31,4,4,False,CAH
alias/CAH_1,2023-01-01,2023-12-31,4,4,False,CAH
alias/CAH_1,2024-01-01,2024-12-31,3,3,False,CAH
alias/CAH_1,2025-01-01,2025-12-31,3,3,False,CAH
alias/CAH_1,2026-01-01,2026-09-25,3,3,False,CAH
alias/COR_0,2010-01-01,2010-12-31,9,9,False,COR
alias/COR_0,2011-01-01,2011-12-31,8,8,False,COR
alias/COR_0,2012-01-01,2012-12-31,8,8,False,COR
alias/COR_0,2013-01-01,2013-12-31,7,7,False,COR
alias/COR_0,2014-01-01,2014-12-31,6,6,False,COR
alias/COR_0,2015-01-01,2015-12-31,3,3,False,COR
alias/COR_0,2016-01-01,2016-12-31,4,4,False,COR
alias/COR_0,2017-01-01,2017-12-31,6,6,False,COR
alias/COR_0,2018-01-01,2018-12-31,7,7,False,COR
alias/COR_0,2019-01-01,2019-12-31,11,11,False,COR
alias/COR_0,2020-01-01,2020-12-31,10,10,False,COR
alias/COR_0,2021-01-01,2021-12-31,7,7,False,COR
alias/COR_0,2022-01-01,2022-12-31,8,8,False,COR
alias/COR_0,2023-01-01,2023-12-31,6,6,False,COR
alias/COR_0,2024-01-01,2024-12-31,2,2,False,COR
alias/COR_0,2025-01-01,2025-12-31,1,1,False,COR
alias/COR_0,2026-01-01,2026-09-25,1,1,False,COR
alias/COR_1,2010-01-01,2026-09-25,19,19,False,COR
alias/COR_2,2010-01-01,2026-09-25,15,15,False,COR
