key,start,end,total,unique,repaired,customer_query
alias2/WMT_1,2025-01-01,2025-12-31,33,33,False,WMT
alias2/WMT_1,2026-01-01,2026-09-25,23,23,False,WMT
alias2/WMT_2,2010-01-01,2026-09-25,0,0,False,WMT
alias2/WMT_3,2010-01-01,2026-09-25,0,0,False,WMT
alias2/TGT_0,2010-01-01,2026-09-25,20,20,False,TGT
alias2/TGT_1,2010-01-01,2026-09-25,0,0,False,TGT
alias2/HD_0,2010-01-01,2010-12-31,12,12,False,HD
alias2/HD_0,2011-01-01,2011-12-31,9,9,False,HD
alias2/HD_0,2012-01-01,2012-12-31,10,10,False,HD
alias2/HD_0,2013-01-01,2013-12-31,14,14,False,HD
alias2/HD_0,2014-01-01,2014-12-31,11,11,False,HD
alias2/HD_0,2015-01-01,2015-12-31,9,9,False,HD
alias2/HD_0,2016-01-01,2016-12-31,9,9,False,HD
alias2/HD_0,2017-01-01,2017-12-31,9,9,False,HD
alias2/HD_0,2018-01-01,2018-12-31,7,7,False,HD
alias2/HD_0,2019-01-01,2019-12-31,8,8,False,HD
alias2/HD_0,2020-01-01,2020-12-31,8,8,False,HD
alias2/HD_0,2021-01-01,2021-12-31,7,7,False,HD
alias2/HD_0,2022-01-01,2022-12-31,7,7,False,HD
alias2/HD_0,2023-01-01,2023-12-31,7,7,False,HD
alias2/HD_0,2024-01-01,2024-12-31,8,8,False,HD
alias2/HD_0,2025-01-01,2025-12-31,5,5,False,HD
alias2/HD_0,2026-01-01,2026-09-25,3,3,False,HD
alias2/LOW_0,2010-01-01,2026-09-25,37,37,False,LOW
alias2/LOW_1,2010-01-01,2026-09-25,0,0,False,LOW
alias2/COST_0,2010-01-01,2026-09-25,56,56,False,COST
alias2/BBY_0,2010-01-01,2026-09-25,21,21,False,BBY
alias2/DG_0,2010-01-01,2026-09-25,21,21,False,DG
alias2/DLTR_0,2010-01-01,2026-09-25,10,10,False,DLTR
alias2/DLTR_FDO_0,2010-01-01,2026-09-25,7,7,False,DLTR_FDO
alias2/KR_0,2010-01-01,2026-09-25,9,9,False,KR
alias2/CVS_0,2010-01-01,2026-09-25,42,42,False,CVS
alias2/WBA_0,2010-01-01,2026-09-25,25,25,False,WBA
alias2/WBA_1,2010-01-01,2026-09-25,0,0,False,WBA
alias2/AMZN_0,2010-01-01,2010-12-31,0,0,False,AMZN
alias2/AMZN_0,2011-01-01,2011-12-31,0,0,False,AMZN
alias2/AMZN_0,2012-01-01,2012-12-31,2,2,False,AMZN
alias2/AMZN_0,2013-01-01,2013-12-31,1,1,False,AMZN
alias2/AMZN_0,2014-01-01,2014-12-31,5,5,False,AMZN
alias2/AMZN_0,2015-01-01,2015-12-31,3,3,False,AMZN
alias2/AMZN_0,2016-01-01,2016-12-31,5,5,False,AMZN
alias2/AMZN_0,2017-01-01,2017-12-31,6,6,False,AMZN
alias2/AMZN_0,2018-01-01,2018-12-31,6,6,False,AMZN
alias2/AMZN_0,2019-01-01,2019-12-31,6,6,False,AMZN
alias2/AMZN_0,2020-01-01,2020-12-31,11,11,False,AMZN
alias2/AMZN_0,2021-01-01,2021-12-31,11,11,False,AMZN
alias2/AMZN_0,2022-01-01,2022-12-31,18,18,False,AMZN
alias2/AMZN_0,2023-01-01,2023-12-31,16,16,False,AMZN
alias2/AMZN_0,2024-01-01,2024-12-31,14,14,False,AMZN
alias2/AMZN_0,2025-01-01,2025-12-31,11,11,False,AMZN
alias2/AMZN_0,2026-01-01,2026-09-25,13,13,False,AMZN
alias2/AMZN_1,2010-01-01,2026-09-25,0,0,False,AMZN
alias2/AMZN_WFM_0,2010-01-01,2026-09-25,4,4,False,AMZN_WFM
alias2/KSS_0,2010-01-01,2026-09-25,12,12,False,KSS
alias2/KSS_1,2010-01-01,2026-09-25,0,0,False,KSS
alias2/M_0,2010-01-01,2026-09-25,27,27,False,M
alias2/M_1,2010-01-01,2026-09-25,0,0,False,M
alias2/JWN_0,2010-01-01,2026-09-25,19,19,False,JWN
alias2/TJX_0,2010-01-01,2026-09-25,17,17,False,TJX
alias2/TJX_1,2010-01-01,2026-09-25,0,0,False,TJX
alias2/ROST_0,2010-01-01,2026-09-25,1,1,False,ROST
alias2/TSCO_0,2010-01-01,2026-09-25,0,0,False,TSCO
alias2/AZO_0,2010-01-01,2026-09-25,20,20,False,AZO
alias2/ORLY_0,2010-01-01,2026-09-25,0,0,False,ORLY
alias2/ORLY_1,2010-01-01,2026-09-25,0,0,False,ORLY
alias2/ORLY_2,2010-01-01,2026-09-25,0,0,False,ORLY
alias2/AAP_0,2010-01-01,2026-09-25,6,6,False,AAP
alias2/DKS_0,2010-01-01,2026-09-25,8,8,False,DKS
alias2/DKS_1,2010-01-01,2026-09-25,0,0,False,DKS
alias2/ODP_0,2010-01-01,2026-09-25,31,31,False,ODP
alias2/ODP_1,2010-01-01,2026-09-25,0,0,False,ODP
alias2/ULTA_0,2010-01-01,2026-09-25,2,2,False,ULTA
alias2/ULTA_1,2010-01-01,2026-09-25,0,0,False,ULTA
alias2/BJ_0,2010-01-01,2026-09-25,2,2,False,BJ
alias2/BJ_1,2010-01-01,2026-09-25,0,0,False,BJ
alias2/ACI_0,2010-01-01,2026-09-25,22,22,False,ACI
alias2/SHLD_0,2010-01-01,2026-09-25,34,34,False,SHLD
alias2/JCP_0,2010-01-01,2026-09-25,12,12,False,JCP
alias2/JCP_1,2010-01-01,2026-09-25,0,0,False,JCP
alias2/RAD_0,2010-01-01,2026-09-25,3,3,False,RAD
alias2/BBBY_0,2010-01-01,2026-09-25,6,6,False,BBBY
alias2/GME_0,2010-01-01,2026-09-25,24,24,False,GME
alias2/CHWY_0,2010-01-01,2026-09-25,4,4,False,CHWY
alias2/W_0,2010-01-01,2026-09-25,7,7,False,W
alias2/EBAY_0,2010-01-01,2026-09-25,11,11,False,EBAY
alias2/QVC_0,2010-01-01,2026-09-25,19,19,False,QVC
alias2/WOOF_0,2010-01-01,2026-09-25,0,0,False,WOOF
alias2/PETM_0,2010-01-01,2026-09-25,1,1,False,PETM
alias2/SPLS_0,2010-01-01,2026-09-25,21,21,False,SPLS
alias2/DDS_0,2010-01-01,2026-09-25,0,0,False,DDS
alias2/DDS_1,2010-01-01,2026-09-25,0,0,False,DDS
alias2/BURL_0,2010-01-01,2026-09-25,1,1,False,BURL
alias2/BIG_0,2010-01-01,2026-09-25,1,1,False,BIG
alias2/FIVE_0,2010-01-01,2026-09-25,0,0,False,FIVE
alias2/OLLI_0,2010-01-01,2026-09-25,0,0,False,OLLI
alias2/OLLI_1,2010-01-01,2026-09-25,0,0,False,OLLI
alias2/ASO_0,2010-01-01,2026-09-25,0,0,False,ASO
alias2/SYY_0,2010-01-01,2026-09-25,19,19,False,SYY
alias2/USFD_0,2010-01-01,2026-09-25,15,15,False,USFD
alias2/PFGC_0,2010-01-01,2026-09-25,2,2,False,PFGC
alias2/UNFI_0,2010-01-01,2026-09-25,18,18,False,UNFI
alias2/UNFI_SVU_0,2010-01-01,2026-09-25,2,2,False,UNFI_SVU
alias2/CORE_0,2010-01-01,2026-09-25,4,4,False,CORE
alias2/BRK_0,2010-01-01,2026-09-25,38,38,False,BRK
alias2/MCK_0,2010-01-01,2026-09-25,26,26,False,MCK
alias2/CAH_0,2010-01-01,2026-09-25,79,79,False,CAH
alias2/COR_0,2010-01-01,2026-09-25,53,53,False,COR
alias2/COR_1,2010-01-01,2026-09-25,6,6,False,COR
alias2/UNH_0,2010-01-01,2026-09-25,38,38,False,UNH
alias2/UNH_1,2010-01-01,2026-09-25,13,13,False,UNH
alias2/ELV_0,2010-01-01,2026-09-25,20,20,False,ELV
alias2/ELV_1,2010-01-01,2026-09-25,0,0,False,ELV
alias2/HUM_0,2010-01-01,2026-09-25,2,2,False,HUM
alias2/CI_0,2010-01-01,2026-09-25,17,17,False,CI
alias2/CI_ESRX_0,2010-01-01,2026-09-25,20,20,False,CI_ESRX
alias2/CI_ESRX_1,2010-01-01,2026-09-25,0,0,False,CI_ESRX
alias2/AET_0,2010-01-01,2026-09-25,11,11,False,AET
alias2/CNC_0,2010-01-01,2026-09-25,12,12,False,CNC
alias2/MOH_0,2010-01-01,2026-09-25,6,6,False,MOH
alias2/HCA_0,2010-01-01,2026-09-25,4,4,False,HCA
alias2/HSIC_0,2010-01-01,2026-09-25,22,22,False,HSIC
alias2/PDCO_0,2010-01-01,2026-09-25,8,8,False,PDCO
alias2/OMI_0,2010-01-01,2026-09-25,1,1,False,OMI
alias2/BA_0,2010-01-01,2010-12-31,6,6,False,BA
alias2/BA_0,2011-01-01,2011-12-31,4,4,False,BA
alias2/BA_0,2012-01-01,2012-12-31,5,5,False,BA
alias2/BA_0,2013-01-01,2013-12-31,4,4,False,BA
alias2/BA_0,2014-01-01,2014-12-31,6,6,False,BA
alias2/BA_0,2015-01-01,2015-12-31,7,7,False,BA
alias2/BA_0,2016-01-01,2016-12-31,4,4,False,BA
alias2/BA_0,2017-01-01,2017-12-31,5,5,False,BA
alias2/BA_0,2018-01-01,2018-12-31,5,5,False,BA
alias2/BA_0,2019-01-01,2019-12-31,4,4,False,BA
alias2/BA_0,2020-01-01,2020-12-31,5,5,False,BA
alias2/BA_0,2021-01-01,2021-12-31,6,6,False,BA
alias2/BA_0,2022-01-01,2022-12-31,24,24,False,BA
alias2/BA_0,2023-01-01,2023-12-31,11,11,False,BA
alias2/BA_0,2024-01-01,2024-12-31,6,6,False,BA
alias2/BA_0,2025-01-01,2025-12-31,7,7,False,BA
alias2/BA_0,2026-01-01,2026-09-25,6,6,False,BA
alias2/LMT_0,2010-01-01,2026-09-25,25,25,False,LMT
alias2/RTX_0,2010-01-01,2026-09-25,9,9,False,RTX
alias2/RTX_1,2010-01-01,2026-09-25,15,15,False,RTX
alias2/RTX_2,2010-01-01,2026-09-25,0,0,False,RTX
alias2/RTX_RTN_0,2010-01-01,2026-09-25,17,17,False,RTX_RTN
alias2/GD_0,2010-01-01,2026-09-25,19,19,False,GD
alias2/NOC_0,2010-01-01,2026-09-25,4,4,False,NOC
alias2/LHX_0,2010-01-01,2026-09-25,13,13,False,LHX
alias2/LHX_1,2010-01-01,2026-09-25,0,0,False,LHX
alias2/LHX_LLL_0,2010-01-01,2026-09-25,5,5,False,LHX_LLL
alias2/LHX_LLL_1,2010-01-01,2026-09-25,0,0,False,LHX_LLL
alias2/HII_0,2010-01-01,2026-09-25,0,0,False,HII
alias2/TXT_0,2010-01-01,2026-09-25,1,1,False,TXT
alias2/SIKORSKY_0,2010-01-01,2026-09-25,4,4,False,SIKORSKY
alias2/GE_0,2010-01-01,2026-09-25,43,43,False,GE
alias2/GE_1,2010-01-01,2026-09-25,0,0,False,GE
alias2/GEHC_0,2010-01-01,2026-09-25,37,37,False,GEHC
alias2/GEV_0,2010-01-01,2026-09-25,5,5,False,GEV
alias2/HON_0,2010-01-01,2026-09-25,25,25,False,HON
alias2/MMM_0,2010-01-01,2026-09-25,16,16,False,MMM
alias2/CAT_0,2010-01-01,2026-09-25,16,16,False,CAT
alias2/DE_0,2010-01-01,2026-09-25,22,22,False,DE
alias2/CNH_0,2010-01-01,2026-09-25,14,14,False,CNH
alias2/AGCO_0,2010-01-01,2026-09-25,0,0,False,AGCO
alias2/PCAR_0,2010-01-01,2026-09-25,16,16,False,PCAR
alias2/CMI_0,2010-01-01,2026-09-25,3,3,False,CMI
alias2/NAV_0,2010-01-01,2026-09-25,20,20,False,NAV
alias2/SPR_0,2010-01-01,2026-09-25,11,11,False,SPR
alias2/EMR_0,2010-01-01,2026-09-25,9,9,False,EMR
alias2/WHR_0,2010-01-01,2026-09-25,4,4,False,WHR
alias2/ERJ_0,2010-01-01,2026-09-25,1,1,False,ERJ
alias2/OSK_0,2010-01-01,2026-09-25,5,5,False,OSK
alias2/GM_0,2010-01-01,2026-09-25,95,95,False,GM
alias2/F_0,2010-01-01,2010-12-31,6,6,False,F
alias2/F_0,2011-01-01,2011-12-31,8,8,False,F
alias2/F_0,2012-01-01,2012-12-31,6,6,False,F
alias2/F_0,2013-01-01,2013-12-31,6,6,False,F
alias2/F_0,2014-01-01,2014-12-31,7,7,False,F
alias2/F_0,2015-01-01,2015-12-31,8,8,False,F
alias2/F_0,2016-01-01,2016-12-31,8,8,False,F
alias2/F_0,2017-01-01,2017-12-31,8,8,False,F
alias2/F_0,2018-01-01,2018-12-31,11,11,False,F
alias2/F_0,2019-01-01,2019-12-31,9,9,False,F
alias2/F_0,2020-01-01,2020-12-31,8,8,False,F
alias2/F_0,2021-01-01,2021-12-31,5,5,False,F
alias2/F_0,2022-01-01,2022-12-31,6,6,False,F
alias2/F_0,2023-01-01,2023-12-31,7,7,False,F
alias2/F_0,2024-01-01,2024-12-31,7,7,False,F
alias2/F_0,2025-01-01,2025-12-31,5,5,False,F
alias2/F_0,2026-01-01,2026-09-25,5,5,False,F
alias2/STLA_0,2010-01-01,2026-09-25,15,15,False,STLA
alias2/STLA_1,2010-01-01,2026-09-25,27,27,False,STLA
alias2/TSLA_0,2010-01-01,2026-09-25,5,5,False,TSLA
alias2/TM_0,2010-01-01,2026-09-25,13,13,False,TM
alias2/HMC_0,2010-01-01,2026-09-25,10,10,False,HMC
alias2/HOG_0,2010-01-01,2026-09-25,2,2,False,HOG
alias2/PII_0,2010-01-01,2026-09-25,3,3,False,PII
alias2/RIVN_0,2010-01-01,2026-09-25,0,0,False,RIVN
alias2/AAPL_0,2010-01-01,2026-09-25,71,71,False,AAPL
alias2/MSFT_0,2010-01-01,2026-09-25,84,84,False,MSFT
alias2/GOOGL_0,2010-01-01,2026-09-25,65,65,False,GOOGL
alias2/GOOGL_1,2010-01-01,2026-09-25,0,0,False,GOOGL
alias2/META_0,2010-01-01,2026-09-25,26,26,False,META
alias2/INTC_0,2010-01-01,2026-09-25,51,51,False,INTC
alias2/CSCO_0,2010-01-01,2026-09-25,54,54,False,CSCO
alias2/IBM_0,2010-01-01,2026-09-25,77,77,False,IBM
alias2/HPQ_0,2010-01-01,2026-09-25,42,42,False,HPQ
alias2/HPQ_1,2010-01-01,2026-09-25,42,42,False,HPQ
alias2/HPE_0,2010-01-01,2026-09-25,9,9,False,HPE
alias2/HPE_1,2010-01-01,2026-09-25,0,0,False,HPE
alias2/DELL_0,2010-01-01,2026-09-25,50,50,False,DELL
alias2/DELL_1,2010-01-01,2026-09-25,17,17,False,DELL
alias2/ORCL_0,2010-01-01,2026-09-25,24,24,False,ORCL
alias2/QCOM_0,2010-01-01,2026-09-25,8,8,False,QCOM
alias2/AVGO_0,2010-01-01,2026-09-25,16,16,False,AVGO
alias2/TXN_0,2010-01-01,2026-09-25,19,19,False,TXN
alias2/MU_0,2010-01-01,2026-09-25,18,18,False,MU
alias2/NVDA_0,2010-01-01,2026-09-25,3,3,False,NVDA
alias2/AMD_0,2010-01-01,2026-09-25,18,18,False,AMD
alias2/AMAT_0,2010-01-01,2026-09-25,21,21,False,AMAT
alias2/LRCX_0,2010-01-01,2026-09-25,12,12,False,LRCX
alias2/KLAC_0,2010-01-01,2026-09-25,2,2,False,KLAC
alias2/KLAC_1,2010-01-01,2026-09-25,0,0,False,KLAC
alias2/ASML_0,2010-01-01,2026-09-25,6,6,False,ASML
alias2/TSM_0,2010-01-01,2026-09-25,17,17,False,TSM
alias2/STX_0,2010-01-01,2026-09-25,5,5,False,STX
alias2/WDC_0,2010-01-01,2026-09-25,9,9,False,WDC
alias2/MSI_0,2010-01-01,2026-09-25,26,26,False,MSI
alias2/NOK_0,2010-01-01,2026-09-25,31,31,False,NOK
alias2/ERIC_0,2010-01-01,2026-09-25,10,10,False,ERIC
alias2/SONY_0,2010-01-01,2026-09-25,20,20,False,SONY
alias2/FLEX_0,2010-01-01,2026-09-25,9,9,False,FLEX
alias2/JBL_0,2010-01-01,2026-09-25,2,2,False,JBL
alias2/SANM_0,2010-01-01,2026-09-25,3,3,False,SANM
alias2/CLS_0,2010-01-01,2026-09-25,3,3,False,CLS
alias2/ARW_0,2010-01-01,2026-09-25,41,41,False,ARW
alias2/AVT_0,2010-01-01,2026-09-25,20,20,False,AVT
alias2/SNX_0,2010-01-01,2026-09-25,25,25,False,SNX
alias2/SNX_1,2010-01-01,2026-09-25,5,5,False,SNX
alias2/INGM_0,2010-01-01,2026-09-25,13,13,False,INGM
alias2/TECD_0,2010-01-01,2026-09-25,5,5,False,TECD
alias2/JNPR_0,2010-01-01,2026-09-25,0,0,False,JNPR
alias2/NTAP_0,2010-01-01,2026-09-25,7,7,False,NTAP
alias2/CDW_0,2010-01-01,2026-09-25,2,2,False,CDW
alias2/T_0,2010-01-01,2010-12-31,16,16,False,T
alias2/T_0,2011-01-01,2011-12-31,15,15,False,T
alias2/T_0,2012-01-01,2012-12-31,11,11,False,T
alias2/T_0,2013-01-01,2013-12-31,12,12,False,T
alias2/T_0,2014-01-01,2014-12-31,12,12,False,T
alias2/T_0,2015-01-01,2015-12-31,14,14,False,T
alias2/T_0,2016-01-01,2016-12-31,14,14,False,T
alias2/T_0,2017-01-01,2017-12-31,12,12,False,T
alias2/T_0,2018-01-01,2018-12-31,8,8,False,T
alias2/T_0,2019-01-01,2019-12-31,7,7,False,T
alias2/T_0,2020-01-01,2020-12-31,6,6,False,T
alias2/T_0,2021-01-01,2021-12-31,6,6,False,T
alias2/T_0,2022-01-01,2022-12-31,3,3,False,T
alias2/T_0,2023-01-01,2023-12-31,4,4,False,T
alias2/T_0,2024-01-01,2024-12-31,1,1,False,T
alias2/T_0,2025-01-01,2025-12-31,0,0,False,T
alias2/T_0,2026-01-01,2026-09-25,0,0,False,T
alias2/T_DTV_0,2010-01-01,2026-09-25,17,17,False,T_DTV
alias2/VZ_0,2010-01-01,2010-12-31,13,13,False,VZ
alias2/VZ_0,2011-01-01,2011-12-31,13,13,False,VZ
alias2/VZ_0,2012-01-01,2012-12-31,11,11,False,VZ
alias2/VZ_0,2013-01-01,2013-12-31,10,10,False,VZ
alias2/VZ_0,2014-01-01,2014-12-31,6,6,False,VZ
alias2/VZ_0,2015-01-01,2015-12-31,7,7,False,VZ
alias2/VZ_0,2016-01-01,2016-12-31,6,6,False,VZ
alias2/VZ_0,2017-01-01,2017-12-31,8,8,False,VZ
alias2/VZ_0,2018-01-01,2018-12-31,13,13,False,VZ
alias2/VZ_0,2019-01-01,2019-12-31,12,12,False,VZ
alias2/VZ_0,2020-01-01,2020-12-31,8,8,False,VZ
alias2/VZ_0,2021-01-01,2021-12-31,5,5,False,VZ
alias2/VZ_0,2022-01-01,2022-12-31,6,6,False,VZ
alias2/VZ_0,2023-01-01,2023-12-31,7,7,False,VZ
alias2/VZ_0,2024-01-01,2024-12-31,5,5,False,VZ
alias2/VZ_0,2025-01-01,2025-12-31,4,4,False,VZ
alias2/VZ_0,2026-01-01,2026-09-25,3,3,False,VZ
alias2/TMUS_0,2010-01-01,2026-09-25,34,34,False,TMUS
alias2/TMUS_PCS_0,2010-01-01,2026-09-25,2,2,False,TMUS_PCS
alias2/CMCSA_0,2010-01-01,2026-09-25,41,41,False,CMCSA
alias2/CMCSA_1,2010-01-01,2026-09-25,0,0,False,CMCSA
alias2/CHTR_0,2010-01-01,2026-09-25,1,1,False,CHTR
alias2/CHTR_TWC_0,2010-01-01,2026-09-25,4,4,False,CHTR_TWC
alias2/SATS_0,2010-01-01,2026-09-25,52,52,False,SATS
alias2/SATS_DISH_0,2010-01-01,2026-09-25,31,31,False,SATS_DISH
alias2/DIS_0,2010-01-01,2026-09-25,3,3,False,DIS
alias2/NFLX_0,2010-01-01,2026-09-25,7,7,False,NFLX
alias2/LUMN_0,2010-01-01,2026-09-25,24,24,False,LUMN
alias2/PG_0,2010-01-01,2026-09-25,15,15,False,PG
alias2/PG_1,2010-01-01,2026-09-25,0,0,False,PG
alias2/PEP_0,2010-01-01,2026-09-25,25,25,False,PEP
alias2/PEP_1,2010-01-01,2026-09-25,0,0,False,PEP
alias2/KO_0,2010-01-01,2026-09-25,7,7,False,KO
alias2/KO_1,2010-01-01,2026-09-25,0,0,False,KO
alias2/KDP_0,2010-01-01,2026-09-25,0,0,False,KDP
alias2/NKE_0,2010-01-01,2026-09-25,6,6,False,NKE
alias2/MCD_0,2010-01-01,2026-09-25,26,26,False,MCD
alias2/MCD_1,2010-01-01,2026-09-25,0,0,False,MCD
alias2/SBUX_0,2010-01-01,2026-09-25,7,7,False,SBUX
alias2/YUM_0,2010-01-01,2026-09-25,0,0,False,YUM
alias2/PM_0,2010-01-01,2026-09-25,11,11,False,PM
alias2/MO_0,2010-01-01,2026-09-25,4,4,False,MO
alias2/PFE_0,2010-01-01,2026-09-25,24,24,False,PFE
alias2/MRK_0,2010-01-01,2026-09-25,23,23,False,MRK
alias2/JNJ_0,2010-01-01,2026-09-25,17,17,False,JNJ
alias2/JNJ_1,2010-01-01,2026-09-25,9,9,False,JNJ
alias2/ABT_0,2010-01-01,2026-09-25,29,29,False,ABT
alias2/ABBV_0,2010-01-01,2026-09-25,25,25,False,ABBV
alias2/BMY_0,2010-01-01,2026-09-25,8,8,False,BMY
alias2/BMY_1,2010-01-01,2026-09-25,0,0,False,BMY
alias2/BMY_CELG_0,2010-01-01,2026-09-25,9,9,False,BMY_CELG
alias2/LLY_0,2010-01-01,2026-09-25,14,14,False,LLY
alias2/AMGN_0,2010-01-01,2026-09-25,2,2,False,AMGN
alias2/GILD_0,2010-01-01,2026-09-25,14,14,False,GILD
alias2/BIIB_0,2010-01-01,2026-09-25,7,7,False,BIIB
alias2/MDT_0,2010-01-01,2010-12-31,2,2,False,MDT
alias2/MDT_0,2011-01-01,2011-12-31,1,1,False,MDT
alias2/MDT_0,2012-01-01,2012-12-31,0,0,False,MDT
alias2/MDT_0,2013-01-01,2013-12-31,0,0,False,MDT
alias2/MDT_0,2014-01-01,2014-12-31,2,2,False,MDT
alias2/MDT_0,2015-01-01,2015-12-31,8,8,False,MDT
alias2/MDT_0,2016-01-01,2016-12-31,9,9,False,MDT
alias2/MDT_0,2017-01-01,2017-12-31,7,7,False,MDT
alias2/MDT_0,2018-01-01,2018-12-31,9,9,False,MDT
alias2/MDT_0,2019-01-01,2019-12-31,11,11,False,MDT
alias2/MDT_0,2020-01-01,2020-12-31,12,12,False,MDT
alias2/MDT_0,2021-01-01,2021-12-31,12,12,False,MDT
alias2/MDT_0,2022-01-01,2022-12-31,14,14,False,MDT
alias2/MDT_0,2023-01-01,2023-12-31,13,13,False,MDT
alias2/MDT_0,2024-01-01,2024-12-31,11,11,False,MDT
alias2/MDT_0,2025-01-01,2025-12-31,9,9,False,MDT
alias2/MDT_0,2026-01-01,2026-09-25,11,11,False,MDT
alias2/BAX_0,2010-01-01,2026-09-25,8,8,False,BAX
alias2/NVS_0,2010-01-01,2026-09-25,21,21,False,NVS
alias2/SNY_0,2010-01-01,2026-09-25,10,10,False,SNY
alias2/GSK_0,2010-01-01,2010-12-31,14,14,False,GSK
alias2/GSK_0,2011-01-01,2011-12-31,13,13,False,GSK
alias2/GSK_0,2012-01-01,2012-12-31,12,12,False,GSK
alias2/GSK_0,2013-01-01,2013-12-31,8,8,False,GSK
alias2/GSK_0,2014-01-01,2014-12-31,19,19,False,GSK
alias2/GSK_0,2015-01-01,2015-12-31,21,21,False,GSK
alias2/GSK_0,2016-01-01,2016-12-31,23,23,False,GSK
alias2/GSK_0,2017-01-01,2017-12-31,26,26,False,GSK
alias2/GSK_0,2018-01-01,2018-12-31,17,17,False,GSK
alias2/GSK_0,2019-01-01,2019-12-31,17,17,False,GSK
alias2/GSK_0,2020-01-01,2020-12-31,15,15,False,GSK
alias2/GSK_0,2021-01-01,2021-12-31,18,18,False,GSK
alias2/GSK_0,2022-01-01,2022-12-31,16,16,False,GSK
alias2/GSK_0,2023-01-01,2023-12-31,12,12,False,GSK
alias2/GSK_0,2024-01-01,2024-12-31,15,15,False,GSK
alias2/GSK_0,2025-01-01,2025-12-31,17,17,False,GSK
alias2/GSK_0,2026-01-01,2026-09-25,14,14,False,GSK
alias2/AZN_0,2010-01-01,2010-12-31,5,5,False,AZN
alias2/AZN_0,2011-01-01,2011-12-31,5,5,False,AZN
alias2/AZN_0,2012-01-01,2012-12-31,2,2,False,AZN
alias2/AZN_0,2013-01-01,2013-12-31,2,2,False,AZN
alias2/AZN_0,2014-01-01,2014-12-31,7,7,False,AZN
alias2/AZN_0,2015-01-01,2015-12-31,9,9,False,AZN
alias2/AZN_0,2016-01-01,2016-12-31,8,8,False,AZN
alias2/AZN_0,2017-01-01,2017-12-31,11,11,False,AZN
alias2/AZN_0,2018-01-01,2018-12-31,8,8,False,AZN
alias2/AZN_0,2019-01-01,2019-12-31,10,10,False,AZN
alias2/AZN_0,2020-01-01,2020-12-31,13,13,False,AZN
alias2/AZN_0,2021-01-01,2021-12-31,11,11,False,AZN
alias2/AZN_0,2022-01-01,2022-12-31,16,16,False,AZN
alias2/AZN_0,2023-01-01,2023-12-31,12,12,False,AZN
alias2/AZN_0,2024-01-01,2024-12-31,15,15,False,AZN
alias2/AZN_0,2025-01-01,2025-12-31,21,21,False,AZN
alias2/AZN_0,2026-01-01,2026-09-25,16,16,False,AZN
alias2/TAK_0,2010-01-01,2026-09-25,5,5,False,TAK
alias2/NVO_0,2010-01-01,2026-09-25,3,3,False,NVO
alias2/TEVA_0,2010-01-01,2026-09-25,11,11,False,TEVA
alias2/VTRS_0,2010-01-01,2026-09-25,14,14,False,VTRS
alias2/XOM_0,2010-01-01,2026-09-25,64,64,False,XOM
alias2/XOM_1,2010-01-01,2026-09-25,0,0,False,XOM
alias2/XOM_XTO_0,2010-01-01,2026-09-25,0,0,False,XOM_XTO
