ticker,close,r1d,r1m,r3m,r6m,mom_12_1,above_50,above_200,rsi14,off_52w_high,vol20,score
JPM,362.06,0.016394352697428616,0.007849925957237991,0.169838319697853,0.24528132757435328,0.22237166089034055,True,True,60.33982053886921,-0.008543718658643895,0.1368160482925393,2.0975677590738173
SPY,773.17,0.01046841189654324,0.00439081435104427,0.023870118132546025,0.1408592150853023,0.2090588155896227,True,True,58.81961797124497,-0.006054946705264408,0.08278435562525795,2.037402276753418
EFA,108.21,0.010741654699268244,0.00726053036471308,0.047378489356776354,0.10853528260914413,0.22473000355475348,True,True,56.90591346001427,-0.005514185162976415,0.09620515101095813,2.001130191844134
DIA,536.93,0.011891744782817959,-0.01001234409378049,0.043147863316679747,0.12680539628063303,0.21490087265152957,True,True,57.15508452298013,-0.01001234409378049,0.08953613521235716,1.959078106896627
VTI,380.93,0.010746093558951397,0.0033715232447648624,0.02315533594216901,0.14054355831135812,0.21035839355594832,True,True,57.3143087186731,-0.00876917830921975,0.08761615160957906,1.9415950893283445
RSP,220.05,0.006633105707945619,0.00145636613316813,0.047774097149077654,0.1062528243734675,0.19553807256038902,True,True,52.96146963688771,-0.01220990783560072,0.09019428376842098,1.913644425482267
XLF,58.56,0.015608767399594381,0.009655196091224338,0.1259846215989291,0.15298079856587465,0.10093622306229855,True,True,60.5437662275395,0.0,0.11782745687030875,1.858448276077581
AAPL,328.21,0.010001231183714099,0.056247714732185594,0.05546715929982304,0.2631899101584463,0.3078368479772333,True,True,63.47937503546924,-0.03407116024608281,0.19028657687734546,1.8049585878778522
DBC,31.96,0.0009395170375872119,0.12219099712678827,0.06961177985698086,0.2051281498042523,0.31598217486055336,True,True,69.5041913176748,0.0,0.18952270534169818,1.7953909699620938
IWM,295.19,0.004013443884859136,-0.01527833585788585,0.013294003289166634,0.15445686842140915,0.2962020736355446,False,True,46.68971621541876,-0.03244942153239272,0.1281385789094515,1.7660519933639138
UNH,400.94,0.00320271923026616,-0.028612955926332506,0.017050337713611086,0.4072265323749884,0.37652394776513454,False,True,49.8314275850292,-0.08115045987580216,0.19235142922324705,1.7559325977008364
KRE,74.87,0.008486057394136326,-0.031936820639574925,0.07613403884248071,0.1373157739072064,0.21556700614324265,False,True,48.65984685691496,-0.03926597647389607,0.15321639321067754,1.673797773207533
XBI,164.38,-0.005986516681417697,0.07430893918154213,0.23325867022741686,0.3280174705272685,0.6413274542766176,True,True,56.23943710795376,-0.03049246874603173,0.32798485861711113,1.6457645459465593
XLE,64.62,-0.0073732064330211955,0.12755193156735456,0.10784727985080078,0.15990232846009556,0.3356482477536602,True,True,67.65796885020231,-0.0073732064330211955,0.21848289908124138,1.6352858081806916
XLV,173.26,0.0017924114718921302,0.05543366618982959,0.14429325063751186,0.13533569130713974,0.21997834327775823,True,True,61.27062688824485,-0.013775035688961101,0.1859813811129285,1.559200190664329
V,378.75,0.0009249632905949934,0.029613090374040807,0.18512599497927984,0.18899401090328882,0.05679774814954053,True,True,59.56909308237935,-0.014031380337636512,0.20645484134294648,1.517817172218127
QQQ,717.67,0.011885952275470846,0.0005158164275533839,-0.029909575529208587,0.18139724381284617,0.26432657766717416,True,True,52.86505413092193,-0.03712515860859267,0.13531238521262384,1.452997695398544
XLK,185.97,0.012908469708063475,0.0003227236695815261,-0.036124921230649365,0.32988488188117193,0.43015601565826134,True,True,53.30191569095779,-0.06063399669241498,0.2140222553113184,1.428627888976901
HYG,79.21,0.001264043399691328,0.0015605772544105,0.007162034320801425,0.019365284834194085,0.040818603096961725,True,True,52.49919666070327,-0.003452234790744191,0.02615523491884953,1.4223412265246647
EEM,67.47,0.004765445831016013,0.026628118799375766,-0.018513820161545014,0.17682962166885208,0.3398716101522894,True,True,56.6618354046653,-0.05252068405917221,0.17340759609532583,1.4215230872163602
