ticker,close,r1d,r1m,r3m,r6m,mom_12_1,above_50,above_200,ma200,d200,rsi14,off_52w_high,vol20,score
XLV,169.87,0.006338815438893031,-0.027211360496371628,0.09567636653457967,0.17117162609867687,0.2964779528077328,True,True,154.9397,0.09636195356130095,56.242200667718606,-0.029370932516579407,0.13511057390402137,1.923141296598473
DBC,33.18,0.009124064091088568,0.09037134316203921,0.23208317598120454,0.17784878293621054,0.39858399594926475,True,True,27.8509,0.19134505086407616,64.30889410479936,-0.014845605566195963,0.1797608242138933,1.8841610715145283
LLY,1181.89,0.026846475361415045,-0.041964575407254734,0.04956477727417252,0.29390824103765056,0.6619463737981235,True,True,1066.5165,0.10817787251299538,55.73897176242903,-0.07689360154339808,0.1831349683304658,1.8801528118854693
SPY,767.18,-0.000820521854125067,0.004145528071109572,0.04737175411654215,0.17393861773389796,0.16442055412739753,True,True,714.3626,0.07393633832577207,53.69488890952556,-0.01130634362647942,0.10873005230600236,1.8126305384762025
VTI,378.08,-0.0003966486257166446,-0.00018513109969242603,0.04172631466715648,0.16978455306622986,0.16603845741607026,True,True,353.0864,0.07078610991825274,52.33316085202209,-0.01618527561352401,0.10943430956797537,1.772042657993576
AAPL,335.92,-0.0032638289175568325,0.08396263324852282,0.22191432256265475,0.3321173660364516,0.2225160892498601,True,True,287.0682,0.17017481493833642,61.359814647706756,-0.01138040502102633,0.21938874973856753,1.7668759820706228
XLK,194.71,-0.0032250928423982472,0.07261594249800152,0.056169564987438525,0.4270962202041382,0.3022574843548005,True,True,163.0508,0.19416756137631586,64.51100498698196,-0.015339025308315324,0.21944467210843388,1.7298456103021185
QQQ,741.1,-0.00014846856283168286,0.04383194574768656,0.03558479386525426,0.26346069621239065,0.19243726983134413,True,True,663.5289,0.11690683273790237,63.40818882311068,-0.008508878334300252,0.16524773989048885,1.682402670169421
RSP,210.26,-0.004969017386253438,-0.048336782004284595,-0.0033040924526731574,0.09861391231705618,0.18950303888456177,False,True,203.6398,0.03250932723706801,34.808215491528955,-0.05260869861155004,0.09091988044723151,1.6772739265838277
XBI,156.05,0.005476843558180677,-0.07717328551584546,0.029421510796305617,0.2605164153259545,0.7549447073406435,False,True,137.7105,0.1331747051649288,45.046438878772385,-0.07962252879393295,0.22115228216742455,1.6620494746141834
EFA,104.5,-0.0028626244563146885,-0.03961030838432689,0.013087721319930301,0.09821700608143513,0.2084916402588768,False,True,101.2911,0.03167981614429838,40.34040198591508,-0.03961030838432689,0.1199043990689955,1.609922342495612
V,367.98,0.017869058887396427,-0.04206800397219468,0.1154049305871867,0.21159657046349456,0.14323055384127747,True,True,335.683,0.09621278029510338,48.12829497350792,-0.04206800397219468,0.1760637171796892,1.5751200461709711
XLE,62.6,0.0036876630780051656,0.014696961087157234,0.1642095850728853,0.04715592395054302,0.42301624739121446,True,True,55.3444,0.13109857345857545,48.832532593377444,-0.04486436494203194,0.20619955016082972,1.506100165890593
DIA,512.68,-0.0031499030831002583,-0.039941567269075606,-0.009294393665333467,0.11246820100040367,0.1707141034008317,False,True,498.5423,0.02835809137436618,37.17173516282294,-0.052545587172527664,0.11169228285447519,1.4788959486573683
MSFT,497.93,-0.00531373715329686,0.012649735268337237,0.4139029510800396,0.3474229895417249,-0.026460339429927426,True,True,430.4686,0.15671625218282625,54.462888219916344,-0.07387080507465382,0.22418456420268357,1.4444245449003603
UUP,28.69,0.0013961925326335667,0.026843234991559273,0.007373630449321267,0.0357400629548974,0.05800880852618073,True,True,27.6857,0.03627441889538385,73.42038813345599,0.0,0.04887973733112052,1.442660386903588
