ticker,close,r1d,r1m,r3m,r6m,mom_12_1,above_50,above_200,ma200,d200,rsi14,off_52w_high,vol20,score
XLV,169.89,0.005206821557389718,-0.023363928525878208,0.12064796798146071,0.18320303720254305,0.294121386434814,True,True,154.7613,0.09775498698343665,56.055228777486555,-0.029256629055800176,0.13914401949670746,1.9720978016025288
SPY,773.38,-0.00015513266604716414,0.012511746392978473,0.056872420960759396,0.18602620234482226,0.1632723080328058,True,True,713.465,0.08397754705502236,59.68232442130956,-0.003316155147827682,0.10539685946669415,1.8764749960472527
VTI,381.27,0.00044603229449990955,0.008010783781533304,0.05132452978229218,0.18314778959809197,0.16507280525311563,True,True,352.6493,0.08115919172531538,58.34201072422425,-0.00788446233552631,0.10604661060797069,1.8354209932887091
AAPL,339.75,0.002271487960105567,0.09827054564955096,0.15542994352440265,0.35335915871645573,0.2647362044143329,True,True,286.4933,0.18589144831201287,66.92310525654773,-0.00010867478021203691,0.2158363854988756,1.8060978588350987
LLY,1170.14,0.004506863252308424,-0.06791461534774046,0.0584752670594868,0.28914829327282576,0.6799661466198974,False,True,1064.9537,0.09877078886088286,52.57132861591228,-0.0860708515814157,0.19594468867687312,1.8046741767938146
RSP,212.8,0.0005642767543232452,-0.03640581909949181,0.022547341549848277,0.11861412769935864,0.19098612073223342,False,True,203.4201,0.04611083989893161,41.26590165961673,-0.04116390614612897,0.09045603738228028,1.7580037605660261
DBC,32.44,-0.004297212905993608,0.03774786913587169,0.19616510408728915,0.16900895952104444,0.451576184300412,True,True,27.7449,0.16922384440151927,56.67473137211963,-0.03681715163987809,0.19309412682199115,1.7525524240567814
XLK,196.27,0.0072876475466514545,0.07194942480878841,0.06682795048787393,0.4365341276434922,0.32132508212720623,True,True,162.5609,0.2073629527859493,67.09252812137952,-0.00745001774015841,0.21881029582040198,1.7446375655058282
XBI,161.87,0.023004483902762995,-0.023290899112176522,0.10093175856014658,0.3313795795496923,0.7415118725113528,True,True,137.4004,0.17808942059839228,54.77972094575993,-0.04529641873392276,0.2577075442449308,1.698159365149127
QQQ,747.46,0.008078616135797079,0.04877614942543507,0.04846753983704666,0.2739134731410977,0.19608920287004028,True,True,662.3303,0.1285306672414872,68.22501425893266,0.0,0.1607751439815987,1.6913103456469176
EFA,106.5,0.0034863163682039566,-0.016075368607817997,0.039430030759580514,0.12881172546244812,0.2037122463131349,True,True,101.1729,0.05265390452571661,49.84681701949743,-0.021229644429959893,0.11851583495511114,1.6861023560491253
V,362.04,-0.02138127693230829,-0.02425614433142831,0.10421509438949839,0.19387897019480738,0.09483756146521283,False,True,335.268,0.07985250819209244,40.91474679566916,-0.057531122144985125,0.1594566878726153,1.58315000773839
DIA,518.0,-0.003424581931866233,-0.024474932872328714,0.006101159322221994,0.12929196438628354,0.16393254552381098,False,True,498.1318,0.03988542424329533,42.2093435527113,-0.042713987563386846,0.10808466703897908,1.5208555249811107
EEM,69.1,0.0039226592457330955,0.02949933919125014,0.028733070683156337,0.21199029452311247,0.2909715737035774,True,True,62.2481,0.11007387242364963,60.9811262795834,-0.029630678801843224,0.20494445268037678,1.510704870319116
XLE,61.78,-0.010886972704820752,-0.02345662910516333,0.14115356788230904,0.04973017272860325,0.4826704947510607,True,True,55.167,0.11987302844512704,44.20286007908617,-0.057375721944493474,0.21264326271663853,1.483105001426221
IWM,287.21,0.005707699977078207,-0.04000495742075394,-0.024921781737322957,0.16647767209588626,0.24379899563410468,False,True,273.9255,0.048496760113564186,42.50815183974637,-0.05614700094181746,0.11533026660497675,1.4723069302634186
MSFT,498.0,-0.007196797226898033,0.030543849979109305,0.3342715540706389,0.30553028119305026,-0.059301608967224806,True,True,430.2656,0.15742466564601787,54.925921318059366,-0.07374069949830842,0.22681267638110483,1.3877618052777587
UUP,28.48,0.0,0.020788528015636132,0.0010544386113322535,0.0333817160421519,0.05187215335568385,True,True,27.6707,0.029247937425192383,66.55892736278722,-0.004195833483664813,0.04639514168682922,1.3613837453878932
USO,144.08,-0.02753780865421318,0.07011291209298709,0.29498471206784904,0.3031838369451507,0.8313384866339788,True,True,112.0402,0.2859670169824067,50.959950981401306,-0.10984800884870238,0.4613473163482566,1.345345643387029
JPM,340.0,-0.034200682458469855,-0.03293699020005336,0.02212147600788117,0.18409006512265802,0.13827439071261716,False,True,319.1119,0.06545706870471446,35.397739440392954,-0.06895227882360155,0.17735937904564691,1.3373643670650224
XLB,50.53,0.016495669079188424,-0.051876415084615934,-0.0021124473479599004,0.07155297139332406,0.20038100416214233,False,True,50.0097,0.010403688373134656,43.855132084684804,-0.054172928202280146,0.142765418463619,1.2928798477380192
AMD,623.77,0.013403300848415567,0.3180560370443739,0.19990391233197857,2.077610233236336,2.0068619469803854,True,True,358.6564,0.7391857653301597,73.87799261818995,0.0,0.5681428859568924,1.2656978817041524
GOOGL,351.16,-0.010733294491060086,0.019040978748834148,0.015184254513263884,0.1639925184408899,0.3563704904057525,True,True,337.4487,0.04063219718366362,55.350322263890064,-0.12673090477006133,0.23625774601379812,1.2651484893047622
AMZN,254.98,-0.013426257750425385,-0.014112860404295713,0.08914610679926982,0.21338153834647566,0.11728879236385525,False,True,240.5339,0.06005846084433508,49.21923988247342,-0.10224630099797272,0.27006018605508264,1.249680272070404
