ticker,close,r1d,r1m,r3m,r6m,mom_12_1,above_50,above_200,ma200,d200,rsi14,off_52w_high,vol20,score
SPY,761.69,0.0012869590529585029,-0.007123679108401615,0.022553313664826824,0.16344242043193868,0.17961922781292494,True,True,712.4848,0.06906141005951127,50.8520327766771,-0.01838150013485962,0.09176064941825038,2.06799274295222
VTI,375.43,0.00023977284267240329,-0.012000309681265975,0.017621970018008914,0.1605504414059331,0.1822701521012371,True,True,352.166,0.06605979820938113,49.04280321425663,-0.023080914387033413,0.09319569696299498,2.0143577284209533
XLV,168.39,-0.0024879934542948456,-0.04149586515287795,0.13207936409260235,0.15836539962352836,0.30283102466180134,True,True,155.1802,0.08512545375046243,49.79054886723909,-0.04149586515287795,0.14315462318464633,1.9746558444183537
LLY,1152.93,0.0004252822963506375,-0.09951256346805015,0.05098654030380989,0.2605663724727669,0.6949927831610376,False,True,1063.627,0.08396092194839899,47.316565405012334,-0.09951256346805015,0.19281542389351694,1.8977887516349772
JPM,349.67,0.0010306486263114145,-0.02124502079835333,0.08002353846954335,0.22597094751569413,0.16790598406989532,False,True,318.7083,0.09714743383114555,44.47327597077485,-0.04247214951290379,0.13854374363549432,1.8528426473516513
RSP,212.29,-0.004781793090503195,-0.044040229276920195,0.015013071926419208,0.10709966775002888,0.19883796513252872,False,True,203.9341,0.04097360494074609,36.32528892827268,-0.04704408486481171,0.09150466405799995,1.842896182947345
AAPL,336.13,-0.0025815878848294282,0.060916008990660186,0.1288879514208432,0.35254589013579674,0.3306010552518919,True,True,285.9436,0.17551135483892466,64.30000134642928,-0.010762395795705038,0.21860406680507516,1.7946282048469413
XBI,156.72,-0.009668238731733836,-0.07567090297921208,0.1147942155055659,0.2823824030419182,0.8164234552692424,False,True,136.9962,0.14397296323544495,45.67586118003863,-0.07567090297921208,0.24728269243025347,1.7566995065625257
DBC,32.93,-0.0036308300954575046,0.07054616580452566,0.1918205322255293,0.14181692548364588,0.4106147870568162,True,True,27.643,0.19125842176136132,63.51734814449768,-0.022268408349294,0.1912191961348628,1.734838049781372
KRE,72.75,0.0001375053137779858,-0.030000000000000027,0.02029365619543344,0.16474822846097115,0.19195763254108367,False,True,69.896,0.040832397531268105,38.03499377806651,-0.06646991254832246,0.14251723841022912,1.6898183868243197
