date,ticker,expiry,dte,is_monthly,spot,atm_call_iv,atm_put_iv,atm_iv,skew_5pct,put_oi,call_oi,total_oi,pc_oi_ratio,rv20,iv_rv_spread,n_calls,n_puts,n_quoted,iv_src,stale_days,r,asof
2026-09-11,AAPL,2026-09-18,7,True,332.27,0.240645,0.241945,0.241295,0.026139,354908.0,452217.0,807125.0,0.784818,0.238677,0.002618,104,86,119,mixed,0.22,0.03913,2026-09-11T23:27:27Z
2026-09-11,AAPL,2026-10-16,35,True,332.27,0.243559,0.242661,0.24311,0.01874,193122.0,447981.0,641103.0,0.431094,0.238677,0.004433,79,58,97,mixed,0.27,0.03913,2026-09-11T23:27:27Z
2026-09-11,ABG,2026-09-18,7,True,208.5,0.360865,0.37534,0.368103,0.05203,59.0,2654.0,2713.0,0.022231,0.27104,0.097063,9,12,9,mixed,18.39,0.03913,2026-09-11T23:27:27Z
2026-09-11,ABG,2026-10-16,35,True,208.5,0.390507,0.455865,0.423186,0.366672,277.0,5410.0,5687.0,0.051201,0.27104,0.152146,17,19,15,mixed,47.83,0.03913,2026-09-11T23:27:27Z
2026-09-11,AMD,2026-09-18,7,True,516.13,0.477823,0.479298,0.478561,0.01339,289043.0,226102.0,515145.0,1.278374,0.525562,-0.047001,154,146,195,mixed,0.25,0.03913,2026-09-11T23:27:27Z
2026-09-11,AMD,2026-10-16,35,True,516.13,0.492175,0.491327,0.491751,0.000986,104112.0,102867.0,206979.0,1.012103,0.525562,-0.033811,113,98,151,mixed,0.31,0.03913,2026-09-11T23:27:27Z
2026-09-11,AMZN,2026-09-18,7,True,256.78,0.270313,0.272948,0.27163,0.019346,299134.0,464993.0,764127.0,0.643309,0.262204,0.009427,68,64,95,mixed,0.17,0.03913,2026-09-11T23:27:27Z
2026-09-11,AMZN,2026-10-16,35,True,256.78,0.300184,0.295172,0.297678,0.006409,183932.0,267128.0,451060.0,0.688554,0.262204,0.035474,60,52,89,mixed,0.22,0.03913,2026-09-11T23:27:27Z
2026-09-11,ASO,2026-09-18,7,True,55.36,0.419012,0.473351,0.446181,0.109801,5215.0,2575.0,7790.0,2.025243,0.667144,-0.220963,25,22,20,mixed,1.29,0.03913,2026-09-11T23:27:27Z
2026-09-11,ASO,2026-10-16,35,True,55.36,0.437932,0.37119,0.404561,0.019787,2650.0,4586.0,7236.0,0.577846,0.667144,-0.262583,18,15,18,mixed,1.3,0.03913,2026-09-11T23:27:27Z
2026-09-11,AVGO,2026-09-18,7,True,361.99,0.331364,0.336211,0.333787,0.003282,208230.0,220790.0,429020.0,0.943113,0.37541,-0.041623,104,97,132,mixed,0.23,0.03913,2026-09-11T23:27:27Z
2026-09-11,AVGO,2026-10-16,35,True,361.99,0.340479,0.348929,0.344704,0.018797,98325.0,144125.0,242450.0,0.68222,0.37541,-0.030706,60,52,78,mixed,0.28,0.03913,2026-09-11T23:27:27Z
2026-09-11,BBWI,2026-09-18,7,True,18.57,0.519089,0.584049,0.551569,0.015994,5216.0,13327.0,18543.0,0.391386,0.660687,-0.109118,27,24,27,mixed,0.79,0.03913,2026-09-11T23:27:27Z
2026-09-11,BBWI,2026-10-16,35,True,18.57,0.486542,0.536371,0.511456,0.039291,1127.0,1288.0,2415.0,0.875,0.660687,-0.14923,9,7,13,mixed,2.32,0.03913,2026-09-11T23:27:27Z
2026-09-11,BRBR,2026-09-18,7,True,9.14,1.489791,0.737018,1.113404,-0.57009,2262.0,1333.0,3595.0,1.696924,0.547446,0.565959,9,8,8,mixed,13.84,0.03913,2026-09-11T23:27:27Z
2026-09-11,BRBR,2026-10-16,35,True,9.14,0.802681,0.583344,0.693013,-0.114035,149.0,400.0,549.0,0.3725,0.547446,0.145567,4,3,5,mixed,1.16,0.03913,2026-09-11T23:27:27Z
2026-09-11,BRK-B,2026-09-18,7,True,510.37,0.122145,0.125103,0.123624,0.040108,46366.0,42834.0,89200.0,1.082458,0.102072,0.021552,80,67,92,mixed,1.28,0.03913,2026-09-11T23:27:27Z
2026-09-11,BRK-B,2026-10-16,35,True,510.37,0.133742,0.136652,0.135197,0.026855,11735.0,15480.0,27215.0,0.758075,0.102072,0.033125,41,47,67,mixed,0.28,0.03913,2026-09-11T23:27:27Z
2026-09-11,CCSI,2026-09-18,7,True,36.73,1.079712,0.92756,1.003636,0.121441,1553.0,819.0,2372.0,1.896215,0.536072,0.467564,8,8,7,mixed,16.8,0.03913,2026-09-11T23:27:27Z
2026-09-11,CCSI,2026-10-16,35,True,36.73,0.755222,0.735958,0.74559,-0.019264,53.0,2.0,55.0,26.5,0.536072,0.209518,1,1,0,last,12.87,0.03913,2026-09-11T23:27:27Z
2026-09-11,COLL,2026-09-18,7,True,22.75,3.870232,1.07813,2.474181,-2.792102,24.0,248.0,272.0,0.096774,0.28693,2.187251,7,8,5,mixed,29.41,0.03913,2026-09-11T23:27:27Z
2026-09-11,COLL,2026-10-16,35,True,22.75,1.831474,0.270935,1.051204,-1.560539,12.0,178.0,190.0,0.067416,0.28693,0.764274,3,1,0,last,14.68,0.03913,2026-09-11T23:27:27Z
2026-09-11,COST,2026-09-18,7,True,904.77,0.17851,0.174391,0.17645,-0.00444,39965.0,40390.0,80355.0,0.989478,0.186575,-0.010125,103,94,115,mixed,0.37,0.03913,2026-09-11T23:27:27Z
2026-09-11,COST,2026-10-16,35,True,904.77,0.233796,0.226443,0.230119,-0.004672,15353.0,14378.0,29731.0,1.067812,0.186575,0.043544,97,87,138,mixed,0.33,0.03913,2026-09-11T23:27:27Z
2026-09-11,CRM,2026-09-18,7,True,247.72,0.390732,0.436449,0.41359,0.050725,154236.0,139019.0,293255.0,1.10946,0.872482,-0.458892,73,68,89,mixed,0.25,0.03913,2026-09-11T23:27:27Z
2026-09-11,CRM,2026-10-16,35,True,247.72,0.378057,0.401564,0.389811,0.026433,32860.0,27128.0,59988.0,1.211295,0.872482,-0.482671,35,35,54,mixed,0.33,0.03913,2026-09-11T23:27:28Z
2026-09-11,CRMD,2026-09-18,7,True,7.825,0.612974,0.505504,0.559239,0.009366,1157.0,2908.0,4065.0,0.397868,0.482898,0.076341,14,11,12,mixed,9.2,0.03913,2026-09-11T23:27:27Z
2026-09-11,CRMD,2026-10-16,35,True,7.825,0.611362,0.439811,0.525587,0.03193,368.0,515.0,883.0,0.714563,0.482898,0.042689,6,4,2,mixed,8.18,0.03913,2026-09-11T23:27:27Z
2026-09-11,CRTO,2026-09-18,7,True,17.44,0.623062,0.474326,0.548694,-0.104424,452.0,4234.0,4686.0,0.106755,0.393761,0.154934,5,5,5,mixed,8.81,0.03913,2026-09-11T23:27:27Z
2026-09-11,CRTO,2026-10-16,35,True,17.44,0.500237,0.626878,0.563558,0.054593,434.0,1856.0,2290.0,0.233836,0.393761,0.169797,8,6,7,mixed,7.34,0.03913,2026-09-11T23:27:27Z
2026-09-11,DAC,2026-09-18,7,True,159.33,0.169104,0.480915,0.325009,0.32275,435.0,1316.0,1751.0,0.330547,0.215316,0.109693,9,8,7,mixed,9.38,0.03913,2026-09-11T23:27:27Z
2026-09-11,DAC,2026-10-16,35,True,159.33,0.210366,0.237184,0.223775,0.028438,957.0,1078.0,2035.0,0.887755,0.215316,0.008459,13,16,14,mixed,11.41,0.03913,2026-09-11T23:27:27Z
2026-09-11,DBC,2026-09-18,7,True,33.16,0.257655,0.261194,0.259424,0.02671,236.0,886.0,1122.0,0.266366,0.179827,0.079598,10,11,10,mixed,1.31,0.03913,2026-09-11T23:27:27Z
