date,ticker,expiry,dte,is_monthly,spot,atm_call_iv,atm_put_iv,atm_iv,skew_5pct,put_oi,call_oi,total_oi,pc_oi_ratio,rv20,iv_rv_spread,n_calls,n_puts,n_quoted,iv_src,stale_days,r,asof
2026-09-04,AAPL,2026-09-18,14,True,326.16,0.30495,0.225834,0.265392,-0.013956,322675.0,415637.0,738312.0,0.776338,0.192833,0.072559,104,85,6,mixed,0.84,0.03768,2026-09-04T13:39:58Z
2026-09-04,AAPL,2026-10-16,42,True,326.16,0.272466,0.224277,0.248372,-0.016211,183151.0,308022.0,491173.0,0.594604,0.192833,0.055538,79,57,1,mixed,0.77,0.03768,2026-09-04T13:39:58Z
2026-09-04,ABG,2026-09-18,14,True,215.41,0.279639,0.50276,0.391199,0.137329,59.0,2644.0,2703.0,0.022315,0.267882,0.123317,9,12,0,last,22.75,0.03768,2026-09-04T13:39:58Z
2026-09-04,ABG,2026-10-16,42,True,215.41,0.406636,0.52588,0.466258,0.442479,187.0,5373.0,5560.0,0.034804,0.267882,0.198376,17,19,9,mixed,44.01,0.03768,2026-09-04T13:39:58Z
2026-09-04,AMD,2026-09-18,14,True,465.615,0.350432,0.591136,0.470784,0.165832,279963.0,214707.0,494670.0,1.30393,0.437021,0.033762,154,145,28,mixed,0.84,0.03768,2026-09-04T13:39:58Z
2026-09-04,AMD,2026-10-16,42,True,465.615,0.402318,0.549014,0.475666,0.115025,99087.0,86660.0,185747.0,1.143399,0.437021,0.038644,113,98,13,mixed,0.86,0.03768,2026-09-04T13:39:58Z
2026-09-04,AMZN,2026-09-18,14,True,260.05,0.261208,0.322466,0.291837,0.039629,291626.0,446293.0,737919.0,0.653441,0.267417,0.02442,68,64,3,mixed,0.77,0.03768,2026-09-04T13:39:58Z
2026-09-04,AMZN,2026-10-16,42,True,260.05,0.285046,0.311534,0.29829,0.026456,171154.0,235568.0,406722.0,0.726559,0.267417,0.030873,60,52,4,mixed,0.78,0.03768,2026-09-04T13:39:58Z
2026-09-04,AVGO,2026-09-18,14,True,355.03,0.432229,0.343939,0.388084,-0.082434,209129.0,211313.0,420442.0,0.989665,0.350196,0.037888,103,97,18,mixed,0.75,0.03768,2026-09-04T13:39:58Z
2026-09-04,AVGO,2026-10-16,42,True,355.03,0.387918,0.351479,0.369698,-0.032222,92631.0,136199.0,228830.0,0.680115,0.350196,0.019502,60,51,6,mixed,0.75,0.03768,2026-09-04T13:39:58Z
2026-09-04,BBWI,2026-09-18,14,True,18.764,0.68122,0.549216,0.615218,0.069151,5074.0,8006.0,13080.0,0.633775,0.61236,0.002858,27,22,0,last,3.97,0.03768,2026-09-04T13:39:58Z
2026-09-04,BBWI,2026-10-16,42,True,18.764,0.464491,0.536997,0.500744,0.015782,962.0,869.0,1831.0,1.10702,0.61236,-0.111616,8,7,0,last,2.39,0.03768,2026-09-04T13:39:58Z
2026-09-04,BRBR,2026-09-18,14,True,10.299,0.511555,0.574307,0.542931,-0.021755,2317.0,1338.0,3655.0,1.731689,0.549498,-0.006567,9,8,1,mixed,16.95,0.03768,2026-09-04T13:39:58Z
2026-09-04,BRBR,2026-10-16,42,True,10.299,0.979195,0.665946,0.82257,-0.247466,120.0,225.0,345.0,0.533333,0.549498,0.273072,4,3,0,last,7.0,0.03768,2026-09-04T13:39:58Z
2026-09-04,BRK-B,2026-09-18,14,True,507.022,0.148884,0.13013,0.139507,0.022488,45453.0,42513.0,87966.0,1.069155,0.150071,-0.010564,80,65,9,mixed,0.93,0.03768,2026-09-04T13:39:58Z
2026-09-04,BRK-B,2026-10-16,42,True,507.022,0.14988,0.140356,0.145118,0.016955,10253.0,13497.0,23750.0,0.75965,0.150071,-0.004953,41,47,1,mixed,1.37,0.03768,2026-09-04T13:39:58Z
2026-09-04,CCSI,2026-09-18,14,True,34.37,1.630602,0.378545,1.004574,-0.864303,1553.0,1016.0,2569.0,1.528543,0.583631,0.420943,8,8,1,mixed,10.77,0.03768,2026-09-04T13:39:58Z
2026-09-04,CCSI,2026-10-16,42,True,34.37,0.804267,0.112438,0.458352,-0.691829,3.0,2.0,5.0,1.5,0.583631,-0.125278,1,1,0,last,9.44,0.03768,2026-09-04T13:39:58Z
2026-09-04,COLL,2026-09-18,14,True,23.74,2.434484,,2.434484,,24.0,248.0,272.0,0.096774,0.551775,1.882709,7,8,3,last,37.79,0.03768,2026-09-04T13:39:58Z
2026-09-04,COLL,2026-10-16,42,True,23.74,1.407067,,1.407067,,0.0,179.0,179.0,0.0,0.551775,0.855292,3,0,0,last,10.8,0.03768,2026-09-04T13:39:58Z
2026-09-04,COST,2026-09-18,14,True,926.68,0.188731,0.190034,0.189383,0.006219,39867.0,34426.0,74293.0,1.158049,0.194888,-0.005505,102,94,9,mixed,0.93,0.03768,2026-09-04T13:39:58Z
2026-09-04,COST,2026-10-16,42,True,926.68,0.232034,0.237289,0.234661,-0.00323,12788.0,11623.0,24411.0,1.100232,0.194888,0.039774,96,87,5,last,0.91,0.03768,2026-09-04T13:39:58Z
2026-09-04,CRM,2026-09-18,14,True,261.185,0.467334,0.337666,0.4025,-0.090278,144590.0,131447.0,276037.0,1.099987,0.853284,-0.450783,69,61,5,mixed,0.8,0.03768,2026-09-04T13:39:58Z
2026-09-04,CRM,2026-10-16,42,True,261.185,0.427983,0.354796,0.391389,-0.055214,29157.0,25532.0,54689.0,1.141979,0.853284,-0.461894,35,34,3,last,0.75,0.03768,2026-09-04T13:39:58Z
2026-09-04,CRMD,2026-09-18,14,True,8.43,0.491353,0.358729,0.425041,-0.067989,1461.0,2927.0,4388.0,0.499146,0.712178,-0.287137,14,11,1,last,9.79,0.03768,2026-09-04T13:39:58Z
2026-09-04,CRMD,2026-10-16,42,True,8.43,0.395768,0.403555,0.399661,-0.003865,350.0,432.0,782.0,0.810185,0.712178,-0.312516,6,3,0,last,2.85,0.03768,2026-09-04T13:39:58Z
2026-09-04,CRTO,2026-09-18,14,True,17.78,0.621247,0.477121,0.549184,-0.137009,432.0,4004.0,4436.0,0.107892,0.451397,0.097787,5,5,0,last,1.89,0.03768,2026-09-04T13:39:58Z
2026-09-04,CRTO,2026-10-16,42,True,17.78,0.568493,0.454644,0.511568,-0.114163,293.0,1852.0,2145.0,0.158207,0.451397,0.060171,8,6,2,mixed,13.89,0.03768,2026-09-04T13:39:58Z
2026-09-04,DAC,2026-09-18,14,True,154.15,0.167684,0.347237,0.25746,0.076711,394.0,1277.0,1671.0,0.308536,0.273627,-0.016166,9,8,0,last,2.99,0.03768,2026-09-04T13:39:58Z
2026-09-04,DAC,2026-10-16,42,True,154.15,0.208719,0.320335,0.264527,0.081336,936.0,1098.0,2034.0,0.852459,0.273627,-0.0091,13,15,3,last,4.01,0.03768,2026-09-04T13:39:58Z
2026-09-04,DBC,2026-09-18,14,True,31.58,0.347942,0.240214,0.294078,-0.048496,277.0,928.0,1205.0,0.298491,0.198754,0.095324,10,11,0,last,2.81,0.03768,2026-09-04T13:39:58Z
2026-09-04,DBC,2026-10-16,42,True,31.58,0.317324,0.198165,0.257745,-0.083045,1594.0,2441.0,4035.0,0.653011,0.198754,0.05899,20,12,5,mixed,2.01,0.03768,2026-09-04T13:39:58Z
2026-09-04,DIA,2026-09-18,14,True,535.505,0.132176,0.11124,0.121708,0.045412,54423.0,33184.0,87607.0,1.640037,0.089383,0.032325,112,103,7,mixed,0.91,0.03768,2026-09-04T13:39:58Z
2026-09-04,DIA,2026-10-16,42,True,535.505,0.126884,0.120689,0.123786,0.03386,12841.0,18825.0,31666.0,0.682125,0.089383,0.034404,82,63,1,mixed,0.86,0.03768,2026-09-04T13:39:58Z
2026-09-04,DXC,2026-09-18,14,True,11.47,0.376058,0.298106,0.337082,-0.112982,1397.0,5217.0,6614.0,0.267778,0.4146,-0.077518,20,16,7,mixed,70.0,0.03768,2026-09-04T13:39:58Z
2026-09-04,DXC,2026-10-16,42,True,11.47,0.678431,0.589159,0.633795,-0.080185,5.0,615.0,620.0,0.00813,0.4146,0.219195,5,1,0,last,1.0,0.03768,2026-09-04T13:39:58Z
2026-09-04,EEM,2026-09-18,14,True,68.08,0.138008,0.336382,0.237195,0.084708,1030831.0,556323.0,1587154.0,1.852936,0.173128,0.064068,61,60,9,mixed,2.9,0.03768,2026-09-04T13:39:58Z
2026-09-04,EEM,2026-10-16,42,True,68.08,0.135397,0.271356,0.203377,0.062005,317064.0,147252.0,464316.0,2.153207,0.173128,0.030249,52,61,6,mixed,1.76,0.03768,2026-09-04T13:39:58Z
2026-09-04,EFA,2026-09-18,14,True,108.09,0.143651,0.118434,0.131043,0.04883,209393.0,181474.0,390867.0,1.153846,0.087618,0.043425,42,46,9,mixed,7.81,0.03768,2026-09-04T13:39:58Z
2026-09-04,EFA,2026-10-16,42,True,108.09,0.143765,0.128902,0.136334,0.033658,105373.0,51560.0,156933.0,2.043697,0.087618,0.048716,33,24,0,last,2.99,0.03768,2026-09-04T13:39:58Z
2026-09-04,EMBC,2026-09-18,14,True,5.67,0.782768,1.471839,1.127303,0.56688,453.0,1109.0,1562.0,0.408476,0.694759,0.432544,3,4,0,last,10.92,0.03768,2026-09-04T13:39:58Z
2026-09-04,EMBC,2026-10-16,42,True,5.67,0.714287,1.011325,0.862806,0.297038,14.0,38.0,52.0,0.368421,0.694759,0.168047,3,2,0,last,11.01,0.03768,2026-09-04T13:39:58Z
2026-09-04,GDX,2026-09-18,14,True,98.12,0.730997,0.286498,0.508747,-0.290675,411881.0,245830.0,657711.0,1.675471,0.528631,-0.019884,102,91,4,mixed,0.94,0.03768,2026-09-04T13:39:58Z
2026-09-04,GDX,2026-10-16,42,True,98.12,0.587517,0.344575,0.466046,-0.178477,77901.0,64342.0,142243.0,1.210733,0.528631,-0.062585,74,67,1,mixed,0.79,0.03768,2026-09-04T13:39:58Z
2026-09-04,GLD,2026-09-18,14,True,404.28,0.372311,0.179621,0.275966,-0.102908,255749.0,1632106.0,1887855.0,0.156699,0.274903,0.001063,250,232,55,mixed,0.89,0.03768,2026-09-04T13:39:58Z
2026-09-04,GLD,2026-10-16,42,True,404.28,0.317983,0.193232,0.255607,-0.086663,150881.0,280701.0,431582.0,0.537515,0.274903,-0.019296,194,168,29,mixed,0.83,0.03768,2026-09-04T13:39:59Z
2026-09-04,GNTX,2026-09-18,14,True,22.8,0.270012,0.318996,0.294504,0.019611,477.0,698.0,1175.0,0.683381,0.219571,0.074933,10,9,3,mixed,34.93,0.03768,2026-09-04T13:39:58Z
2026-09-04,GNTX,2026-10-16,42,True,22.8,0.527526,0.321397,0.424462,-0.057633,105.0,91.0,196.0,1.153846,0.219571,0.204891,4,4,0,last,3.79,0.03768,2026-09-04T13:39:58Z
2026-09-04,GOOGL,2026-09-18,14,True,341.95,0.281627,0.261939,0.271783,-0.005358,224932.0,335597.0,560529.0,0.670244,0.212457,0.059326,145,111,19,mixed,0.96,0.03768,2026-09-04T13:39:58Z
2026-09-04,GOOGL,2026-10-16,42,True,341.95,0.290427,0.279877,0.285152,-0.004991,109626.0,270797.0,380423.0,0.404827,0.212457,0.072695,96,64,6,mixed,0.83,0.03768,2026-09-04T13:39:58Z
2026-09-04,GPI,2026-09-18,14,True,290.13,0.096295,0.630838,0.363566,0.97262,421.0,150.0,571.0,2.806667,0.316568,0.046999,15,13,1,last,9.76,0.03768,2026-09-04T13:39:58Z
2026-09-04,GPI,2026-10-16,42,True,290.13,0.153921,0.932715,0.543318,0.490901,171.0,219.0,390.0,0.780822,0.316568,0.22675,23,22,6,mixed,36.0,0.03768,2026-09-04T13:39:59Z
2026-09-04,GPOR,2026-09-18,14,True,181.86,0.301494,0.703318,0.502406,0.133409,345.0,500.0,845.0,0.69,0.202193,0.300213,10,8,0,last,4.01,0.03768,2026-09-04T13:39:58Z
2026-09-04,GPOR,2026-10-16,42,True,181.86,0.224198,0.542427,0.383313,0.119007,218.0,438.0,656.0,0.497717,0.202193,0.18112,19,14,4,mixed,71.98,0.03768,2026-09-04T13:39:59Z
2026-09-04,GSL,2026-09-18,14,True,46.41,0.100001,0.49744,0.298721,0.105662,2289.0,2894.0,5183.0,0.790947,0.242618,0.056102,20,22,0,last,3.41,0.03768,2026-09-04T13:39:58Z
