date,ticker,expiry,dte,is_monthly,spot,atm_call_iv,atm_put_iv,atm_iv,skew_5pct,put_oi,call_oi,total_oi,pc_oi_ratio,rv20,iv_rv_spread,n_calls,n_puts,n_quoted,iv_src,stale_days,r,asof
2026-09-22,AAPL,2026-10-16,24,True,339.75,0.229991,0.228874,0.229433,0.021077,223632.0,402560.0,626192.0,0.555525,0.215836,0.013596,79,59,93,mixed,0.3,0.04005,2026-09-22T23:42:17Z
2026-09-22,AAPL,2026-11-20,59,True,339.75,0.258144,0.26211,0.260127,0.023192,163429.0,228897.0,392326.0,0.713985,0.215836,0.044291,83,61,108,mixed,0.34,0.04005,2026-09-22T23:42:17Z
2026-09-22,ABG,2026-10-16,24,True,187.06,1.090258,0.417536,0.753897,-0.483342,546.0,5451.0,5997.0,0.100165,0.301418,0.452479,17,19,17,mixed,12.69,0.04005,2026-09-22T23:42:17Z
2026-09-22,ABG,2026-11-20,59,True,187.06,0.410681,0.431038,0.42086,0.029577,4.0,109.0,113.0,0.036697,0.301418,0.119442,3,3,5,mixed,4.22,0.04005,2026-09-22T23:42:17Z
2026-09-22,AMD,2026-10-16,24,True,623.77,0.528176,0.530146,0.529161,-0.003288,123073.0,128547.0,251620.0,0.957416,0.568143,-0.038982,113,101,155,mixed,0.24,0.04005,2026-09-22T23:42:17Z
2026-09-22,AMD,2026-11-20,59,True,623.77,0.594347,0.592689,0.593518,-0.007356,107847.0,113232.0,221079.0,0.952443,0.568143,0.025375,113,98,186,mixed,0.2,0.04005,2026-09-22T23:42:17Z
2026-09-22,AMZN,2026-10-16,24,True,254.98,0.305197,0.296552,0.300874,-0.003347,208718.0,338295.0,547013.0,0.61697,0.27006,0.030814,60,52,82,mixed,0.27,0.04005,2026-09-22T23:42:17Z
2026-09-22,AMZN,2026-11-20,59,True,254.98,0.380075,0.371445,0.37576,-0.003296,155596.0,343902.0,499498.0,0.452443,0.27006,0.1057,58,54,101,mixed,0.2,0.04005,2026-09-22T23:42:17Z
2026-09-22,AVGO,2026-10-16,24,True,364.54,0.369667,0.363731,0.366699,-0.012028,115227.0,168464.0,283691.0,0.683986,0.330669,0.03603,60,52,79,mixed,0.26,0.04005,2026-09-22T23:42:17Z
2026-09-22,AVGO,2026-11-20,59,True,364.54,0.389227,0.382098,0.385663,-0.010485,107050.0,68469.0,175519.0,1.563481,0.330669,0.054993,58,54,89,mixed,0.23,0.04005,2026-09-22T23:42:17Z
2026-09-22,BBWI,2026-10-16,24,True,17.18,0.548754,0.5177,0.533227,-0.011114,2242.0,2098.0,4340.0,1.068637,0.657592,-0.124365,9,8,12,mixed,6.26,0.04005,2026-09-22T23:42:17Z
2026-09-22,BBWI,2026-11-20,59,True,17.18,0.579181,0.596379,0.58778,0.028052,3440.0,2838.0,6278.0,1.212121,0.657592,-0.069812,11,12,16,mixed,6.18,0.04005,2026-09-22T23:42:17Z
2026-09-22,BLBD,2026-10-16,24,True,59.17,0.426585,0.333478,0.380031,-0.041188,463.0,593.0,1056.0,0.780776,0.295554,0.084477,15,10,14,mixed,14.43,0.04005,2026-09-22T23:42:17Z
2026-09-22,BLBD,2026-11-20,59,True,59.17,0.512602,0.507582,0.510092,0.004416,3.0,12.0,15.0,0.25,0.295554,0.214538,4,1,5,mid,0.43,0.04005,2026-09-22T23:42:17Z
2026-09-22,BRBR,2026-10-16,24,True,8.99,0.774488,0.688113,0.731301,0.055346,2205.0,765.0,2970.0,2.882353,0.407044,0.324257,4,3,4,mixed,7.25,0.04005,2026-09-22T23:42:17Z
2026-09-22,BRBR,2026-11-20,59,True,8.99,0.736144,0.781509,0.758827,0.057897,1076.0,3629.0,4705.0,0.2965,0.407044,0.351783,12,10,12,mixed,22.16,0.04005,2026-09-22T23:42:17Z
2026-09-22,BRK-B,2026-10-16,24,True,503.49,0.144871,0.138318,0.141594,0.029032,16956.0,19925.0,36881.0,0.850991,0.111947,0.029647,51,54,64,mixed,1.16,0.04005,2026-09-22T23:42:17Z
2026-09-22,BRK-B,2026-11-20,59,True,503.49,0.169812,0.165358,0.167585,0.021331,7095.0,8240.0,15335.0,0.861044,0.111947,0.055638,35,35,63,mixed,0.27,0.04005,2026-09-22T23:42:17Z
2026-09-22,CCSI,2026-10-16,24,True,36.47,0.591903,0.856434,0.724169,0.21885,53.0,8.0,61.0,6.625,0.505685,0.218484,2,1,1,mixed,18.4,0.04005,2026-09-22T23:42:17Z
2026-09-22,CCSI,2026-12-18,87,True,36.47,0.536585,0.588782,0.562683,0.074924,1016.0,786.0,1802.0,1.292621,0.505685,0.056998,10,3,9,mixed,20.18,0.04005,2026-09-22T23:42:17Z
2026-09-22,COLL,2026-10-16,24,True,22.78,0.660579,0.327717,0.494148,-0.332862,12.0,247.0,259.0,0.048583,0.30686,0.187288,3,1,0,last,25.69,0.04005,2026-09-22T23:42:17Z
2026-09-22,COLL,2026-12-18,87,True,22.78,1.282381,0.312045,0.797213,-0.770274,599.0,121.0,720.0,4.950413,0.30686,0.490353,7,6,4,mixed,28.36,0.04005,2026-09-22T23:42:17Z
2026-09-22,COST,2026-10-16,24,True,899.41,0.242732,0.244517,0.243624,-0.003317,17502.0,17592.0,35094.0,0.994884,0.145753,0.097871,99,87,128,mixed,0.32,0.04005,2026-09-22T23:42:17Z
2026-09-22,COST,2026-11-20,59,True,899.41,0.22265,0.2247,0.223675,-0.001981,7933.0,8618.0,16551.0,0.920515,0.145753,0.077922,80,79,125,mixed,0.37,0.04005,2026-09-22T23:42:17Z
2026-09-22,CRM,2026-10-16,24,True,233.28,0.395731,0.387151,0.391441,0.000821,36363.0,31643.0,68006.0,1.149164,0.880676,-0.489236,35,35,48,mixed,0.34,0.04005,2026-09-22T23:42:17Z
2026-09-22,CRM,2026-11-20,59,True,233.28,0.408106,0.400428,0.404267,-0.006505,27983.0,29735.0,57718.0,0.94108,0.880676,-0.47641,38,35,58,mixed,1.17,0.04005,2026-09-22T23:42:17Z
2026-09-22,CRMD,2026-10-16,24,True,7.78,0.362955,0.384044,0.373499,0.14177,375.0,604.0,979.0,0.620861,0.254302,0.119197,6,4,6,mixed,2.32,0.04005,2026-09-22T23:42:17Z
2026-09-22,CRMD,2026-11-20,59,True,7.78,0.581161,0.621812,0.601486,0.064646,2185.0,1311.0,3496.0,1.666667,0.254302,0.347184,5,7,7,mixed,13.35,0.04005,2026-09-22T23:42:17Z
