date,ticker,expiry,dte,is_monthly,spot,atm_call_iv,atm_put_iv,atm_iv,skew_5pct,put_oi,call_oi,total_oi,pc_oi_ratio,rv20,iv_rv_spread,n_calls,n_puts,n_quoted,iv_src,stale_days,r,asof
2026-09-14,AAPL,2026-09-18,4,True,333.08,0.27885,0.274276,0.276563,0.054796,404913.0,476625.0,881538.0,0.849542,0.238649,0.037914,107,89,123,mixed,0.22,0.03935,2026-09-14T23:57:55Z
2026-09-14,AAPL,2026-10-16,32,True,333.08,0.250054,0.245882,0.247968,0.021362,200172.0,376688.0,576860.0,0.5314,0.238649,0.009319,79,59,93,mixed,0.31,0.03935,2026-09-14T23:57:55Z
2026-09-14,ABG,2026-09-18,4,True,208.91,0.470615,0.348415,0.409515,0.009995,60.0,2654.0,2714.0,0.022607,0.271155,0.138359,9,12,9,mixed,21.41,0.03935,2026-09-14T23:57:55Z
2026-09-14,ABG,2026-10-16,32,True,208.91,0.417785,0.409996,0.41389,0.411445,277.0,5410.0,5687.0,0.051201,0.271155,0.142735,17,19,14,mixed,50.86,0.03935,2026-09-14T23:57:55Z
2026-09-14,AMD,2026-09-18,4,True,493.41,0.577975,0.564375,0.571175,0.008019,302117.0,238578.0,540695.0,1.266324,0.499148,0.072027,187,164,237,mixed,0.24,0.03935,2026-09-14T23:57:55Z
2026-09-14,AMD,2026-10-16,32,True,493.41,0.510761,0.499263,0.505012,-0.006536,105270.0,105350.0,210620.0,0.999241,0.499148,0.005864,113,100,149,mixed,0.31,0.03935,2026-09-14T23:57:55Z
2026-09-14,AMZN,2026-09-18,4,True,253.54,0.340391,0.336384,0.338388,0.033799,302573.0,475429.0,778002.0,0.636421,0.263757,0.074631,70,66,96,mixed,0.21,0.03935,2026-09-14T23:57:55Z
2026-09-14,AMZN,2026-10-16,32,True,253.54,0.310264,0.305632,0.307948,0.010486,185309.0,276754.0,462063.0,0.66958,0.263757,0.044191,60,52,84,mixed,0.29,0.03935,2026-09-14T23:57:55Z
2026-09-14,ASO,2026-09-18,4,True,54.25,0.301209,0.520981,0.411095,0.220956,5349.0,2555.0,7904.0,2.093542,0.667535,-0.25644,26,27,17,mixed,3.22,0.03935,2026-09-14T23:57:55Z
2026-09-14,ASO,2026-10-16,32,True,54.25,0.360031,0.423741,0.391886,0.04312,2659.0,4532.0,7191.0,0.586717,0.667535,-0.275649,18,16,22,mixed,3.41,0.03935,2026-09-14T23:57:55Z
2026-09-14,AVGO,2026-09-18,4,True,344.72,0.419622,0.394844,0.407233,0.003915,213323.0,237572.0,450895.0,0.89793,0.355426,0.051807,118,100,141,mixed,0.2,0.03935,2026-09-14T23:57:55Z
2026-09-14,AVGO,2026-10-16,32,True,344.72,0.359544,0.367454,0.363499,0.011158,98811.0,144180.0,242991.0,0.685331,0.355426,0.008073,60,52,74,mixed,0.22,0.03935,2026-09-14T23:57:56Z
2026-09-14,BBWI,2026-09-18,4,True,17.91,0.697022,0.549933,0.623478,-0.148773,5291.0,14368.0,19659.0,0.368249,0.654558,-0.03108,31,35,36,mixed,3.38,0.03935,2026-09-14T23:57:55Z
