panel,family,cell,freq,cost,turn_py,CAGR,Sharpe,MaxDD,H1,H2,is_CAGR,is_Sharpe,is_MaxDD,is_legs,is_minmarg,is_calmar,is_cagrslack,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4b_full,keep4b_oos,keep4b,keep4a_full,keep4a_oos,keep4a
U56,BAND,band0.00_g0.50,W,0,5.114610301768498,0.08244525897184252,1.1660090729201555,-0.12573432487332037,1.2505752374771615,1.1050117941391175,0.0757359182777726,1.1507987914360538,-0.0679911297591953,3,-0.028975654224280875,1.1139088076048607,-0.028975654224280875,0.08799304159539711,1.1805324947493097,-0.12573432487332004,False,False,False,False,False,False
U56,BAND,band0.00_g0.50,W,10,5.114610301768498,0.07692288533102132,1.0926488309796663,-0.12691652621137905,1.1743938427497222,1.0334359346019948,0.0703049070760633,1.0730069617556852,-0.07261649628376232,3,-0.03440666542599018,0.9681671613752051,-0.03440666542599018,0.08239485659225698,1.110185033769006,-0.1269165262113794,False,False,False,False,False,False
U56,BAND,band0.00_g0.50,W,25,5.114610301768498,0.06869014698534315,0.9823724898327381,-0.12868789209457154,1.0598066700030007,0.9258883095253047,0.06220785830278497,0.9560378416695933,-0.07951385947971801,2,-0.0425037141992685,0.7823523937817738,-0.0425037141992685,0.07404953430807804,1.0044553667057325,-0.12868789209457132,False,False,False,False,False,False
U56,BAND,band0.00_g0.50,W,50,5.114610301768498,0.05510337595350867,0.7982785173043935,-0.13163500923094085,0.8683650659821841,0.7464501104221133,0.048843664687517885,0.7607311551678588,-0.0909017675743955,1,-0.2379217286572054,0.5373235965686083,-0.055867907814535586,0.060278112038642195,0.827973915155002,-0.13163500923094074,False,False,False,False,False,False
U56,BAND,band0.00_g0.75,W,0,7.594988205129144,0.12412990674711621,1.165358875147711,-0.18456251970205373,1.2503551381816456,1.1041357495958612,0.11395553582260076,1.1505043107037691,-0.10140507799514431,4,0.009243963320547291,1.12376557540893,0.009243963320547291,0.13256489135245664,1.1796564701738308,-0.18456251970205373,True,True,True,False,False,False
U56,BAND,band0.00_g0.75,W,10,7.594988205129144,0.11562361122545273,1.0927901794049357,-0.18622961755658918,1.1748896453638276,1.0334141597884299,0.10560903698272028,1.0734716886162177,-0.10804911319735666,4,0.0008974644806668125,0.977416971389858,0.0008974644806668125,0.12392555120510074,1.1101215621631997,-0.1862296175565894,True,True,True,False,False,False
U56,BAND,band0.00_g0.75,W,25,7.594988205129144,0.10298022247477556,0.9837069883131278,-0.18872614287021827,1.0613820886628338,0.9271536071907243,0.09320206409746046,0.9576467901982103,-0.11792813913637701,2,-0.04006816699842497,0.7903293037608073,-0.011509508404593013,0.1110853468577,1.0056167282699533,-0.18872614287021883,False,True,False,False,False,False
U56,BAND,band0.00_g0.75,W,50,7.594988205129144,0.08221378004490765,0.8016079819790968,-0.19287603956980515,0.8717459128255192,0.749866608430198,0.07282103920501948,0.7642516894192987,-0.1341636580887614,0,-0.23481053319041267,0.5427776809487541,-0.03189053329703399,0.0899981006927657,0.8311840287531804,-0.19287603956980492,False,False,False,False,False,False
U56,BAND,band0.00_g1.00,W,0,10.030364266090734,0.16599526101520912,1.1646794713317994,-0.2407664975311795,1.2501199318157834,1.1032357753520852,0.15230805064788133,1.1501979246810619,-0.13438425962143274,3,-0.0020122520348331008,1.1333771609632022,0.04759647814582786,0.17737064384352008,1.178743736229253,-0.24076649753117962,False,False,False,False,False,False
U56,BAND,band0.00_g1.00,W,10,10.030364266090734,0.1543560703013287,1.0928629761485702,-0.2428535937718358,1.1753223407524298,1.0333351229810785,0.14091150692715115,1.0738773620732953,-0.14286215134455726,3,-0.01049014375795762,0.9863459677804969,0.03619993442509768,0.16552884455423822,1.1099869470293013,-0.2428535937718359,False,False,False,False,False,False
