panel,book,arm,tier,kind,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,TO,gross,m_H1,m_H2,m_OOS,m_DD,m_CAGR,p4b,f4b,p4a
u56,V1u,control,-,ctl,10.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,23.235629037526,0.749893462556593,-0.2747390501760568,-0.1841844957491524,-0.1684272100931723,0.045582489461306386,-0.04362254240721797,False,"H1,H2,OOS,CAGR",False
u56,V1u,control,-,ctl,25.0,0.026556024035808035,0.3126738813902359,-0.19948029385501065,0.32764985175717887,0.3014333817637421,0.019190398794172614,-0.15024600372225128,0.032674555494910607,0.3592038657013107,-0.19948029385500987,23.235629037526,0.749893462556593,-0.6289701808465126,-0.5325825558786998,-0.5228069014809735,0.0028231178453789196,-0.08004029087015818,False,"H1,H2,OOS,CAGR",False
u56,V1u,g200-dg,T1_gate,gate,10.0,0.061519793807876866,0.6521603817962626,-0.14051673107873974,0.663668405861618,0.6454536203790463,0.05035257708979257,-0.13611749021424646,0.07082486653664155,0.710019199890369,-0.14051673107873808,22.85023808049835,0.7256651420904467,-0.2929516267420734,-0.18856231726339567,-0.17199156729191523,0.061786680621649825,-0.04507652109808935,False,"H1,H2,OOS,CAGR",False
u56,V1u,g200-dg,T1_gate,gate,25.0,0.0257464205805642,0.30595951515995706,-0.17839510985144624,0.3099996945327022,0.30399040553519613,0.01727628382679991,-0.1546846392797484,0.03278946239010616,0.3620266797770612,-0.17839510985144758,22.85023808049835,0.7256651420904467,-0.6466203380709892,-0.5300255321072458,-0.5199840874052231,0.023908301848943325,-0.08084989432540202,False,"H1,H2,OOS,CAGR",False
u56,V1u,g200-rw,T1_gate,gate,10.0,0.06636733955682628,0.6798954117666615,-0.13827796154480831,0.6409087934305884,0.7170424490159388,0.04925613582932131,-0.13101770077431318,0.08069826783516665,0.7741172142433231,-0.13827796154480798,23.62078377846554,0.7500306958886649,-0.31571123917310306,-0.11697348862650314,-0.10789355293896108,0.06402545015558125,-0.04022897534913994,False,"H1,H2,OOS,CAGR",False
u56,V1u,g200-rw,T1_gate,gate,25.0,0.029236516755337227,0.33280815223151716,-0.15629933763153747,0.2848945732875525,0.37545723513267054,0.015154355024209254,-0.15629933763153747,0.04100477946672165,0.4264805827911139,-0.14177187688535975,23.62078377846554,0.7500306958886649,-0.6717254593161389,-0.45855870250977143,-0.4555301843911703,0.0460040740688521,-0.07735979815062899,False,"H1,H2,OOS,CAGR",False
u56,V1u,band3-dg,T1_gate,gate,10.0,0.062122395259848195,0.656496494714766,-0.14551358300164574,0.6612687898419901,0.6556900199754405,0.05019385916852559,-0.13085395776429964,0.07206835543124734,0.7193257647884539,-0.1455135830016454,22.787689388814783,0.7328635251331524,-0.2953512427617013,-0.17832591766700145,-0.16268500239383032,0.05678982869874383,-0.04447391964611802,False,"H1,H2,OOS,CAGR",False
u56,V1u,band3-dg,T1_gate,gate,25.0,0.02642497485632278,0.3120935543557641,-0.17975876163256654,0.30692565631851915,0.3181064580283119,0.01699792817858925,-0.1503504716556583,0.03427039091076023,0.37499504495159813,-0.17975876163256566,22.787689388814783,0.7328635251331524,-0.6496943762851723,-0.5159094796141301,-0.5070157222306861,0.022544650067823024,-0.08017134004964344,False,"H1,H2,OOS,CAGR",False
u56,V1u,band3-rw,T1_gate,gate,10.0,0.06553776027593372,0.676568440572967,-0.1362139229241568,0.6330690816917914,0.7177018083718305,0.04754023812741992,-0.1304379725668554,0.08062280320732595,0.774887069713669,-0.13621392292415668,22.955990574429613,0.7498925109129211,-0.3235509509119,-0.11631412927061147,-0.10712369746861516,0.06608948877623277,-0.041058554630032496,False,"H1,H2,OOS,CAGR",False
u56,V1u,band3-rw,T1_gate,gate,25.0,0.029464852333476843,0.3367902483899083,-0.14956446140605062,0.27911465615254544,0.3874449603884941,0.014249092014985587,-0.14956446140605062,0.04219337560867964,0.4378039357886696,-0.1410745957419568,22.955990574429613,0.7498925109129211,-0.6775053764511461,-0.4465709772539479,-0.4442068313936146,0.05273895029433895,-0.07713146257248937,False,"H1,H2,OOS,CAGR",False
u56,V1u,abs12-dg,T1_gate,gate,10.0,0.0615358545387823,0.6568909235648656,-0.13621392292415646,0.6309788714023126,0.6826383904553907,0.04614460864521974,-0.13412650837374251,0.07440782599996476,0.7450062488279505,-0.1362139229241568,22.303267396158162,0.7109711839242498,-0.32564116120137887,-0.15137754718705132,-0.1370045183543337,0.06608948877623311,-0.04506046036718392,False,"H1,H2,OOS,CAGR",False
u56,V1u,abs12-dg,T1_gate,gate,25.0,0.026606014311714388,0.3162296642306198,-0.16288657057652012,0.2824871932607153,0.34678646650618916,0.014185958784998398,-0.15313311581338584,0.03697009543115359,0.4021914824024414,-0.16288657057651956,22.303267396158162,0.7109711839242498,-0.6741328393429762,-0.4872294711362528,-0.4798192847798428,0.03941684112386945,-0.07999030059425183,False,"H1,H2,OOS,CAGR",False
u56,V1u,abs12-rw,T1_gate,gate,10.0,0.06416194783581197,0.6610589089882151,-0.14598353397334585,0.6312021701178266,0.690230252516765,0.04822869858921708,-0.14598353397334585,0.07749304992217221,0.7494214357057343,-0.14559327024567947,23.00066333923166,0.7498962551217799,-0.3254178624858648,-0.14378568512567702,-0.13258933147654994,0.05631987772704372,-0.042434367070154244,False,"H1,H2,OOS,CAGR",False
u56,V1u,abs12-rw,T1_gate,gate,25.0,0.028065919354677726,0.32229712590543447,-0.1685027658588738,0.28617258994430694,0.35490985341979164,0.015286322859140888,-0.16553963872050514,0.03873330018332122,0.40756707615176524,-0.1685027658588728,23.00066333923166,0.7498962551217799,-0.6704474426593845,-0.47910608422265033,-0.474443691030519,0.033800645841515764,-0.07853039555128849,False,"H1,H2,OOS,CAGR",False
u56,V1u,vol60-dg,T1_gate,gate,10.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,23.235629037526,0.749893462556593,-0.2747390501760568,-0.1841844957491524,-0.1684272100931723,0.045582489461306386,-0.04362254240721797,False,"H1,H2,OOS,CAGR",False
u56,V1u,vol60-dg,T1_gate,gate,25.0,0.026556024035808035,0.3126738813902359,-0.19948029385501065,0.32764985175717887,0.3014333817637421,0.019190398794172614,-0.15024600372225128,0.032674555494910607,0.3592038657013107,-0.19948029385500987,23.235629037526,0.749893462556593,-0.6289701808465126,-0.5325825558786998,-0.5228069014809735,0.0028231178453789196,-0.08004029087015818,False,"H1,H2,OOS,CAGR",False
u56,V1u,vol60-rw,T1_gate,gate,10.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,23.235629037526,0.749893462556593,-0.2747390501760568,-0.1841844957491524,-0.1684272100931723,0.045582489461306386,-0.04362254240721797,False,"H1,H2,OOS,CAGR",False
