key,membership,decile,n_names,size,arm,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dCAGR_vs_EWall,dSharpe_vs_EWall,dCAGR0_vs_EWall,dSharpeIS_vs_EWall,dSharpeOOS_vs_EWall,keep4a,f4b,keep4b
capQ26,STATIC,1,43.0,145.524M capQ26,EWall,0.0963705968911237,0.6217691327119362,-0.4530234486490283,0.9073790029792566,0.4421921202445011,0.9129849939510608,0.13019511712589682,-0.2709367209944532,0.07598822510103731,0.4868868995094687,-0.4530234486490292,0.0,0.0,0.0,0.0,0.0,False,"H2,OOS,DD,CAGR",False
capQ26,STATIC,1,43.0,145.524M capQ26,MA-RS,0.03690581107707169,0.28707617511504374,-0.49991244159988246,0.06984775356195502,0.44946773749119506,-0.12259406958372566,-0.03244659235525327,-0.49991244159988246,0.0821987264614008,0.49247856188303807,-0.4176275399335193,-0.05946478581405201,-0.3346929575968925,-0.048796096550483004,-1.0355790635347866,0.005591662373569395,False,"H1,H2,OOS,DD,CAGR",False
capQ26,STATIC,1,43.0,145.524M capQ26,MA-DG,0.02359218850552347,0.3372650099560934,-0.20076576135829738,0.1645731371938549,0.5018277760179415,0.02805258490687548,-0.0008736682279469887,-0.20076576135829738,0.03900060242628611,0.5290824728350086,-0.14885932763492415,-0.07277840838560024,-0.28450412275584286,-0.07112479241952796,-0.8849324090441854,0.04219557332553997,False,"H1,H2,OOS,CAGR",False
capQ26,STATIC,2,43.0,265.761M capQ26,EWall,0.09817079384804117,0.6241254664117598,-0.4432404685205428,0.9268441382661234,0.4388229493188373,1.029354656087712,0.1491056228048817,-0.25173590140770785,0.06784774271277705,0.4402661432655065,-0.44324046852054166,0.0,0.0,0.0,0.0,0.0,False,"H2,OOS,DD,CAGR",False
capQ26,STATIC,2,43.0,265.761M capQ26,MA-RS,0.09801943889106068,0.5932711170922144,-0.44289392771787905,0.7230021569410761,0.5291737948909584,0.5253805102093665,0.0699910727184816,-0.2816795213612865,0.11569525097004352,0.6330458342212385,-0.4428939277178796,-0.0001513549569804873,-0.03085434931954545,0.010178785567580118,-0.5039741458783455,0.192779690955732,False,"H1,H2,OOS,DD,CAGR",False
capQ26,STATIC,2,43.0,265.761M capQ26,MA-DG,0.04573973093012662,0.5867343745008088,-0.17070094223685672,0.7947673993526793,0.4101086229282631,0.7176403257987526,0.055352695212935954,-0.141061551888073,0.03984656631192629,0.5099034690183687,-0.17070094223685572,-0.05243106291791455,-0.037391091910951024,-0.0506740710908431,-0.31171433028895945,0.06963732575286219,False,"H1,H2,OOS,CAGR",False
capQ26,STATIC,3,43.0,365.046M capQ26,EWall,0.07964840963801989,0.5147863522078159,-0.40665782364060954,0.3583915533867738,0.6377178820461115,0.4293773373652617,0.055387639142890466,-0.2999976533149612,0.09490959611957361,0.5610397605749721,-0.40665782364060876,0.0,0.0,0.0,0.0,0.0,False,"H1,H2,OOS,DD,CAGR",False
capQ26,STATIC,3,43.0,365.046M capQ26,MA-RS,0.07045810092704574,0.45939425728504424,-0.5467426253500245,0.610001355808799,0.3713699447946555,0.653163505351633,0.09183003301848736,-0.24426242285785416,0.05746831669533181,0.3763545348391507,-0.5467426253500252,-0.009190308710974149,-0.05539209492277164,0.0005138089900702525,0.22378616798637135,-0.18468522573582136,False,"H1,H2,OOS,DD,CAGR",False
capQ26,STATIC,3,43.0,365.046M capQ26,MA-DG,0.045600256212652956,0.5754305212800803,-0.16662575804747348,0.5963873126492479,0.5654914947853787,0.6631080827917941,0.04864252105922762,-0.10567488415948656,0.043725767810645744,0.5306674369404091,-0.1666257580474727,-0.034048153425366934,0.06064416907226444,-0.03242703354059295,0.23373074542653244,-0.030372323634562992,False,"H1,H2,OOS,CAGR",False
capQ26,STATIC,4,43.0,522.182M capQ26,EWall,0.10386296200097656,0.657939749699194,-0.48967405260095664,0.7023060208045966,0.641271390885867,0.6917035690735633,0.0981131893602809,-0.23132086116920403,0.10742904239104378,0.6448922952942807,-0.4896740526009571,0.0,0.0,0.0,0.0,0.0,False,"H1,H2,OOS,DD",False
