pool,cost_bps,pick_rank,pick_k,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SEL_OOS,ak_OOS_Sharpe,ak_SEL_OOS,rsp_OOS_Sharpe,spy_OOS_Sharpe,live_OOS_Sharpe,spy_OOS_CAGR,live_OOS_CAGR,keep4a,keep4b
POOL100,10.0,MOM12_1,10.0,1.3065179540613325,0.24151344403636,1.089577814310882,-0.2815537147580087,0.4074027548532262,1.3208953629853706,0.6387203035277147,0.6821750594576559,0.8695727915833684,1.0982104074439103,0.15173364285668045,0.07821917697113556,False,False
POOL20,10.0,MOM12_1,10.0,1.4058822133581697,0.23904405123952932,1.1982718597812603,-0.24423943698449213,0.5160968003236044,1.3208953629853706,0.6387203035277147,0.6821750594576559,0.8695727915833684,1.0982104074439103,0.15173364285668045,0.07821917697113556,False,False
POOL100,25.0,MOM12_1,10.0,1.2061209088042195,0.22060693754494265,1.0127240790625542,-0.28218532943781627,0.33054901960489835,1.3110866904204057,0.6289116309627498,0.6821750594576559,0.8695727915833684,1.0536747439362562,0.15173364285668045,0.07482411621124063,False,False
POOL20,25.0,MOM12_1,10.0,1.3469197178704309,0.22726592536362178,1.149148433593477,-0.2449746568767861,0.4669733741358211,1.3110866904204057,0.6289116309627498,0.6821750594576559,0.8695727915833684,1.0536747439362562,0.15173364285668045,0.07482411621124063,False,False
POOL100,50.0,MOM12_1,10.0,1.0382308790424095,0.18652151095885627,0.8843658472232463,-0.2832371754158406,0.2021907877655904,1.294733546630603,0.612558487172947,0.6821750594576559,0.8695727915833684,0.9793500593085372,0.15173364285668045,0.06918875593302376,False,False
POOL20,50.0,MOM12_1,10.0,1.248387984823679,0.2078762173991402,1.0671305064370704,-0.2461988839129884,0.38495544697941453,1.294733546630603,0.612558487172947,0.6821750594576559,0.8695727915833684,0.9793500593085372,0.15173364285668045,0.06918875593302376,False,False
