parent,panel,book,conv,cost,f_star,sleeve_star,IS_Sharpe,OOS_SLEEVE_CAGR,OOS_SLEEVE_Sharpe,OOS_SLEEVE_MaxDD,OOS_BASE_CAGR,OOS_BASE_Sharpe,OOS_BASE_MaxDD,OOS_CASHF_CAGR,OOS_CASHF_Sharpe,OOS_CASHF_MaxDD,OOS_CASHGM_CAGR,OOS_CASHGM_Sharpe,OOS_CASHGM_MaxDD,OOS_V1_CAGR,OOS_V1_Sharpe,OOS_V1_MaxDD,OOS_SPY_CAGR,OOS_SPY_Sharpe,OOS_SPY_MaxDD
A/idea190,broad,R10,g0.75,10.0,0.5,S3,1.3352626505988037,0.10394051511739533,0.9288613353239986,-0.1379575203791925,0.1628288660061299,0.8534425957437468,-0.26014890056084927,0.08279938749577354,0.8446815939388795,-0.13690095640770994,0.16344003598318868,0.8535090075832942,-0.2610626282627302,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
A/idea190,broad,R10,g0.75,25.0,0.5,S3,1.123585273717975,0.08418135861194265,0.7696343745256158,-0.13912400149970439,0.13518549597567442,0.7334538148772907,-0.2611332714434832,0.06975258425175634,0.7237058221878492,-0.1374773448359966,0.13567607845703034,0.7335251826826177,-0.26204972414857675,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.1545044425578177,0.8820239235972316,-0.3371595330739301
A/idea190,broad,R20,g0.75,10.0,0.5,S3,1.229260992334659,0.095696604620775,1.023753426332772,-0.1307771720535421,0.14862653950160798,0.930124081948871,-0.2596966291762921,0.07484914608427151,0.9258844904410444,-0.13665377108268517,0.14914934858651185,0.9301522737356599,-0.2605326395226175,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
A/idea190,broad,R20,g0.75,25.0,0.5,S3,1.0186235932992473,0.07848621966350211,0.8542248171120582,-0.13209529111332152,0.12571000292535062,0.8066189970303554,-0.2614961028655426,0.06399743367345367,0.8012958291229666,-0.13769741249366685,0.1261415694591681,0.806652382425981,-0.26233679530427845,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.1545044425578177,0.8820239235972316,-0.3371595330739301
A/idea190,broad,R40,g0.75,10.0,0.5,S3,1.2656637649436857,0.09298856742133044,1.1640848630321694,-0.12573524330297192,0.14401233846783157,1.0443279390195193,-0.25419640005871535,0.07192813548296972,1.043697412460708,-0.1336142767494628,0.1442346681931097,1.0443288501464916,-0.2545499634551054,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
A/idea190,broad,R40,g0.75,25.0,0.5,S3,1.0649006697083945,0.07924220769596557,1.0036147281249288,-0.1270867716099321,0.12756690468653265,0.9392666005858357,-0.25605586680023107,0.06412855764421455,0.9374614400314615,-0.1346919567097863,0.12776103558435858,0.9392699772663415,-0.2564115084203923,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.1545044425578177,0.8820239235972316,-0.3371595330739301
A/idea190,u56,R10,g0.75,10.0,0.5,S3,1.2469902695633799,0.1106289007468213,1.1137937478208915,-0.1269980652460252,0.1774159608732273,1.0442432489520044,-0.2409174494743057,0.08869627136081326,1.0410184726952876,-0.12618549851065275,0.1786484891129725,1.044283847044005,-0.24244192560612277,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
A/idea190,u56,R10,g0.75,25.0,0.5,S3,1.0448784701009728,0.09357217848373511,0.9567750200035924,-0.12822217695050042,0.15483044412488955,0.9305864184715728,-0.24207777084199966,0.07811784457469129,0.9263718467214604,-0.1268541207835472,0.15588433705721738,0.9306348932138319,-0.2436083996572055,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284
A/idea190,u56,R20,g0.75,10.0,0.5,S3,1.3299046528345497,0.10312782582771884,1.2411311241726728,-0.12245114090648035,0.16638958865609754,1.1676752607259366,-0.22210408719864594,0.08248726512682203,1.16642233114057,-0.11584555314226741,0.16714217848419288,1.1676834180893927,-0.22301064266671633,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
A/idea190,u56,R20,g0.75,25.0,0.5,S3,1.1344001240550547,0.08988091438644785,1.0931997743121236,-0.12369268846002524,0.15087237124064035,1.0721876011978528,-0.22340270136729112,0.07518992190062268,1.0698847732727683,-0.11658658822817614,0.15154689757496298,1.0722013695441681,-0.22431359537979312,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284
