panel,book,gross,band,cost,X0_dS_ctrl,X0_dC_ctrl,X_TWIN,X_GROSSC,X_PLAC,X_EWALL,X_TO,X_DRAG,dS_twin_c,T_OOS,T_OOS_dctrl,pass4b,pass4a,mean_gross,OOS_CAGR,OOS_MaxDD,X_CSTAR_L1,X_CSTAR_L2,X_CSTAR_L4,X_CSTAR_L6
u56,TOP20,0.5,0.01,25.0,-0.09173036630890186,-0.012369392408828395,-0.09159431777722926,-0.008423021663255703,0.293519941833964,-0.10807563040366708,6.027198813990342,0.015067997034975855,-0.09159431777722926,1.0890553419459024,0.011317818656976009,False,False,0.4748367484800722,0.09584298074639297,-0.13257980678483117,,-205.72381828683805,-205.74171417485914,-205.72755209108212
u56,TOP20,0.5,0.01,50.0,-0.10178641013167833,-0.01199641390151407,-0.10152844456232524,-0.00885003441496468,0.39424386917385745,-0.2952538338224032,6.027198813990342,0.03013599406995171,-0.10152844456232524,0.9261241185624046,0.006509016570931059,False,False,0.4748367484800722,0.0803441856727023,-0.134342047554597,,-205.72381828683805,-205.74171417485914,-205.72755209108212
u56,TOP20,0.5,0.02,0.0,-0.0748324153264055,-0.012261555374114552,-0.07481724228976105,-0.007439920960172541,0.19390710821263868,0.08526911471511456,5.958426207215408,0.0,-0.07481724228976105,1.2545250729931692,0.0191477926275192,False,False,0.474583427156046,0.11200268124721191,-0.13081498153488647,,-243.45869651536705,-243.3183247819276,-243.30038001086749
u56,TOP20,0.5,0.02,5.0,-0.07638435471012706,-0.01214867818740939,-0.07634480837925395,-0.007495258498055657,0.21290990774140206,0.04850328348984734,5.958426207215408,0.0029792131036077037,-0.07634480837925395,1.2223413530974452,0.01844222872138679,False,False,0.474583427156046,0.10886124426045463,-0.1311681534575171,,-243.45869651536705,-243.3183247819276,-243.30038001086749
u56,TOP20,0.5,0.02,10.0,-0.07793984318926084,-0.012036360234799925,-0.07787586432195148,-0.007550220557379417,0.2319503745797321,0.011692612894402377,5.958426207215408,0.005958426207215407,-0.07787586432195148,1.1901279216788856,0.0177337070120418,False,False,0.474583427156046,0.10572846770177668,-0.1315212219247861,,-243.45869651536705,-243.3183247819276,-243.30038001086749
u56,TOP20,0.5,0.02,15.0,-0.07949834440942105,-0.011924599248199552,-0.0794098796774958,-0.007604808782122108,0.2510166009786199,-0.02515880912174362,5.958426207215408,0.008937639310823111,-0.0794098796774958,1.1578868066261638,0.01702240169305047,False,False,0.474583427156046,0.10260432828134958,-0.1318741869557345,,-243.45869651536705,-243.3183247819276,-243.30038001086749
u56,TOP20,0.5,0.02,25.0,-0.08262222719603529,-0.011702739141809415,-0.08248465455440046,-0.0077128702734419186,0.2891785723379501,-0.09896749129080051,5.958426207215408,0.01489606551803852,-0.08248465455440046,1.093329665243444,0.015592141954517746,False,False,0.474583427156046,0.09638186800113324,-0.13257980678483094,,-243.45869651536705,-243.3183247819276,-243.30038001086749
u56,TOP20,0.5,0.02,50.0,-0.09044672685021204,-0.011157678593054277,-0.09018586993811306,-0.007976595811654441,0.38419985606275375,-0.28391415054093694,5.958426207215408,0.02979213103607704,-0.09018586993811306,0.9315952459252062,0.01198014393373259,False,False,0.474583427156046,0.08097524864930494,-0.1343420475545969,,-243.45869651536705,-243.3183247819276,-243.30038001086749
u56,TOP20,0.5,0.04,0.0,-0.06522084173715559,-0.011916766757313235,-0.06520305259333004,-0.006272158215533619,0.21636789868814965,0.09488068830436447,5.648057713372318,0.0,-0.06520305259333004,1.2449836429249919,0.009606362559341886,False,False,0.47061472641297014,0.11136695715964917,-0.13208663141616894,,inf,inf,inf
u56,TOP20,0.5,0.04,5.0,-0.06481933757438885,-0.011636268638854252,-0.0647729316535679,-0.006188488112029544,0.23501767838280208,0.06006830062558555,5.648057713372318,0.002824028856686159,-0.0647729316535679,1.2139997130083187,0.010100588632260266,False,False,0.47061472641297014,0.10833637609595437,-0.1324397479848155,,inf,inf,inf
u56,TOP20,0.5,0.04,10.0,-0.06441962569287263,-0.011357283356955294,-0.06434453337543,-0.0061052413584228304,0.2536992144562875,0.025212830390790586,5.648057713372318,0.005648057713372318,-0.06434453337543,1.1829878806912177,0.010593666024373949,False,False,0.47061472641297014,0.10531385593420306,-0.13279276077231217,,inf,inf,inf
u56,TOP20,0.5,0.04,15.0,-0.06402166375780705,-0.01107980468306824,-0.0639178223672725,-0.006022416268263164,0.2724011435069519,-0.009682128470129614,5.648057713372318,0.008472086570058476,-0.0639178223672725,1.1519499949990966,0.011085590065983197,False,False,0.47061472641297014,0.10229937576943371,-0.1331456697978518,,inf,inf,inf
u56,TOP20,0.5,0.04,25.0,-0.06323081267807051,-0.010529342357463056,-0.06306931305846031,-0.005858024362153991,0.3098206374482594,-0.07957607677283574,5.648057713372318,0.014120144283430796,-0.06306931305846031,1.0898034846225142,0.012065961333587838,False,False,0.47061472641297014,0.09629445207504239,-0.1338511766398196,,inf,inf,inf
u56,TOP20,0.5,0.04,50.0,-0.06128106117550125,-0.00917912049447267,-0.06097481076784084,-0.005454306794079322,0.4029311076496141,-0.25474848486622614,5.648057713372318,0.02824028856686159,-0.06097481076784084,0.9341115533679254,0.014496451376451835,False,False,0.47061472641297014,0.08142138957764788,-0.13561312925362734,,inf,inf,inf
u56,TOP20,0.5,0.06,0.0,-0.06306639492140098,-0.011349561963771126,-0.06304664186058773,-0.005088730544763775,0.2641704690333,0.09703513512011908,5.434455370344061,0.0,-0.06304664186058773,1.2371865081783369,0.0018092278126868866,False,False,0.4676424228777303,0.11055738800374115,-0.1351992774749865,,inf,inf,inf
u56,TOP20,0.5,0.06,5.0,-0.06107706361560772,-0.010954749490005078,-0.061025491036839075,-0.004912151562987965,0.2831190398699459,0.06381057458436667,5.434455370344061,0.0027172276851720307,-0.061025491036839075,1.2070973829727496,0.003198258596691206,False,False,0.4676424228777303,0.10761596876223911,-0.13555107763416674,,inf,inf,inf
u56,TOP20,0.5,0.06,10.0,-0.05908496062459978,-0.010562075172940277,-0.059001491037320664,-0.004736506272029262,0.30210469521531413,0.030547495459063434,5.434455370344061,0.005434455370344061,-0.059001491037320664,1.1769806878305367,0.004586473163692872,False,False,0.4676424228777303,0.10468214563981082,-0.13590277441248744,,inf,inf,inf
u56,TOP20,0.5,0.06,15.0,-0.05709038514297027,-0.01017153029476936,-0.05697494877683007,-0.004561790960876166,0.32111585828193967,-0.002750849855292836,5.434455370344061,0.008151683055516092,-0.05697494877683007,1.146838147127426,0.005973742194312681,False,False,0.4676424228777303,0.10175589951769037,-0.1362543678290653,,inf,inf,inf
u56,TOP20,0.5,0.06,25.0,-0.05309501771874081,-0.009396794139036935,-0.05291546955823612,-0.004215135498252698,0.3591682789826598,-0.06944028181350603,5.434455370344061,0.013586138425860154,-0.05291546955823612,1.0864824511660287,0.008744927877102349,False,False,0.4676424228777303,0.09592606203358334,-0.13695724465344794,,inf,inf,inf
u56,TOP20,0.5,0.06,50.0,-0.043084397379357764,-0.007496614636459675,-0.04274389540395207,-0.003364514184970524,0.453934488430985,-0.23655182107008266,5.434455370344061,0.027172276851720308,-0.04274389540395207,0.9352624637105977,0.015647361719124175,False,False,0.4676424228777303,0.08148273651127691,-0.13871262922171734,,inf,inf,inf
u56,TOP20,0.5,0.08,0.0,-0.019672170849625248,-0.008164472677235857,-0.019651210698618637,-0.0015255606517530218,0.30795189697443737,0.1404293591918948,5.433586386305563,0.0,-0.019651210698618637,1.2411138558227066,0.005736575457056636,False,False,0.4658185093447422,0.11111623034252283,-0.13473523447111968,,inf,inf,inf
u56,TOP20,0.5,0.08,5.0,-0.01777454513762944,-0.007777737040610022,-0.01771979115776534,-0.0013701836408201995,0.32539179228024506,0.10711309306234496,5.433586386305563,0.0027167931931527814,-0.01771979115776534,1.2118577032017959,0.007958578825737472,False,False,0.4658185093447422,0.10824919324442739,-0.1350984462156195,,inf,inf,inf
u56,TOP20,0.5,0.08,10.0,-0.015875924170940525,-0.007393117691858908,-0.015787294016400777,-0.0012156482922656142,0.3428592356223924,0.07375653191272269,5.433586386305563,0.005433586386305563,-0.015787294016400777,1.1825743790196381,0.01018016435279434,False,False,0.4658185093447422,0.1053893660807883,-0.13546154821879208,,inf,inf,inf
u56,TOP20,0.5,0.08,15.0,-0.013976621035190373,-0.007010605976099038,-0.01385404055971673,-0.0010619512401444098,0.3603434656472273,0.04036291425248706,5.433586386305563,0.008150379579458343,-0.01385404055971673,1.1532655009081283,0.01240109597501493,False,False,0.4658185093447422,0.1025367311885137,-0.13582454050140547,,inf,inf,inf
u56,TOP20,0.5,0.08,25.0,-0.010177221802636138,-0.006251870978234875,-0.009986551250495967,-0.0007570586198577534,0.3953191711633499,-0.02652248589740136,5.433586386305563,0.013583965965763906,-0.009986551250495967,1.0945775773040227,0.016840054015096362,False,False,0.4658185093447422,0.0968529677762564,-0.1365501959880273,,inf,inf,inf
u56,TOP20,0.5,0.08,50.0,-0.0006887052164650243,-0.004391317135677308,-0.00032709251235196746,-9.263882336796314e-06,0.48229970640055736,-0.19415612890718992,5.433586386305563,0.027167931931527813,-0.00032709251235196746,0.9475246334387556,0.027909531447282032,False,False,0.4658185093447422,0.08276819566465066,-0.13836241604833455,,inf,inf,inf
u56,TOP20,0.75,0.0,0.0,-0.07158238856950683,-0.01926947039105631,-0.07156386608101872,-0.012120384265286832,0.17345539113603858,0.08717247414212559,9.103049969720725,0.0,-0.07156386608101872,1.2453902345954004,0.009515457823574103,True,False,0.7127448772798918,0.16744593338406855,-0.19120537837677742,,-130.99948075555136,-131.0297486148689,-131.01916404480662
u56,TOP20,0.75,0.0,5.0,-0.07432085555377199,-0.019182185185174783,-0.07428350837756925,-0.012299451402636663,0.194413184227197,0.04925037454363146,9.103049969720725,0.004551524984860363,-0.07428350837756925,1.2126818571109417,0.00808480475009632,True,False,0.7127448772798918,0.16243080026488488,-0.19167019578173572,,-130.99948075555136,-131.0297486148689,-131.01916404480662
u56,TOP20,0.75,0.0,10.0,-0.07706409518096913,-0.019095297960688207,-0.07700786746987243,-0.012476746891475932,0.21540834835048595,0.011282721270745366,9.103049969720725,0.009103049969720726,-0.07700786746987243,1.1799420082846617,0.006649027677660291,True,False,0.7127448772798918,0.15743669566207918,-0.19213482043650953,,-130.99948075555136,-131.0297486148689,-131.01916404480662
u56,TOP20,0.75,0.0,15.0,-0.07981120224731586,-0.01900880689573614,-0.07973604268182855,-0.012652282374840285,0.23642768246841894,-0.02672607576252739,9.103049969720725,0.013654574954581087,-0.07973604268182855,1.147172797570772,0.005208413032002479,True,False,0.7127448772798918,0.1524635335472353,-0.19259925239159392,,-130.99948075555136,-131.0297486148689,-131.01916404480662
u56,TOP20,0.75,0.0,25.0,-0.08531338294680602,-0.018837005998631806,-0.08520022396550164,-0.012998119573148559,0.27848595501148243,-0.102849395947745,9.103049969720725,0.022757624924301813,-0.08520022396550164,1.0815547599018274,0.002313825906864686,True,False,0.7127448772798918,0.14257969438264628,-0.19352753840464665,,-130.99948075555136,-131.0297486148689,-131.01916404480662
u56,TOP20,0.75,0.0,50.0,-0.09907273606621214,-0.01841431061243015,-0.09886400210090385,-0.013832715074624913,0.38313133038413394,-0.29356699210526005,9.103049969720725,0.045515249848603626,-0.09886400210090385,0.9171445672496461,-0.004986927807843933,False,False,0.7127448772798918,0.11823063376478826,-0.19584488472622852,,-130.99948075555136,-131.0297486148689,-131.01916404480662
u56,TOP20,0.75,0.01,0.0,-0.08191278158613624,-0.01969327934213405,-0.08189398840984285,-0.012441240891888805,0.190898127573216,0.07684208112549618,9.002797209928971,0.0,-0.08189398840984285,1.2518824480409088,0.016007671269082424,True,False,0.7122551227201078,0.16871645377232092,-0.1917580747132852,,-204.80254394255476,-204.81932592375483,-204.8053052002493
u56,TOP20,0.75,0.01,5.0,-0.08392253753925316,-0.019547372358621473,-0.08388463094037535,-0.012565503276706025,0.21106095101865763,0.03964869255815029,9.002797209928971,0.004501398604964486,-0.08388463094037535,1.2196553484676078,0.015058296106762459,True,False,0.7122551227201078,0.1637621413125323,-0.19225244865842728,,-204.80254394255476,-204.81932592375483,-204.8053052002493
u56,TOP20,0.75,0.01,10.0,-0.08593586054390423,-0.01940236823890351,-0.08587878380562852,-0.012688468493639249,0.23126194673921197,0.002410955907810264,9.002797209928971,0.009002797209928972,-0.08587878380562852,1.1873976282870642,0.01410464768006281,True,False,0.7122551227201078,0.15882832582840245,-0.19274660444929914,,-204.80254394255476,-204.81932592375483,-204.8053052002493
u56,TOP20,0.75,0.01,15.0,-0.08795210024624689,-0.01925826194563296,-0.08787580124947758,-0.012810145154553032,0.2514887418940992,-0.03486697376145842,9.002797209928971,0.013504195814893455,-0.08787580124947758,1.1551113159312338,0.013146931392464367,True,False,0.7122551227201078,0.15391492459110778,-0.19324054214644626,,-204.80254394255476,-204.81932592375483,-204.8053052002493
u56,TOP20,0.75,0.01,25.0,-0.0919907158921156,-0.018972722819569077,-0.0918758345548456,-0.013049667015635258,0.2919701124032855,-0.10952672889305459,9.002797209928971,0.02250699302482243,-0.0918758345548456,1.090461058264431,0.011220124269468279,True,False,0.7122551227201078,0.14414903556855574,-0.19422776350170945,,-204.80254394255476,-204.81932592375483,-204.8053052002493
u56,TOP20,0.75,0.01,50.0,-0.10209240653418972,-0.018274239351248944,-0.10188048388393489,-0.013626515573644582,0.3927583061930114,-0.2965866625732376,9.002797209928971,0.04501398604964486,-0.10188048388393489,0.9284780550724251,0.006346560014935054,False,False,0.7122551227201078,0.12008583368561387,-0.1966920044863768,,-204.80254394255476,-204.81932592375483,-204.8053052002493
u56,TOP20,0.75,0.02,0.0,-0.0750614137057064,-0.018927907648341735,-0.07504241044024318,-0.011595994195282122,0.19229843846506833,0.08369344900592601,8.898657280410884,0.0,-0.07504241044024318,1.2549873432456906,0.01911256647386428,True,False,0.7118751407340687,0.16941014661784948,-0.19175807471328532,,-242.64468700019626,-242.50425853272998,-242.48649182084662
u56,TOP20,0.75,0.02,5.0,-0.07661810849432693,-0.018726556102924174,-0.07657976767309638,-0.011667773104032886,0.2113142087141785,0.04695312160307652,8.898657280410884,0.004449328640205442,-0.07657976767309638,1.2229925301770603,0.018395477816214978,True,False,0.7118751407340687,0.16448530032917996,-0.19225244865842728,,-242.64468700019626,-242.50425853272998,-242.48649182084662
u56,TOP20,0.75,0.02,10.0,-0.07817835018355845,-0.01852660748873558,-0.07812061441481744,-0.011738731341424558,0.23036801331287582,0.01016846626815604,8.898657280410884,0.008898657280410885,-0.07812061441481744,1.1909684589243004,0.017675478317298987,True,False,0.7118751407340687,0.1595806931563235,-0.19274660444929936,,-242.64468700019626,-242.50425853272998,-242.48649182084662
u56,TOP20,0.75,0.02,15.0,-0.07974160469094849,-0.018328053536399436,-0.07966442123504036,-0.01180887443010925,0.2494480053081677,-0.026656478206160017,8.898657280410884,0.013347985920616328,-0.07966442123504036,1.1589171276048875,0.016952743066118048,True,False,0.7118751407340687,0.15469624396749482,-0.1932405421464466,,-242.64468700019626,-242.50425853272998,-242.48649182084662
u56,TOP20,0.75,0.02,25.0,-0.08287500353561694,-0.017935096760254288,-0.08275878523936897,-0.011946737097995097,0.2876390334611939,-0.10041101653655593,8.898657280410884,0.02224664320102721,-0.08275878523936897,1.0947407044634203,0.01549977046845763,True,False,0.7118751407340687,0.1449874965991096,-0.19422776350170945,,-242.64468700019626,-242.50425853272998,-242.48649182084662
u56,TOP20,0.75,0.02,50.0,-0.09072345891372091,-0.01697654098858936,-0.09050906105804979,-0.012277509355494098,0.3827446200851639,-0.2852177149527688,8.898657280410884,0.04449328640205442,-0.09050906105804979,0.9339633799190183,0.011831884861528308,False,False,0.7118751407340687,0.12106277441790936,-0.1966920044863767,,-242.64468700019626,-242.50425853272998,-242.48649182084662
u56,TOP20,0.75,0.04,0.0,-0.06545256808409361,-0.018372318671139087,-0.0654302651213905,-0.009789235944130503,0.21488047755711193,0.0933022946275388,8.432586344670202,0.0,-0.0654302651213905,1.245368178985533,0.009493402213706759,True,False,0.705922089619455,0.1683745351553556,-0.19352278632487518,,inf,inf,inf
u56,TOP20,0.75,0.04,5.0,-0.06505457728629405,-0.017909934018563778,-0.0650094031453543,-0.009646325423383617,0.23354456537750667,0.058516652811109404,8.432586344670202,0.0042162931723351005,-0.0650094031453543,1.2145762756263638,0.009979223265518478,True,False,0.705922089619455,0.16362651738727885,-0.19401613795133998,,inf,inf,inf
u56,TOP20,0.75,0.04,10.0,-0.06465839864367284,-0.017451171443235047,-0.06459028533436073,-0.009504446009797052,0.25224078016290397,0.02368841780804165,8.432586344670202,0.008432586344670201,-0.06459028533436073,1.1837569214322528,0.010463940825251372,True,False,0.705922089619455,0.15889731936688434,-0.1945092716626281,,inf,inf,inf
u56,TOP20,0.75,0.04,15.0,-0.06426398761386176,-0.01699600891821995,-0.06417287265454585,-0.009363591684784067,0.27095781809073005,-0.011178861129073292,8.432586344670202,0.012648879517005303,-0.06417287265454585,1.1529119367026734,0.010947552163903973,True,False,0.705922089619455,0.15418686836559115,-0.1950021875193193,,inf,inf,inf
u56,TOP20,0.75,0.04,25.0,-0.06348028254745275,-0.016096396500798527,-0.06334299904859231,-0.009084934382588283,0.3084090573138424,-0.08101629554839174,8.432586344670202,0.021081465861675506,-0.06334299904859231,1.0911523810710035,0.01191144707604086,True,False,0.705922089619455,0.14482191787449938,-0.19598736591119215,,inf,inf,inf
u56,TOP20,0.75,0.04,50.0,-0.061548552287682856,-0.013908847022469084,-0.06129514534050429,-0.008405814867579187,0.4016105025481708,-0.25604280832673076,8.432586344670202,0.04216293172335101,-0.06129514534050429,0.9364331978530942,0.014301702795604165,False,False,0.705922089619455,0.12173257595775278,-0.19844650367453232,,inf,inf,inf
u56,TOP20,0.75,0.06,0.0,-0.06303341456244027,-0.01746990502073187,-0.06300863011470392,-0.00795003041458231,0.2629757172969479,0.09572144814919215,8.110656916240625,0.0,-0.06300863011470392,1.2374620286463676,0.001587251874541229,True,False,0.7014636343165952,0.16708502252628787,-0.19792632272586075,,inf,inf,inf
u56,TOP20,0.75,0.06,5.0,-0.0610411426662445,-0.01682966655440099,-0.06099078234651145,-0.007663913163388214,0.28194681926971665,0.06253008743115895,8.110656916240625,0.004055328458120313,-0.06099078234651145,1.207568949518473,0.0029718971576275788,True,False,0.7014636343165952,0.16247982557011986,-0.198416871249517,,inf,inf,inf
u56,TOP20,0.75,0.06,10.0,-0.05904614343665626,-0.01619450632841013,-0.05897013116258143,-0.007380010428535089,0.3009553168276047,0.029300673015058232,8.110656916240625,0.008110656916240626,-0.05897013116258143,1.1776487464868737,0.004355765879872298,True,False,0.7014636343165952,0.1578923458381596,-0.1989072031389536,,inf,inf,inf
u56,TOP20,0.75,0.06,15.0,-0.05704871301736936,-0.015564393660774778,-0.05694697887104305,-0.007098309170175066,0.31998969030362956,-0.003963586532580887,8.110656916240625,0.012165985374360937,-0.05694697887104305,1.14770311526236,0.005738730723590546,True,False,0.7014636343165952,0.15332251690121135,-0.19939731845438302,,inf,inf,inf
u56,TOP20,0.75,0.06,25.0,-0.0530477472783879,-0.014319189084188277,-0.052894384483307855,-0.006541459259349125,0.35808986422522604,-0.07058376027932689,8.110656916240625,0.020276642290601565,-0.052894384483307855,1.087742374932139,0.008501440937176419,True,False,0.7014636343165952,0.14423554690783957,-0.20037689960404026,,inf,inf,inf
u56,TOP20,0.75,0.06,50.0,-0.04302363581641788,-0.011292393255056155,-0.042740415762736905,-0.005186960393356754,0.45298583618428195,-0.2375178918554658,8.110656916240625,0.04055328458120313,-0.042740415762736905,0.9375150470913433,0.01538355203385322,False,False,0.7014636343165952,0.1218224072856231,-0.20282206664656022,,inf,inf,inf
u56,TOP20,0.75,0.08,0.0,-0.01961776238768209,-0.012467428412645587,-0.019591450874766325,-0.00237281232117037,0.306611363925384,0.13913710032395032,8.1089823807035,0.0,-0.019591450874766325,1.241532281292512,0.005657504520685697,True,False,0.6987277640171131,0.16797611649962985,-0.19726982975475493,,inf,inf,inf
u56,TOP20,0.75,0.08,5.0,-0.01771402225243568,-0.011846258110390862,-0.017660435078602932,-0.0021269962578582824,0.3240751416834582,0.10585720784496777,8.1089823807035,0.00405449119035175,-0.017660435078602932,1.2124744685503037,0.007877416189458364,True,False,0.6987277640171131,0.16348745029625733,-0.19777669949977172,,inf,inf,inf
u56,TOP20,0.75,0.08,10.0,-0.01580932180509098,-0.011230090665398373,-0.015728377949363104,-0.0018831529775633626,0.3415667760357176,0.07253749464662351,8.1089823807035,0.0081089823807035,-0.015728377949363104,1.1833899325047925,0.01009695189779114,True,False,0.6987277640171131,0.15901559564574153,-0.19828333916514884,,inf,inf,inf
u56,TOP20,0.75,0.08,15.0,-0.013903972815666021,-0.010618895704857412,-0.01379559783290163,-0.0016412707411073146,0.35907555892697907,0.03918115366912245,8.1089823807035,0.012163473571055251,-0.01379559783290163,1.1542802624403337,0.012315877901564187,True,False,0.6987277640171131,0.15456049121161386,-0.19878974881629108,,inf,inf,inf
u56,TOP20,0.75,0.08,25.0,-0.010092577387386115,-0.009411302550939471,-0.009929143322634504,-0.00116334274641261,0.39410166821211146,-0.027628590388325103,8.1089823807035,0.02027245595175875,-0.009929143322634504,1.0959919005114036,0.016750966516440924,True,False,0.6987277640171131,0.14570028873539353,-0.19980187833744434,,inf,inf,inf
u56,TOP20,0.75,0.08,50.0,-0.0005745631154382425,-0.0064772428780910385,-0.00027264569439311437,-2.0309063009094075e-06,0.48121821416829286,-0.19506881915448615,8.1089823807035,0.0405449119035175,-0.00027264569439311437,0.9499431983538523,0.02781170329636229,False,False,0.6987277640171131,0.12383865953770079,-0.2023281814678869,,inf,inf,inf
u56,TOP20,1.0,0.0,0.0,-0.07193135980327403,-0.026398364378596106,-0.07191147776929996,-0.016759233472996682,0.17180346828349857,0.08545490966726699,12.132847451316504,0.0,-0.07191147776929996,1.2456959079481138,0.009371536451068918,False,False,0.9503265030398562,0.224781658752357,-0.24914255662782636,,-130.02777313428936,-130.05412452676606,-130.04353877721766
u56,TOP20,1.0,0.0,5.0,-0.07467999428625771,-0.02624155201399736,-0.07466459781722845,-0.016989704932086624,0.1926826075167435,0.04751331148388793,12.132847451316504,0.006066423725658253,-0.07466459781722845,1.213044880535835,0.007935161664004653,False,False,0.9503265030398562,0.2177796391398401,-0.24972712117600815,,-130.02777313428936,-130.05412452676606,-130.04353877721766
u56,TOP20,1.0,0.0,10.0,-0.07743345445651917,-0.026085671772257513,-0.07742253980438485,-0.01721697226237695,0.2135991802656162,0.009526296479421825,12.132847451316504,0.012132847451316505,-0.07742253980438485,1.1803625428675188,0.006493654554132533,False,False,0.9503265030398562,0.2108166916709464,-0.2503113578046342,,-130.02777313428936,-130.05412452676606,-130.04353877721766
u56,TOP20,1.0,0.0,15.0,-0.08019082999987748,-0.02593071811295644,-0.08018439215521744,-0.017441063901343812,0.23454005660013166,-0.028501729222655037,12.132847451316504,0.018199271176974757,-0.08018439215521744,1.1476509961789059,0.0050473026694810574,False,False,0.9503265030398562,0.2038926036210429,-0.2508952666297902,,-130.02777313428936,-130.05412452676606,-130.04353877721766
u56,TOP20,1.0,0.0,25.0,-0.08571367092960314,-0.025623568544037578,-0.0857161666404842,-0.017879832794654993,0.2764420984148256,-0.10466312313062254,12.132847451316504,0.03033211862829126,-0.0857161666404842,1.0821487119711237,0.002141223927730085,False,False,0.9503265030398562,0.19016016052140827,-0.25206210133393603,,-130.02777313428936,-130.05412452676606,-130.04353877721766
u56,TOP20,1.0,0.0,50.0,-0.09952515335658452,-0.024871528260432374,-0.09954980774689892,-0.018923130521296683,0.3807041638744881,-0.29547385561827766,12.132847451316504,0.06066423725658252,-0.09954980774689892,0.9180299915112542,-0.005188307240477141,False,False,0.9503265030398562,0.15649441786587692,-0.2549734596558706,,-130.02777313428936,-130.05412452676606,-130.04353877721766
