universe,book,conv,sleeve,group,bps,Sharpe,OOS_Sharpe,CAGR,p4b,p4a
u56,top20,natural,TLTonly,B,0,1.0771156545456666,1.0423487711700783,0.07574074817781118,False,False
u56,top20,natural,TLTonly,B,5,1.027388850461068,0.9921877576137444,0.0719868638209209,False,False
u56,top20,natural,TLTonly,B,10,0.9775858479365348,0.9419586588683974,0.06824571517952216,False,False
u56,top20,natural,TLTonly,B,15,0.9277154960669559,0.8916705424583796,0.06451726026069715,False,False
u56,top20,natural,TLTonly,B,20,0.8777866849150276,0.8413325091342125,0.06080145720604446,False,False
u56,top20,natural,TLTonly,B,25,0.8278083375911925,0.7909536846395394,0.05709826429125697,False,False
u56,top20,natural,SLVonly,B2,0,0.7070550461074507,0.7349718171919145,0.09997127974029696,False,False
u56,top20,natural,SLVonly,B2,5,0.682525863216488,0.7108993273766661,0.09589553558611152,False,False
u56,top20,natural,SLVonly,B2,10,0.6579832676997497,0.6868130665622566,0.09183446927426298,False,False
u56,top20,natural,SLVonly,B2,15,0.6334283321741006,0.6627140261606993,0.08778802944672282,False,False
u56,top20,natural,SLVonly,B2,20,0.6088621312371753,0.6386031995790679,0.0837561649200016,False,False
u56,top20,natural,SLVonly,B2,25,0.5842857412324053,0.6144815820149858,0.07973882468457694,False,False
u56,top20,natural,SLV_UUP,B2,0,1.1992163877679767,1.2833071015330442,0.08181748034350922,False,False
u56,top20,natural,SLV_UUP,B2,5,1.1466150471550203,1.2331366587553194,0.07798247169868411,False,False
u56,top20,natural,SLV_UUP,B2,10,1.0939442413830391,1.1828984548322459,0.07416070782343787,False,False
u56,top20,natural,SLV_UUP,B2,15,1.0412135507373395,1.1326007033997345,0.07035214416826396,False,False
u56,top20,natural,SLV_UUP,B2,20,0.9884325846623377,1.082251644884478,0.06655673632953873,False,False
u56,top20,natural,SLV_UUP,B2,25,0.9356109730123857,1.0318595397579227,0.06277444004905752,False,False
u56,top20,natural,GDXonly,B2,0,0.6206485187446823,0.7023344212937337,0.08759878073462302,False,False
u56,top20,natural,GDXonly,B2,5,0.5969181331809832,0.6793704022819225,0.0836122592616555,False,False
u56,top20,natural,GDXonly,B2,10,0.5731782071845684,0.6563928108928659,0.07963994373835726,False,False
u56,top20,natural,GDXonly,B2,15,0.5494297023558462,0.6334025068324588,0.07568178496447842,False,False
u56,top20,natural,GDXonly,B2,20,0.5256735814398916,0.6104003517462572,0.07173773390532512,False,False
u56,top20,natural,GDXonly,B2,25,0.501910808131319,0.5873872090584522,0.06780774169121773,False,False
u56,top20,natural,sub_SLV,C,0,1.2507214274192524,1.2857063788708005,0.07972615989216059,False,True
u56,top20,natural,sub_SLV,C,5,1.193955401589998,1.2316309708373823,0.07586753729724238,False,False
u56,top20,natural,sub_SLV,C,10,1.1370993922446169,1.1774758183996505,0.07202236848881838,False,False
u56,top20,natural,sub_SLV,C,15,1.0801646766066064,1.1232505664947368,0.06819060771675933,False,False
u56,top20,natural,sub_SLV,C,20,1.023162580831376,1.0689648976132546,0.06437220938260935,False,False
u56,top20,natural,sub_SLV,C,25,0.966104468743307,1.0146285231571264,0.0605671280390947,False,False
u56,top20,natural,sub_GDX,C,0,1.2024170575860782,1.2669614201508048,0.07684165022067058,False,False
u56,top20,natural,sub_GDX,C,5,1.1462239646902836,1.2141679269824919,0.07301438658735826,False,False
u56,top20,natural,sub_GDX,C,10,1.0899473187731754,1.161298259166328,0.0692003930703895,False,False
u56,top20,natural,sub_GDX,C,15,1.0335981104822147,1.1083614579233514,0.06539962479965356,False,False
u56,top20,natural,sub_GDX,C,20,0.9771873739160178,1.0553665993921046,0.061612037052942714,False,False
u56,top20,natural,sub_GDX,C,25,0.9207261758239152,1.0023227868498814,0.05783758525547267,False,False
u56,top20,natural,sub_DBC,C,0,1.2343798598667513,1.309957550164313,0.07665865972306585,False,False
u56,top20,natural,sub_DBC,C,5,1.1761245857221354,1.2556469295182842,0.07280595461831618,False,False
u56,top20,natural,sub_DBC,C,10,1.1177737035722983,1.2012542959353754,0.06896670133743021,False,False
u56,top20,natural,sub_DBC,C,15,1.0593393588573246,1.1467893676994954,0.06514085406973469,False,False
u56,top20,natural,sub_DBC,C,20,1.0008337528331641,1.0922619022431883,0.061328367156664676,False,False
u56,top20,natural,sub_DBC,C,25,0.9422691298367287,1.0376816874096384,0.05752919509127197,False,False
u56,top20,natural,sub_USO,C,0,1.199187848699176,1.2960487763268262,0.07436364658766714,False,False
u56,top20,natural,sub_USO,C,5,1.1410412771076512,1.2420419481530443,0.07052762667474677,False,False
u56,top20,natural,sub_USO,C,10,1.0828055522378224,1.1879560068344848,0.06670496955818539,False,False
u56,top20,natural,sub_USO,C,15,1.024492803708266,1.1338006356213899,0.06289562983933061,False,False
u56,top20,natural,sub_USO,C,20,0.9661152104145305,1.0795855542606705,0.059099562269898875,False,False
u56,top20,natural,sub_USO,C,25,0.907684987814591,1.0253205102765277,0.05531672175148472,False,False
u56,top20,natural,sub_XLE,C,0,1.2154913999021504,1.263654080046596,0.07813360992004226,False,False
u56,top20,natural,sub_XLE,C,5,1.159280988572027,1.210017883847434,0.07428010666420426,False,False
u56,top20,natural,sub_XLE,C,10,1.102985703094903,1.156306060398337,0.07044004348960708,False,False
u56,top20,natural,sub_XLE,C,15,1.0466164085505332,1.1025280039648504,0.06661337467121009,False,False
u56,top20,natural,sub_XLE,C,20,0.9901840146352701,1.0486931429393775,0.06280005463565552,False,False
u56,top20,natural,sub_XLE,C,25,0.9336994651072952,0.9948109315789605,0.05900003796078024,False,False
u56,top20,natural,sub_TIP,C,0,1.3278685199974816,1.3473672669582069,0.07840191070237279,False,True
u56,top20,natural,sub_TIP,C,5,1.2668092995768239,1.2901217192199186,0.0745800673301682,False,True
u56,top20,natural,sub_TIP,C,10,1.205655290912619,1.232793192076769,0.07077144221327702,False,False
u56,top20,natural,sub_TIP,C,15,1.144420352521062,1.1753933277256057,0.0669759907520533,False,False
u56,top20,natural,sub_TIP,C,20,1.0831183910368634,1.1179338044525158,0.06319366849360075,False,False
u56,top20,natural,sub_TIP,C,25,1.0217633454385542,1.060426324769215,0.0594244311313048,False,False
u56,top20,g1.00,S4,A,0,1.2725237451799025,1.3509657635753787,0.13156833580437888,True,False
u56,top20,g1.00,S4,A,5,1.210845888943891,1.2935729993147336,0.12452300480856882,True,False
u56,top20,g1.00,S4,A,10,1.149070517316317,1.2360932450412454,0.11752047563303591,True,False
u56,top20,g1.00,S4,A,15,1.0872120605905722,1.1785378796400983,0.11056049463923823,True,False
u56,top20,g1.00,S4,A,20,1.025285002794367,1.120918323355443,0.1036428096541866,False,False
u56,top20,g1.00,S4,A,25,0.9633038647447779,1.0632460264679768,0.0967671699621917,False,False
u56,top20,g1.00,noDBC,A,0,1.2942564867165958,1.3324676138598373,0.12942168670526577,True,False
u56,top20,g1.00,noDBC,A,5,1.2308287778107811,1.2737899352564377,0.1224314922014409,True,False
u56,top20,g1.00,noDBC,A,10,1.167288542068541,1.2150127994865232,0.11548347531494074,True,False
u56,top20,g1.00,noDBC,A,15,1.1036521442626546,1.1561487425807824,0.10857738802876904,True,False
u56,top20,g1.00,noDBC,A,20,1.0399360203143186,1.0972103565225728,0.10171298374670346,False,False
u56,top20,g1.00,noDBC,A,25,0.9761566560803101,1.038210275784096,0.0948900172853675,False,False
u56,top20,g1.00,noGLD,A,0,1.2124149898892806,1.2625524284393523,0.12389882369547478,True,False
u56,top20,g1.00,noGLD,A,5,1.1488011506033422,1.2040452669855852,0.1167214255985527,True,False
u56,top20,g1.00,noGLD,A,10,1.0850764123163605,1.1454501301119846,0.10958870780507368,True,False
u56,top20,g1.00,noGLD,A,15,1.0212573754791368,1.086779765851115,0.10250039928272803,False,False
u56,top20,g1.00,noGLD,A,20,0.9573607142804552,1.028046966209455,0.09545623060067054,False,False
u56,top20,g1.00,noGLD,A,25,0.8934031548734516,0.9692645532339699,0.08845593392030904,False,False
u56,top20,g1.00,GLDonly,B,0,1.1504282460572257,1.2885104667414877,0.159241187672714,False,False
u56,top20,g1.00,GLDonly,B,5,1.10590723182449,1.2477818517406092,0.15223645975115008,False,False
u56,top20,g1.00,GLDonly,B,10,1.0613347855628945,1.2069907553339483,0.14527260770867567,False,False
u56,top20,g1.00,GLDonly,B,15,1.016718981868492,1.1661436695567597,0.13834940117745864,False,False
u56,top20,g1.00,GLDonly,B,20,0.9720679077188813,1.1252471093448406,0.13146661104353674,False,False
u56,top20,g1.00,GLDonly,B,25,0.9273896551781038,1.084307607346015,0.12462400944022711,False,False
u56,top20,g1.00,GLD_UUP,B,0,1.2896986709357328,1.3665106034487553,0.13641909928002716,True,False
u56,top20,g1.00,GLD_UUP,B,5,1.2297984519914487,1.312690366402188,0.12940991552979053,True,False
u56,top20,g1.00,GLD_UUP,B,10,1.1697990670195273,1.2587833509928141,0.12244277851794472,True,False
u56,top20,g1.00,GLD_UUP,B,15,1.1097157756085985,1.2048002128510669,0.11551744299964839,True,False
u56,top20,g1.00,GLD_UUP,B,20,1.0495638897330397,1.1507516486990588,0.10863366512041384,True,False
u56,top20,g1.00,GLD_UUP,B,25,0.9893587542741602,1.0966483857613614,0.1017912024084473,False,False
u56,top20,g1.00,UUPonly,B,0,1.1535976141889004,1.202962396797764,0.12547836475446417,True,False
u56,top20,g1.00,UUPonly,B,5,1.0942458855468398,1.1526493566519913,0.11831906894879785,True,False
u56,top20,g1.00,UUPonly,B,10,1.0347847832799084,1.1022534847917023,0.11120381604725438,True,False
u56,top20,g1.00,UUPonly,B,15,0.9752326469615394,1.05178559403045,0.10413234406191996,False,False
u56,top20,g1.00,UUPonly,B,20,0.9156078861946394,1.001256539145427,0.09710439251149117,False,False
u56,top20,g1.00,UUPonly,B,25,0.8559289522027921,0.9506772052141277,0.09011970241290723,False,False
u56,top20,g1.00,TLTonly,B,0,1.004659019789056,0.9187984707884854,0.12031450956075962,False,False
u56,top20,g1.00,TLTonly,B,5,0.9503094705911488,0.8625037334283552,0.1129923602288081,False,False
u56,top20,g1.00,TLTonly,B,10,0.8958624139496528,0.8061296419672601,0.1057165369298203,False,False
u56,top20,g1.00,TLTonly,B,15,0.8413315042535897,0.749690917570055,0.09848675599156964,False,False
u56,top20,g1.00,TLTonly,B,20,0.7867304657510428,0.6932023276834711,0.09130273542264078,False,False
u56,top20,g1.00,TLTonly,B,25,0.7320730752851405,0.6366786667301242,0.08416419490279359,False,False
u56,top20,g1.00,SLVonly,B2,0,0.8367909271604308,0.8724132122733916,0.1616569562160013,False,False
u56,top20,g1.00,SLVonly,B2,5,0.8021556230986068,0.8377337701238136,0.15348297080023676,False,False
u56,top20,g1.00,SLVonly,B2,10,0.767500611020187,0.8030327194735116,0.1453645891179962,False,False
u56,top20,g1.00,SLVonly,B2,15,0.7328295568396911,0.7683137840930224,0.13730144551505763,False,False
u56,top20,g1.00,SLVonly,B2,20,0.6981461280824758,0.7335806900385868,0.12929317666152085,False,False
u56,top20,g1.00,SLVonly,B2,25,0.6634539919519646,0.6988371636596467,0.12133942153753052,False,False
u56,top20,g1.00,SLV_UUP,B2,0,1.1525092818621572,1.1809551698298737,0.13436967198269945,True,False
u56,top20,g1.00,SLV_UUP,B2,5,1.0959763004688559,1.1288790172897472,0.1270118986835731,True,False
u56,top20,g1.00,SLV_UUP,B2,10,1.03936430657906,1.076738514983286,0.11970050022559531,True,False
u56,top20,g1.00,SLV_UUP,B2,15,0.9826865933054404,1.0245437160111484,0.1124351926577083,False,False
u56,top20,g1.00,SLV_UUP,B2,20,0.9259564890659084,0.9723046962862747,0.10521569371733897,False,False
u56,top20,g1.00,SLV_UUP,B2,25,0.869187341941184,0.9200315448288618,0.09804172282066115,False,False
u56,top20,g1.00,GDXonly,B2,0,0.8431997563923341,0.9276732596224998,0.177603856117456,False,False
u56,top20,g1.00,GDXonly,B2,5,0.8123421030160396,0.8985475138721885,0.16950189139028327,False,False
u56,top20,g1.00,GDXonly,B2,10,0.7814617375017917,0.8693911295628287,0.1614538575873583,False,False
u56,top20,g1.00,GDXonly,B2,15,0.750561200258928,0.8402062869423131,0.15345940739838704,False,False
u56,top20,g1.00,GDXonly,B2,20,0.7196430363643528,0.810995174181389,0.14551819567671864,False,False
u56,top20,g1.00,GDXonly,B2,25,0.6887097945147135,0.7817599865547908,0.13762987942631688,False,False
u56,top20,g1.00,sub_SLV,C,0,1.2026214939450786,1.1929710195155945,0.1266908103029749,True,False
u56,top20,g1.00,sub_SLV,C,5,1.140825578969136,1.1347591110568618,0.119484789097829,True,False
u56,top20,g1.00,sub_SLV,C,10,1.0789272209703031,1.0764634785176705,0.11232368347246768,True,False
u56,top20,g1.00,sub_SLV,C,15,1.0169417870277306,1.0180966046094704,0.10520722068211241,False,False
u56,top20,g1.00,sub_SLV,C,20,0.9548847074100548,0.9596710142053156,0.09813512959489867,False,False
u56,top20,g1.00,sub_SLV,C,25,0.8927714563790543,0.9011992609102125,0.09110714068259185,False,False
u56,top20,g1.00,sub_GDX,C,0,1.160861368674471,1.1744033874478434,0.12209098043327926,True,False
u56,top20,g1.00,sub_GDX,C,5,1.0995094440195856,1.1176663490230225,0.11494613504178952,True,False
u56,top20,g1.00,sub_GDX,C,10,1.03805364829645,1.0608378612225742,0.10784561383533142,True,False
u56,top20,g1.00,sub_GDX,C,15,0.9765092278624471,1.0039296188257512,0.10078914900834612,False,False
u56,top20,g1.00,sub_GDX,C,20,0.9148914970984052,0.9469533701763799,0.09377647433058844,False,False
u56,top20,g1.00,sub_GDX,C,25,0.8532158193610471,0.8899209050594933,0.08680732513811074,False,False
u56,top20,g1.00,sub_DBC,C,0,1.2124149898892806,1.2625524284393523,0.12389882369547478,True,False
u56,top20,g1.00,sub_DBC,C,5,1.1488011506033422,1.2040452669855852,0.1167214255985527,True,False
u56,top20,g1.00,sub_DBC,C,10,1.0850764123163605,1.1454501301119846,0.10958870780507368,True,False
u56,top20,g1.00,sub_DBC,C,15,1.0212573754791368,1.086779765851115,0.10250039928272803,False,False
u56,top20,g1.00,sub_DBC,C,20,0.9573607142804552,1.028046966209455,0.09545623060067054,False,False
u56,top20,g1.00,sub_DBC,C,25,0.8934031548734516,0.9692645532339699,0.08845593392030904,False,False
u56,top20,g1.00,sub_USO,C,0,1.1692497805754896,1.2315398731730858,0.11954866678386189,True,False
u56,top20,g1.00,sub_USO,C,5,1.1061555619909034,1.1738696540984033,0.1124277083504539,True,False
u56,top20,g1.00,sub_USO,C,10,1.0429548162357705,1.1161128387418982,0.1053508873517639,False,False
u56,top20,g1.00,sub_USO,C,15,0.9796639694878468,1.0582818284095317,0.0983179372912446,False,False
u56,top20,g1.00,sub_USO,C,20,0.9162995179619053,1.0003890685255146,0.09132859323919407,False,False
u56,top20,g1.00,sub_USO,C,25,0.852878006420781,0.9424470352498047,0.08438259182378194,False,False
u56,top20,g1.00,sub_XLE,C,0,1.1772418630394637,1.177886961742188,0.12369773227932246,True,False
u56,top20,g1.00,sub_XLE,C,5,1.1166515472966574,1.1210655161707006,0.11664833148943177,True,False
u56,top20,g1.00,sub_XLE,C,10,1.0559613476896539,1.0641598995918544,0.10964204606200845,True,False
u56,top20,g1.00,sub_XLE,C,15,0.9951854979603302,1.007181818431245,0.10267861899744202,False,False
u56,top20,g1.00,sub_XLE,C,20,0.934338294288751,0.9501430235139747,0.09575779478852775,False,False
u56,top20,g1.00,sub_XLE,C,25,0.8734340784839013,0.8930552979517243,0.08887931941202476,False,False
u56,top20,g1.00,sub_TIP,C,0,1.2425934154119795,1.235210057347559,0.1135638065247715,True,False
u56,top20,g1.00,sub_TIP,C,5,1.1753374971472024,1.1721624749355877,0.10687360064837392,True,False
u56,top20,g1.00,sub_TIP,C,10,1.107991821666629,1.1090246374574106,0.1002225589630692,False,False
u56,top20,g1.00,sub_TIP,C,15,1.040576312711233,1.045813108406852,0.09361045814674451,False,False
u56,top20,g1.00,sub_TIP,C,20,0.9731109212292716,0.9825444910080741,0.08703707611728939,False,False
u56,top20,g1.00,sub_TIP,C,25,0.9056155960019215,0.9192354064682657,0.08050219202588416,False,False
u56,ewall,natural,S4,A,0,1.2787898122686616,1.3911655840873107,0.07271315762827646,False,False
u56,ewall,natural,S4,A,5,1.2217006211607315,1.3354232975766092,0.06928487661114868,False,False
u56,ewall,natural,S4,A,10,1.1645218694100654,1.279587333161305,0.06586723767345548,False,False
u56,ewall,natural,S4,A,15,1.1072674599340735,1.2236709218012325,0.06246020873370939,False,False
u56,ewall,natural,S4,A,20,1.0499513372215978,1.1676873370498186,0.05906375780432205,False,False
u56,ewall,natural,S4,A,25,0.992587470391014,1.1116498793430218,0.05567785299133465,False,False
u56,ewall,natural,noDBC,A,0,1.3447211109231483,1.4449995290991318,0.07317119444599918,False,True
u56,ewall,natural,noDBC,A,5,1.2855112855168696,1.387325547931286,0.06977585034009293,False,False
u56,ewall,natural,noDBC,A,10,1.2261980577147642,1.3295415992772293,0.06639093245097882,False,False
u56,ewall,natural,noDBC,A,15,1.1667974052618992,1.2716628730493627,0.06301640971032696,False,False
u56,ewall,natural,noDBC,A,20,1.1073253582986589,1.213704616844288,0.0596522511396258,False,False
u56,ewall,natural,noDBC,A,25,1.0477979777902662,1.1556821159128365,0.056298425849924394,False,False
u56,ewall,natural,noGLD,A,0,1.199174703825228,1.268012848307015,0.06464650560603302,False,False
u56,ewall,natural,noGLD,A,5,1.1390082212551826,1.2097516110449176,0.061233186573201426,False,False
u56,ewall,natural,noGLD,A,10,1.0787484754017833,1.1514004456817502,0.05783048808776359,False,False
u56,ewall,natural,noGLD,A,15,1.018412261001723,1.0929748691496421,0.0544383780841009,False,False
u56,ewall,natural,noGLD,A,20,0.9580164169444569,1.034490435811267,0.05105682459051275,False,False
u56,ewall,natural,noGLD,A,25,0.8975778028414659,0.9759627168334577,0.04768579572894982,False,False
u56,ewall,natural,GLDonly,B,0,1.0830292455960515,1.258006689820215,0.09857106484672684,False,False
u56,ewall,natural,GLDonly,B,5,1.049489447954116,1.2270478849712512,0.09524376151386993,False,False
u56,ewall,natural,GLDonly,B,10,1.0159184706149818,1.1960512763659168,0.09192618704272104,False,False
u56,ewall,natural,GLDonly,B,15,0.9823198006391893,1.1650196660065397,0.08861831398126996,False,False
u56,ewall,natural,GLDonly,B,20,0.9486969313952097,1.1339558651050854,0.08532011495222891,False,False
u56,ewall,natural,GLDonly,B,25,0.9150533607469757,1.1028626928101068,0.08203156265283718,False,False
u56,ewall,natural,GLD_UUP,B,0,1.3390902854666438,1.5136530377636488,0.07658372290588966,False,False
u56,ewall,natural,GLD_UUP,B,5,1.2829314089659378,1.4592788597747628,0.07320202772924334,False,False
u56,ewall,natural,GLD_UUP,B,10,1.226692123466605,1.4048081212383048,0.06983062361145786,False,False
u56,ewall,natural,GLD_UUP,B,15,1.1703869428495528,1.35025443430458,0.06646948021761667,False,False
u56,ewall,natural,GLD_UUP,B,20,1.1140304016531133,1.2956314480407274,0.06311856729939413,False,False
u56,ewall,natural,GLD_UUP,B,25,1.0576370364501528,1.2409528314591405,0.059777854694813115,False,False
u56,ewall,natural,UUPonly,B,0,1.1734431235900744,1.2948944822316524,0.062390355612335524,False,False
u56,ewall,natural,UUPonly,B,5,1.1146765523764355,1.2390458590285642,0.05912258557362304,False,False
u56,ewall,natural,UUPonly,B,10,1.0558392883772083,1.1831170013043857,0.05586451317515051,False,False
u56,ewall,natural,UUPonly,B,15,0.9969503134555847,1.1271245811849593,0.052616110653774806,False,False
u56,ewall,natural,UUPonly,B,20,0.9380286004437728,1.071085280022054,0.049377350323010605,False,False
u56,ewall,natural,UUPonly,B,25,0.879093082959099,1.0150157638243529,0.04614820457282276,False,False
u56,ewall,natural,TLTonly,B,0,0.9819421128469601,0.9167738918007274,0.06365610657427911,False,False
u56,ewall,natural,TLTonly,B,5,0.9339187102820518,0.8663221147747001,0.0603317339299283,False,False
u56,ewall,natural,TLTonly,B,10,0.8858181799175969,0.815799074377664,0.057017400301906385,False,False
u56,ewall,natural,TLTonly,B,15,0.8376505120393217,0.7652163308746426,0.0537130764101601,False,False
u56,ewall,natural,TLTonly,B,20,0.7894257423975481,0.7145854837735105,0.05041873305707911,False,False
u56,ewall,natural,TLTonly,B,25,0.7411539417554205,0.663918158531705,0.04713434112727577,False,False
u56,ewall,natural,SLVonly,B2,0,0.6553340583321626,0.672887442410342,0.08805569208090147,False,False
u56,ewall,natural,SLVonly,B2,5,0.6323109148230277,0.6496871314438992,0.0844284799311239,False,False
u56,ewall,natural,SLVonly,B2,10,0.6092771344853981,0.6264755312045881,0.08081293728690486,False,False
u56,ewall,natural,SLVonly,B2,15,0.5862338554724239,0.6032537795667879,0.07720902792634754,False,False
u56,ewall,natural,SLVonly,B2,20,0.5631822172656948,0.5800230158851368,0.07361671573599593,False,False
u56,ewall,natural,SLVonly,B2,25,0.5401233603935466,0.5567843807150463,0.07003596471051776,False,False
u56,ewall,natural,SLV_UUP,B2,0,1.1758477233244373,1.2658183490721782,0.06980646015381153,False,False
u56,ewall,natural,SLV_UUP,B2,5,1.1215101117925161,1.2114501458112605,0.06640533627192635,False,False
u56,ewall,natural,SLV_UUP,B2,10,1.0671094717323844,1.1570086708074272,0.06301468133487553,False,False
u56,ewall,natural,SLV_UUP,B2,15,1.0126592274914545,1.1025075811252416,0.05963446414843787,False,False
u56,ewall,natural,SLV_UUP,B2,20,0.9581728121491093,1.0479605510259942,0.05626465360834998,False,False
u56,ewall,natural,SLV_UUP,B2,25,0.9036636510714775,0.9933812549344201,0.052905218700051826,False,False
u56,ewall,natural,GDXonly,B2,0,0.5654299175790775,0.6367844342611398,0.07581835709056328,False,False
u56,ewall,natural,GDXonly,B2,5,0.5433678420030928,0.6149678605836493,0.072287699953824,False,False
u56,ewall,natural,GDXonly,B2,10,0.5212968816643844,0.5931370967459655,0.0687682247301451,False,False
u56,ewall,natural,GDXonly,B2,15,0.499218042016579,0.5712931125959295,0.06525989725085313,False,False
u56,ewall,natural,GDXonly,B2,20,0.4771323295850818,0.5494368803399708,0.06176268344798164,False,False
u56,ewall,natural,GDXonly,B2,25,0.4550407517376682,0.5275693743272769,0.058276549353987406,False,False
u56,ewall,natural,sub_SLV,C,0,1.2262629742617515,1.255340787499394,0.06769679865207645,False,False
u56,ewall,natural,sub_SLV,C,5,1.1674880055238905,1.1966687691762428,0.06427844449362063,False,False
u56,ewall,natural,sub_SLV,C,10,1.1086222359392535,1.13790600576427,0.060870709009986035,False,False
u56,ewall,natural,sub_SLV,C,15,1.049681474195454,1.0790684718970363,0.05747356020239791,False,False
u56,ewall,natural,sub_SLV,C,20,0.9906815699457981,1.0201721802043668,0.05408696616560249,False,False
u56,ewall,natural,sub_SLV,C,25,0.9316383925641187,0.9612331596070175,0.05071089508759852,False,False
u56,ewall,natural,sub_GDX,C,0,1.1675251338940345,1.2284850541116845,0.06484464716868543,False,False
u56,ewall,natural,sub_GDX,C,5,1.1097101056446006,1.1717209730645213,0.061459612719688916,False,False
u56,ewall,natural,sub_GDX,C,10,1.0518078196062548,1.1148642115205065,0.05808501602693328,False,False
u56,ewall,natural,sub_GDX,C,15,0.9938334832689493,1.0579294526657739,0.05472082587613336,False,False
u56,ewall,natural,sub_GDX,C,20,0.9358023451562568,1.0009314262251692,0.051367011143515384,False,False
u56,ewall,natural,sub_GDX,C,25,0.8777296748204763,0.9438848894495201,0.048023540795562925,False,False
u56,ewall,natural,sub_DBC,C,0,1.199174703825228,1.268012848307015,0.06464650560603302,False,False
u56,ewall,natural,sub_DBC,C,5,1.1390082212551826,1.2097516110449176,0.061233186573201426,False,False
u56,ewall,natural,sub_DBC,C,10,1.0787484754017833,1.1514004456817502,0.05783048808776359,False,False
u56,ewall,natural,sub_DBC,C,15,1.018412261001723,1.0929748691496421,0.0544383780841009,False,False
u56,ewall,natural,sub_DBC,C,20,0.9580164169444569,1.034490435811267,0.05105682459051275,False,False
u56,ewall,natural,sub_DBC,C,25,0.8975778028414659,0.9759627168334577,0.04768579572894982,False,False
u56,ewall,natural,sub_USO,C,0,1.155392363531636,1.2467501078629162,0.062374148032982246,False,False
u56,ewall,natural,sub_USO,C,5,1.095515832848678,1.1889688983497042,0.05897457230108194,False,False
