panel,theta,cad,phase,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
B136,0.2,M,calendar,QUANTILE-M,2.6020852139652106e-18,IS,0.11498334702721592,0.00320059041850213,-17.6225796263904,-17.57638860108528,-0.04619102530512009,0.997378872657443,0.19793436571897316,0.02170856945506916
B136,0.2,M,calendar,QUANTILE-M,2.6020852139652106e-18,OOS,0.11363423383193497,0.0034438159503469784,-19.34174299985689,-19.272217163173334,-0.06952583668355672,0.9964053996227707,0.2169782677953358,0.023560837796766876
B136,0.2,Q,calendar,MA-THRESH,5.204170427930421e-18,FULL,0.10517482954851383,0.07994684441067877,-23.207473364161334,-22.79969285457821,-0.40778050958312306,0.9824289140319408,0.2539228493786949,0.021848115737081564
B136,0.2,Q,calendar,MA-THRESH,5.204170427930421e-18,IS,0.09487505178653857,0.08121668950280342,-27.987495163244034,-27.45577165808728,-0.531723505156755,0.9810013900116696,0.3014837800180401,0.021608828385599743
B136,0.2,Q,calendar,MA-THRESH,5.204170427930421e-18,OOS,0.113674687265736,0.07788063213764669,-19.39395285761949,-19.146859699496275,-0.24709315812321364,0.9872592678791556,0.21598515762382675,0.022045629047631854
B136,0.2,Q,calendar,QUANTILE-M,3.469446951953614e-18,FULL,0.1159160487087949,0.005516326485408348,-18.030541039039583,-17.96720070320179,-0.0633403358377933,0.9964870529563894,0.2029739925454388,0.02266858215504297
B136,0.2,Q,calendar,QUANTILE-M,3.469446951953614e-18,IS,0.11643788567148662,0.005028500958222551,-19.030593164311394,-18.984011787941114,-0.04658137637028048,0.9975522898331075,0.21391669829529625,0.023610766652182313
B136,0.2,Q,calendar,QUANTILE-M,3.469446951953614e-18,OOS,0.11548540447190252,0.005854635348317724,-17.212619000679187,-17.134982887239246,-0.07763611343994015,0.9954895816007502,0.1940178906891572,0.021891700682365345
B136,0.2,A,calendar,MA-THRESH,8.673617379884035e-18,FULL,0.11947680349577296,0.099595759045709,-17.2647100125316,-17.171178413304045,-0.09353159922755694,0.994582498103955,0.1953988858889808,0.022751785763664767
B136,0.2,A,calendar,MA-THRESH,8.673617379884035e-18,IS,0.0983703249514356,0.0800243573004232,-18.26574751687191,-17.921908647548634,-0.3438388693232781,0.981175757027974,0.19880383199804896,0.016146356829329855
B136,0.2,A,calendar,MA-THRESH,8.673617379884035e-18,OOS,0.13689485548528166,0.11024033403097185,-16.436102950914844,-16.556107428195578,0.12000447728073382,1.0073012731569715,0.1925962501468097,0.028235220637661262
B136,0.2,A,calendar,QUANTILE-M,5.637851296924623e-18,FULL,0.12138775849381792,0.012092079837528706,-15.476386991414003,-15.447607991300893,-0.028779000113109632,0.9981404574511431,0.17627724904838438,0.021513379134244337
B136,0.2,A,calendar,QUANTILE-M,5.637851296924623e-18,IS,0.12203256325674713,0.009369203855934411,-15.096648497980425,-15.036209218308706,-0.06043927967171925,0.9959965101075378,0.17113379313257715,0.0201673081527729
B136,0.2,A,calendar,QUANTILE-M,5.637851296924623e-18,OOS,0.12085563548427887,0.013923802350066253,-15.791332037576433,-15.789584380560528,-0.0017476570159047355,0.9998893280812697,0.18053887769884924,0.02262555732308491
B136,0.12,D,calendar,MA-THRESH,2.7755575615628914e-17,FULL,0.263306838946406,0.15018729238811643,-9.647964031484136,-9.303091269097784,-0.3448727623863519,0.9642543482478861,0.12700464550701707,0.030525005192175714
B136,0.12,D,calendar,MA-THRESH,2.7755575615628914e-17,IS,0.24921808668145018,0.16800426383096928,-10.61856181441061,-9.93580273032224,-0.682759084088369,0.9357013599372952,0.13286905391270154,0.026683435768595443
B136,0.12,D,calendar,MA-THRESH,2.7755575615628914e-17,OOS,0.2749335354084809,0.13262090108067073,-8.848186116743161,-8.794967437754186,-0.05321867898897459,0.9939853571922193,0.12218793223792046,0.03370607107048884
B136,0.12,D,calendar,QUANTILE-M,2.0816681711721685e-17,FULL,0.26777412439076304,0.001874135923231651,-10.951269700339083,-10.949592824471033,-0.0016768758680498763,0.9998468784064374,0.14920479162537292,0.03969209462198209
B136,0.12,D,calendar,QUANTILE-M,2.0816681711721685e-17,IS,0.26701489770317527,0.0020755841912695433,-10.588368675276927,-10.578085208038445,-0.010283467238481947,0.9990287958840635,0.1439672745965883,0.038083587843819044
B136,0.12,D,calendar,QUANTILE-M,2.0816681711721685e-17,OOS,0.2684006737172386,0.001410196430108292,-11.252370381748001,-11.257233653457899,0.004863271709897532,1.00043219975391,0.15354509030386043,0.04102138648638043
B136,0.12,W,calendar,MA-THRESH,2.7755575615628914e-17,FULL,0.263988434157176,0.15096733608620508,-12.531835719608031,-11.55011961147563,-0.9817161081324013,0.921662226500755,0.1567099228078801,0.03139156561179979
B136,0.12,W,calendar,MA-THRESH,2.7755575615628914e-17,IS,0.24920890572457277,0.16836840826776397,-13.025776155903678,-12.024640413260812,-1.001135742642866,0.923141950954752,0.15987406539847648,0.029616303839439695
B136,0.12,W,calendar,MA-THRESH,2.7755575615628914e-17,OOS,0.2761851913793119,0.13373868056532942,-12.124632692027193,-11.165800151465843,-0.9588325405613496,0.920918631935807,0.15410522652440117,0.032858899604129244
B136,0.12,W,calendar,QUANTILE-M,2.0816681711721685e-17,FULL,0.26800335225729455,0.0028895619985858773,-10.849785561225932,-10.830602619982987,-0.019182941242945617,0.998231952038619,0.14771787882728815,0.03922002321502882
B136,0.12,W,calendar,QUANTILE-M,2.0816681711721685e-17,IS,0.2672152912316023,0.002937120540293573,-10.380041856558808,-10.354694017662535,-0.025347838896273345,0.9975580215141178,0.1410970201802353,0.03729660161464721
B136,0.12,W,calendar,QUANTILE-M,2.0816681711721685e-17,OOS,0.2686536970264411,0.0026811370161424616,-11.240063671454203,-11.225231428438164,-0.01483224301603947,0.9986804129007109,0.15321064308348253,0.0408100063689405
B136,0.12,M,calendar,MA-THRESH,1.9081958235744878e-17,FULL,0.261500990726685,0.14734041863729935,-13.577945790680257,-12.800832806682338,-0.7771129839979185,0.9427665277223806,0.17271398723611564,0.03693452932931307
B136,0.12,M,calendar,MA-THRESH,1.9081958235744878e-17,IS,0.24626257608677538,0.1644471233567826,-14.45122643899004,-13.667005035672464,-0.7842214033175754,0.9457332284821368,0.18045654255486987,0.03594427816496948
B136,0.12,M,calendar,MA-THRESH,1.9081958235744878e-17,OOS,0.27407644228190636,0.13025748916417967,-12.86102865655221,-12.106010186098848,-0.7550184704533613,0.9412940838080858,0.16636273027291404,0.03775244370739195
B136,0.12,M,calendar,QUANTILE-M,1.214306433183765e-17,FULL,0.26910676366673997,0.005325419488677479,-12.090924547004512,-12.015911617384333,-0.07501292962017914,0.9937959310449288,0.16377616296902464,0.04286691749897953
B136,0.12,M,calendar,QUANTILE-M,1.214306433183765e-17,IS,0.2682530581890253,0.0049480616993181,-11.516564778518855,-11.433430018866364,-0.0831347596524914,0.9927812884092349,0.15568134346854268,0.040515695683354114
B136,0.12,M,calendar,QUANTILE-M,1.214306433183765e-17,OOS,0.2698112813039823,0.005520193043065378,-12.568781462115952,-12.499506449257636,-0.06927501285831639,0.994488327045297,0.17049907108111673,0.044811256459957205
B136,0.12,Q,calendar,MA-THRESH,1.9081958235744878e-17,FULL,0.2557528131374404,0.14761940366754878,-12.545752820942923,-12.005647712650603,-0.5401051082923196,0.9569491671005418,0.1613185151188492,0.03586098690941997
B136,0.12,Q,calendar,MA-THRESH,1.9081958235744878e-17,IS,0.24711230086361607,0.16341692638432403,-13.731090722856742,-13.093281859647622,-0.6378088632091199,0.9535500219114112,0.17331467068224993,0.0360037634536825
B136,0.12,Q,calendar,MA-THRESH,1.9081958235744878e-17,OOS,0.2628833674686762,0.13279069144220948,-11.576797952816719,-11.130837765168145,-0.4459601876485735,0.9614781056500975,0.151511155383516,0.03574317585534881
B136,0.12,Q,calendar,QUANTILE-M,8.673617379884035e-18,FULL,0.27170130310719437,0.008791941654797839,-11.446216988993507,-11.35787761986542,-0.0883393691280876,0.9922822213476267,0.15590546788735926,0.04144329799742419
B136,0.12,Q,calendar,QUANTILE-M,8.673617379884035e-18,IS,0.2703193762382215,0.008330159315229934,-11.317053103591146,-11.25027676416892,-0.06677633942222627,0.9940994940280843,0.1537918609751563,0.04062132993924483
B136,0.12,Q,calendar,QUANTILE-M,8.673617379884035e-18,OOS,0.27284173371000214,0.008998704043882276,-11.553051739456777,-11.446345724115936,-0.10670601534084057,0.9907638243342743,0.15765263078729408,0.04212211339272631
B136,0.12,A,calendar,MA-THRESH,1.9081958235744878e-17,FULL,0.2903896262993385,0.17930745207564217,-10.864227284691918,-10.848676690135983,-0.015550594555934438,0.9985686423757126,0.15323008687826478,0.044587814031345596
B136,0.12,A,calendar,MA-THRESH,1.9081958235744878e-17,IS,0.273132213157985,0.18432240901463273,-9.483912659643124,-9.510334415299315,0.02642175565619098,1.0027859551858405,0.13131391967850847,0.03647479308207724
B136,0.12,A,calendar,MA-THRESH,1.9081958235744878e-17,OOS,0.30463124972643413,0.1738126201446476,-12.030486691814012,-11.925448794266757,-0.10503789754725545,0.9912690234204135,0.17163573099965168,0.05133086408151155
B136,0.12,A,calendar,QUANTILE-M,1.3877787807814457e-17,FULL,0.2802775300727421,0.01767168185148424,-11.031514197216886,-10.942291515104973,-0.08922268211191309,0.9919120185573053,0.15245291346754253,0.04213777149537368
B136,0.12,A,calendar,QUANTILE-M,1.3877787807814457e-17,IS,0.2781935673293015,0.014589562385114281,-10.06142394656029,-9.960116478069757,-0.10130746849053196,0.9899311003066156,0.13819285038134965,0.03757861091574677
B136,0.12,A,calendar,QUANTILE-M,1.3877787807814457e-17,OOS,0.2819973134716257,0.0196957382608755,-11.844015393193974,-11.760406742443896,-0.08360865075007773,0.9929408525762199,0.16435544158005433,0.04591528764811459
B136,0.06,D,calendar,MA-THRESH,4.5102810375396984e-17,FULL,0.4764996727463524,0.19321348989027184,-7.703315208366557,-6.964421528386033,-0.7388936799805235,0.9040810793802112,0.132750316907839,0.05571716482417344
B136,0.06,D,calendar,MA-THRESH,4.5102810375396984e-17,IS,0.47474780379081233,0.21346276804783068,-7.7218504295949675,-6.7501642371467385,-0.971686192448229,0.874164074879757,0.12831554685628932,0.051097042560339645
B136,0.06,D,calendar,MA-THRESH,4.5102810375396984e-17,OOS,0.47794539683918513,0.17477686241772952,-7.687802469143734,-7.141071684883982,-0.5467307842597524,0.9288833465149311,0.13642322095362136,0.05954519626218402
B136,0.06,D,calendar,QUANTILE-M,5.551115123125783e-17,FULL,0.4796679766455459,0.002314081230020872,-7.321926859419903,-7.325923016425784,0.003996157005881074,1.0005457794215384,0.14024748327409253,0.0670282146798935
B136,0.06,D,calendar,QUANTILE-M,5.551115123125783e-17,IS,0.4809617435725142,0.0023869042964825824,-6.967739300791975,-6.972945497282357,0.005206196490381565,1.000747185889947,0.13394164127635055,0.0642642482684308
B136,0.06,D,calendar,QUANTILE-M,5.551115123125783e-17,OOS,0.47860029974487767,0.0015976195010342033,-7.616318600401661,-7.620473141960504,0.0041545415588428725,1.0005454789612693,0.1454777602472903,0.0693145742432737
B136,0.06,W,calendar,MA-THRESH,4.5102810375396984e-17,FULL,0.4767237269361541,0.1938178944932522,-8.113147087699414,-7.167365633708123,-0.945781453991291,0.8834260683594386,0.13652524610127492,0.055393775224280795
B136,0.06,W,calendar,MA-THRESH,4.5102810375396984e-17,IS,0.4741361865011541,0.21332240862358345,-7.876127155152357,-6.910595842101608,-0.9655313130507492,0.877410395486172,0.1310742968672447,0.05231302531572113
B136,0.06,W,calendar,MA-THRESH,4.5102810375396984e-17,OOS,0.47885908616849165,0.1761191796843118,-8.310045762772479,-7.378650785291474,-0.9313949774810046,0.8879193924955879,0.14104340313649333,0.05794294550876855
B136,0.06,W,calendar,QUANTILE-M,5.551115123125783e-17,FULL,0.47992154515059293,0.0034621602310998707,-7.074357637982698,-7.058918745312526,-0.015438892670172066,0.9978176262128339,0.13548601860475107,0.06474244222492409
B136,0.06,W,calendar,QUANTILE-M,5.551115123125783e-17,IS,0.4812102466594272,0.0034583595059725367,-6.9152752768990355,-6.897976196352995,-0.017299080546040457,0.9974984248850036,0.13266820950367175,0.0635154567346814
B136,0.06,W,calendar,QUANTILE-M,5.551115123125783e-17,OOS,0.4788580484695773,0.00308392683953557,-7.2060611044740375,-7.19268069272303,-0.013380411751007237,0.9981431725935963,0.1378166850683744,0.06575607402363404
B136,0.06,M,calendar,MA-THRESH,3.469446951953614e-17,FULL,0.47180509770798207,0.1913019229137694,-8.33742066263492,-7.578003490139329,-0.7594171724955903,0.9089146148161862,0.1428831723655426,0.0595089657391934
B136,0.06,M,calendar,MA-THRESH,3.469446951953614e-17,IS,0.4701591367813836,0.21214766291321785,-7.486790370118679,-7.039988718881007,-0.44680165123767157,0.9403213354255318,0.13252750862346985,0.05765960492228306
B136,0.06,M,calendar,MA-THRESH,3.469446951953614e-17,OOS,0.47316342154831226,0.1722425839407913,-9.046284734959698,-8.024945760390235,-1.0213389745694634,0.8870985156345498,0.1515004271854139,0.061037579835816924
B136,0.06,M,calendar,QUANTILE-M,2.42861286636753e-17,FULL,0.4812092054562923,0.006155223204001306,-7.647793056275765,-7.572289359867135,-0.07550369640862975,0.9901273876197956,0.14529956874979888,0.06882163818704123
B136,0.06,M,calendar,QUANTILE-M,2.42861286636753e-17,IS,0.4824620170685808,0.005836751212477686,-7.429004490494906,-7.354659945283815,-0.07434454521109135,0.9899926638480012,0.14140049445482594,0.06711044954987688
B136,0.06,M,calendar,QUANTILE-M,2.42861286636753e-17,OOS,0.480175326794342,0.006220020619830561,-7.829143895041835,-7.753376924413957,-0.0757669706278774,0.9903224450024657,0.14852729636391437,0.07023585741349603
B136,0.06,Q,calendar,MA-THRESH,3.469446951953614e-17,FULL,0.4688966179574936,0.20282053102332975,-8.090836989768935,-7.305794624358697,-0.7850423654102379,0.9029714272574094,0.13752198564518348,0.05661361574749413
B136,0.06,Q,calendar,MA-THRESH,3.469446951953614e-17,IS,0.47128450559617846,0.21858711310296514,-7.59423258142935,-7.176749908161728,-0.4174826732676218,0.9450263514066559,0.1352989526508308,0.05935662683653731
B136,0.06,Q,calendar,MA-THRESH,3.469446951953614e-17,OOS,0.46692602153856255,0.18884359896367559,-8.50045094294465,-7.413338082326026,-1.087112860618623,0.8721111541122505,0.13935981429984712,0.054355304870400634
B136,0.06,Q,calendar,QUANTILE-M,2.0816681711721685e-17,FULL,0.48438469178765226,0.010144880295196567,-7.497778495575047,-7.417388182637175,-0.08039031293787247,0.9892781157798518,0.1436418540769686,0.06866406912121814
B136,0.06,Q,calendar,QUANTILE-M,2.0816681711721685e-17,IS,0.48480273383676614,0.009900072419896199,-7.432261100257076,-7.365569901894964,-0.06669119836211213,0.99102679555219,0.1423481618738891,0.06802555087131834
B136,0.06,Q,calendar,QUANTILE-M,2.0816681711721685e-17,OOS,0.4840397039617594,0.010331836941857402,-7.551928095583715,-7.460297749272482,-0.09163034631123335,0.9878666288725898,0.14471057265405252,0.06919129169821536
B136,0.06,A,calendar,MA-THRESH,2.7755575615628914e-17,FULL,0.49914684318013264,0.23356922585783121,-7.111544633474787,-6.857197323067932,-0.254347310406855,0.9642345898794454,0.13725167654967585,0.06613623021492798
B136,0.06,A,calendar,MA-THRESH,2.7755575615628914e-17,IS,0.4855167947814445,0.2530043857803933,-7.34294967399145,-6.871110198600938,-0.47183947539051196,0.9357425154278592,0.13338417887814025,0.059954682138225746
B136,0.06,A,calendar,MA-THRESH,2.7755575615628914e-17,OOS,0.5103949957854645,0.21562397279654788,-6.918857964529468,-6.838324501478499,-0.08053346305096909,0.9883602953747807,0.14045325366590755,0.07126467402061287
B136,0.06,A,calendar,QUANTILE-M,2.0816681711721685e-17,FULL,0.49477474655771103,0.019449443995462036,-7.508753629405307,-7.3934870343657755,-0.11526659503953152,0.9846490375462404,0.14643933855657743,0.07135180226252436
B136,0.06,A,calendar,QUANTILE-M,2.0816681711721685e-17,IS,0.4949257625124463,0.01770388081283179,-7.222939342142798,-7.117140823270773,-0.10579851887202452,0.9853524287190486,0.14054809615986752,0.06831870273843954
B136,0.06,A,calendar,QUANTILE-M,2.0816681711721685e-17,OOS,0.4946501211378288,0.020782626600610525,-7.74626358577255,-7.623269580692349,-0.12299400508020142,0.9841221507997607,0.15132397801930986,0.07386134216158435
B136,0.0,D,calendar,MA-THRESH,1.0755285551056204e-16,FULL,0.7084913693879583,0.19517549383756747,-4.230587197574787,-3.6091676896679026,-0.621419507906884,0.8531127054270109,0.12329402834687642,0.08098815637112855
B136,0.0,D,calendar,MA-THRESH,1.0755285551056204e-16,IS,0.7151526232626644,0.20647774545021436,-4.2869216906451735,-3.5057065562765333,-0.7812151343686402,0.8177678085248464,0.12243471928916372,0.07956550238271198
B136,0.0,D,calendar,MA-THRESH,1.0755285551056204e-16,OOS,0.7029941915398766,0.1851926744155277,-4.184005700782323,-3.695367567456276,-0.488638133326047,0.8832128423642727,0.1240036657630883,0.08216360875526507
B136,0.0,D,calendar,QUANTILE-M,2.2898349882893854e-16,FULL,0.711075771079779,0.0024146174906123957,-4.008612509070231,-4.005879712448213,-0.0027327966220180855,0.9993182686987494,0.1379426365191878,0.0978565114284855
B136,0.0,D,calendar,QUANTILE-M,2.2898349882893854e-16,IS,0.7121817166907369,0.0024840547489689254,-4.039342730054862,-4.0341244941683785,-0.005218235886483846,0.998708147281572,0.13914974424129278,0.09875631694074416
B136,0.0,D,calendar,QUANTILE-M,2.2898349882893854e-16,OOS,0.7101630931023148,0.0019258715681969997,-3.983293336919358,-3.982396836286961,-0.0008965006323968794,0.9997749348198669,0.13694743825733857,0.09711450488814499
B136,0.0,W,calendar,MA-THRESH,6.591949208711867e-17,FULL,0.7082739285956108,0.1956304336376108,-4.395286533169052,-3.675037559780092,-0.7202489733889594,0.8361315086164242,0.12538692106454308,0.08143405573285256
B136,0.0,W,calendar,MA-THRESH,6.591949208711867e-17,IS,0.7140535812210123,0.20698320227614742,-4.1112546069765665,-3.48616981818628,-0.6250847887902866,0.8479576556193934,0.12140673923352097,0.0802941931637553
B136,0.0,W,calendar,MA-THRESH,6.591949208711867e-17,OOS,0.7035042892785134,0.18564746274174068,-4.630656092739938,-3.834941216860477,-0.7957148758794608,0.8281636856757721,0.1286821902527251,0.08237562932532572
B136,0.0,W,calendar,QUANTILE-M,2.2898349882893854e-16,FULL,0.7112614747428309,0.003168636581173557,-3.957879145263865,-3.9394577752592586,-0.01842137000460653,0.9953456461583345,0.1358998135247924,0.09632102207215376
B136,0.0,W,calendar,QUANTILE-M,2.2898349882893854e-16,IS,0.7123595077919018,0.0031896676546739624,-3.988933872075906,-3.9621688485091733,-0.026765023566732715,0.9932901811799644,0.136928171090954,0.09703883237019495
B136,0.0,W,calendar,QUANTILE-M,2.2898349882893854e-16,OOS,0.7103553265810357,0.0028490720781302026,-3.9322860170206475,-3.9205604570138997,-0.011725560006747848,0.9970181314492398,0.13505186539930003,0.09572900522909356
B136,0.0,M,calendar,MA-THRESH,4.85722573273506e-17,FULL,0.7062045537448247,0.19616804115474576,-4.234566053612432,-3.789978256372417,-0.44458779724001474,0.8950098329766883,0.1284243087451915,0.08607864820906719
B136,0.0,M,calendar,MA-THRESH,4.85722573273506e-17,IS,0.7131454061375594,0.2097920019490829,-3.5778578308577558,-3.5475514665713748,-0.030306364286381005,0.9915294665917133,0.1231567820434758,0.08737820373489824
B136,0.0,M,calendar,MA-THRESH,4.85722573273506e-17,OOS,0.7004766381394719,0.18401432298362602,-4.778255446390811,-3.99652361596754,-0.7817318304232712,0.8363980663667235,0.1327899185583925,0.0850073640944844
B136,0.0,M,calendar,QUANTILE-M,8.326672684688674e-17,FULL,0.7122509633288037,0.005234673025264534,-4.092243183110389,-4.032312077855127,-0.05993110525526202,0.9853549501890281,0.13936534809780343,0.09844291626669954
B136,0.0,M,calendar,QUANTILE-M,8.326672684688674e-17,IS,0.7133305060560331,0.005232314311283065,-4.075669381617808,-4.0105439724609,-0.06512540915690757,0.9840209293102532,0.13898132655249484,0.09822463273631676
B136,0.0,M,calendar,QUANTILE-M,8.326672684688674e-17,OOS,0.7113600742442849,0.005067276156122654,-4.105927142007126,-4.050328174202988,-0.05559896780413798,0.9864588518302448,0.13968235812759633,0.09862308670752507
B136,0.0,Q,calendar,MA-THRESH,4.85722573273506e-17,FULL,0.6955808251228096,0.22108277866738996,-4.764036023653917,-3.924121344470999,-0.8399146791829182,0.8236968244965702,0.1284925687647167,0.08085220852817754
B136,0.0,Q,calendar,MA-THRESH,4.85722573273506e-17,IS,0.6990065763944175,0.2323361973957783,-4.418719706556118,-3.919863752604247,-0.4988559539518711,0.8871039606310146,0.1292594363240014,0.08507223925844021
B136,0.0,Q,calendar,MA-THRESH,4.85722573273506e-17,OOS,0.6927537351548337,0.21135172250092854,-5.047810037049394,-3.9271181763049112,-1.1206918607444827,0.777984541312184,0.12786010606288722,0.07738200569239329
B136,0.0,Q,calendar,QUANTILE-M,7.979727989493313e-17,FULL,0.7149384937863376,0.008119655544282693,-4.023146291823143,-3.9602781676974175,-0.06286812412572562,0.9843733934673213,0.1384948108570201,0.09826334793878866
B136,0.0,Q,calendar,QUANTILE-M,7.979727989493313e-17,IS,0.7154624518661341,0.008098584255594227,-4.104971536737545,-4.0351634512829415,-0.06980808545460349,0.982994258345069,0.14084210259465268,0.09979238722727723
B136,0.0,Q,calendar,QUANTILE-M,7.979727989493313e-17,OOS,0.7145060991045318,0.008113213225153683,-3.955823938418801,-3.898474661113571,-0.05734927730522976,0.9855025708428892,0.1365613538487851,0.09700311446459708
B136,0.0,A,calendar,MA-THRESH,4.85722573273506e-17,FULL,0.7078632223750955,0.21961614608353366,-3.8703259419275327,-3.7401875699257348,-0.1301383720017979,0.9663753456544838,0.1280208023266376,0.08931754290736227
B136,0.0,A,calendar,MA-THRESH,4.85722573273506e-17,IS,0.6849082832401804,0.2438226335090118,-4.000111169835585,-4.032243182902895,0.03213201306730973,1.008032780016119,0.1274393094054178,0.08743819770706196
B136,0.0,A,calendar,MA-THRESH,4.85722573273506e-17,OOS,0.726806710386516,0.19544837174483248,-3.7629991056399748,-3.498171547909412,-0.26482755773056255,0.9296232738047586,0.12850090331679498,0.09087091226039523
B136,0.0,A,calendar,QUANTILE-M,2.7755575615628914e-17,FULL,0.7227312894197161,0.014129729163010696,-4.073831837490305,-3.9834617317812127,-0.09037010570909221,0.9778169278178245,0.1432977412850014,0.10255942291009834
B136,0.0,A,calendar,QUANTILE-M,2.7755575615628914e-17,IS,0.7234553859878285,0.012308767981045531,-4.121956093777768,-4.019272981176081,-0.10268311260168694,0.9750887417853163,0.14438701994654424,0.10316745900876656
B136,0.0,A,calendar,QUANTILE-M,2.7755575615628914e-17,OOS,0.7221337311087779,0.01544888562650587,-4.034170303927964,-3.9538043933575073,-0.08036591057045683,0.9800787015629443,0.14239959856910267,0.10205789552982303
B136,-0.06,D,calendar,MA-THRESH,8.326672684688674e-17,FULL,0.8519333281159446,0.16085537561558982,-2.1557322294179837,-1.7672596127802143,-0.38847261663776944,0.8197955147970064,0.11921079115388666,0.09765346885970683
B136,-0.06,D,calendar,MA-THRESH,8.326672684688674e-17,IS,0.8532069811259897,0.17119918880875032,-2.190657485972003,-1.786639600537443,-0.40401788543455996,0.8155723165206287,0.12120754529113298,0.09930097043141295
B136,-0.06,D,calendar,MA-THRESH,8.326672684688674e-17,OOS,0.8508822501590529,0.15181704248015265,-2.126992149038065,-1.75091030423018,-0.3760818448078851,0.8231860681864911,0.11756565482092474,0.09629573333054409
B136,-0.06,D,calendar,QUANTILE-M,9.71445146547012e-17,FULL,0.8559795028721072,0.0020241967788403583,-1.9841933310740023,-1.9833528796644684,-0.0008404514095339266,0.9995764266534053,0.13707434500880034,0.11723241169806031
B136,-0.06,D,calendar,QUANTILE-M,9.71445146547012e-17,IS,0.8543011725116576,0.001460023041664992,-2.04404822389328,-2.0434817779875214,-0.0005664459057586058,0.999722880361071,0.1392185644952575,0.11877808225632469
B136,-0.06,D,calendar,QUANTILE-M,9.71445146547012e-17,OOS,0.8573645394812445,0.0012151081794762545,-1.9349414219725247,-1.9344463324056482,-0.0004950895668764943,0.9997441320128587,0.13530787479698114,0.1159584605772559
B136,-0.06,W,calendar,MA-THRESH,7.112366251504909e-17,FULL,0.8518216509800075,0.1613105288768128,-2.1539990847867285,-1.8086692408875615,-0.345329843899167,0.8396796700898511,0.12176832456628572,0.10022833371841844
B136,-0.06,W,calendar,MA-THRESH,7.112366251504909e-17,IS,0.8528820362060828,0.17091909491766943,-2.063956216380358,-1.8163317277835045,-0.2476244885968537,0.8800243500169191,0.12286295866881125,0.10222339650500767
B136,-0.06,W,calendar,MA-THRESH,7.112366251504909e-17,OOS,0.8509465715602981,0.15295728697349556,-2.2281150415729423,-1.8021583089424364,-0.4259567326305058,0.8088264184376222,0.12086578510591339,0.09858463469018397
B136,-0.06,W,calendar,QUANTILE-M,9.71445146547012e-17,FULL,0.8560873737758322,0.002381275479685525,-1.9827075368205493,-1.97280564895701,-0.009901887863539294,0.9950058757130575,0.13648561360776568,0.11665853823956018
B136,-0.06,W,calendar,QUANTILE-M,9.71445146547012e-17,IS,0.8544111090129795,0.0019157543636785488,-2.036325649883608,-2.021780753793334,-0.014544896090273873,0.9928572838577635,0.13795794749488977,0.11759469099605369
B136,-0.06,W,calendar,QUANTILE-M,9.71445146547012e-17,OOS,0.8574707057573475,0.00175763238258747,-1.9385437847687648,-1.9328691471669046,-0.005674637601860155,0.9970727317863821,0.1352720097210529,0.11588657187336526
B136,-0.06,M,calendar,MA-THRESH,6.591949208711867e-17,FULL,0.8513523740340284,0.1592520251596295,-2.3538405378102034,-1.935711083890368,-0.41812945391983547,0.8223628800662832,0.129519460620086,0.10598105524198398
B136,-0.06,M,calendar,MA-THRESH,6.591949208711867e-17,IS,0.851012273970734,0.17437033564506466,-1.8362922459088882,-1.879024290337905,0.0427320444290169,1.0232708298606719,0.12535528872183677,0.10699236626274788
B136,-0.06,M,calendar,MA-THRESH,6.591949208711867e-17,OOS,0.8516330404925119,0.14563462342971759,-2.782036221461559,-1.9825805116091777,-0.7994557098523813,0.7126364841388073,0.13296753222576552,0.10514717001114993
B136,-0.06,M,calendar,QUANTILE-M,6.591949208711867e-17,FULL,0.8566642598897233,0.003383259857423811,-2.0168019408145943,-1.9827984078227612,-0.03400353299183312,0.9831398749159777,0.13759594317912738,0.11742792377098143
B136,-0.06,M,calendar,QUANTILE-M,6.591949208711867e-17,IS,0.8550290022583946,0.0030235961294264343,-2.0899084939354218,-2.0514098232512046,-0.038498670684217196,0.9815787768718419,0.14032138419322937,0.11942229925387515
B136,-0.06,M,calendar,QUANTILE-M,6.591949208711867e-17,OOS,0.8580137508708403,0.00305337014448961,-1.9566940266292576,-1.927081704574607,-0.029612322054650697,0.9848661458298296,0.13535168856484048,0.1157847482985479
B136,-0.06,Q,calendar,MA-THRESH,6.591949208711867e-17,FULL,0.835315610303583,0.19135962844305235,-2.9390235666329367,-2.180985298027216,-0.7580382686057208,0.742078193175511,0.13157215224645347,0.1021819165801241
B136,-0.06,Q,calendar,MA-THRESH,6.591949208711867e-17,IS,0.8358789830832151,0.19709203460539587,-2.469956368901971,-2.136032015202538,-0.33392435369943296,0.8648055658376345,0.12910454324273757,0.10440497955371786
B136,-0.06,Q,calendar,MA-THRESH,6.591949208711867e-17,OOS,0.8348506887703917,0.18653585109393453,-3.326188778313255,-2.218389658979225,-1.1077991193340297,0.6669464082866018,0.13361259951267912,0.10035071172954657
B136,-0.06,Q,calendar,QUANTILE-M,6.938893903907228e-17,FULL,0.8582128472148824,0.005046017658540443,-2.011938906597055,-1.9753963411997644,-0.036542565397290616,0.9818371396479937,0.1386330042864612,0.11851361522049064
