panel,rung,IS_pick,pick_realised_gross,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,OOS_best,regret,LIVE_OOS_Sharpe,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,BASE_OOS_Sharpe,beats_SPY,beats_BASE
B136,10,VOL40@1.00,0.8770504501834588,1.1938624841311882,0.1367131327334128,-0.1661826831690496,1.19780792512816,0.003945440996971694,1.1185082795688428,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688428,True,True
B136,25,VOL40@1.00,0.8770504501834588,1.1530491776043628,0.13149740585193936,-0.16689174123843287,1.1554512834750787,0.002402105870715987,1.0740236940215926,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215926,True,True
SMALL439,10,NONE@1.00,1.0,0.6358184904269529,0.128845144544673,-0.4596173289554416,0.6399236413358257,0.004105150908872757,0.5680478275902299,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5680478275902299,False,True
SMALL439,25,NONE@1.00,1.0,0.6199092331275915,0.12465656455161911,-0.46254538179641047,0.6229291170828287,0.0030198839552372236,0.5072384596571066,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5072384596571066,False,True
U56,10,BAND12@1.00,0.6785453656786541,1.17591573673636,0.12068433292248293,-0.16038908907351468,1.286065380569728,0.110149643833368,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,1.2850846619485738,True,False
U56,25,BAND12@1.00,0.6785453656786541,1.1565504703831457,0.1185116472245884,-0.16051013941416514,1.248431428305577,0.09188095792243134,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,1.2482558034007076,True,False
