book_id,panel,book,cost,arm,kind,m_lo,m_hi,g_lo,g_hi,width,cens_hi,hi_bar,grid_step_published,g_hi_0.05,m_hi_0.05,cens_0.05,g_hi_0.02,m_hi_0.02,cens_0.02,g_hi_0.01,m_hi_0.01,cens_0.01,g_step_hi,d_002,d_001
u56|TOP20|10.0|control,u56,TOP20,10.0,control,ctl,0.7,0.9,0.5231763754044141,0.6724580736637197,0.1492816982593056,False,DD,0.05,0.6724580738229388,0.9,False,0.6724580738229388,0.9,False,0.6724580738229388,0.9,False,0.03730782864881266,0.0,0.0
u56|TOP20|10.0|g200-dg,u56,TOP20,10.0,g200-dg,gate,0.8,1.0,0.5703850989462469,0.7127776485450162,0.1423925495987693,False,DD,0.05,0.7127776485436419,1.0,False,0.7270127777806401,1.02,False,0.7341300665919528,1.03,False,0.03558644644597486,0.014235129236998212,0.021352418048310895
u56|TOP20|10.0|g200-rw,u56,TOP20,10.0,g200-rw,gate,0.75,1.0,0.542111596147191,0.7225556880440261,0.1804440918968352,False,DD,0.05,0.7225556880190219,1.0,False,0.7514156702356598,1.04,False,0.7514156702356598,1.04,False,0.03607451273560003,0.02885998221663788,0.02885998221663788
u56|TOP20|10.0|band3-dg,u56,TOP20,10.0,band3-dg,gate,0.75,1.0,0.5332172259495954,0.7106989766078581,0.1774817506582626,False,DD,0.05,0.7106989764937445,1.0,False,0.7248923977614499,1.02,False,0.7248923977614499,1.02,False,0.0354821672808705,0.014193421267705397,0.014193421267705397
u56|TOP20|10.0|band3-rw,u56,TOP20,10.0,band3-rw,gate,0.75,1.0,0.5415554187978828,0.7218158624101306,0.1802604436122478,False,DD,0.05,0.7218158621214439,1.0,False,0.7218158621214439,1.0,False,0.7290238113216252,1.01,False,0.036037896359268906,0.0,0.007207949200181307
u56|TOP20|10.0|abs12-dg,u56,TOP20,10.0,abs12-dg,gate,0.8,0.9,0.5522578644603794,0.6212010193153927,0.0689431548550133,False,DD,0.05,0.6212010193131964,0.9,False,0.6212010193131964,0.9,False,0.6212010193131964,0.9,False,0.03446471482512159,0.0,0.0
u56|TOP20|10.0|abs12-rw,u56,TOP20,10.0,abs12-rw,gate,0.8,0.85,0.5746666055520998,0.6105393651701992,0.0358727596180994,False,DD,0.05,0.6105033502295301,0.85,False,0.6320234229163932,0.88,False,0.6320234229163932,0.88,False,0.035865837356888086,0.02152007268686318,0.02152007268686318
u56|TOP20|10.0|vol60-dg,u56,TOP20,10.0,vol60-dg,gate,0.85,1.2,0.6056447800864011,0.8546818685623041,0.249037088475903,False,DD,0.05,0.8546818685739578,1.2,False,0.8689070875915784,1.22,False,0.8689070875915784,1.22,False,0.035561980038410934,0.014225219017620638,0.014225219017620638
u56|TOP20|10.0|vol60-rw,u56,TOP20,10.0,vol60-rw,gate,0.8,1.05,0.5962338674518178,0.7823174161218764,0.1860835486700586,False,DD,0.05,0.7823174161156583,1.05,False,0.8046404902710493,1.08,False,0.8120811931076366,1.09,False,0.03720431967744109,0.02232307415539103,0.029763776991978297
u56|TOP20|10.0|v1gate-dg,u56,TOP20,10.0,v1gate-dg,gate,0.95,1.2,0.6471649944055073,0.8172347013877582,0.1700697069822508,False,DD,0.05,0.8172347010695838,1.2,False,0.830836423147244,1.22,False,0.8376370752761981,1.23,False,0.03400326251258623,0.013601722077660194,0.020402374206614282
u56|TOP20|10.0|v1gate-rw,u56,TOP20,10.0,v1gate-rw,gate,0.85,1.1,0.6094035330194819,0.7883975992005986,0.1789940661811166,False,DD,0.05,0.7883975989461668,1.1,False,0.7883975989461668,1.1,False,0.7955552758456369,1.11,False,0.03578682282064938,0.0,0.007157676899470111
u56|TOP20|10.0|stop15,u56,TOP20,10.0,stop15,stop,0.75,0.85,0.5552220069755206,0.6291543795129547,0.0739323725374341,False,DD,0.05,0.6291543796430101,0.85,False,0.6365464404954337,0.86,False,0.6365464404954337,0.86,False,0.036958191251968975,0.00739206085242361,0.00739206085242361
u56|TOP20|10.0|stop25,u56,TOP20,10.0,stop25,stop,0.75,0.8,0.5596719301549088,0.5969387359943344,0.0372668058394256,False,DD,0.05,0.5969387361848897,0.8,False,0.6118440002449322,0.82,False,0.6192963219761286,0.83,False,0.037261611391931404,0.014905264060042556,0.02235758579123892
u56|TOP20|10.0|ddctl-8/.5/recover,u56,TOP20,10.0,ddctl-8/.5/recover,dd,0.95,1.2,0.590255512803356,0.6930215699600173,0.1027660571566613,False,DD,0.05,0.6930215699040455,1.2,False,0.690592707533543,1.22,False,0.6962464201619716,1.23,False,0.006529011366456117,-0.002428862370502549,0.0032248502579260707
u56|TOP20|10.0|ddctl-8/.5/high,u56,TOP20,10.0,ddctl-8/.5/high,dd,1.15,1.2,0.6328525955984003,0.6556873717763093,0.0228347761779089,False,H2+DD,0.05,0.6556873719757431,1.2,False,0.6444482940533962,1.22,False,0.6497249796544643,1.23,False,-0.009635797533591228,-0.011239077922346907,-0.00596239232127882
u56|TOP20|10.0|ebud-0.10,u56,TOP20,10.0,ebud-0.10,bud,0.7,0.95,0.5195924160518124,0.6917768926147939,0.1721844765629815,False,DD,0.05,0.6917768927562338,0.95,False,0.7110673876871365,0.98,False,0.7110673876871365,0.98,False,0.03201445554169624,0.019290494930902735,0.019290494930902735
u56|TOP20|10.0|ebud-0.20,u56,TOP20,10.0,ebud-0.20,bud,0.7,0.9,0.5230372012044875,0.6718768253073124,0.1488396241028249,False,DD,0.05,0.6718768254526464,0.9,False,0.6718768254526464,0.9,False,0.6718768254526464,0.9,False,0.03713382545328314,0.0,0.0
u56|TOP20|25.0|control,u56,TOP20,25.0,control,ctl,0.8,0.85,0.5978274407917609,0.6351452764192815,0.0373178356275206,False,DD,0.05,0.6351452765856946,0.85,False,0.6575335550682239,0.88,False,0.6649959140966784,0.89,False,0.03731279723724412,0.022388278482529222,0.029850637510983713
u56|TOP20|25.0|g200-dg,u56,TOP20,25.0,g200-dg,gate,0.85,1.0,0.6059903701686509,0.7127776485450162,0.1067872783763653,False,DD,0.05,0.7127776485436419,1.0,False,0.7270127777806401,1.02,False,0.7341300665919528,1.03,False,0.03558644644597486,0.014235129236998212,0.021352418048310895
u56|TOP20|25.0|g200-rw,u56,TOP20,25.0,g200-rw,gate,0.85,1.0,0.6143037828464476,0.7225556880440261,0.1082519051975785,False,DD,0.05,0.7225556880190219,1.0,False,0.7369860521344705,1.02,False,0.7442009541921237,1.03,False,0.03607451273560003,0.014430364115448624,0.021645266173101807
u56|TOP20|25.0|band3-dg,u56,TOP20,25.0,band3-dg,gate,0.85,1.0,0.6042243488254433,0.7106989766078581,0.1064746277824147,False,DD,0.05,0.7106989764937445,1.0,False,0.7106989764937445,1.0,False,0.717795779840401,1.01,False,0.0354821672808705,0.0,0.007096803346656522
u56|TOP20|25.0|band3-rw,u56,TOP20,25.0,band3-rw,gate,0.85,1.0,0.6136740346235031,0.7218158624101306,0.1081418277866275,False,DD,0.05,0.7218158621214439,1.0,False,0.7218158621214439,1.0,False,0.7218158621214439,1.0,False,0.036037896359268906,0.0,0.0
u56|TOP20|25.0|abs12-rw,u56,TOP20,25.0,abs12-rw,gate,0.85,0.85,0.6105393651701992,0.6105393651701992,0.0,False,DD,0.05,0.6105033502295301,0.85,False,0.6176768985624511,0.86,False,0.6248502559548331,0.87,False,0.035865837356888086,0.007173548332921054,0.01434690572530306
u56|TOP20|25.0|vol60-dg,u56,TOP20,25.0,vol60-dg,gate,1.0,1.2,0.7123976013142389,0.8546818685623041,0.1422842672480652,False,DD,0.05,0.8546818685739578,1.2,False,0.8546818685739578,1.2,False,0.8617945495275876,1.21,False,0.035561980038410934,0.0,0.007112680953629824
u56|TOP20|25.0|vol60-rw,u56,TOP20,25.0,vol60-rw,gate,0.9,1.05,0.6706799134761808,0.7823174161218764,0.1116375026456956,False,DD,0.05,0.7823174161156583,1.05,False,0.8046404902710493,1.08,False,0.8120811931076366,1.09,False,0.03720431967744109,0.02232307415539103,0.029763776991978297
u56|TOP20|25.0|stop15,u56,TOP20,25.0,stop15,stop,0.85,0.85,0.6291543795129547,0.6291543795129547,0.0,False,DD,0.05,0.6291543796430101,0.85,False,,,False,0.6291543796430101,0.85,False,0.036958191251968975,,0.0
u56|TOP20|25.0|stop25,u56,TOP20,25.0,stop25,stop,0.8,0.8,0.5969387359943344,0.5969387359943344,0.0,False,DD,0.05,0.5969387361848897,0.8,False,0.6118440002449322,0.82,False,0.6118440002449322,0.82,False,0.037261611391931404,0.014905264060042556,0.014905264060042556
u56|TOP20|25.0|ebud-0.10,u56,TOP20,25.0,ebud-0.10,bud,0.8,0.95,0.5908174095508394,0.6917768926147939,0.1009594830639545,False,DD,0.05,0.6917768927562338,0.95,False,0.6982329444637084,0.96,False,0.7046635777973577,0.97,False,0.03201445554169624,0.006456051707474653,0.012886685041123891
u56|TOP20|25.0|ebud-0.20,u56,TOP20,25.0,ebud-0.20,bud,0.8,0.85,0.5975366824771359,0.634723199928157,0.037186517451021,False,DD,0.05,0.6347232001125607,0.85,False,0.657020833343932,0.88,False,0.6644495028471807,0.89,False,0.037153625340085705,0.02229763323137135,0.02972630273462007
u56|EWall|10.0|control,u56,EWall,10.0,control,ctl,0.85,0.85,0.6377878318792576,0.6377878318792576,0.0,False,DD,0.05,0.6377878316111814,0.85,False,0.6602785890407408,0.88,False,0.6602785890407408,0.88,False,0.037483928736856575,0.022490757429559416,0.022490757429559416
u56|EWall|10.0|g200-dg,u56,EWall,10.0,g200-dg,gate,1.3,1.3,0.6918625841942924,0.6918625841942924,0.0,True,grid,0.05,0.6918625833938084,1.3,True,0.6918625833938084,1.3,True,0.6918625833938084,1.3,True,,0.0,0.0
u56|EWall|10.0|g200-rw,u56,EWall,10.0,g200-rw,gate,0.95,1.05,0.7127626724871602,0.787712711143938,0.0749500386567778,False,DD,0.05,0.7877127103775422,1.05,False,0.810195104447196,1.08,False,0.8176889708767388,1.09,False,0.037469995098395104,0.0224823940696538,0.02997626049919655
u56|EWall|10.0|band3-dg,u56,EWall,10.0,band3-dg,gate,1.25,1.3,0.6658093850932626,0.6924148072351936,0.0266054221419309,True,grid,0.05,0.6924148059775416,1.3,True,0.6924148059775416,1.3,True,0.6924148059775416,1.3,True,,0.0,0.0
u56|EWall|10.0|band3-rw,u56,EWall,10.0,band3-rw,gate,0.9,1.15,0.6752926233462772,0.8626549490768078,0.1873623257305307,False,DD,0.05,0.8626549482807429,1.15,False,0.8551621148599404,1.14,False,0.8626549482807429,1.15,False,0.03746214814838311,-0.007492833420802425,0.0
u56|EWall|10.0|abs12-dg,u56,EWall,10.0,abs12-dg,gate,1.25,1.3,0.6883570927783167,0.7158617454316659,0.0275046526533492,True,grid,0.05,0.7158617449275788,1.3,True,0.7158617449275788,1.3,True,0.7158617449275788,1.3,True,,0.0,0.0
u56|EWall|10.0|abs12-rw,u56,EWall,10.0,abs12-rw,gate,0.95,1.0,0.7127818041533486,0.7502568466489631,0.0374750424956145,False,DD,0.05,0.7502568456930838,1.0,False,0.7502568456930838,1.0,False,0.7577514165685006,1.01,False,0.03747140880088973,0.0,0.007494570875416828
u56|EWall|10.0|vol60-dg,u56,EWall,10.0,vol60-dg,gate,0.95,1.2,0.683862621951277,0.8636408134829594,0.1797781915316824,False,DD,0.05,0.8636408131427374,1.2,False,0.8636408131427374,1.2,False,0.8708304978574171,1.21,False,0.03594734548977596,0.0,0.007189684714679623
u56|EWall|10.0|vol60-rw,u56,EWall,10.0,vol60-rw,gate,0.9,1.1,0.6752524989397256,0.8251629133544106,0.149910414414685,False,DD,0.05,0.8251629130764888,1.1,False,0.8251629130764888,1.1,False,0.8251629130764888,1.1,False,0.03747023762888402,0.0,0.0
