panel,family,offset,CAGR,Sharpe,MaxDD,dCAGR,dSharpe,dMaxDD_pp,r_CAGR,r_DD
U56,TREND,915,0.0912901151426544,1.0653869567310406,-0.17527559631793843,0.000218418488907135,-0.22047039694301884,-5.472614455320713,-0.0023983136027163044,0.45397257102431837
U56,TREND,463,0.08075182999060493,0.9446258981796424,-0.1705248823171055,-0.01031986666314233,-0.341231455494417,-4.9975430552374185,0.11331584940575175,0.41456373148762266
U56,TREND,278,0.09254601247252658,1.1159675549441679,-0.16176299585912812,0.001474315818779326,-0.16988979872989152,-4.1213544094396815,-0.016188518199947946,0.34188080900467854
U56,TREND,448,0.08355001140862939,0.9542994746770299,-0.1767527091686445,-0.007521685245117871,-0.3315578789970295,-5.620325740391319,0.08259081055352648,0.46622574040072373
U56,TREND,345,0.07374671770900165,0.8950888143662749,-0.1636883531720852,-0.017324978944745606,-0.39076853930778455,-4.3138901407353885,0.1902345029390945,0.3578523234725723
U56,TREND,638,0.09192098752281463,1.0928282740557322,-0.18289322185120982,0.0008492908690673762,-0.19302907961832716,-6.234377008647851,-0.00932551934654696,0.5171634476459576
U56,TREND,448,0.08355001140862939,0.9542994746770299,-0.1767527091686445,-0.007521685245117871,-0.3315578789970295,-5.620325740391319,0.08259081055352648,0.46622574040072373
U56,TREND,314,0.08075249806685236,0.986801931096934,-0.15944503371941587,-0.010319198586894895,-0.29905542257712536,-3.8895581954684566,0.11330851368815802,0.3226524997442095
U56,TREND,339,0.07599807179026263,0.9307368899447609,-0.1586918296101496,-0.015073624863484625,-0.3551204637292985,-3.8142377845418296,0.1655138250118941,0.316404407378462
U56,TREND,463,0.08075182999060493,0.9446258981796424,-0.1705248823171055,-0.01031986666314233,-0.341231455494417,-4.9975430552374185,0.11331584940575175,0.41456373148762266
U56,TREND,542,0.09358763894833189,1.0614228486129458,-0.20564107911013652,0.0025159422945846277,-0.22443450506111362,-8.50916273454052,-0.027625951717471446,0.705864905229707
U56,TREND,429,0.07905735783546408,0.9038649652966355,-0.17887386798376614,-0.012014338818283177,-0.3819923883774239,-5.832441621903484,0.13192176339880268,0.48382149703063676
U56,MOM,436,0.08961590079699722,0.9895031089890487,-0.19424270351298278,-0.007229710487691721,-0.12106850384848622,0.2483247441288139,0.07465191650697672,-0.012622876795066917
U56,MOM,881,0.09384222662784936,1.0784202926329123,-0.17871850226414698,-0.0030033846568395806,-0.032151320204622635,1.800744869012394,0.031012088384787848,-0.09153570539511477
U56,MOM,330,0.07805492300970451,0.9004967549180437,-0.173358689865166,-0.018790688274984424,-0.2100748579194912,2.336726108910492,0.19402725663785642,-0.11878077587504789
U56,MOM,276,0.0868494808757716,1.0215151173602723,-0.17447665195159712,-0.009996130408917336,-0.08905649547726258,2.2249299002673806,0.1032171750099501,-0.113097935959886
U56,MOM,604,0.10168360489191608,1.163566451226869,-0.1968767378023346,0.004837993607227142,0.052994838389334165,-0.01507868480636887,-0.04995573411174305,0.0007664817342717494
U56,MOM,512,0.09477611464717461,1.0796791642168195,-0.207059149280442,-0.002069496637514323,-0.030892448620715385,-1.0333198326171078,0.021369028601934237,0.05252585272073757
U56,MOM,966,0.08539288264155376,1.0716437922763198,-0.14401907842688644,-0.01145272864313518,-0.03892782056121513,5.2706872527384485,0.11825759052176925,-0.2679202833775409
U56,MOM,803,0.10481715262909574,1.2024921752061126,-0.18465213580150253,0.007971541344406807,0.09192056236857771,1.2073815152768397,-0.08231184912420589,-0.06137377958627819
U56,MOM,267,0.08974135774661907,1.0467322333269216,-0.17206315013874784,-0.007104253538069871,-0.06383937951061336,2.466280081552308,0.07335648403504927,-0.12536628083834228
U56,MOM,477,0.09253189171368481,1.0453923860174066,-0.18394225021354715,-0.0043137195710041265,-0.06517922682012833,1.278370074072377,0.044542230812333314,-0.06498227955545809
U56,MOM,600,0.1009342646478062,1.147408003615369,-0.1986716623255892,0.004088653363117256,0.03683639077783418,-0.19457113713182705,-0.04221826171449509,0.009890466213939169
U56,MOM,431,0.08838897863961659,0.9750242054306034,-0.19389707580724913,-0.008456632645072348,-0.1355474074069315,0.2828875147021792,0.08732076273661067,-0.014379776197799983
U56,VOL,357,0.11469552890051937,1.0906360346681152,-0.21663351375919482,0.001618494088778677,-0.07152474797275543,-4.7794004665384415,-0.014313198886699406,0.2830735822551413
U56,VOL,310,0.11282180684104448,1.0700275673619983,-0.2133459764219645,-0.0002552279706962146,-0.0921332152788723,-4.450646732815411,0.0022571158778715563,0.26360220760548103
U56,VOL,364,0.11595240864939549,1.099549253186576,-0.2200736126477678,0.0028753738376547933,-0.0626115294542946,-5.123410355395741,-0.025428450988672774,0.3034485460715879
U56,VOL,477,0.11897452422004129,1.1320272751062717,-0.21747286757217565,0.0058974894083005935,-0.03013350753459898,-4.863335847836526,-0.05215461670107627,0.28804489387222537
U56,VOL,694,0.11226213328199397,1.0838371557182382,-0.2142376713430979,-0.0008149015297467255,-0.0783236269226324,-4.5398162249287495,0.007206605046758043,0.2688835243181347
U56,VOL,332,0.120175083209493,1.1411676040043288,-0.20734867256665213,0.007098048397752299,-0.02099317863654182,-3.8509163472841723,-0.06277179455200319,0.228081470264435
U56,VOL,491,0.113848312542701,1.083495833266749,-0.22160172462181693,0.0007712777309603069,-0.0786649493741216,-5.276221552800653,-0.006820816731216813,0.31249922373732353
U56,VOL,889,0.11266183060900081,1.075799721310517,-0.21940609630025387,-0.0004152042027398828,-0.0863610613303536,-5.0566587206443465,0.0036718702734922838,0.2994949907035546
U56,VOL,426,0.11429482190145968,1.0887113951748064,-0.2189031103541378,0.0012177870897189802,-0.07344938746606422,-5.006360126032739,-0.010769535049680472,0.2965159134199514
U56,VOL,720,0.11638856777911788,1.1187249964347368,-0.2212165689588399,0.0033115329673771843,-0.043435786206133864,-5.23770598650295,-0.029285636759846752,0.3102180298091711
U56,VOL,677,0.11484179055163213,1.101998509651287,-0.21625334282262842,0.0017647557398914326,-0.060162272989583654,-4.741383372881803,-0.01560666799257279,0.2808219117865002
U56,VOL,527,0.124903630954601,1.1971075991055333,-0.22142488873161048,0.011826596142860302,0.03494681646466269,-5.258537963780007,-0.10458884213359614,0.3114518628965135
U56,BREADTH,517,0.0996263624092435,0.9674389126769486,-0.2252588806810566,-0.002691801134687477,-0.2422005321181454,-3.8173311625169903,0.026308145508609864,0.20404198900967435
U56,BREADTH,643,0.09750675852864465,0.9620181059056478,-0.2252588806810567,-0.004811405015286319,-0.24762133888944615,-3.8173311625170014,0.047023957903823306,0.20404198900967493
U56,BREADTH,696,0.10272361777715622,1.0098440503373771,-0.2252588806810566,0.0004054542332252442,-0.19979539445771688,-3.8173311625169903,-0.003962680908079041,0.20404198900967435
U56,BREADTH,556,0.10943549155878163,1.0580718461389467,-0.2252588806810566,0.007117328014850655,-0.15156759865614733,-3.8173311625169903,-0.06956074824187773,0.20404198900967435
U56,BREADTH,583,0.1023436830095843,1.0070542363378188,-0.22525888068105637,2.551946565332308e-05,-0.20258520845727523,-3.817331162516968,-0.00024941285857193996,0.20404198900967316
U56,BREADTH,313,0.10298132346013289,1.0775988081569712,-0.16893115535901893,0.0006631599162019164,-0.13204063663812282,1.8154413696867766,-0.006481350849472434,-0.09703802269989426
U56,BREADTH,629,0.11212315288417884,1.0950831198988646,-0.2252588806810566,0.009804989340247872,-0.11455632489622936,-3.8173311625169903,-0.09582843359026899,0.20404198900967435
