panel,book,cost,family,level,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_MaxDD,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,paid_pp,bought_pp,rate,IS_bought,OOS_bought,turn_yr,gross,fail4a,fail4b,in_pub
u56,EWALL0,10,none,,0.13302241347407873,1.128380320819475,-0.2245669050549508,1.1945040285745303,1.0763148070726318,0.1263475213529941,-0.12483256139855103,1.1139785079366693,0.1385606274124287,1.1403609047423904,-0.2245669050549507,0.0,0.0,,0.0,0.0,0.8394534940096922,0.7502302461672524,DD,DD,True
u56,EWALL0,10,200d,20.0,0.08274209751643813,0.8394880702031423,-0.19051746008252024,0.8434053077015732,0.8373105395355523,0.07658743260800982,-0.12235582988725102,0.7890849518203582,0.08784770500711603,0.8802839675423271,-0.19051746008251957,5.02803159576406,3.4049444972430565,1.4766853321207432,0.2476731511300012,3.404944497243112,26.88123874357812,0.7501618268854398,DD,H1|OOS|CAGR,False
u56,EWALL0,10,200d,50.0,0.08831199944385126,0.8807025613491666,-0.24160364183314653,1.0238058111703967,0.7503445245722042,0.09598356024282229,-0.1290323673678725,0.9552576294085904,0.08202152822933484,0.8198042167053823,-0.2416036418331462,4.471041403022746,-1.7036736778195727,,-0.41998059693214573,-1.7036736778195505,17.469581952323328,0.7501435219506745,DD,H2|OOS|DD|CAGR,False
u56,EWALL0,10,200d,75.0,0.10611491364584902,1.0412170726048762,-0.22456398707572922,1.1688212422974418,0.9277058139817372,0.11175712867642695,-0.1235799977877019,1.1069343346420881,0.10148026639459307,0.988512043078942,-0.224563987075729,2.690749982822971,0.00029179792215838773,9221.278763467115,0.12525636108491334,0.00029179792216948996,13.79984491583156,0.7501823050437907,DD,DD|CAGR,True
u56,EWALL0,10,200d,100.0,0.10918676969397056,1.0467417865509343,-0.2056176318462466,1.224734791373972,0.8953580945811047,0.11722861620265701,-0.117450226836192,1.153711736352651,0.10259387645814755,0.9647926337076206,-0.20561763184624693,2.383564378010816,1.894927320870421,1.2578658567843877,0.7382334562359039,1.8949273208703765,11.556621888030916,0.7501958680138171,DD,DD,True
u56,EWALL0,10,200d,150.0,0.11596859623301836,1.0996355162266833,-0.18918298384851395,1.289702310342951,0.9477506145564562,0.1218994774702804,-0.11697096544664687,1.2178077677833468,0.11109777675863253,1.0147723135766997,-0.1891829838485135,1.7053817241060365,3.5383921206436852,0.48196515986922406,0.7861595951904166,3.5383921206437186,8.873862909983261,0.7502174132872719,DD,,True
u56,EWALL0,10,200d,200.0,0.11616152764881815,1.0966487188945884,-0.18623026847371615,1.1735569504420338,1.0415753441992581,0.10560689475905871,-0.10805199024789292,1.0734450041733044,0.12494754750836923,1.1169417076963277,-0.1862302684737166,1.6860885825260574,3.833663658123465,0.43981129616137965,1.678057115065812,3.8336636581234096,7.603863725083241,0.7502405986873925,DD,,True
u56,EWALL0,10,200d,250.0,0.11556934146385212,1.0884092548166315,-0.18255565577313915,1.1817109997069488,1.0214427500996914,0.10589198148573953,-0.11404405738212231,1.0789160700688363,0.12361929734267973,1.0991828016507317,-0.18255565577313948,1.7453072010226611,4.201124928181166,0.4154380626282099,1.0788504016428724,4.201124928181121,6.595047753982151,0.7502455413865536,DD,,True
u56,EWALL0,10,200d,300.0,0.11091255503417674,1.0485988525872565,-0.18389941638598561,1.1140354914810835,1.00490176771048,0.09838492802406584,-0.12231589076814164,1.0114558485977037,0.12135847819853085,1.0793322537711385,-0.1838994163859854,2.2109858439901986,4.0667488668965195,0.5436740542273711,0.251667063040939,4.06674886689653,6.0118671941585715,0.7431395565355775,DD,,True
u56,EWALL0,10,200d,400.0,0.11088616134668272,1.0472944227269338,-0.18626843230808,1.1547009286420717,0.9741903249670668,0.10087149792230088,-0.11575285981213468,1.048276212636059,0.11921930693161253,1.0522091281759802,-0.18626843230807966,2.2136252127396006,3.8298472746870815,0.5779930775230365,0.9079701586416355,3.8298472746871037,4.922158954461075,0.7259040857401425,DD,,False
