panel,book,sleeve,lam,f,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,gross,turnover,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_min,pass4b,IS_m_min,IS_pass4b,pass4a_v2,base_to,drag
u56,EWall,S3,1.0,0.0,0.0,0.13329662702207123,1.1287962426192406,-0.22511399325077008,1.2008399256563154,1.0715938713951347,1.1170678419463032,0.12698687147884313,-0.12553598429078094,1.138690049774078,0.1385260190864599,-0.22511399325077008,0.7502295218137323,0.8288095753693416,0.2421460038653872,0.24593517918115937,0.26291166964510715,-0.02281058155038032,0.027216922032225796,-0.02281058155038032,False,0.006835685380104067,True,False,0.8288095753693416,0.0
u56,EWall,S3,1.0,0.0,5.0,0.1328270825809792,1.1252381271502077,-0.22518643287069406,1.197238390023955,1.068054420868083,1.1135194975217078,0.12653946999163979,-0.12560846576601126,1.1351212562698194,0.13803804063608216,-0.22518643287069395,0.7502295218137323,0.8288095753693416,0.23854446823302677,0.24239572865410774,0.2593428761408486,-0.022883021170304302,0.026747377591133756,-0.022883021170304302,False,0.006763203904873755,True,False,0.8288095753693416,0.0004144047876846708
u56,EWall,S3,1.0,0.0,10.0,0.1323577283971884,1.1216798503721155,-0.22525886731411915,1.1936367528161018,1.0645147667529837,1.1099710805536909,0.1260922422071422,-0.12568094245354533,1.1315522372463844,0.13755026674281523,-0.22525886731411904,0.7502295218137323,0.8288095753693416,0.23494283102517366,0.23885607453900837,0.2557738571174136,-0.022955455613729386,0.026278023407342962,-0.022955455613729386,False,0.0066907272173396815,True,False,0.8288095753693416,0.0008288095753693416
u56,EWall,S3,1.0,0.0,15.0,0.1318885643953316,1.118121414716349,-0.22533129658130857,1.1900350165450517,1.0609749114230214,1.1064225934386656,0.1256451880594185,-0.12575341435361942,1.1279829951558515,0.13706269732281973,-0.2253312965813088,0.7502295218137323,0.8288095753693416,0.23134109475412357,0.235316219209046,0.25220461502688074,-0.02302788488091881,0.025808859405486148,-0.02302788488091881,False,0.006618255317265592,True,False,0.8288095753693416,0.0012432143630540125
u56,EWall,S3,1.0,0.0,25.0,0.1309508066360825,1.1110040764979634,-0.2254761395880328,1.1828312568617119,1.0538946066128925,1.099325418352142,0.12475160041067834,-0.12589834379233356,1.1208438515837233,0.13608817156745534,-0.22547613958803292,0.7502295218137323,0.8288095753693416,0.2241373350707837,0.2282359143989171,0.24506547145475255,-0.023172727887643046,0.024871101646237057,-0.023172727887643046,False,0.006473325878551456,True,False,0.8288095753693416,0.002072023938423354
u56,EWall,S3,1.0,0.0,50.0,0.1286097351515212,1.0932081208123061,-0.22583815653911044,1.164820299874522,1.0361904895121328,1.081581420768011,0.12252066532171035,-0.12626058362510595,1.1029922606967983,0.13365542959907795,-0.2258381565391101,0.7502295218137323,0.8288095753693416,0.2061263780835939,0.2105317972981574,0.22721388056782754,-0.023534744838720673,0.02253003016167575,-0.023534744838720673,False,0.006111086045779063,True,False,0.8288095753693416,0.004144047876846708
u56,EWall,S3,1.0,0.05,0.0,0.12966018777027966,1.15127551972181,-0.2124324685623017,1.2291437125723002,1.0895319897732731,1.1454227003272768,0.12401052138044744,-0.11848659923591154,1.1567419680480449,0.1343400805943975,-0.2124324685623018,0.7502247045939233,1.0431045635938647,0.270449790781372,0.2638732975592978,0.28096358791907405,-0.010129056861911928,0.023580482780434217,-0.010129056861911928,False,0.013885070434973473,True,False,0.8288095753693416,0.0
u56,EWall,S3,1.0,0.05,5.0,0.129071095748448,1.146563751371602,-0.21252683464910638,1.2241401112845463,1.085046193855103,1.1405069903796043,0.1234240027737028,-0.11856422051733007,1.152182501952025,0.13374885830372274,-0.2125268346491066,0.7502247045939233,1.0431045635938647,0.2654461894936181,0.25938750164112767,0.2764041218230543,-0.010223422948716615,0.022991390758602556,-0.010223422948716615,False,0.013807449153554946,True,False,0.8288095753693416,0.0004144047876846708
u56,EWall,S3,1.0,0.05,10.0,0.12848230414868134,1.1418517464525253,-0.2126211920287966,1.2191363428212159,1.0805601174047135,1.1355911763987534,0.12283778349651575,-0.11864183637656756,1.1476227118476305,0.13315793733872172,-0.2126211920287967,0.7502247045939233,1.0431045635938647,0.2604424210302877,0.2549014251907381,0.27184433171865974,-0.010317780328406828,0.022402599158835898,-0.010317780328406828,False,0.013729833294317456,True,False,0.8288095753693416,0.0008288095753693416
u56,EWall,S3,1.0,0.05,15.0,0.1278938128212035,1.1371395106112339,-0.21271554070194598,1.2141324138936984,1.0760737653140218,1.1306752647212772,0.12225186339953065,-0.118719446813905,1.1430626028907644,0.13256731754926854,-0.21271554070194598,0.7502247045939233,1.0431045635938647,0.25543849210277025,0.2504150731000464,0.26728422276179364,-0.01041212900155622,0.02181410783135805,-0.01041212900155622,False,0.013652222856980006,True,False,0.8288095753693416,0.0012432143630540125
