panel,n,CAGR_EWall,CAGR_FWD,CAGR_RAND,CAGR_REV,dC_FWD_EW,dC_FWD_RAND,dDD_FWD_EW,dDD_FWD_RAND
U56,20,0.1040491811310249,0.12788458697149974,0.10142755996882621,0.06617693854103601,0.023835405840474833,0.026457027002673522,0.024336438500836,0.017531083931502323
B136,20,0.10716215168162102,0.12992958836952506,0.10878823250810626,0.05556265234001878,0.02276743668790404,0.021141355861418798,0.023641172258818455,0.01714414166672923
B136,30,0.10716215168162102,0.12146330044490283,0.10758476640669101,0.06888572061263609,0.014301148763281812,0.01387853403821182,0.02608676311513125,0.01845840363836254
B136,40,0.10716215168162102,0.12038296166541573,0.10808171734721453,0.07433812869607848,0.013220809983794712,0.012301244318201204,0.014254417974336797,0.009309936681270947
B136,60,0.10716215168162102,0.11382476645590267,0.10593669831775313,0.08934559713911128,0.00666261477428165,0.007888068138149545,0.009890104567191416,0.008667403029896631
BSTK100,20,0.12738334929822792,0.13882130950972837,0.12627012989720046,0.09174494501230557,0.011437960211500453,0.012551179612527913,0.01201653425091187,0.008707163769199888
BSTK100,30,0.12738334929822792,0.13327888756824602,0.12983808217307394,0.1023038297898764,0.005895538270018097,0.0034408053951720807,0.006559484795996884,0.004762912042838907
BSTK100,40,0.12738334929822792,0.13190583408858658,0.12940883964514927,0.10682761274633124,0.004522484790358661,0.002496994443437317,0.002059947792369732,0.00018866202214168348
