panel,corner,n,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,pass4a,pass4b,first_fail_4b
U56,A_n20_g100,20,1.0,0.15745974470056212,1.0827530380542305,-0.2364134444965097,1.175976241457175,1.0095841108308772,0.16377373409416718,1.0778139408553713,-0.23641344449650958,7.01194672191604,False,False,DD
U56,B_n40_g100,40,1.0,0.16149477760307063,1.1416768642837467,-0.2341613272015889,1.1450044649047808,1.1429127287538416,0.17933986760327003,1.21895593002845,-0.234161327201589,4.86196135820953,False,False,DD
U56,C_n20_g075,20,0.75,0.11773072198448675,1.0816853209292818,-0.1819486686536539,1.1735149491413113,1.009670685509771,0.12266560206313204,1.0780099046986693,-0.18194866865365433,5.274836162341815,False,True,
U56,D_n40_g075,40,0.75,0.12041925069915016,1.1401491427891655,-0.18000454774379804,1.142194098191574,1.1424994871666279,0.1335678653917105,1.218715950542587,-0.18000454774379848,3.6697378138340238,False,True,
B136,A_n20_g100,20,1.0,0.14557040367239837,1.0018468923068165,-0.24167973926931174,1.117106859538885,0.9035315860039063,0.1448941823078218,0.9721111773496817,-0.2416797392693123,11.767714998285852,False,False,DD
B136,B_n40_g100,40,1.0,0.15282785786109776,1.017758311956112,-0.2949613073169156,1.1763500830704297,0.8843249205031551,0.14973377805207266,0.9714230672030378,-0.2949613073169156,8.171338764890308,False,False,DD
B136,C_n20_g075,20,0.75,0.10896006289545523,0.9984221372268277,-0.18566561918236835,1.1137959097382992,0.8999788081945287,0.10861499751248638,0.9687153152851837,-0.18566561918236824,8.843056518862419,False,True,
B136,D_n40_g075,40,0.75,0.11431817246456388,1.0160912923597218,-0.22692435820029033,1.1727744037700434,0.8835366823876052,0.11227811226352946,0.9711811700840275,-0.22692435820029033,6.146365601228558,False,False,DD
