panel,n,m,degenerate,band_turn,band_S,cad_k_near,cad_turn_near,cad_S_near,d_near,cad_S_interp,d_interp,interp_in_range
U56,10,5,False,8.06543254126534,1.0225105063194986,3,7.781497747768682,0.9943345605142904,0.028175945805208213,0.993936743345879,0.028573762973619576,True
U56,10,10,False,6.372537574583309,1.0831292192549618,4,6.762863572650417,1.0762319468450987,0.006897272409863042,1.0904182732821777,-0.007289054027215913,True
U56,10,20,False,5.385557008592254,1.084976004551361,6,5.372494653191328,1.1311539742746861,-0.04617796972332511,1.13057448418137,-0.04559847963000907,True
U56,10,40,False,4.5746852207262085,1.0992303455074248,8,4.673037641209073,1.0548568800434714,0.04437346546395338,1.052057357558817,0.0471729879486078,True
U56,10,60,True,4.557836319336843,1.1101037134371734,8,4.673037641209073,1.0548568800434714,0.055246833393701955,1.051571735154778,0.058531978282395425,True
U56,10,80,True,4.557836319336843,1.1101037134371734,8,4.673037641209073,1.0548568800434714,0.055246833393701955,1.051571735154778,0.058531978282395425,True
U56,10,120,True,4.557836319336843,1.1101037134371734,8,4.673037641209073,1.0548568800434714,0.055246833393701955,1.051571735154778,0.058531978282395425,True
U56,10,NOSELL,True,4.557836319336843,1.1101037134371734,8,4.673037641209073,1.0548568800434714,0.055246833393701955,1.051571735154778,0.058531978282395425,True
U56,20,5,False,7.220756754689954,1.087106923269169,2,7.501149440132612,1.0943131319256594,-0.007206208656490354,1.0905297489732395,-0.003422825704070487,True
U56,20,10,False,6.126137289682843,1.088377149612387,3,5.9284251911046635,1.0709456049487622,0.017431544663624843,1.0742035660005798,0.014173583611807317,True
U56,20,20,False,5.264804704522621,1.111592657511873,4,4.98228750817367,1.1363585533829426,-0.024765895871069477,1.1156082396006863,-0.004015582088813252,True
U56,20,40,True,5.069158107484987,1.1269453160344403,4,4.98228750817367,1.1363585533829426,-0.009413237348502301,1.129855378210298,-0.002910062175857764,True
U56,20,60,True,5.069158107484987,1.1269453160344403,4,4.98228750817367,1.1363585533829426,-0.009413237348502301,1.129855378210298,-0.002910062175857764,True
U56,20,80,True,5.069158107484987,1.1269453160344403,4,4.98228750817367,1.1363585533829426,-0.009413237348502301,1.129855378210298,-0.002910062175857764,True
U56,20,120,True,5.069158107484987,1.1269453160344403,4,4.98228750817367,1.1363585533829426,-0.009413237348502301,1.129855378210298,-0.002910062175857764,True
U56,20,NOSELL,True,5.069158107484987,1.1269453160344403,4,4.98228750817367,1.1363585533829426,-0.009413237348502301,1.129855378210298,-0.002910062175857764,True
B136,10,5,False,10.457539869682162,0.9970547890921638,3,9.678200013847569,0.9729891103294056,0.024065678762758225,0.9826441259226899,0.014410663169473925,True
B136,10,10,False,8.330298450343886,1.0407988052757289,4,8.206212976580618,1.0739068821256994,-0.033108076849970525,1.0647269388238656,-0.02392813354813672,True
B136,10,20,False,6.6378788622059135,1.0622063035332463,6,6.5493135983758295,1.0280593125784987,0.0341469909547476,1.0307899063872255,0.03141639714602085,True
B136,10,40,False,5.400049398825919,1.0497248865968687,8,5.63978093811862,0.9867711895360564,0.06295369706081233,0.9847318040060462,0.06499308259082248,True
B136,10,60,False,4.778313177588895,1.0603373066182784,13,4.082272241349684,0.9715972561308043,0.08874005048747413,0.9789888205528874,0.08134848606539102,True
B136,10,80,False,4.313796643091809,0.9619239969867619,13,4.082272241349684,0.9715972561308043,-0.009673259144042379,0.9741872526126981,-0.01226325562593622,True
B136,10,120,True,4.186979363731083,0.9958072621380712,13,4.082272241349684,0.9715972561308043,0.02421000600726697,0.9727863099474543,0.02302095219061695,True
B136,10,NOSELL,True,4.186979363731083,0.9958072621380712,13,4.082272241349684,0.9715972561308043,0.02421000600726697,0.9727863099474543,0.02302095219061695,True
B136,20,5,False,9.519717108439082,0.97958345776935,2,9.858887320901603,1.0103910808705214,-0.030807623101171466,1.0030898071880519,-0.02350634941870189,True
B136,20,10,False,7.611805265051858,0.9763463480939837,3,7.920799422291451,0.9647414269666678,0.011604921127315926,0.9893771814810269,-0.01303083338704325,True
B136,20,20,False,6.201259355559795,1.0085763379054384,4,6.836683161634981,1.0558688843718003,-0.04729254646636183,1.0422672471577974,-0.03369090925235896,True
B136,20,40,False,5.088078393812929,0.97690615828529,8,4.757671233793464,1.0129610557724475,-0.03605489748715751,1.0188151755623087,-0.04190901727701868,True
B136,20,60,False,4.584287170880628,0.9585070330242157,8,4.757671233793464,1.0129610557724475,-0.054454022748231856,1.0041723315710493,-0.045665298546833655,True
B136,20,80,False,4.178659753138932,1.0383463766168919,13,3.6162994532025396,0.9480211423757183,0.09032523424117356,0.9822396209483479,0.05610675566854395,True
B136,20,120,True,4.077985587046715,1.0704721392510401,13,3.6162994532025396,0.9480211423757183,0.1224509968753218,0.9764661012633233,0.09400603798771678,True
B136,20,NOSELL,True,4.077985587046715,1.0704721392510401,13,3.6162994532025396,0.9480211423757183,0.1224509968753218,0.9764661012633233,0.09400603798771678,True
SMALL439,10,5,False,16.82212598340834,0.5241649932554998,2,17.110023651401807,0.5213464791615976,0.0028185140939022135,0.5152947880704933,0.008870205185006474,True
SMALL439,10,10,False,14.669920838373216,0.596662170874492,3,13.78653365739605,0.4443257961800003,0.15233637469449174,0.4664745567414026,0.13018761413308944,True
SMALL439,10,20,False,12.546667516732224,0.637554853543658,4,11.681361493342031,0.42239492841946474,0.2151599251241933,0.43185306505173504,0.205701788491923,True
SMALL439,10,40,False,10.767943089922621,0.5584152062099706,4,11.681361493342031,0.42239492841946474,0.1360202777905059,0.5328744407745287,0.025540765435441926,True
SMALL439,10,60,False,9.90975545550142,0.5786627515966332,6,9.015028777223032,0.7739674810226322,-0.19530472942599908,0.6455694407754149,-0.06690668917878173,True
SMALL439,10,80,False,9.137451934229349,0.5962861389700344,6,9.015028777223032,0.7739674810226322,-0.1776813420525979,0.7556650311499563,-0.15937889217992196,True
SMALL439,10,120,False,8.496490714094607,0.701643023629135,6,9.015028777223032,0.7739674810226322,-0.07232445739349724,0.7141677911099443,-0.012524767480809329,True
SMALL439,10,NOSELL,True,8.216938901487008,0.6492493563349476,6,9.015028777223032,0.7739674810226322,-0.12471812468768462,0.6803961331828171,-0.031146776847869484,True
