panel,form,gross,book,near,far,family,k,cost,episode,CAGR_pp,DD_pp,Sharpe
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,2,25.0,CRASH,10.063460899107257,-9.560371151289605,1.3034375160614713
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,2,25.0,HALF1,9.401855467650332,-9.560371151289582,1.2316425432571083
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,2,25.0,YEAR,8.742313134331091,-9.560371151289726,1.1675483578488302
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,2,25.0,PLA2018_YEAR,9.620420944271357,-13.68380169109551,1.2188156105231405
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,2,25.0,PLA2022_YEAR,10.12136871544056,-13.68380169109551,1.2575362996772372
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,10.0,NONE,9.456516107812906,-15.25410740559443,1.1776512516625357
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,10.0,CRASH,10.51044433021815,-8.87842345799773,1.359138667388474
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,10.0,HALF1,9.87727220048782,-8.87842345799773,1.29882072496316
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,10.0,YEAR,9.185576886865299,-8.87842345799773,1.2329500868586643
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,10.0,PLA2018_YEAR,9.936616913888807,-15.25410740559443,1.2366205184625394
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,10.0,PLA2022_YEAR,10.329836720888785,-15.25410740559443,1.26046358687166
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,25.0,NONE,9.201796070802892,-15.277572235225556,1.1480643920503804
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,25.0,CRASH,10.25361759326282,-9.014096975820385,1.3280773446781808
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,25.0,HALF1,9.62546889331306,-9.014096975820385,1.2677926629077807
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,25.0,YEAR,8.932328130293055,-9.014096975820385,1.2010217660748255
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,25.0,PLA2018_YEAR,9.682335288294519,-15.2775722352256,1.2070124445743817
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,3,25.0,PLA2022_YEAR,10.072602162614142,-15.277572235225556,1.231231402719894
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,10.0,NONE,9.50681623101337,-14.043031291262754,1.2046523028575513
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,10.0,CRASH,10.462020912803682,-8.589653136601516,1.3639485537777023
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,10.0,HALF1,9.738648987141985,-8.589653136601505,1.2897787339463234
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,10.0,YEAR,9.082562455073418,-8.589653136601505,1.2276761956024804
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,10.0,PLA2018_YEAR,9.968914906714875,-14.04303129126272,1.2647096299450236
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,10.0,PLA2022_YEAR,10.316983295212134,-14.043031291262754,1.2790775488462771
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,25.0,NONE,9.248689278901544,-14.077241383247795,1.1742913142369151
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,25.0,CRASH,10.202731297491962,-8.660737593400825,1.3325408094403828
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,25.0,HALF1,9.482685835648752,-8.660737593400958,1.2582083264248929
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,25.0,YEAR,8.826155933203328,-8.660737593400846,1.1953576333859484
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,25.0,PLA2018_YEAR,9.710253273848357,-14.077241383247818,1.2342322753106536
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,4,25.0,PLA2022_YEAR,10.05562038301806,-14.077241383247795,1.249061347529124
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,10.0,NONE,9.526106510819886,-14.421732146992039,1.2053864167761505
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,10.0,CRASH,10.50817643435289,-8.605916266930457,1.3672780373379074
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,10.0,HALF1,9.846427911321221,-8.605916266930503,1.3032856036438623
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,10.0,YEAR,9.169236822880267,-8.60591626693048,1.2410780096211966
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,10.0,PLA2018_YEAR,9.974605934941527,-14.421732146992083,1.2658914628832625
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,10.0,PLA2022_YEAR,10.40350498330822,-14.421732146992039,1.2871671407061447
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,25.0,NONE,9.27208526899137,-14.460444898095748,1.1756154673398924
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,25.0,CRASH,10.253331611499572,-8.679132882554851,1.3366627396708741
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,25.0,HALF1,9.595713641392468,-8.679132882554875,1.272544337354087
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,25.0,YEAR,8.917176925249404,-8.679132882554864,1.2093981003715797
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,25.0,PLA2018_YEAR,9.720015530715397,-14.460444898095803,1.2360300607955703
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,5,25.0,PLA2022_YEAR,10.146840869602736,-14.460444898095748,1.2578268171762041
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,10.0,NONE,9.094956820609013,-13.730487844082695,1.1584156963534264
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,10.0,CRASH,10.010140892034936,-11.254625715255973,1.300378564433985
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,10.0,HALF1,9.488322009749051,-11.254625715255973,1.2456851106075066
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,10.0,YEAR,8.8620187201641,-11.254625715255973,1.1882413812937778
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,10.0,PLA2018_YEAR,9.536454663022575,-13.73048784408274,1.219021366112339
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,10.0,PLA2022_YEAR,9.990521366622351,-13.730487844082695,1.245430538453123
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,25.0,NONE,8.840118578968337,-13.790221497686195,1.1282063876137078
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,25.0,CRASH,9.756105354426147,-11.422450700576247,1.2695770655372178
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,25.0,HALF1,9.236275662872151,-11.422450700576247,1.2147725874193553
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,25.0,YEAR,8.609867113251934,-11.422450700576247,1.1566606972299263
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,25.0,PLA2018_YEAR,9.280696814702406,-13.790221497686195,1.1885422770910916
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,6,25.0,PLA2022_YEAR,9.733893577829168,-13.790221497686195,1.2157124781276833
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,10.0,NONE,9.982193350278457,-13.809314911901549,1.2411904690531863
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,10.0,CRASH,10.922836426778426,-8.486882814784247,1.3997676313219962
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,10.0,HALF1,10.248209084725723,-8.486882814784247,1.3334410553193181
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,10.0,YEAR,9.615109105607544,-8.486882814784247,1.2775634969523704
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,10.0,PLA2018_YEAR,10.44844349887013,-13.809314911901538,1.3033494857969177
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,10.0,PLA2022_YEAR,10.845066011964356,-13.809314911901549,1.3209603643906525
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,25.0,NONE,9.735731331167097,-13.854952677401588,1.2127140502096792
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,25.0,CRASH,10.676260306936092,-8.539284099857348,1.370431666673938
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,25.0,HALF1,10.004144223427458,-8.539284099857348,1.303893410546145
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,25.0,YEAR,9.369813776042912,-8.539284099857348,1.2471636356865476
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,25.0,PLA2018_YEAR,10.202464889867269,-13.854952677401567,1.274837521543362
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,7,25.0,PLA2022_YEAR,10.596112975834737,-13.854952677401588,1.2928199663556292
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,10.0,NONE,9.666021593566775,-13.264071783376707,1.2195795720666989
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,10.0,CRASH,10.563840928952262,-9.667858324018608,1.3661948907891228
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,10.0,HALF1,10.060374154098506,-9.667858324018608,1.3102772962168465
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,10.0,YEAR,9.451962244412627,-9.667858324018608,1.256302645274641
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,10.0,PLA2018_YEAR,10.122426746802372,-13.264071783376652,1.2786407205502244
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,10.0,PLA2022_YEAR,10.573192311991853,-13.264071783376707,1.3064302024439243
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,25.0,NONE,9.410109758714103,-13.331921224434218,1.1895219701797886
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,25.0,CRASH,10.309356191056063,-9.822473706317513,1.3356411214377646
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,25.0,HALF1,9.807359420324113,-9.822473706317513,1.279791513621123
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,25.0,YEAR,9.198219533889972,-9.822473706317513,1.2250470253460484
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,25.0,PLA2018_YEAR,9.867798416169048,-13.331921224434218,1.2487212766094196
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,8,25.0,PLA2022_YEAR,10.315546166404843,-13.331921224434218,1.2768672530870073
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,10.0,NONE,9.337704286956505,-16.982788893671096,1.1767310283695445
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,10.0,CRASH,10.502313113087713,-8.571420003945562,1.3711653808448312
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,10.0,HALF1,10.002632002202926,-8.571420003945562,1.3096175397391046
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,10.0,YEAR,9.393579556288412,-8.571420003945562,1.255093892122472
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,10.0,PLA2018_YEAR,9.814274537428647,-16.98278889367113,1.2352532590436924
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,10.0,PLA2022_YEAR,10.30885718483332,-16.982788893671096,1.2709568096497577
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,25.0,NONE,9.08487561547604,-17.050303901127172,1.147119051470636
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,25.0,CRASH,10.250519571300188,-8.61898999306444,1.3404768823552988
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,25.0,HALF1,9.751815021776778,-8.61898999306444,1.2789438256156627
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,25.0,YEAR,9.14213563921711,-8.61898999306444,1.2236580682117217
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,25.0,PLA2018_YEAR,9.563551406321103,-17.05030390112723,1.20589294493502
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,9,25.0,PLA2022_YEAR,10.055877607636798,-17.050303901127172,1.2420505368114207
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,10.0,NONE,9.465490044916525,-16.43688789434339,1.1789926394798889
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,10.0,CRASH,10.434838020177818,-8.967035951498803,1.3602126061603907
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,10.0,HALF1,9.859522478063077,-8.967035951498803,1.2908834728310365
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,10.0,YEAR,9.229115508890452,-8.967035951498803,1.2335832279342516
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,10.0,PLA2018_YEAR,9.943623483743558,-16.4368878943434,1.237758421232231
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,10.0,PLA2022_YEAR,10.481464139835794,-16.43688789434339,1.2764643445275745
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,25.0,NONE,9.206666837611422,-16.4368878943434,1.148993212272167
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,25.0,CRASH,10.177087079455681,-9.00800131043079,1.328987280092376
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,25.0,HALF1,9.60228357898394,-9.00800131043079,1.259519747946844
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,25.0,YEAR,8.970853803080047,-9.00800131043079,1.201362991783352
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,25.0,PLA2018_YEAR,9.686143499594646,-16.4368878943434,1.2079360671513903
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,10,25.0,PLA2022_YEAR,10.223019830652103,-16.4368878943434,1.2472500730617337
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,10.0,NONE,9.274440489586233,-18.90505495646303,1.1346675229666356
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,10.0,CRASH,10.579778065815916,-8.871130103174284,1.3735158620921137
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,10.0,HALF1,10.144711176198884,-8.871130103174252,1.3197284211523532
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,10.0,YEAR,9.516083185902492,-8.871130103174263,1.2629817861314694
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,10.0,PLA2018_YEAR,9.687475662395073,-18.905054956463076,1.182942227168816
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,10.0,PLA2022_YEAR,10.266791255194253,-18.90505495646303,1.2289075546755381
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,25.0,NONE,9.018929269528254,-18.97385234931537,1.1057109038531345
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,25.0,CRASH,10.325826644035407,-9.214418930140633,1.3428283810905506
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,25.0,HALF1,9.891383308686263,-9.214418930140678,1.289019548597276
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,25.0,YEAR,9.26144670072684,-9.214418930140544,1.231439705943577
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,25.0,PLA2018_YEAR,9.433390506384853,-18.97385234931539,1.154153965272952
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,11,25.0,PLA2022_YEAR,10.011910485374397,-18.97385234931537,1.2007236791095208
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,10.0,NONE,9.403111664350927,-18.522462785059325,1.140433398098091
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,10.0,CRASH,10.528386815326707,-9.702313403167151,1.3602542716518247
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,10.0,HALF1,10.035859893780419,-9.702313403167151,1.301847475061458
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,10.0,YEAR,9.403996507173872,-9.702313403167151,1.244577520102944
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,10.0,PLA2018_YEAR,9.817761500203215,-18.52246278505931,1.190900043507499
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,10.0,PLA2022_YEAR,10.381169992022343,-18.522462785059325,1.2317712102222036
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,25.0,NONE,9.149802464191946,-18.531586637155417,1.1117959705239895
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,25.0,CRASH,10.27691303686844,-9.773212376615326,1.329822404453175
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,25.0,HALF1,9.785262966333796,-9.773212376615326,1.2714022227686212
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,25.0,YEAR,9.15153922691534,-9.773212376615326,1.213246869465249
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,25.0,PLA2018_YEAR,9.564542802496323,-18.53158663715544,1.1622694964966296
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,12,25.0,PLA2022_YEAR,10.127884599514969,-18.531586637155417,1.2038223249446196
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,10.0,NONE,9.14290497184085,-19.01990723315441,1.1091350125908237
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,10.0,CRASH,10.463840940324353,-9.897881367348537,1.3573692247711984
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,10.0,HALF1,10.061804283625996,-9.897881367348537,1.3080636292446708
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,10.0,YEAR,9.433226847006848,-9.897881367348537,1.250906561599124
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,10.0,PLA2018_YEAR,9.59072629112776,-19.019907233154377,1.1617534423887554
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,10.0,PLA2022_YEAR,10.054893511855422,-19.01990723315441,1.1912769212607912
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,25.0,NONE,8.88993921087604,-19.094586346613962,1.0804022975498697
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,25.0,CRASH,10.2122222035955,-9.955566091389134,1.326519975237535
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,25.0,HALF1,9.811339422144204,-9.955566091389134,1.277330802060592
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,25.0,YEAR,9.181125946182856,-9.955566091389134,1.2193087867370143
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,25.0,PLA2018_YEAR,9.339980231055911,-19.09458634661393,1.1333053691439707
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,13,25.0,PLA2022_YEAR,9.800110377502925,-19.094586346613962,1.1630429773978546
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,10.0,NONE,8.834477117376395,-19.055222044569973,1.0783445691797058
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,10.0,CRASH,10.099917372057332,-10.174250125428753,1.3213435416441583
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,10.0,HALF1,9.589256847682414,-10.174250125428753,1.258245128351306
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,10.0,YEAR,8.939325344997663,-10.174250125428753,1.1971464528978535
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,10.0,PLA2018_YEAR,9.302152056457658,-19.055222044569952,1.1317695683173343
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,10.0,PLA2022_YEAR,9.768429960299718,-19.055222044569973,1.1633741533755044
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,25.0,NONE,8.570888306588763,-19.06052416435188,1.0486651658159771
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,25.0,CRASH,9.83719785254127,-10.231864836352289,1.2895376779675987
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,25.0,HALF1,9.327236169805309,-10.231864836352289,1.226407489170647
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,25.0,YEAR,8.675916405202955,-10.231864836352289,1.1644319147753541
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,25.0,PLA2018_YEAR,9.0395934582435,-19.06052416435188,1.1023301289459762
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,14,25.0,PLA2022_YEAR,9.503234768936775,-19.06052416435188,1.1343085868179963
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,10.0,NONE,9.044230129875142,-19.233266379453994,1.104370234917382
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,10.0,CRASH,10.376003130715272,-10.630442987422006,1.352514096714515
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,10.0,HALF1,9.890467257926904,-10.630442987422006,1.2918267594571804
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,10.0,YEAR,9.243912826112766,-10.630442987422006,1.2315293403079555
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,10.0,PLA2018_YEAR,9.560391073385265,-19.233266379454005,1.1641979341924613
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,10.0,PLA2022_YEAR,9.985399158667985,-19.233266379453994,1.1900531142617787
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,25.0,NONE,8.79269015682187,-19.2423454899733,1.0757925451475634
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,25.0,CRASH,10.125623862449284,-10.800323081447804,1.321939194804622
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,25.0,HALF1,9.640780826016515,-10.800323081447804,1.2612642943109553
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,25.0,YEAR,8.993213001207433,-10.800323081447804,1.2002178867669606
U56,MADG,0.8,U56-MADG-g0.80,True,False,MONTHLY,15,25.0,PLA2018_YEAR,9.310430009431837,-19.24234548997329,1.1358547758091428
