panel,target,chooser,pick,refresh_class,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4b_oos,keep4a_oos,base_oos_Sharpe,base_oos_CAGR,base_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD
U56,0.12,C_ISSHARPE,"T=Q,R=M",STALE,0.15663407772112392,1.2979348536330488,-0.20825492527989997,False,False,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,0.12,C_ISCALMAR,"T=Q,R=M",STALE,0.15663407772112392,1.2979348536330488,-0.20825492527989997,False,False,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,0.12,C_ISDD,"T=Q,R=M",STALE,0.15663407772112392,1.2979348536330488,-0.20825492527989997,False,False,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,0.12,C_ISLEGS,"T=Q,R=M",STALE,0.15663407772112392,1.2979348536330488,-0.20825492527989997,False,False,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,0.16,C_ISSHARPE,"T=Q,R=M",STALE,0.16806352864514085,1.2183951938794997,-0.23955820516994875,False,False,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,0.16,C_ISCALMAR,"T=Q,R=M",STALE,0.16806352864514085,1.2183951938794997,-0.23955820516994875,False,False,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,0.16,C_ISDD,"T=Q,R=M",STALE,0.16806352864514085,1.2183951938794997,-0.23955820516994875,False,False,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,0.16,C_ISLEGS,"T=Q,R=M",STALE,0.16806352864514085,1.2183951938794997,-0.23955820516994875,False,False,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
B136,0.12,C_ISSHARPE,"T=Q,R=M",STALE,0.14914096347524097,1.2348719516977524,-0.22386695005292367,False,False,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,0.12,C_ISCALMAR,"T=Q,R=M",STALE,0.14914096347524097,1.2348719516977524,-0.22386695005292367,False,False,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,0.12,C_ISDD,"T=Q,R=W",FRESH,0.14092755349821395,1.237407536532403,-0.15935309863100489,True,False,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,0.12,C_ISLEGS,"T=W,R=W",FRESH,0.1386299658267558,1.2217422335304724,-0.16013117568294788,True,False,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301
