book,set,panel,freq,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,pass4b,pass4bp,fail4b,fail4bp,L3_sole,L3_any,pass4a,turnover
U56-band0.08-g0.75,GRID,U56,W,0.0,0.08623649966317126,1.15970566951848,-0.14455865805492962,1.2569459673953558,1.079776373372252,1.1375016147250112,0.0805553396743508,-0.08422896135831126,0.09093572863089872,1.178043146552747,-0.1445586580549293,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,1.1258226054314517
U56-band0.08-g0.75,GRID,U56,W,10.0,0.0850141999633407,1.1443399416369502,-0.14466925708344947,1.241801257334515,1.0641592074771387,1.122241827448784,0.07940250115402048,-0.08467557790929359,0.08965572621005746,1.1625770854970072,-0.14466925708344924,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,1.1258226054314517
U56-band0.08-g0.75,GRID,U56,W,25.0,0.08318321676799179,1.121276463306007,-0.14483514056544977,1.2190674325074755,1.0407202711152406,1.099337548995361,0.07767545048386726,-0.0853451819611668,0.08773841478950173,1.1393628844740933,-0.14483514056544988,True,True,True,True,False,False,False,L5_CAGR,L5_CAGR,False,False,False,1.1258226054314517
U56-band0.08-g1.00,GRID,U56,W,0.0,0.11529542395296688,1.159060763829895,-0.1903740093603723,1.2571766952129395,1.0785870533303246,1.1376599186212506,0.10764565650644431,-0.11159862700636691,0.12163246454187004,1.176821069551332,-0.19037400936037263,True,True,True,True,True,True,True,-,-,False,False,False,1.4827022379187011
U56-band0.08-g1.00,GRID,U56,W,10.0,0.11364276426240827,1.143892180573586,-0.19050611381992277,1.2422354871381258,1.0631621872837251,1.1226115282697102,0.10609194590800497,-0.11217288637090839,0.11989738418987961,1.161541176122481,-0.19050611381992255,True,True,True,True,True,True,True,-,-,False,False,False,1.4827022379187011
U56-band0.08-g1.00,GRID,U56,W,25.0,0.11116816177841748,1.1211247965097528,-0.19070424727775348,1.2198072197017564,1.0400121491498857,1.1000246306694987,0.10376528794106665,-0.1130337335970798,0.11729956966866739,1.1386066702144424,-0.19070424727775315,True,True,True,True,True,True,True,-,-,False,False,False,1.4827022379187011
U56-qroll-q0.12-w252-d0.50,GRID,U56,W,0.0,0.14458815083062349,1.2299697876580304,-0.15517532588243743,1.1217519603920671,1.335533664733666,1.0033119151308607,0.117058960478714,-0.13597767758814971,0.16775901433902374,1.4227063727102813,-0.15517532588243743,True,True,True,True,True,True,True,-,-,False,False,False,9.887734666874534
U56-qroll-q0.12-w252-d0.50,GRID,U56,W,10.0,0.13333162601581972,1.1441349282644908,-0.15593611048389866,1.0378243902550104,1.247833861329865,0.9176474508874465,0.10590284541198192,-0.14317423140355134,0.15642121534293985,1.3367064239564874,-0.15593611048389833,True,True,True,True,True,True,True,-,-,False,False,False,9.887734666874534
U56-qroll-q0.12-w252-d0.50,GRID,U56,W,25.0,0.11664719181290018,1.0149760934645942,-0.15707670734776435,0.9115719148099891,1.1158329325881005,0.7888280896456458,0.08937028600661967,-0.15386192812983257,0.139613769757021,1.2072285140566548,-0.15707670734776435,False,True,True,True,True,False,False,L1_H1,L1_H1,False,False,False,9.887734666874534
U56-qroll-q0.12-w252-d1.00,GRID,U56,W,0.0,0.13732422178081727,1.234071128672088,-0.1428199594812386,1.013851587250167,1.4582432449523905,0.8818239840960674,0.09788565169420371,-0.1428199594812386,0.17085162707751578,1.5462332620801453,-0.1189283268455571,True,True,True,True,True,True,True,-,-,False,False,False,10.316683391971235
U56-qroll-q0.12-w252-d1.00,GRID,U56,W,10.0,0.12565710193079616,1.1395834366685345,-0.1521996261811671,0.9184370928018661,1.364728858655452,0.7838126794824297,0.0857764262892462,-0.1521996261811671,0.1595844232493302,1.4547889227260455,-0.12070241736473386,False,True,True,True,True,False,False,L1_H1,L1_H1,False,False,False,10.316683391971235
U56-qroll-q0.12-w252-d1.00,GRID,U56,W,25.0,0.10836886084195907,0.9970296245635633,-0.1697592361197524,0.7746943453696676,1.2234291567078823,0.6362621938921451,0.06785006422626916,-0.1697592361197524,0.1428758049729033,1.316559577360805,-0.12336015093347896,False,True,True,True,True,False,False,L1_H1,L1_H1,False,False,False,10.316683391971235
U56-qroll-q0.12-w504-d0.50,GRID,U56,W,0.0,0.14612345880633715,1.2030103160309369,-0.20748569854818388,1.2272927530121054,1.1826653538249938,1.1170585977832215,0.13232850081687197,-0.13597767758814938,0.15760571705343462,1.2717818295840546,-0.20748569854818366,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.778174328478144
U56-qroll-q0.12-w504-d0.50,GRID,U56,W,10.0,0.1349762434777919,1.1210605158018359,-0.20880288470756692,1.1450214311058469,1.100867886559677,1.0331891739049905,0.12124494884577808,-0.14317423140355168,0.14640616635081316,1.19137563310076,-0.2088028847075667,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.778174328478144
U56-qroll-q0.12-w504-d0.50,GRID,U56,W,25.0,0.11845144154996445,0.9977547758181754,-0.21077677081194324,1.0212453295818555,0.9777809795446775,0.9070519700922551,0.10481578218196441,-0.1538619281298318,0.12980273400899267,1.0703500359598526,-0.21077677081194324,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.778174328478144
U56-qroll-q0.12-w504-d1.00,GRID,U56,W,0.0,0.1406049824154314,1.203845401928762,-0.20748569854818422,1.2325930098696478,1.1785809502702618,1.1177268642128113,0.12796132629163526,-0.1428199594812387,0.15111972792395556,1.2732123922345424,-0.20748569854818422,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.70156437283923
U56-qroll-q0.12-w504-d1.00,GRID,U56,W,10.0,0.12959840439152925,1.1193719578273553,-0.20880288470756692,1.1461146247622733,1.0958567705067195,1.0293495898569813,0.11671291279415552,-0.1499385953781095,0.14031744734452767,1.191906899099222,-0.20880288470756703,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.70156437283923
U56-qroll-q0.12-w504-d1.00,GRID,U56,W,25.0,0.11327740047842516,0.992031684924721,-0.21077677081194335,1.0157766328184892,0.9711333910886788,0.8962183241359535,0.10004016270219718,-0.16051473997620658,0.12429395718094471,1.069271759531579,-0.21077677081194313,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.70156437283923
U56-qroll-q0.12-w1008-d0.50,GRID,U56,W,0.0,0.15295838536126438,1.2426569842994462,-0.15517532588243732,1.1908480938710297,1.2925951628741206,1.0828654321135893,0.13221312671286545,-0.13938913368962336,0.17032115636673262,1.3763215844563266,-0.15517532588243743,True,True,True,True,True,True,True,-,-,False,False,False,9.663830435603801
U56-qroll-q0.12-w1008-d0.50,GRID,U56,W,10.0,0.1418746622223772,1.1623350687614609,-0.15593611048389855,1.1118074153749664,1.2110276570219813,1.0024383672920216,0.12122109035427053,-0.14791148023407985,0.1591622093084153,1.2961135950512594,-0.15593611048389888,True,True,True,True,True,True,True,-,-,False,False,False,9.663830435603801
U56-qroll-q0.12-w1008-d0.50,GRID,U56,W,25.0,0.12544184313467222,1.041493131847571,-0.16054559625281783,0.992915062724354,1.0882921567016337,0.8815013441435642,0.10492578392772067,-0.16054559625281783,0.14261655033909815,1.1753946432731082,-0.15707670734776458,True,True,True,True,True,True,True,-,-,False,False,False,9.663830435603801
U56-qroll-q0.12-w1008-d1.00,GRID,U56,W,0.0,0.15446672855810184,1.2933923503232896,-0.13938913368962336,1.183759768085897,1.4013931804315327,1.0722964547520168,0.12813646708009707,-0.13938913368962336,0.1766027645277679,1.4839235803647886,-0.1266835239681915,True,True,True,True,True,True,True,-,-,False,False,False,9.190866327545534
U56-qroll-q0.12-w1008-d1.00,GRID,U56,W,10.0,0.14390979643943735,1.2143550304308504,-0.14791148023407985,1.1072781601856714,1.3198483159196834,0.9946283512673375,0.11776148963803212,-0.14791148023407985,0.1658939156817678,1.4036966692504877,-0.13030434040547378,True,True,True,True,True,True,True,-,-,False,False,False,9.190866327545534
U56-qroll-q0.12-w1008-d1.00,GRID,U56,W,25.0,0.12824728693513165,1.0952956855316232,-0.16054559625281783,0.9921642168908764,1.1969078416295518,0.8777722427249417,0.10237032130632717,-0.16054559625281783,0.15000483528038489,1.2827060736929161,-0.13731135132981342,True,True,True,True,True,True,True,-,-,False,False,False,9.190866327545534
U56-qroll-q0.17-w252-d0.50,GRID,U56,W,0.0,0.13860831976831256,1.2065097803703597,-0.15517532588243732,1.0835871299766902,1.3275274436356275,0.9598363135984435,0.10964585569427365,-0.13597767758815016,0.16301710468470554,1.4181885375473293,-0.15517532588243743,True,True,True,True,True,True,True,-,-,False,False,False,9.633444278088827
U56-qroll-q0.17-w252-d0.50,GRID,U56,W,10.0,0.12769535316691205,1.121033891598108,-0.15593611048389855,1.001201811141473,1.2390212796772013,0.8758693528503874,0.09897125920846928,-0.143174231403552,0.1519040331329946,1.331415069007009,-0.15593611048389844,True,True,True,True,True,True,True,-,-,False,False,False,9.633444278088827
U56-qroll-q0.17-w252-d0.50,GRID,U56,W,25.0,0.11151518026441165,0.9924623788773167,-0.15707670734776458,0.8773481834846864,1.1058189654232327,0.7496855774509056,0.08314520580352824,-0.15386192812983202,0.13542657470436015,1.2007826759245603,-0.15707670734776413,False,True,True,True,True,False,False,L1_H1,L1_H1,False,False,False,9.633444278088827
U56-qroll-q0.17-w252-d1.00,GRID,U56,W,0.0,0.12527648030368765,1.1682351178002652,-0.17151408753714492,0.9207265804319322,1.4250370956013712,0.777773158974072,0.0831861419229305,-0.17151408753714492,0.16115052343307634,1.5198943820711872,-0.1161384164611502,False,True,True,True,True,False,False,L1_H1,L1_H1,False,False,False,9.759201705512135
U56-qroll-q0.17-w252-d1.00,GRID,U56,W,10.0,0.114350560570329,1.0758574818377578,-0.18075746847619834,0.8281609025592577,1.3329172811326062,0.6828807348741739,0.07189898327640143,-0.18075746847619834,0.15055615519574062,1.4297370540124994,-0.1179105512543992,False,True,True,True,True,False,False,L1_H1,L1_H1,False,False,False,9.759201705512135
U56-qroll-q0.17-w252-d1.00,GRID,U56,W,25.0,0.09814921463076631,0.9365722564286865,-0.19444521523089242,0.6888665755427525,1.1937210723861869,0.5402020988327725,0.05517658954989102,-0.19444521523089242,0.13483519131763133,1.2934430195975148,-0.12291587597722597,False,True,True,True,True,False,False,L1_H1,L1_H1,False,False,False,9.759201705512135
U56-qroll-q0.17-w504-d0.50,GRID,U56,W,0.0,0.1428931290593598,1.1995342157643194,-0.21425381612840622,1.2175633643667292,1.1844033860303198,1.1043740558911428,0.12867705767727022,-0.15101115078671778,0.1547302963251076,1.276092368849013,-0.21425381612840633,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.572262575603688
U56-qroll-q0.17-w504-d0.50,GRID,U56,W,10.0,0.1320098701367689,1.117759604394881,-0.21522716870155578,1.136399600828239,1.1019620627454585,1.021692946278221,0.11793598885293277,-0.15817885776997476,0.14372857614546675,1.1950485638334432,-0.21522716870155578,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.572262575603688
U56-qroll-q0.17-w504-d0.50,GRID,U56,W,25.0,0.11587248455540511,0.9947346290720512,-0.2166860394212432,1.0142712405526173,0.9779542599039345,0.8973225961793435,0.10200925672633576,-0.16882226699338976,0.1274156929631296,1.0731095192610502,-0.21668603942124287,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.572262575603688
U56-qroll-q0.17-w504-d1.00,GRID,U56,W,0.0,0.13397169126516828,1.1818024359620656,-0.2210219337086281,1.2007438157092194,1.1648948580802807,1.0801692330636226,0.12052871340075422,-0.17267162664173086,0.14515910619180916,1.2644516609247685,-0.22102193370862788,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.397526666623696
U56-qroll-q0.17-w504-d1.00,GRID,U56,W,10.0,0.12336991082792781,1.0976912723255652,-0.22263041879737,1.1169884747179186,1.0804111364620625,0.9946822399864365,0.1099101445619366,-0.1816036425861829,0.1345726075402971,1.181436095286464,-0.22263041879736978,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.397526666623696
U56-qroll-q0.17-w504-d1.00,GRID,U56,W,25.0,0.10764290890320671,0.9708778049178198,-0.22503998615283027,0.9906472169784991,0.9530952553145224,0.865794116119335,0.09416111278817874,-0.19551864992071422,0.11886590816292175,1.0562709678214097,-0.22503998615283027,True,True,True,False,True,False,False,L4_DD,L4_DD,False,False,False,9.397526666623696
U56-qroll-q0.17-w1008-d0.50,GRID,U56,W,0.0,0.15140875418461808,1.249994496169369,-0.15517532588243743,1.2124693205377646,1.2862702281874283,1.1038085450791386,0.13299351736707954,-0.13938913368962336,0.1667928733284516,1.37246057737741,-0.15517532588243754,True,True,True,True,True,True,True,-,-,False,False,False,9.51436882000766
U56-qroll-q0.17-w1008-d0.50,GRID,U56,W,10.0,0.14051046136810763,1.1696111461081142,-0.15593611048389844,1.1320958048229646,1.2058647869291963,1.0219680490358911,0.12197620669731224,-0.14791148023407985,0.15599769651672202,1.2933308155679046,-0.15593611048389855,True,True,True,True,True,True,True,-,-,False,False,False,9.51436882000766
U56-qroll-q0.17-w1008-d0.50,GRID,U56,W,25.0,0.12434966212277665,1.0486713778719183,-0.16054559625281783,1.0111843849108608,1.0848810335785868,0.898892528999977,0.10564367088171989,-0.16054559625281783,0.1399859955306686,1.1742387235913283,-0.15707670734776413,True,True,True,True,True,True,True,-,-,False,False,False,9.51436882000766
U56-qroll-q0.17-w1008-d1.00,GRID,U56,W,0.0,0.1512433680587113,1.2970485692685216,-0.13938913368962336,1.2160339810017988,1.3771830807830792,1.1037625446173553,0.12950166912101913,-0.13938913368962336,0.16945518947034377,1.4643073383364362,-0.12334430456802836,True,True,True,True,True,True,True,-,-,False,False,False,8.682870199292793
U56-qroll-q0.17-w1008-d1.00,GRID,U56,W,10.0,0.14129588181446406,1.2206474011037542,-0.14791148023407985,1.138374805924687,1.3020481383954101,1.0248421941355597,0.11916659962048404,-0.14791148023407985,0.15984104368674834,1.3900627080532992,-0.1271978071416986,True,True,True,True,True,True,True,-,-,False,False,False,8.682870199292793
U56-qroll-q0.17-w1008-d1.00,GRID,U56,W,25.0,0.12652827154781265,1.105531360697792,-0.16054559625281783,1.0214204887942415,1.1887827214289557,0.9060353682954475,0.10383332817938373,-0.16054559625281783,0.14556085266933905,1.2781075122974808,-0.13295305349295694,True,True,True,True,True,True,True,-,-,False,False,False,8.682870199292793
