panel,cad,bps,conv,chooser,g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,oos4b,undefined
U56,W,10,K3_both_free,C_IS4B_MING,,,,,False,True
U56,W,10,K3_both_free,C_MAXG,1.0,0.1293747247195809,1.3004188149455909,-0.15878994540852176,True,False
U56,W,10,K3_both_free,C_ORACLE,0.25,0.031799196705543986,1.3028192140568722,-0.04089894593771637,False,False
U56,W,25,K0_spy_free,C_LIVE,0.75,0.09163013641609163,1.2398733886368856,-0.12092630671374771,False,False
U56,W,25,K0_spy_free,C_ISSHARPE,1.0,0.12270310220667491,1.2393793945502616,-0.15958968117256078,True,False
U56,W,25,K0_spy_free,C_IS4B_MING,,,,,False,True
U56,W,25,K0_spy_free,C_MAXG,1.0,0.12270310220667491,1.2393793945502616,-0.15958968117256078,True,False
U56,W,25,K0_spy_free,C_ORACLE,0.5,0.06078620219925379,1.2400342494399228,-0.08143949185309252,False,False
U56,W,25,K1_spy_own_turnover,C_LIVE,0.75,0.09163013641609163,1.2398733886368856,-0.12092630671374771,False,False
U56,W,25,K1_spy_own_turnover,C_ISSHARPE,1.0,0.12270310220667491,1.2393793945502616,-0.15958968117256078,True,False
U56,W,25,K1_spy_own_turnover,C_IS4B_MING,,,,,False,True
U56,W,25,K1_spy_own_turnover,C_MAXG,1.0,0.12270310220667491,1.2393793945502616,-0.15958968117256078,True,False
U56,W,25,K1_spy_own_turnover,C_ORACLE,0.5,0.06078620219925379,1.2400342494399228,-0.08143949185309252,False,False
U56,W,25,K2_spy_flat2x,C_LIVE,0.75,0.09163013641609163,1.2398733886368856,-0.12092630671374771,False,False
U56,W,25,K2_spy_flat2x,C_ISSHARPE,1.0,0.12270310220667491,1.2393793945502616,-0.15958968117256078,True,False
U56,W,25,K2_spy_flat2x,C_IS4B_MING,,,,,False,True
U56,W,25,K2_spy_flat2x,C_MAXG,1.0,0.12270310220667491,1.2393793945502616,-0.15958968117256078,True,False
U56,W,25,K2_spy_flat2x,C_ORACLE,0.5,0.06078620219925379,1.2400342494399228,-0.08143949185309252,False,False
U56,W,25,K3_both_free,C_LIVE,0.75,0.09651574458861623,1.3012453352065745,-0.12029812214763824,False,False
U56,W,25,K3_both_free,C_ISSHARPE,1.0,0.1293747247195809,1.3004188149455909,-0.15878994540852176,True,False
U56,W,25,K3_both_free,C_IS4B_MING,,,,,False,True
U56,W,25,K3_both_free,C_MAXG,1.0,0.1293747247195809,1.3004188149455909,-0.15878994540852176,True,False
U56,W,25,K3_both_free,C_ORACLE,0.25,0.031799196705543986,1.3028192140568722,-0.04089894593771637,False,False
U56,W,50,K0_spy_free,C_LIVE,0.75,0.08676558828999292,1.1783814389985978,-0.1215542982343576,False,False
U56,W,50,K0_spy_free,C_ISSHARPE,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,True,False
U56,W,50,K0_spy_free,C_IS4B_MING,,,,,False,True
U56,W,50,K0_spy_free,C_MAXG,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,True,False
U56,W,50,K0_spy_free,C_ORACLE,0.75,0.08676558828999292,1.1783814389985978,-0.1215542982343576,False,False
U56,W,50,K1_spy_own_turnover,C_LIVE,0.75,0.08676558828999292,1.1783814389985978,-0.1215542982343576,False,False
U56,W,50,K1_spy_own_turnover,C_ISSHARPE,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,True,False
U56,W,50,K1_spy_own_turnover,C_IS4B_MING,,,,,False,True
U56,W,50,K1_spy_own_turnover,C_MAXG,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,True,False
U56,W,50,K1_spy_own_turnover,C_ORACLE,0.75,0.08676558828999292,1.1783814389985978,-0.1215542982343576,False,False
U56,W,50,K2_spy_flat2x,C_LIVE,0.75,0.08676558828999292,1.1783814389985978,-0.1215542982343576,False,False
U56,W,50,K2_spy_flat2x,C_ISSHARPE,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,True,False
U56,W,50,K2_spy_flat2x,C_IS4B_MING,,,,,False,True
U56,W,50,K2_spy_flat2x,C_MAXG,1.0,0.11606960208680461,1.1782213798635122,-0.16038908808615815,True,False
U56,W,50,K2_spy_flat2x,C_ORACLE,0.75,0.08676558828999292,1.1783814389985978,-0.1215542982343576,False,False
U56,W,50,K3_both_free,C_LIVE,0.75,0.09651574458861623,1.3012453352065745,-0.12029812214763824,False,False
U56,W,50,K3_both_free,C_ISSHARPE,1.0,0.1293747247195809,1.3004188149455909,-0.15878994540852176,True,False
U56,W,50,K3_both_free,C_IS4B_MING,,,,,False,True
U56,W,50,K3_both_free,C_MAXG,1.0,0.1293747247195809,1.3004188149455909,-0.15878994540852176,True,False
U56,W,50,K3_both_free,C_ORACLE,0.25,0.031799196705543986,1.3028192140568722,-0.04089894593771637,False,False
U56,M,0,K0_spy_free,C_LIVE,0.75,0.09691470272057723,1.2403770827557687,-0.143647016515564,False,False
U56,M,0,K0_spy_free,C_ISSHARPE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K0_spy_free,C_IS4B_MING,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K0_spy_free,C_MAXG,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K0_spy_free,C_ORACLE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K1_spy_own_turnover,C_LIVE,0.75,0.09691470272057723,1.2403770827557687,-0.143647016515564,False,False
U56,M,0,K1_spy_own_turnover,C_ISSHARPE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K1_spy_own_turnover,C_IS4B_MING,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K1_spy_own_turnover,C_MAXG,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K1_spy_own_turnover,C_ORACLE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K2_spy_flat2x,C_LIVE,0.75,0.09691470272057723,1.2403770827557687,-0.143647016515564,False,False
U56,M,0,K2_spy_flat2x,C_ISSHARPE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K2_spy_flat2x,C_IS4B_MING,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K2_spy_flat2x,C_MAXG,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K2_spy_flat2x,C_ORACLE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K3_both_free,C_LIVE,0.75,0.09691470272057723,1.2403770827557687,-0.143647016515564,False,False
U56,M,0,K3_both_free,C_ISSHARPE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K3_both_free,C_IS4B_MING,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K3_both_free,C_MAXG,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,0,K3_both_free,C_ORACLE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,5,K0_spy_free,C_LIVE,0.75,0.09623210047320074,1.232340499964745,-0.14373190008030146,False,False
U56,M,5,K0_spy_free,C_ISSHARPE,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K0_spy_free,C_IS4B_MING,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K0_spy_free,C_MAXG,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K0_spy_free,C_ORACLE,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K1_spy_own_turnover,C_LIVE,0.75,0.09623210047320074,1.232340499964745,-0.14373190008030146,False,False
U56,M,5,K1_spy_own_turnover,C_ISSHARPE,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K1_spy_own_turnover,C_IS4B_MING,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K1_spy_own_turnover,C_MAXG,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K1_spy_own_turnover,C_ORACLE,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K2_spy_flat2x,C_LIVE,0.75,0.09623210047320074,1.232340499964745,-0.14373190008030146,False,False
U56,M,5,K2_spy_flat2x,C_ISSHARPE,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K2_spy_flat2x,C_IS4B_MING,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K2_spy_flat2x,C_MAXG,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K2_spy_flat2x,C_ORACLE,1.0,0.12911729500889346,1.2332241845005005,-0.1879452075754674,True,False
U56,M,5,K3_both_free,C_LIVE,0.75,0.09691470272057723,1.2403770827557687,-0.143647016515564,False,False
U56,M,5,K3_both_free,C_ISSHARPE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,5,K3_both_free,C_IS4B_MING,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,5,K3_both_free,C_MAXG,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,5,K3_both_free,C_ORACLE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,10,K0_spy_free,C_LIVE,0.75,0.09554987745760046,1.2242949034669737,-0.14381678364503958,False,False
U56,M,10,K0_spy_free,C_ISSHARPE,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K0_spy_free,C_IS4B_MING,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K0_spy_free,C_MAXG,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K0_spy_free,C_ORACLE,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K1_spy_own_turnover,C_LIVE,0.75,0.09554987745760046,1.2242949034669737,-0.14381678364503958,False,False
U56,M,10,K1_spy_own_turnover,C_ISSHARPE,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K1_spy_own_turnover,C_IS4B_MING,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K1_spy_own_turnover,C_MAXG,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K1_spy_own_turnover,C_ORACLE,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K2_spy_flat2x,C_LIVE,0.75,0.09554987745760046,1.2242949034669737,-0.14381678364503958,False,False
U56,M,10,K2_spy_flat2x,C_ISSHARPE,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K2_spy_flat2x,C_IS4B_MING,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K2_spy_flat2x,C_MAXG,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K2_spy_flat2x,C_ORACLE,1.0,0.1281832672539982,1.2252120060711655,-0.18805266211639737,True,False
U56,M,10,K3_both_free,C_LIVE,0.75,0.09691470272057723,1.2403770827557687,-0.143647016515564,False,False
U56,M,10,K3_both_free,C_ISSHARPE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,10,K3_both_free,C_IS4B_MING,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,10,K3_both_free,C_MAXG,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,10,K3_both_free,C_ORACLE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,25,K0_spy_free,C_LIVE,0.75,0.09350548193510622,1.20010564823554,-0.14407143433925262,False,False
U56,M,25,K0_spy_free,C_ISSHARPE,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K0_spy_free,C_IS4B_MING,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K0_spy_free,C_MAXG,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K0_spy_free,C_ORACLE,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K1_spy_own_turnover,C_LIVE,0.75,0.09350548193510622,1.20010564823554,-0.14407143433925262,False,False
U56,M,25,K1_spy_own_turnover,C_ISSHARPE,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K1_spy_own_turnover,C_IS4B_MING,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K1_spy_own_turnover,C_MAXG,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K1_spy_own_turnover,C_ORACLE,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K2_spy_flat2x,C_LIVE,0.75,0.09350548193510622,1.20010564823554,-0.14407143433925262,False,False
U56,M,25,K2_spy_flat2x,C_ISSHARPE,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K2_spy_flat2x,C_IS4B_MING,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K2_spy_flat2x,C_MAXG,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K2_spy_flat2x,C_ORACLE,1.0,0.1253853189512475,1.2011232465642003,-0.18837502573918585,True,False
U56,M,25,K3_both_free,C_LIVE,0.75,0.09691470272057723,1.2403770827557687,-0.143647016515564,False,False
U56,M,25,K3_both_free,C_ISSHARPE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,25,K3_both_free,C_IS4B_MING,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,25,K3_both_free,C_MAXG,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,25,K3_both_free,C_ORACLE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,50,K0_spy_free,C_LIVE,0.75,0.09010572329261479,1.1596251181448878,-0.14449585216294314,False,False
U56,M,50,K0_spy_free,C_ISSHARPE,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K0_spy_free,C_IS4B_MING,,,,,False,True
U56,M,50,K0_spy_free,C_MAXG,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K0_spy_free,C_ORACLE,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K1_spy_own_turnover,C_LIVE,0.75,0.09010572329261479,1.1596251181448878,-0.14449585216294314,False,False
U56,M,50,K1_spy_own_turnover,C_ISSHARPE,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K1_spy_own_turnover,C_IS4B_MING,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K1_spy_own_turnover,C_MAXG,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K1_spy_own_turnover,C_ORACLE,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K2_spy_flat2x,C_LIVE,0.75,0.09010572329261479,1.1596251181448878,-0.14449585216294314,False,False
U56,M,50,K2_spy_flat2x,C_ISSHARPE,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K2_spy_flat2x,C_IS4B_MING,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K2_spy_flat2x,C_MAXG,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K2_spy_flat2x,C_ORACLE,1.0,0.12073582797217397,1.1608109353475582,-0.18891229844383395,True,False
U56,M,50,K3_both_free,C_LIVE,0.75,0.09691470272057723,1.2403770827557687,-0.143647016515564,False,False
U56,M,50,K3_both_free,C_ISSHARPE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,50,K3_both_free,C_IS4B_MING,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,50,K3_both_free,C_MAXG,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
U56,M,50,K3_both_free,C_ORACLE,1.0,0.13005201267558308,1.2412273916503056,-0.1878377530345383,True,False
B136,W,0,K0_spy_free,C_LIVE,0.75,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,False
B136,W,0,K0_spy_free,C_ISSHARPE,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K0_spy_free,C_IS4B_MING,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K0_spy_free,C_MAXG,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K0_spy_free,C_ORACLE,0.25,0.026803139965859923,1.1337621131573683,-0.04150789490010032,False,False
B136,W,0,K1_spy_own_turnover,C_LIVE,0.75,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,False
B136,W,0,K1_spy_own_turnover,C_ISSHARPE,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K1_spy_own_turnover,C_IS4B_MING,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K1_spy_own_turnover,C_MAXG,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K1_spy_own_turnover,C_ORACLE,0.25,0.026803139965859923,1.1337621131573683,-0.04150789490010032,False,False
B136,W,0,K2_spy_flat2x,C_LIVE,0.75,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,False
B136,W,0,K2_spy_flat2x,C_ISSHARPE,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K2_spy_flat2x,C_IS4B_MING,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K2_spy_flat2x,C_MAXG,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K2_spy_flat2x,C_ORACLE,0.25,0.026803139965859923,1.1337621131573683,-0.04150789490010032,False,False
B136,W,0,K3_both_free,C_LIVE,0.75,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,False
B136,W,0,K3_both_free,C_ISSHARPE,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K3_both_free,C_IS4B_MING,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K3_both_free,C_MAXG,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,0,K3_both_free,C_ORACLE,0.25,0.026803139965859923,1.1337621131573683,-0.04150789490010032,False,False
B136,W,5,K0_spy_free,C_LIVE,0.75,0.07960724597554547,1.116524766132875,-0.1222637242361585,False,False
B136,W,5,K0_spy_free,C_ISSHARPE,1.0,0.10627215265781764,1.1153650847012142,-0.16139341761634185,False,False
B136,W,5,K0_spy_free,C_IS4B_MING,1.0,0.10627215265781764,1.1153650847012142,-0.16139341761634185,False,False
B136,W,5,K0_spy_free,C_MAXG,1.0,0.10627215265781764,1.1153650847012142,-0.16139341761634185,False,False
B136,W,5,K0_spy_free,C_ORACLE,0.25,0.02643578672720781,1.118593217155314,-0.04156219023536101,False,False
B136,W,5,K1_spy_own_turnover,C_LIVE,0.75,0.07960724597554547,1.116524766132875,-0.1222637242361585,False,False
B136,W,5,K1_spy_own_turnover,C_ISSHARPE,1.0,0.10627215265781764,1.1153650847012142,-0.16139341761634185,True,False
B136,W,5,K1_spy_own_turnover,C_IS4B_MING,1.0,0.10627215265781764,1.1153650847012142,-0.16139341761634185,True,False
B136,W,5,K1_spy_own_turnover,C_MAXG,1.0,0.10627215265781764,1.1153650847012142,-0.16139341761634185,True,False
B136,W,5,K1_spy_own_turnover,C_ORACLE,0.25,0.02643578672720781,1.118593217155314,-0.04156219023536101,False,False
B136,W,5,K2_spy_flat2x,C_LIVE,0.75,0.07960724597554547,1.116524766132875,-0.1222637242361585,False,False
B136,W,5,K2_spy_flat2x,C_ISSHARPE,1.0,0.10627215265781764,1.1153650847012142,-0.16139341761634185,True,False
B136,W,5,K2_spy_flat2x,C_IS4B_MING,1.0,0.10627215265781764,1.1153650847012142,-0.16139341761634185,True,False
B136,W,5,K2_spy_flat2x,C_MAXG,1.0,0.10627215265781764,1.1153650847012142,-0.16139341761634185,True,False
B136,W,5,K2_spy_flat2x,C_ORACLE,0.25,0.02643578672720781,1.118593217155314,-0.04156219023536101,False,False
B136,W,5,K3_both_free,C_LIVE,0.75,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,False
B136,W,5,K3_both_free,C_ISSHARPE,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,W,5,K3_both_free,C_IS4B_MING,1.0,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
