source,weighting,comparand,bps,n,L_aware,L_blind,DELTA,DELTA_lo,DELTA_hi,DELTA_IS,moved_rate,DELTA_given_moved,win_aware,p_aware,win_blind,p_blind,win_delta,p_delta
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,0.0,783,-0.007451976355208512,-0.007451976355208512,0.0,0.0,0.0,0.0,0.0,,0.4084249084249084,2.1578158796044814e-05,0.4084249084249084,2.1578158796044814e-05,,
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,1.0,18,-0.009659247461364765,-0.009659247461364765,0.0,0.0,0.0,0.0,0.0,,0.3333333333333333,0.3876953125,0.3333333333333333,0.3876953125,,
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,2.0,18,0.0005995745311724464,-0.005469603527838759,0.006069178059011205,0.006069178059011205,0.006069178059011205,1.5684808104987624e-05,0.05555555555555555,0.1092452050622017,0.4166666666666667,0.7744140625,0.3333333333333333,0.3876953125,,
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,5.0,350,-0.0002035472620144731,-0.012172944201228606,0.011969396939214134,0.007616200201230594,0.017555254796578858,0.0009890658319568453,0.11428571428571428,0.10473222321812367,0.47840531561461797,0.48920885518302476,0.40202702702702703,0.0008921826740593699,0.75,0.0022214337732293643
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,10.0,5214,-0.01521437370481978,-0.01735434334124677,0.0021399696364269903,0.0005080838626927648,0.008075648659829735,0.0006765797880195274,0.024357499041043344,0.08785670617582937,0.42333856619570903,2.5179902827696767e-21,0.413266649118189,9.926327176407114e-27,0.7165354330708661,1.1402294032528228e-06
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,15.0,348,0.02015126659319993,-0.010728225895388792,0.030879492488588723,0.019996796737665697,0.041487993918888355,0.00944568215862104,0.25,0.12351796995435485,0.5728476821192053,0.013216054715413135,0.4387755102040816,0.04104440122432017,0.7586206896551724,1.410078387314761e-06
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,20.0,268,0.03350623691062586,-0.011643458429621834,0.045149695340247695,0.024968420230321704,0.060077069299835105,0.014305497375266473,0.2835820895522388,0.1592120835682419,0.5833333333333334,0.01409210604827684,0.4444444444444444,0.11738910292726186,0.7105263157894737,0.0003129786008370501
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,25.0,5206,-0.004231278437031022,-0.022741187208124004,0.018509908771092983,0.005231336572911011,0.027328371531098017,0.009070535148077182,0.25950825970034574,0.07132685792917103,0.5438894277400582,1.855838106708592e-08,0.41589648798521256,3.7978145319666276e-25,0.774145616641902,9.15880353042059e-95
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,30.0,224,0.06164472574639736,-0.021541658965163076,0.08318638471156044,0.06077360795539558,0.09900983231565201,0.02950048093108537,0.41964285714285715,0.19823138484456956,0.6602870813397129,4.1683739649245e-06,0.42346938775510207,0.038047215175371914,0.8191489361702128,2.7046423167464115e-10
ARCHIVE,ARCHIVE cell-weighted,MEDIAN,50.0,110,0.13169071956984968,-0.0638367392074196,0.19552745877726926,0.026047148870609244,0.7911633871990301,0.1624071298851618,0.35454545454545455,0.55148770424358,0.7788461538461539,9.344702083080037e-09,0.5094339622641509,0.9226851594412759,1.0,3.637978807091713e-12
ARCHIVE_ZERO,ARCHIVE zero-anchored,MEDIAN,0.0,783,-0.007451976355208512,-0.007451976355208512,0.0,0.0,0.0,0.0,0.0,,0.4084249084249084,2.1578158796044814e-05,0.4084249084249084,2.1578158796044814e-05,,
ARCHIVE_ZERO,ARCHIVE zero-anchored,MEDIAN,1.0,18,-0.009659247461364765,-0.009659247461364765,0.0,0.0,0.0,0.0,0.0,,0.3333333333333333,0.3876953125,0.3333333333333333,0.3876953125,,
ARCHIVE_ZERO,ARCHIVE zero-anchored,MEDIAN,2.0,18,0.0005995745311724464,-0.005469603527838759,0.006069178059011205,0.006069178059011205,0.006069178059011205,1.5684808104987624e-05,0.05555555555555555,0.1092452050622017,0.4166666666666667,0.7744140625,0.3333333333333333,0.3876953125,,
ARCHIVE_ZERO,ARCHIVE zero-anchored,MEDIAN,5.0,322,-0.0014247933731294147,-0.014435007437492603,0.01301021406436319,0.008458808962562125,0.01892429950519817,0.0010750715564748319,0.12422360248447205,0.10473222321812367,0.47079037800687284,0.3482942333152538,0.3916083916083916,0.00029478534315783086,0.75,0.0022214337732293643
ARCHIVE_ZERO,ARCHIVE zero-anchored,MEDIAN,10.0,783,0.0060565227458741055,-0.008193543262210603,0.01425006600808471,0.00540790553315364,0.030610013620752517,0.004505347400681757,0.16219667943805874,0.08785670617582937,0.5184534270650264,0.4018022493043974,0.4523809523809524,0.028972852333791755,0.7165354330708661,1.1402294032528228e-06
ARCHIVE_ZERO,ARCHIVE zero-anchored,MEDIAN,15.0,322,0.02093014183357985,-0.012689198487726644,0.03361934032130649,0.023982880669891123,0.04340814095486143,0.010206195194094632,0.2670807453416149,0.12587706492396147,0.5699658703071673,0.019293658590477474,0.43006993006993005,0.020941493992158295,0.7674418604651163,6.669778822829638e-07
ARCHIVE_ZERO,ARCHIVE zero-anchored,MEDIAN,20.0,242,0.036567744022974635,-0.014288957240158629,0.05085670126313327,0.03567963685251471,0.06298402169890804,0.015739336213879972,0.2975206611570248,0.1709350236899757,0.5879629629629629,0.011643515917883707,0.4326923076923077,0.060930467194636524,0.75,2.568720337924735e-05
