panel,conv,q,h,low_share,low_trail,high_trail,low_fwd,high_fwd,fwd_gap,trail_gap,spy_fwd
SMALL439,ABS,,63,0.44281221962118356,0.0168089094537937,0.05301718811962413,0.07251333739990617,0.007018085002251335,0.06549525239765484,-0.03620827866583043,0.03552307917860057
SMALL439,ABS,,126,0.44281221962118356,0.035960180227695746,0.10876499877867017,0.1490050059195261,0.011693982447596805,0.13731102347192928,-0.07280481855097443,0.07108575011518424
SMALL439,ABS,,252,0.44281221962118356,0.07247482264637611,0.23353957917202173,0.32153031965174533,0.026760482675462695,0.2947698369762826,-0.1610647565256456,0.1512405291804177
SMALL439,REL,0.1,63,0.09866338760444339,-0.0006278395388400837,0.041120082137587055,0.1428791494230686,0.02427061345548415,0.11860853596758444,-0.04174792167642714,0.03552307917860057
SMALL439,REL,0.1,126,0.09866338760444339,-0.0020501342556151643,0.08521350246555001,0.3120716087369337,0.04601049800182505,0.26606111073510863,-0.08726363672116517,0.07108575011518424
SMALL439,REL,0.1,252,0.09866338760444339,0.004459009864631751,0.179962000238931,0.6775910858866477,0.09918820949170916,0.5784028763949386,-0.17550299037429926,0.1512405291804177
SMALL439,REL,0.2,63,0.19878657162646746,0.007355619055819774,0.044372746556942975,0.10312900676612831,0.019311972480069047,0.08381703428605926,-0.0370171275011232,0.03552307917860057
SMALL439,REL,0.2,126,0.19878657162646746,0.019262768109441657,0.090877323808212,0.21991569454928342,0.03563047243904906,0.18428522211023435,-0.07161455569877034,0.07108575011518424
SMALL439,REL,0.2,252,0.19878657162646746,0.04834648333087112,0.19115816739800442,0.46915737060941104,0.07864055507625739,0.39051681553315365,-0.1428116840671333,0.1512405291804177
SMALL439,REL,0.3,63,0.29873002095443507,0.014922305921291163,0.04639087599869079,0.08392490539574468,0.015547820766400634,0.06837708462934405,-0.03146857007739962,0.03552307917860057
SMALL439,REL,0.3,126,0.29873002095443507,0.03152396758520275,0.09574799456146772,0.17588671757276866,0.028125224272246337,0.14776149330052232,-0.06422402697626498,0.07108575011518424
SMALL439,REL,0.3,252,0.29873002095443507,0.06962629306295082,0.20210268309264312,0.373341599622298,0.06381753849064943,0.3095240611316486,-0.1324763900296923,0.1512405291804177
SMALL439,REL,0.4,63,0.39874580253732783,0.018432795127742936,0.04927334705803952,0.07159737651607237,0.012349683851355073,0.0592476926647173,-0.030840551930296584,0.03552307917860057
SMALL439,REL,0.4,126,0.39874580253732783,0.04004223104502728,0.1006679005348591,0.14775555820430222,0.022204625002477905,0.1255509332018243,-0.06062566948983183,0.07108575011518424
SMALL439,REL,0.4,252,0.39874580253732783,0.08691804373485934,0.21202887931516215,0.3149811864767371,0.05104300133523537,0.26393818514150175,-0.1251108355803028,0.1512405291804177
SMALL439,REL,0.5,63,0.49924452978189265,0.022057258153993634,0.05182720182734678,0.06274344362930762,0.009285309660006194,0.05345813396930142,-0.029769943673353144,0.03552307917860057
SMALL439,REL,0.5,126,0.49924452978189265,0.04735819435624782,0.10544933069247785,0.12885645337436352,0.015845718825523217,0.11301073454884031,-0.058091136336230025,0.07108575011518424
SMALL439,REL,0.5,252,0.49924452978189265,0.10054522515848836,0.22316522068391786,0.27573388702767293,0.0371878271250288,0.23854605990264413,-0.1226199955254295,0.1512405291804177
U56,ABS,,63,0.10093563334364918,0.06913020928227404,0.04094760317486134,0.10842138496254518,0.03741337696516502,0.07100800799738016,0.028182606107412696,0.039705834518808956
U56,ABS,,126,0.10093563334364918,0.13436527911652732,0.08139576002625051,0.2210355020265079,0.07583139348625602,0.1452041085402519,0.052969519090276806,0.07825546738440593
U56,ABS,,252,0.10093563334364918,0.2781908479472742,0.16847231182102237,0.4581600798924247,0.16054325084068227,0.2976168290517424,0.10971853612625185,0.15550077087451042
U56,REL,0.1,63,0.09353365863584913,0.06404940538331638,0.041700144524648534,0.10497471059812802,0.03844262780323457,0.06653208279489345,0.022349260858667848,0.039705834518808956
U56,REL,0.1,126,0.09353365863584913,0.13647508925009727,0.0816205373322669,0.22746573070234224,0.07674161974399701,0.15072411095834523,0.05485455191783037,0.07825546738440593
U56,REL,0.1,252,0.09353365863584913,0.30333388976572484,0.16686831158728208,0.5547380674456672,0.15466151547004034,0.40007655197562686,0.13646557817844276,0.15550077087451042
U56,REL,0.2,63,0.19399024092452613,0.05241763427124585,0.0417054521642656,0.07367610115797456,0.03769061035169217,0.03598549080628239,0.010712182106980252,0.039705834518808956
U56,REL,0.2,126,0.19399024092452613,0.10468025108975262,0.08239448576034729,0.15460264134844143,0.07552557661102595,0.07907706473741548,0.022285765329405335,0.07825546738440593
U56,REL,0.2,252,0.19399024092452613,0.21729327412476135,0.17032942210759994,0.36028371251715113,0.15177780005126879,0.20850591246588235,0.04696385201716141,0.15550077087451042
U56,REL,0.3,63,0.29056354209502167,0.04972903245166222,0.04134812168267652,0.06532131423975669,0.036209554018634,0.02911176022112269,0.0083809107689857,0.039705834518808956
U56,REL,0.3,126,0.29056354209502167,0.09785733828172041,0.08215334291748226,0.13738269974007475,0.07179452441426194,0.0655881753258128,0.015703995364238152,0.07825546738440593
U56,REL,0.3,252,0.29056354209502167,0.197214492165349,0.17211695482263262,0.3116160661609584,0.1432222033324157,0.16839386282854268,0.025097537342716386,0.15550077087451042
U56,REL,0.4,63,0.39390290949326573,0.045436103506727214,0.042704256056133996,0.05907762424681291,0.03530710371788411,0.0237705205289288,0.002731847450593218,0.039705834518808956
U56,REL,0.4,126,0.39390290949326573,0.09009854861854583,0.08450097708672627,0.12316213828805067,0.06986880846997917,0.0532933298180715,0.005597571531819556,0.07825546738440593
U56,REL,0.4,252,0.39390290949326573,0.18033384052908255,0.17871892867744063,0.2754174991100758,0.13811680365094692,0.13730069545912887,0.0016149118516419203,0.15550077087451042
U56,REL,0.5,63,0.4940881708304541,0.04476230539350389,0.042819608997766725,0.05484937863302382,0.034723120019284015,0.020126258613739803,0.001942696395737166,0.039705834518808956
U56,REL,0.5,126,0.4940881708304541,0.08887336073824224,0.08458208650209724,0.11386698549566458,0.068364999494945,0.045501986000719585,0.004291274236145004,0.07825546738440593
U56,REL,0.5,252,0.4940881708304541,0.17644705288404308,0.18214883034303536,0.24995822055864464,0.13564340186307797,0.11431481869556667,-0.00570177745899228,0.15550077087451042
broad136,ABS,,63,0.0924386446617443,0.05650947250756057,0.04460036097364796,0.09806401057041426,0.04163881361905086,0.0564251969513634,0.011909111533912609,0.03970674538089767
broad136,ABS,,126,0.0924386446617443,0.10170753967450087,0.08816461068698164,0.19443889711108575,0.08368384429102371,0.11075505282006204,0.013542928987519229,0.07822983783585362
broad136,ABS,,252,0.0924386446617443,0.19340874539173714,0.18003380145349562,0.3893574233800225,0.17368396764983385,0.21567345573018865,0.013374943938241513,0.1554831584132753
broad136,REL,0.1,63,0.09732702745201038,0.05142086301500123,0.04508104478862247,0.08571829112243456,0.042742784259198405,0.04297550686323616,0.00633981822637876,0.03970674538089767
broad136,REL,0.1,126,0.09732702745201038,0.09971864574062318,0.08830264364612031,0.17766338675434531,0.08520517126128692,0.0924582154930584,0.011416002094502872,0.07822983783585362
broad136,REL,0.1,252,0.09732702745201038,0.20224373600304646,0.179029133807495,0.4056436303718108,0.17202137871143341,0.23362225166037737,0.023214602195551465,0.1554831584132753
broad136,REL,0.2,63,0.1956251652356325,0.04595980040108626,0.045631477304590454,0.06867959677562235,0.04163427736964961,0.027045319405972747,0.00032832309649580976,0.03970674538089767
broad136,REL,0.2,126,0.1956251652356325,0.08986533712341783,0.08929283275539662,0.14306553160219646,0.0823180789159413,0.06074745268625516,0.0005725043680212122,0.07822983783585362
broad136,REL,0.2,252,0.1956251652356325,0.18195560379738115,0.18107530966174856,0.31601059916453694,0.1652585680424626,0.15075203112207433,0.0008802941356325922,0.1554831584132753
broad136,REL,0.3,63,0.2972029603313525,0.04452084143910192,0.046191015417482495,0.06155864705261161,0.04073814979141271,0.020820497261198903,-0.001670173978380575,0.03970674538089767
broad136,REL,0.3,126,0.2972029603313525,0.08754861099793199,0.09018482266586002,0.12624303451075927,0.0806587136113969,0.045584320899362374,-0.0026362116679280317,0.07822983783585362
broad136,REL,0.3,252,0.2972029603313525,0.1741228899666716,0.1842276650226394,0.2742178230332482,0.1611772206871529,0.11304060234609531,-0.010104775055967796,0.1554831584132753
broad136,REL,0.4,63,0.3962838614249748,0.042833377955405774,0.04756965409176646,0.05779358685494558,0.039791535995194825,0.018002050859750755,-0.004736276136360684,0.03970674538089767
broad136,REL,0.4,126,0.3962838614249748,0.08507533042920763,0.092230235846416,0.11724387223953191,0.0790802016571694,0.0381636705823625,-0.007154905417208368,0.07822983783585362
broad136,REL,0.4,252,0.3962838614249748,0.17131383650458826,0.18769085770622093,0.2523459458777208,0.15695945850424464,0.09538648737347616,-0.016377021201632674,0.1554831584132753
broad136,REL,0.5,63,0.498513095301865,0.04356948418153244,0.04780403021131339,0.054639597608291735,0.03925814332932532,0.015381454278966415,-0.004234546029780947,0.03970674538089767
broad136,REL,0.5,126,0.498513095301865,0.08550820545829253,0.09325796313615152,0.11093523288783694,0.07757639457085036,0.03335883831698658,-0.007749757677858987,0.07822983783585362
broad136,REL,0.5,252,0.498513095301865,0.17172901408125582,0.19060871146445577,0.2356181595330971,0.15416723885318878,0.0814509206799083,-0.018879697383199945,0.1554831584132753
