panel,book,family,null,mean_gross,gross_ratio,twin_MEAN_mg,twin_DAILY_mg,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,BAND c=0.00,BAND,False,0.5323131825450128,0.9990368855749058,0.5323135901041088,0.5318467537567443,0.08165184515098312,1.1669654581755384,-0.12011689731741992,0.09033959987573437,1.2550738924501,-0.12011689731741948
U56,BAND c=0.03,BAND,False,0.5328263552938667,1.0,0.5328263552938667,0.5328263552938667,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.09455179369762767,1.276620821629499,-0.12054956914840886
U56,BAND c=0.06,BAND,False,0.5094285419565131,0.9560873573446848,0.5094463645762318,0.5092608622824882,0.0829572196037005,1.1375623435605255,-0.13472550081233814,0.09084046352253039,1.201462639348762,-0.13472550081233792
U56,BAND c=0.10,BAND,False,0.5173773889861106,0.9710056265906074,0.5173893313150463,0.5130703547431914,0.0876137006887876,1.172605613220285,-0.12347909752914066,0.09075364036102673,1.1944085701375613,-0.12347909752914088
U56,MAXVOL m=0.45,MAXVOL,False,0.6795092083092833,1.2752920375616883,0.6793626034097396,0.6298399154581562,0.10071395082557899,1.1264086259384207,-0.15191664748290645,0.10777519679383962,1.2075073858244896,-0.15191664748290645
U56,MAXVOL m=0.60,MAXVOL,False,0.7198725501744939,1.3510453133975828,0.7196752783552481,0.6500205750305881,0.11517403123775627,1.1277414717728733,-0.16883955825527786,0.1203748062742358,1.176247477309794,-0.16883955825527786
U56,MAXVOL m=0.80,MAXVOL,False,0.7392332348932183,1.3873811374918068,0.7231502988457273,0.658507129136164,0.12030220423902804,1.098339587922499,-0.18874856830519882,0.12155171644644791,1.1013059303073995,-0.18874856830519893
U56,MAXVOL m=1.00,MAXVOL,False,0.7458600722619949,1.3998182801048475,0.7231502988457273,0.6607015648690732,0.1265570382417962,1.1123656764143004,-0.20929385991333982,0.1290701202412603,1.1146004195669168,-0.20929385991334004
U56,DEGROSS G=0.25,DEGROSS,False,0.2502444782802799,0.4696548430722125,0.25035283704672656,0.24675542381557208,0.0436078936655655,1.1172257788937678,-0.0795203622488202,0.04519528690641694,1.1265454054512762,-0.07952036224882009
U56,DEGROSS G=0.50,DEGROSS,False,0.500314819060522,0.9389828676634928,0.5003391619898616,0.47147733260788166,0.08762494034637824,1.1181907944182743,-0.15455473059743474,0.09082285768948295,1.126710594808491,-0.15455473059743496
U56,DEGROSS G=0.75,DEGROSS,False,0.7502277249615616,1.40801542098606,0.7231502988457273,0.6621866909708296,0.13192022053588337,1.1189188484334327,-0.2252587495057875,0.1367347568612569,1.126607350357278,-0.2252587495057874
U56,DEGROSS G=1.00,DEGROSS,False,1.0,1.8767840405500882,0.7231502988457273,0.7231502988457273,0.17634380362702484,1.1193698953811717,-0.2917898169192258,0.1827624921481097,1.1262031369108452,-0.29178981691922556
U56,TOPN n=3,TOPN,False,0.7388701923193544,1.3866997849831386,0.7231502988457273,0.6532051234531269,0.2748431506576161,1.1167674422158527,-0.3449480204638985,0.2589289199926341,0.9831008348995293,-0.3449480204638986
U56,TOPN n=5,TOPN,False,0.7410649740939579,1.3908189163902047,0.7231502988457273,0.6556939672663015,0.23293777770955604,1.1420935773096632,-0.2845403666679691,0.23846853514607824,1.0685734563514777,-0.284540366667969
U56,TOPN n=10,TOPN,False,0.7452060633205951,1.3985908465612513,0.7231502988457273,0.6585090626902259,0.16869889785481895,1.0787561407420263,-0.24091690207959549,0.17825882902426637,1.0494855491169672,-0.24091690207959482
U56,TOPN n=20,TOPN,False,0.7470822017209848,1.402111953168966,0.7231502988457273,0.6598911558085193,0.15447936500026382,1.168808127116249,-0.22210381390217981,0.16537868438475978,1.1628904435057024,-0.2221038139021796
U56,SPYFILT L=100,SPYFILT,False,0.5963807973948932,1.1192779626412712,0.5963245958002162,0.5695162266198303,0.08966917557704135,1.1172690406004997,-0.1532906426319871,0.10016423748544212,1.2462811397250813,-0.1532906426319871
U56,SPYFILT L=200,SPYFILT,False,0.6196800864366103,1.1630056964709294,0.6196004602824977,0.600817995780364,0.08957109147516085,1.0919338738144921,-0.14197698240882017,0.10533982984471413,1.266875955321121,-0.10777284433222056
U56,MADIST q=0.20,MADIST,False,0.14468127761215877,0.27153551278889637,0.14476817731497954,0.1442477640637324,0.03206460988903603,1.075720814764436,-0.04447176686283261,0.034662903877021645,1.0761865077907202,-0.04447176686283261
U56,MADIST q=0.50,MADIST,False,0.37089828902290073,0.6960959895055141,0.3709892829968596,0.3587433319527037,0.07042352166843857,1.1785739892898757,-0.10666602271398784,0.07416160172002706,1.1756608448427093,-0.10666602271398795
U56,STOP s=0.10,STOP,False,0.49279506522898653,0.9248699136836016,0.4928246093008221,0.4907114077008485,0.055354583044924466,1.0028515922090835,-0.09494810503246198,0.06169541409351109,1.1506714417287158,-0.0949481050324612
U56,STOP s=0.20,STOP,False,0.6668372666101879,1.251509539618045,0.6667056622881461,0.6300588754203365,0.09775263012276159,1.1270003200748044,-0.15616159110506966,0.098596289220102,1.136639537816869,-0.1561615911050701
U56,VOLTGT t=0.08,VOLTGT,False,0.6872424142559707,1.2898055950647183,0.687086441572384,0.6303420571715298,0.10218169143971245,1.1801312343352697,-0.12278422663715638,0.11377229721251814,1.2996781282583056,-0.12278422663715649
U56,VOLTGT t=0.12,VOLTGT,False,0.8608144499318702,1.615562821507037,0.7231502988457273,0.7076376002371207,0.13736015320459471,1.210128420489898,-0.16439946738894284,0.1455595830436962,1.2725593498016532,-0.16439946738894273
U56,VOLTGT t=0.16,VOLTGT,False,0.9348067085219215,1.7544303115531004,0.7231502988457273,0.7215026290800943,0.1560741893658233,1.2026704983373397,-0.1986140501320277,0.15939920336045454,1.219326406692465,-0.1986140501320277
