panel,ladder_set,ladder,rung,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,L_RECORD,N,5.0,0.17793757695658097,0.9844672527247917,-0.2585359705801561,1.1944183705410534,0.826405701818305,0.18764660078193307,1.1163893761484653,-0.24238284139504873,0.17000779023074863,0.8977370957234515,-0.2585359705801554
U56,L_RECORD,N,8.0,0.167674755222613,1.0507116386474669,-0.21430271256523992,1.1455056751874058,0.980266609287792,0.15061363588597199,1.0244326679244637,-0.20214979440447944,0.18190354907192652,1.073457924377373,-0.21430271256524025
U56,L_RECORD,N,10.0,0.1706480647095283,1.1092301119509238,-0.20771054445737913,1.2457978590633878,0.9986903305172742,0.16412620337370099,1.140620911476732,-0.18868986952428002,0.17604215688083014,1.0897021911713622,-0.20771054445737935
U56,L_RECORD,N,12.0,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,0.162793250894387,1.1661173589520426,-0.16104840659377828,0.1878271090266901,1.1700516353786503,-0.2016923126486767
U56,L_RECORD,N,15.0,0.16958558531679246,1.1599652122514765,-0.20974143218869634,1.2511741334706714,1.102386879512554,0.14691869827837722,1.1330669763521146,-0.14478235536444928,0.18857326412542164,1.186920783688038,-0.20974143218869623
U56,L_RECORD,N,20.0,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.13911410293501003,1.1118987741862618,-0.13952273332906884,0.16919746270303992,1.1615297831443134,-0.19127561830465045
U56,L_RECORD,N,25.0,0.14860281762233263,1.1265373356351072,-0.21158705952148094,1.2030104005635307,1.0777612445503053,0.1305117022303035,1.0952965988522574,-0.14867705419726562,0.1637065279415142,1.1545449387263544,-0.21158705952148082
U56,L_RECORD,N,30.0,0.13973234708498627,1.0983935642642018,-0.22068524196589911,1.159679015878997,1.0632867824181271,0.12162381769080799,1.0639169938199005,-0.15324866989529362,0.15485252524923654,1.128909896782526,-0.22068524196589956
U56,L_RECORD,N,40.0,0.13426425475231962,1.12449631583265,-0.22984197733835154,1.2712686055155562,1.0215963776402637,0.12806181559145302,1.1761930490300028,-0.12581421125997172,0.13939367595266128,1.0944875184055334,-0.22984197733835143
U56,L_RECORD,H,21.0,0.1431010106865842,1.1123012095249802,-0.20241631642427482,1.2103411620619393,1.0437602469829863,0.13107968975439133,1.1218469394824062,-0.11825894639973056,0.1530888580471168,1.1116898505481743,-0.20241631642427504
U56,L_RECORD,H,63.0,0.1490914253874518,1.098916591968279,-0.25692124189441956,1.1987394994632592,1.0360340120682807,0.13381169804700854,1.1094523611308351,-0.128054472357634,0.16181909572854503,1.10043833956279,-0.2569212418944201
U56,L_RECORD,H,126.0,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.13911410293501003,1.1118987741862618,-0.13952273332906884,0.16919746270303992,1.1615297831443134,-0.19127561830465045
U56,L_RECORD,GROSS,0.3,0.06167183543315402,1.1362956420701376,-0.07990335554891148,1.2032865443333627,1.0910660690418807,0.05531820206122129,1.1105042433202028,-0.056833521445480595,0.06692878140314584,1.1594224522798233,-0.07990335554891137
U56,L_RECORD,GROSS,0.4,0.0824184015870133,1.1367609677523223,-0.10549271071234212,1.203720554886396,1.0915934450913116,0.07388013532925153,1.1108859332218424,-0.07548258742988634,0.0894952462819254,1.1599570365136325,-0.10549271071234234
U56,L_RECORD,GROSS,0.5,0.10323877382351365,1.137190491592021,-0.13056770565714293,1.2041173491952375,1.0920880487144644,0.09248591682400487,1.1112313458653993,-0.09397792559052176,0.11216639683346075,1.1604566382702834,-0.13056770565714304
U56,L_RECORD,GROSS,0.6,0.12411909391210885,1.137578906405842,-0.15513474393540005,1.2044710215373224,1.0925451291031891,0.11112396667680113,1.1115350421260386,-0.11231620872827719,0.13492641145125295,1.160916054216475,-0.15513474393540005
U56,L_RECORD,GROSS,0.7,0.14504492766960508,1.1379236532047645,-0.179337189919768,1.204775522374235,1.0929649390877625,0.1297817664540215,1.1117900550053696,-0.1304945166778818,0.15775918062167582,1.1613358475601228,-0.179337189919768
U56,L_RECORD,GROSS,0.75,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.13911410293501003,1.1118987741862618,-0.13952273332906884,0.16919746270303992,1.1615297831443134,-0.19127561830465045
U56,L_RECORD,GROSS,0.85,0.17648502173757885,1.1383500393466024,-0.21481209308120175,1.205133587255412,1.093514205986342,0.15777682449151786,1.112073559630757,-0.1574560456221722,0.1921061011598464,1.161881649175715,-0.21481209308120164
U56,L_RECORD,GROSS,1.0,0.20793643277725216,1.1386547568691299,-0.24927640903130788,1.2053510036542627,1.093961877894273,0.18573787194779512,1.1122163085374979,-0.1840428723324149,0.2265144935018728,1.1623204783264223,-0.24927640903130754
U56,L_RECORD,CADENCE,1.0,0.15384239439499425,1.095662676561115,-0.2313086816428258,1.2043648810417729,1.0285424186123298,0.13291307702536015,1.0756296390998652,-0.13089783804216049,0.1713543452439681,1.1185146651720415,-0.2313086816428257
U56,L_RECORD,CADENCE,5.0,0.15558963536918125,1.1259835103513345,-0.2214861399583239,1.2369130228843852,1.0601996787347088,0.1395709724179912,1.1521341653981778,-0.12914837192012296,0.16893978329468795,1.1196692633202074,-0.22148613995832356
U56,L_RECORD,CADENCE,21.0,0.14322562541612638,1.027711241099546,-0.23538305844277485,1.1849242238995978,0.9233776640973806,0.12987189274130162,1.056129933188291,-0.13302767709534002,0.15433240837958273,1.0182932677282321,-0.23538305844277485
