incumbent,norm,q,tau,IS_n,IS_D,IS_t,OOS_n,OOS_D,OOS_t,OOS_p,OOS_abstain
ctl,raw,0.0,0.0,658,0.0,,1176,0.0,,,0.0
ctl,raw,0.1,2.4349010715351033e-06,658,-0.00020968151684909027,-1.319591107752738,1176,0.0004633389108152616,1.0277718713095263,0.30405715077867246,0.11479591836734694
ctl,raw,0.2,0.0014670635168785306,658,-0.00027138351736901686,-1.3833883852544193,1176,-0.0002175343685257063,-0.3644623590289312,0.715512776857135,0.19472789115646258
ctl,raw,0.3,0.005264638463284732,658,0.008011600434292379,4.347409581593935,1176,-0.0017304501146130444,-1.5425922050088647,0.12292975052610089,0.336734693877551
ctl,raw,0.4,0.00936124087354151,658,0.009393416403478076,4.952911566559186,1176,-0.002080857815789677,-1.8265833636849085,0.0677624366105587,0.3979591836734694
ctl,raw,0.5,0.017212828216753073,658,0.011832408133848333,5.68712740821223,1176,-0.0018981744958465607,-1.5271188347879345,0.12673146421211778,0.516156462585034
ctl,raw,0.6,0.025380372195922485,658,0.019022055898466884,7.765534513202866,1176,0.00025776392983965806,0.1766058913515727,0.8598179662003376,0.6164965986394558
ctl,raw,0.7,0.04137503369480007,658,0.022327468963512738,8.819936616317776,1176,9.230720853343135e-05,0.058586879504605324,0.9532811613703176,0.7219387755102041
ctl,raw,0.8,0.05147594848936321,658,0.02660899861484339,9.341589014409022,1176,0.0002852062422781394,0.1714942006210293,0.8638351901282451,0.7712585034013606
ctl,raw,0.9,0.08018104395870851,658,0.029861956225544,9.767726518494934,1176,-0.0029074602189694872,-1.6414767564762502,0.10069848813776927,0.8979591836734694
ctl,z,0.0,0.0,658,0.0,,1176,0.0,,,0.0
ctl,z,0.1,2.048669543013353e-05,658,-0.00020968151684909027,-1.319591107752738,1176,0.0004633389108152616,1.0277718713095263,0.30405715077867246,0.11479591836734694
ctl,z,0.2,0.03691327777463232,658,0.001979398621489868,2.2465732727860885,1176,0.00035057994297400704,0.5176121042991508,0.6047289347871445,0.23214285714285715
ctl,z,0.3,0.12573044891040194,658,0.0032165138340226307,2.9782963878695385,1176,-0.0022807353447169133,-2.240650120535925,0.0250487474211476,0.3715986394557823
ctl,z,0.4,0.23061458720182526,658,0.01087063745956463,5.284511993343763,1176,-0.001256204070562205,-0.9755814888851467,0.3292719014639234,0.46938775510204084
ctl,z,0.5,0.38935210427838307,658,0.013327418081958852,5.9023807377686355,1176,-0.0017904493841732374,-1.3100613509784402,0.19017508178592912,0.5569727891156463
ctl,z,0.6,0.5112030440802329,658,0.020750593978593593,8.053302190561368,1176,-0.0006604031593821446,-0.4414536761970458,0.6588845906145202,0.6079931972789115
ctl,z,0.7,0.7244107092211863,658,0.025450956526621566,9.449371885084947,1176,-0.001487855590140048,-0.9202240329277024,0.35745569782384257,0.6972789115646258
ctl,z,0.8,1.0026813137531134,658,0.030673111524511125,10.58955405985035,1176,-0.004254479444879307,-2.3435526291390065,0.01910106718421556,0.7806122448979592
ctl,z,0.9,1.3877256424364224,658,0.03234952690405771,10.314133626820308,1176,-0.009013089601535618,-4.416183369953239,1.0045887354204197e-05,0.8673469387755102
ctl,rng,0.0,0.0,658,0.0,,1176,0.0,,,0.0
ctl,rng,0.1,7.4112583419664325e-06,658,-0.00020968151684909027,-1.319591107752738,1176,0.0004633389108152616,1.0277718713095263,0.30405715077867246,0.11479591836734694
ctl,rng,0.2,0.013847372606915407,658,0.0024610939728779936,2.4935713858889965,1176,0.00020509768753644472,0.2954469279753955,0.7676524889809666,0.23554421768707484
ctl,rng,0.3,0.04528727975760392,658,0.008475451310982937,4.597334934028545,1176,-0.0004003905802246709,-0.33017210480961734,0.7412699231851083,0.3835034013605442
ctl,rng,0.4,0.09201709933942277,658,0.010420581875127805,5.025777485753741,1176,-0.0005433625927844055,-0.41846064969322033,0.6756103512658378,0.5059523809523809
ctl,rng,0.5,0.13464899994782226,658,0.020026000749367563,7.9452705174155085,1176,0.0009581947626976763,0.6624829009254098,0.5076617897140516,0.564625850340136
ctl,rng,0.6,0.2056998245062874,658,0.025621955415794026,9.550326461522895,1176,0.0010688389781898146,0.6996009528085755,0.48417654735904314,0.6377551020408163
ctl,rng,0.7,0.2867823956869506,658,0.02883689772706023,10.152617127977416,1176,0.0008751777480271073,0.5387115560690693,0.5900858986907807,0.7100340136054422
ctl,rng,0.8,0.4097404286644822,658,0.03340379850519952,10.936376553989325,1176,-0.0017054100365097703,-0.9737617199805322,0.3301748640040303,0.8129251700680272
ctl,rng,0.9,0.5860388093739656,658,0.032743766115055487,10.31872962285077,1176,-0.00816021195244287,-4.080111041595334,4.501419240465765e-05,0.9200680272108843
med,raw,0.0,0.0,1492,0.0,,3433,0.0,,,0.0
med,raw,0.1,2.4349010715351033e-06,1492,-0.004728532137469691,-3.8189335572703316,3433,-0.001531133729961434,-3.4943041265697246,0.00047529923912481564,0.07952228371686572
med,raw,0.2,0.0014670635168785306,1492,-0.005572167117987441,-4.399322397820544,3433,-0.002323867087970955,-4.362482292643039,1.2859499715522915e-05,0.15729682493445965
med,raw,0.3,0.005264638463284732,1492,-0.003593259776156237,-2.209789906070539,3433,-0.0030645236537685397,-3.984369143431103,6.765962780530543e-05,0.2612875036411302
med,raw,0.4,0.00936124087354151,1492,-0.004752753015125265,-2.7395219925403627,3433,-0.004628604607906761,-5.302213025796835,1.1440722613720311e-07,0.3358578502767259
med,raw,0.5,0.017212828216753073,1492,-0.003502377766458086,-1.8621427048368844,3433,-0.006845759587504766,-6.767669755409738,1.3087309014281345e-11,0.43198368773667345
med,raw,0.6,0.025380372195922485,1492,-0.003707887728321097,-1.6977483076072946,3433,-0.007584946517258261,-6.616293369881519,3.6831870886544493e-11,0.500436935624818
