panel,signal,n,cost,gross,rank,turnover_yr,CAGR_F,Sharpe_F,MaxDD_F,CAGR_H1,Sharpe_H1,MaxDD_H1,CAGR_H2,Sharpe_H2,MaxDD_H2,CAGR_IS,Sharpe_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,oosH1,oosH2,isH1,isH2,pass4a,pass4b,pass4b_oos,bF_H1,bF_H2,bF_OOS,bF_DD,bF_CAGR,bO_H1,bO_H2,bO_OOS,bO_DD,bO_CAGR
u56,COMP,10,10.0,0.9,6,19.578304545046347,0.10648178961183596,0.9014624120194061,-0.15442846220994244,0.10934564478197717,0.9879782390954737,-0.09824042356252927,0.10362661272179285,0.8308491595372027,-0.15442846220994222,0.10390559016319911,0.9279308273524436,-0.09824042356252927,0.10861231707561969,0.8835652974227864,-0.15442846220994233,1.056326892810325,0.7033032119238837,0.8827769779930038,0.9736275473466292,0,0,0,1,0,1,1,0,1,0,1,1,1
u56,COMP,10,25.0,0.9,6,19.578304545046347,0.07445856357868785,0.6569161350621987,-0.16754611164150768,0.07777890725140768,0.7281335937737604,-0.10272446579097427,0.0711499377262732,0.5983808586802881,-0.16754611164150768,0.072681073289939,0.6745711711776127,-0.10272446579097427,0.07592764967312537,0.645079603367657,-0.16754611164150846,0.8298069524801809,0.45232796235090267,0.6327944878750367,0.7167208096594693,0,0,0,0,0,0,1,0,0,0,0,1,0
u56,COMP,10,10.0,1.05,7,22.8491101751051,0.12369717143959491,0.9011189953358428,-0.17923385645675516,0.12741908862444307,0.9882791350223958,-0.11432452912785096,0.11998920956065717,0.8299548128172111,-0.17923385645675505,0.12090212613263485,0.9281031589589422,-0.11432452912785096,0.12600902172963524,0.8828369690179297,-0.17923385645675527,1.0551871880729695,0.7029024600772309,0.8822653903403755,0.9744927920659727,0,0,0,1,0,1,1,1,1,0,1,1,1
u56,COMP,10,25.0,1.05,7,22.8491101751051,0.08583437659075277,0.6565838328546943,-0.19395077830911334,0.09007272884979245,0.7284718949917476,-0.11914649786750331,0.08161440167085177,0.5974731475571198,-0.1939507783091129,0.08399093200345997,0.6747794084073935,-0.11914649786750331,0.08735803401434983,0.6443437743047845,-0.1939507783091141,0.8287357185609642,0.45182940006321226,0.6322909388898407,0.7176480917366618,0,0,0,0,0,0,1,0,0,0,0,1,0
u56,COMP,10,10.0,1.2,8,26.138491201754015,0.14069494310790165,0.9006712433107334,-0.20376191782226316,0.14539554757042517,0.9884695330459049,-0.13053320210756436,0.13601573388923116,0.828962983619436,-0.20376191782226283,0.1377504814053172,0.9281637813566801,-0.13053320210756436,0.14313058862988437,0.8820103548241033,-0.20376191782226294,1.053927391724716,0.7024221619982175,0.8816376501583099,0.9752508744275776,0,0,0,1,0,0,0,1,1,0,0,0,1
u56,COMP,10,25.0,1.2,8,26.138491201754015,0.09683295587361007,0.6560005473116999,-0.2199202613093345,0.10210132094948499,0.7285434153950024,-0.13537690104030364,0.09159213125776344,0.5963287296634142,-0.2199202613093345,0.09499551858612554,0.6747171897107589,-0.13537690104030364,0.09835161686237748,0.6433716004289154,-0.21992026130933506,0.8273859696050406,0.4511341923667592,0.631517980444702,0.7183035034178119,0,0,0,0,0,0,0,0,0,0,0,0,0
u56,COMP,10,10.0,1.35,9,29.450235136564537,0.1574517190004403,0.90013131222248,-0.22800552556540743,0.1632558585521222,0.9885620687350448,-0.14670583206904309,0.15167913450877157,0.8278855533183845,-0.2280055255654071,0.1544310722175628,0.9281273884451376,-0.14670583206904309,0.1599504495227837,0.8810957959635064,-0.2280055255654072,1.0525637772626917,0.7018661716510333,0.8809006049036663,0.9759244742911085,0,0,0,1,0,0,0,1,1,0,0,0,1
u56,COMP,10,25.0,1.35,9,29.450235136564537,0.1074288131488963,0.6551975883709202,-0.24545631732376016,0.11384153063683655,0.7283803524220985,-0.15141305574604114,0.1010558792870544,0.5949783472606223,-0.24545631732375928,0.10567223140976223,0.6744217509586339,-0.15141305574604114,0.10888052802897286,0.6421900883857415,-0.2454563173237595,0.8258002129186208,0.4502524524058858,0.6304930897832708,0.7187443019786125,0,0,0,0,0,0,0,1,0,0,0,0,1
u56,COMP,20,10.0,0.2,1,2.85818037832635,0.026450306617180175,0.9960073316258741,-0.04804063037956441,0.026021845124424292,1.0519255987862097,-0.03009032205312412,0.02687875391171235,0.9512764256035774,-0.04804063037956463,0.02404512617097776,0.9515467265104711,-0.03009032205312412,0.028439427817187557,1.0310898743249914,-0.04804063037956452,1.0371929806658258,1.0261034111174268,0.8141144169865706,1.1037723087142843,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,20,25.0,0.2,1,2.85818037832635,0.02205940218189628,0.8345587771678575,-0.048450922890113324,0.02177000512121885,0.8837641948321548,-0.03255371063319723,0.022348750794412453,0.7950197515281225,-0.04845092289011321,0.01978561999000572,0.7867018753913358,-0.03255371063319723,0.02393965120936814,0.8719868321119322,-0.04845092289011366,0.8886126726148416,0.8552626817300782,0.6638162453566783,0.9222430556407508,1,0,0,0,0,0,1,0,0,1,0,1,0
u56,COMP,20,10.0,0.35,2,4.98548690457004,0.046279801959824285,0.9960574138686307,-0.08326305995072547,0.04559448468584204,1.052473271660982,-0.052335951938005665,0.046965259408484394,0.9509309223571147,-0.08326305995072558,0.04205014854434519,0.9520464176556555,-0.052335951938005665,0.04978323640860571,1.0308000642948232,-0.08326305995072558,1.0363378946289385,1.0264761516419147,0.8140935178713534,1.1047745792519124,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,20,25.0,0.35,2,4.98548690457004,0.038485697227361726,0.8351973459962687,-0.08395259995234183,0.0380487618304135,0.8848927238403391,-0.056540397456430136,0.03892261959711396,0.7952659243501535,-0.08395259995234139,0.03450198237895541,0.7877768542405049,-0.056540397456430136,0.04178479589844475,0.872293771338376,-0.08395259995234172,0.8884361471076964,0.856124275595421,0.6643332686224066,0.9238718886432616,1,0,0,0,0,0,1,0,0,1,0,1,0
u56,COMP,20,10.0,0.5,3,7.1027795282563995,0.0660802435494161,0.9960401556156965,-0.11779546333775703,0.06519831003027887,1.0529578216039022,-0.07430446658370193,0.06696250950679983,0.9505170091386679,-0.11779546333775737,0.06001216377674723,0.9524835169680558,-0.07430446658370193,0.07111405948001814,1.03043953979239,-0.11779546333775692,1.035410558900566,1.0267837427423172,0.8139934971892551,1.1057328147293914,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,20,25.0,0.5,3,7.1027795282563995,0.054784393636546636,0.8356826878362399,-0.11874215222652729,0.054264311196903,0.8858722086841854,-0.08016428408467835,0.055304498194976626,0.7953571094032421,-0.11874215222652718,0.049090821333295676,0.7887029352487825,-0.08016428408467835,0.059506260012578416,0.8724441185781061,-0.1187421522265274,0.888114919775677,0.8568188555929859,0.6646737332728148,0.9253819392767876,1,0,0,0,0,0,1,0,0,1,0,1,0
u56,COMP,20,10.0,0.65,4,9.214557661434688,0.08583007376979879,0.9959446293502014,-0.15163928215776135,0.0848161230136737,1.0533650721795749,-0.09599542072107037,0.08684451486561806,0.950026762667171,-0.15163928215776146,0.07791303311674302,0.9528453183271133,-0.09599542072107037,0.09240736111080095,1.0299987416664325,-0.15163928215776123,1.0344044539475101,1.0270135550725308,0.8138103314946826,1.106624927406401,0,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,20,25.0,0.65,4,9.214557661434688,0.07092854058585152,0.8359877946601085,-0.15282173744823824,0.07039355068524955,0.8866670524641362,-0.10343029926464908,0.07146355671090165,0.79527390535022,-0.15282173744823824,0.06352871414342931,0.7894482335690352,-0.10343029926464908,0.07707398388731446,0.8724145406452066,-0.15282173744823857,0.8876330076847418,0.8573151348537033,0.6648274730912747,0.9267179031625934,1,0,0,0,0,0,1,0,0,1,0,1,0
u56,COMP,20,10.0,0.75,5,10.62238050611588,0.09895662357435064,0.9958280541493004,-0.17382001834748262,0.09789296745820875,1.053585234861429,-0.11030132023146488,0.10002083035670761,0.9496472629699367,-0.17382001834748295,0.089803060311618,0.9530363727473081,-0.11030132023146488,0.1065684471745425,1.0296500468443777,-0.17382001834748317,1.033681095340466,1.0271119260658392,0.813638181088854,1.107169641704166,0,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,20,25.0,0.75,5,10.62238050611588,0.08158951573489359,0.8360675632017025,-0.17514814909630116,0.08108496229279161,0.8870732801302402,-0.11874365938493847,0.08209407722183681,0.7950958772280614,-0.17514814909630105,0.07305649021002858,0.7898237525758992,-0.11874365938493847,0.08868244783226964,0.8722693703429659,-0.17514814909630128,0.8872002583100709,0.8575067151842966,0.6648163694004171,0.927478667405343,0,0,0,0,0,0,1,0,0,1,0,1,0
u56,COMP,20,10.0,0.9,6,12.739201999310158,0.1185673754957921,0.9955643996078044,-0.20652073934849502,0.11748966245536652,1.053824369252657,-0.13152740816496866,0.11964564172983527,0.9489937928448301,-0.20652073934849513,0.10755566746230283,0.9532337773400658,-0.13152740816496866,0.1277371591293155,1.0290387332252116,-0.2065207393484948,1.0324997679314418,1.0271837481261161,0.8132866815824037,1.1079021863397525,0,0,0,1,1,1,0,1,1,1,1,0,1
u56,COMP,20,25.0,0.9,6,12.739201999310158,0.09740205047715755,0.8359778958678296,-0.20805250963946254,0.09700583173206678,0.8874611155922546,-0.14142012984545693,0.09779823375572105,0.7946318817741457,-0.2080525096394622,0.08717770779165601,0.7901693908763041,-0.14142012984545693,0.10591203393427628,0.8718484442231665,-0.2080525096394623,0.8863399497135864,0.8576019434689813,0.6645828335259428,0.9284008484716954,0,0,0,0,0,0,0,0,0,1,0,0,0
u56,COMP,20,10.0,1.05,7,14.869076048323675,0.13805870867790415,0.9951832133513101,-0.23854309895214332,0.13704430205145735,1.0539472250614854,-0.15247378694335978,0.13907356274914262,0.9482249298083103,-0.23854309895214332,0.12518855705430187,0.9533144763275706,-0.15247378694335978,0.14879055620017567,1.0283095604009957,-0.23854309895214354,1.0311682801646902,1.0271779252971014,0.8128161090723146,1.1085202458652479,0,0,0,1,1,1,0,1,1,1,1,0,1
u56,COMP,20,25.0,1.05,7,14.869076048323675,0.11296518624151841,0.8356094819742371,-0.2402684328106347,0.11275763241380243,0.8875652871249677,-0.16374791805017375,0.1131726852637287,0.7938956084479317,-0.24026843281063448,0.10106380185418318,0.7902290780074197,-0.16374791805017375,0.12288358904182828,0.8711540143408314,-0.2402684328106346,0.8851391296819424,0.8575001228225274,0.6640700621190723,0.929027947608334,0,0,0,0,0,0,0,1,0,1,0,0,1
u56,COMP,20,10.0,1.2,8,17.01731554614363,0.15740499546512865,0.9946923392076676,-0.2698883041486305,0.1565353167066419,1.053956837175527,-0.1731407275550052,0.1582749360060529,0.9473529615848902,-0.26988830414863085,0.1426795769011775,0.9532824223214106,-0.1731407275550052,0.16969990957995784,1.027473371915769,-0.2698883041486305,1.0297028639712609,1.0270999900937658,0.812228552032129,1.109029662269387,0,0,0,1,1,1,0,1,1,1,1,0,1
u56,COMP,20,25.0,1.2,8,17.01731554614363,0.12824569030088218,0.8349826165168881,-0.2717973666383996,0.12830952240907068,0.8873936483775,-0.1857325511796345,0.12818189055464413,0.7929184130837823,-0.2717973666383997,0.11468408781375228,0.7900129861345833,-0.1857325511796345,0.13956153446713482,0.870214079949419,-0.2717973666383996,0.8836393142518144,0.8572150734580767,0.6632832969571895,0.9293752222427374,0,0,0,0,0,0,0,1,0,1,0,0,1
u56,COMP,20,10.0,1.35,9,19.187823347465898,0.17658151985545234,0.9941047944280477,-0.3005588533083361,0.1759437602607461,1.053872507347192,-0.19352631708997847,0.17721933781895727,0.9463856749128372,-0.3005588533083361,0.1600095153382941,0.9531581496339365,-0.19352631708997847,0.19043566946812684,1.0265375664383267,-0.3005588533083361,1.0281224475855792,1.0269451101113323,0.8115384454390342,1.109457888128257,0,0,0,1,1,1,0,1,1,1,1,0,1
u56,COMP,20,25.0,1.35,9,19.187823347465898,0.14321353771919898,0.8341301225521583,-0.3026439528675785,0.14363786715681637,0.8869945275510133,-0.20737386482439424,0.14278955675559812,0.7917198100997295,-0.30264395286757817,0.12801573141847333,0.7895725010095984,-0.20737386482439424,0.15590957019482055,0.8690474912076762,-0.30264395286757817,0.8818876969017163,0.8567348208520454,0.6622587569027463,0.9295111844554993,0,0,0,0,0,0,0,1,0,1,0,0,1
u56,COMP,40,10.0,0.2,1,1.3364568476281082,0.025169377193645648,1.1244399581709035,-0.037856568198439966,0.02322648518791648,1.0893247603578369,-0.0288322242129756,0.027115080672964087,1.15850723573632,-0.03785656819843941,0.020965623894952712,0.9647539495906483,-0.0288322242129756,0.02865154348290866,1.2506176153198554,-0.03785656819843919,1.383885067784137,1.1043356643578128,0.7952592290401543,1.1746069144281452,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,40,25.0,0.2,1,1.3364568476281082,0.02311650652713726,1.034705966265475,-0.03811668961297299,0.02128500291324187,1.0000706706030962,-0.03029369637032131,0.024950467414603272,1.0681680246470204,-0.0381166896129731,0.018987741311688566,0.8755800709892779,-0.03029369637032131,0.02653635278050559,1.1604169594392626,-0.0381166896129731,1.3053070806717302,1.0005704032361011,0.7124058551362568,1.076927415034698,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,40,10.0,0.35,2,2.3274927539600765,0.044133102222978504,1.124544236808915,-0.06574463333560754,0.040711754049254534,1.089740247998094,-0.050127446233025896,0.047564149354019314,1.1583302397437734,-0.06574463333560765,0.03667706159206019,0.965144717646797,-0.050127446233025896,0.050326545977244175,1.2504849255331323,-0.06574463333560743,1.3830217947418098,1.1049956341493536,0.7951176000084025,1.1756459751668555,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,40,25.0,0.35,2,2.3274927539600765,0.0404947857853315,1.0352647941654647,-0.06618834170260857,0.03727626497252179,1.0009507065071732,-0.052624801607642824,0.043721836675251646,1.0684366957086875,-0.06618834170260834,0.03318267557413446,0.8764280159249553,-0.052624801607642824,0.046568039434238484,1.1607371277793577,-0.0661883417026089,1.3049573687012528,1.0016057086920669,0.7127259293709408,1.0784231148450514,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,40,10.0,0.5,3,3.311849048173776,0.06315763148897302,1.1245895416999223,-0.09320221135851225,0.058241821218655954,1.0901036396379604,-0.07114139576643719,0.06809404721304513,1.1580881572770092,-0.09320221135851192,0.05236554462453924,0.9654855462823362,-0.07114139576643719,0.07214706872139653,1.2502852493889962,-0.09320221135851203,1.3820819133176783,1.1055991036566701,0.7949206839215732,1.1766425375354483,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,40,25.0,0.5,3,3.311849048173776,0.057890510425052666,1.035685002600624,-0.09382075802786605,0.05327613757474903,1.0017015863251253,-0.07462645672158941,0.06252300649515474,1.068558100164919,-0.09382075802786571,0.04732285517455104,0.8771510547504774,-0.07462645672158941,0.06669169285065824,1.160906905530575,-0.09382075802786649,1.3044496576312186,1.0024978787205805,0.7129097558707531,1.0798076205735254,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,40,10.0,0.65,4,4.292654809213171,0.08222981035043331,1.124570452058882,-0.12023033014551543,0.0758053344388876,1.0904045356529908,-0.09187540400291816,0.08868973197624963,1.1577801193284551,-0.12023033014551543,0.06801920214725676,0.9657670481369794,-0.09187540400291816,0.09409936190524237,1.2500162743345875,-0.1202303301455151,1.381057505795004,1.1061502228609617,0.7946578641724071,1.1775885921320257,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,40,25.0,0.65,4,4.292654809213171,0.07528593844987186,1.035953218050281,-0.12101505406841451,0.06926853907031849,1.0022972276086273,-0.09630394606345427,0.08133446780864717,1.0685304533802924,-0.12101505406841473,0.06139206181261625,0.87772565050508,-0.09630394606345427,0.0868886870057084,1.1609209214480032,-0.12101505406841451,1.3037647573237061,1.0032574189320465,0.7129307255872226,1.0810608257842904,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,40,10.0,0.75,5,4.9462580689311215,0.09496414965343503,1.1245189099607675,-0.13801100911772135,0.08752699821506793,1.0905672887897602,-0.10554294889963967,0.10244877624274329,1.1575351584070093,-0.13801100911772124,0.07842944603154911,0.9659184240495876,-0.10554294889963967,0.10880012067697198,1.2497956291476882,-0.13801100911772146,1.3803243268433834,1.106486231910622,0.7944439270109213,1.1781864783698623,1,0,1,1,1,1,1,0,1,1,1,1,1
u56,COMP,40,25.0,0.75,5,4.9462580689311215,0.08687316978343906,1.0360401869134288,-0.13890177246555502,0.07991742986973938,1.0026003478256769,-0.11057738206484258,0.09387054803837791,1.0684221112564503,-0.1389017724655549,0.07072344735102853,0.8780179977426515,-0.11057738206484258,0.10038396904805569,1.1608369677543022,-0.13890177246555535,1.3032019855606964,1.0036843458107798,0.7128490633368159,1.0818114836640556,1,0,0,1,1,1,1,0,1,1,1,1,0
u56,COMP,40,10.0,0.9,6,5.929513470925967,0.11408345654753682,1.1243752414107064,-0.16432604566537434,0.10511885359118578,1.0907490863586593,-0.12581254386490548,0.12311669205459141,1.1570978340809932,-0.16432604566537423,0.09399653149255371,0.9660849995156785,-0.12581254386490548,0.1309376005224463,1.2493929046001035,-0.16432604566537456,1.3791429632027745,1.1069294134614998,0.7940621383240035,1.1790241237060166,0,1,1,1,1,1,1,1,1,1,1,1,1
u56,COMP,40,25.0,0.9,6,5.929513470925967,0.10422262830341489,1.0360126402203185,-0.1653693563808354,0.09585731001723086,1.0029001239668072,-0.13172380638898906,0.1126479925705095,1.0680987138327473,-0.16536935638083472,0.0846338470300203,0.8783052914606163,-0.13172380638898906,0.12065437146492708,1.160546888858604,-0.1653693563808354,1.3021833828163893,1.0041712134059189,0.7125761083147952,1.0827852941250409,0,0,1,1,1,1,1,0,1,1,1,1,1
u56,COMP,40,10.0,1.05,7,6.920580088136967,0.13320921320180124,1.1241434020179202,-0.19021686227326606,0.12270918039811107,1.0908468156023527,-0.14580471458223365,0.14380265035833006,1.1565687725226075,-0.19021686227326629,0.10949258999261757,0.9661697974020609,-0.14580471458223365,0.15316262426404315,1.2488959840225202,-0.19021686227326617,1.3778477138743503,1.1073005282555035,0.7935992057452309,1.1797799692027446,0,1,1,1,1,1,1,1,1,1,1,1,1
u56,COMP,40,25.0,1.05,7,6.920580088136967,0.1215120857097014,1.0357742436753907,-0.19140806018834566,0.11173709828006362,1.002990746174984,-0.1525566346504501,0.13136855873500508,1.067562828423831,-0.1914080601883461,0.09842030084644726,0.8783880284425672,-0.1525566346504501,0.14093367339217688,1.1600399176507603,-0.19140806018834566,1.3009159642105743,1.0044762419524274,0.7121022613640217,1.0835494588490695,0,1,1,1,1,1,1,1,1,1,1,1,1
u56,COMP,40,10.0,1.2,8,7.924344362850259,0.15232408540187792,1.1238183177997836,-0.21568626917701506,0.14028392756672314,1.0908602547907091,-0.1655201203969816,0.16448586462425907,1.1559384968619024,-0.21568626917701517,0.1249030876308288,0.9661712276868754,-0.1655201203969816,0.17545587957849573,1.2482969644979773,-0.21568626917701506,1.3764216546901378,1.1076019739981955,0.7930488813600526,1.1804572943931328,0,0,0,1,1,1,0,1,1,1,1,0,1
u56,COMP,40,25.0,1.2,8,7.924344362850259,0.13871557729590345,1.0353125623257136,-0.21702346878060252,0.12753548953309335,1.0028716209311377,-0.17307878083720662,0.1500014101825533,1.0667912360951675,-0.2170234687806023,0.11206116604229632,0.8782621773927088,-0.17307878083720662,0.16119253027943992,1.1592968193011988,-0.21702346878060252,1.299358198967305,1.0046055120268658,0.7114116525445064,1.084112429592133,0,0,0,1,1,1,0,1,1,1,1,0,1
u56,COMP,40,10.0,1.35,9,8.944219866292103,0.17141178428295833,1.123406578931197,-0.24073433547260126,0.1578290770499089,1.0907919944717135,-0.18495928788480576,0.1851476065058102,1.1552172822414006,-0.24073433547260104,0.14021372283102806,0.9660917797638271,-0.18495928788480576,0.197799766671525,1.2476056369001465,-0.24073433547260104,1.374880710492669,1.1078367088554382,0.7924101038994801,1.1810629454195611,0,0,0,1,1,1,0,1,1,1,1,0,1
u56,COMP,40,25.0,1.35,9,8.944219866292103,0.15581032811943207,1.034644479513021,-0.24221432125460185,0.14323166635919127,1.002549304301639,-0.19329265128563822,0.168521629624369,1.0658102908641396,-0.24221432125460163,0.1255356943951227,0.8779340412753877,-0.19329265128563822,0.18140671789884388,1.158342783379693,-0.24221432125460174,1.2975509908971319,1.0045665750044515,0.7105017357375933,1.0844913268874503,0,0,0,1,1,1,0,1,1,1,1,0,1
u56,MOM,10,10.0,0.2,1,3.5895344183451687,0.03923395587311829,1.0505073028135858,-0.05391162406693806,0.034942711470177024,1.046829518821033,-0.03514281203596803,0.043541048292920825,1.0631416223343118,-0.053911624066937835,0.03364006619657878,1.0016881951062844,-0.03514281203596803,0.04387308769864373,1.090861181579686,-0.05391162406693806,0.93655196486591,1.2439474401337594,0.9492865311668564,1.0524619644817808,1,0,0,1,1,1,1,0,0,1,1,1,0
u56,MOM,10,25.0,0.2,1,3.5895344183451687,0.033653566076207175,0.9057417841542922,-0.05432283034219665,0.029359894988239876,0.8843070944124154,-0.03687875171057864,0.037963200749604464,0.9315382681821757,-0.054322830342196426,0.027959151595760234,0.8373215608911584,-0.03687875171057864,0.03837661257326386,0.9587416396759636,-0.054322830342196204,0.8103809301373254,1.106068775202102,0.7839334788461688,0.8890741316308328,1,0,0,0,1,1,1,0,0,1,1,1,0
u56,MOM,10,10.0,0.35,2,6.258192006562687,0.06876277992235869,1.0513079854013618,-0.09326820597614949,0.0612223942125254,1.0474848017318723,-0.061116940019341426,0.07635331009647284,1.0640878278756587,-0.09326820597614927,0.05887191787837187,1.0022615049465342,-0.061116940019341426,0.07699472606436264,1.091829675474024,-0.09326820597614927,0.9382739082435279,1.244354125706649,0.9484442551243789,1.0544057809693368,1,0,0,1,1,1,1,0,0,1,1,1,0
u56,MOM,10,25.0,0.35,2,6.258192006562687,0.05877722872459956,0.9071257468955037,-0.09395565560843178,0.05125834117880057,0.8855343632574164,-0.06400617108394235,0.06634647013884831,0.9330764235335365,-0.09395565560843155,0.04874190362057451,0.8384670870196902,-0.06400617108394235,0.06713112942728028,0.9603015278495978,-0.09395565560843222,0.8127631550163423,1.1069916778637587,0.7836319053832775,0.8916188603303374,1,0,0,0,1,1,1,0,0,1,1,1,0
u56,MOM,10,10.0,0.5,3,8.912905846158607,0.09832906586983636,1.052040029912588,-0.13170841379948073,0.0875250020332583,1.048065017651567,-0.08675740696666534,0.10923552377585422,1.0649729071941534,-0.13170841379948062,0.08406496631507099,1.002761706681613,-0.08675740696666534,0.11024171340398947,1.0927333122672318,-0.13170841379948084,0.9399398901230108,1.2446953950388773,0.9475226244556282,1.0562820892146512,1,0,0,1,1,1,1,0,0,1,1,1,1
