family,n,win_FULL,win_OOS,obs,null_mean,null_sd,z,p,sig,scope,rung,pool,w_kept,nperm,headline
QROLL,108,0.9814814814814815,0.9629629629629629,-0.0185185185185186,0.06792222222222222,0.025197528583934214,-3.4305245632643073,0.9858028394321136,False,POOLED,0.0,BALANCED,1008,5000,False
ABS,108,0.6296296296296297,0.8518518518518519,0.2222222222222222,0.06805555555555555,0.027027047403807826,5.704162366065418,0.004975124378109453,True,POOLED,0.0,BALANCED,2016,200,False
QEXP,108,0.6481481481481481,0.6481481481481481,0.0,0.06805555555555558,0.026819020855451445,-2.5375853921871303,1.0,False,POOLED,0.0,BALANCED,2016,200,False
QROLL,108,1.0,0.9814814814814815,-0.01851851851851849,0.06759259259259258,0.02682303658069001,-3.2103416349624907,0.9601990049751243,False,POOLED,0.0,BALANCED,2016,200,False
ABS,108,0.6296296296296297,0.8518518518518519,0.2222222222222222,0.06781481481481481,0.025069099215081908,6.159272261147453,0.000999000999000999,True,POOLED,0.0,BALANCED,2016,1000,False
QEXP,108,0.6481481481481481,0.6481481481481481,0.0,0.06833333333333333,0.024088970406193875,-2.8367062676851944,1.0,False,POOLED,0.0,BALANCED,2016,1000,False
QROLL,108,1.0,0.9814814814814815,-0.01851851851851849,0.06755555555555556,0.02424306647735774,-3.550461496051439,0.994005994005994,False,POOLED,0.0,BALANCED,2016,1000,False
ABS,108,0.6296296296296297,0.8518518518518519,0.2222222222222222,0.06761481481481482,0.02436705508356741,6.344936098234995,0.0001999600079984003,True,POOLED,0.0,BALANCED,2016,5000,False
QEXP,108,0.6481481481481481,0.6481481481481481,0.0,0.06783333333333334,0.024834090621035615,-2.7314603288060564,1.0,False,POOLED,0.0,BALANCED,2016,5000,False
QROLL,108,1.0,0.9814814814814815,-0.01851851851851849,0.06825555555555557,0.024843393629232432,-3.4928430217347506,0.9882023595280944,False,POOLED,0.0,BALANCED,2016,5000,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.043842592592592586,0.027993724475156388,3.726033513265578,0.004975124378109453,True,POOLED,10.0,ALL,1008,200,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.04481481481481481,0.025848705824058356,-1.017315778796994,0.8955223880597015,False,POOLED,10.0,ALL,1008,200,False
QROLL,432,0.9490740740740741,0.9722222222222222,0.02314814814814814,0.04265046296296296,0.008637701309393151,-2.2578130588524568,0.9950248756218906,False,POOLED,10.0,ALL,1008,200,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.04142592592592592,0.02527077771202353,4.2231475199690856,0.000999000999000999,True,POOLED,10.0,ALL,1008,1000,True
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.04308333333333333,0.025857033780681504,-0.9500244700599758,0.8861138861138861,False,POOLED,10.0,ALL,1008,1000,True
QROLL,432,0.9490740740740741,0.9722222222222222,0.02314814814814814,0.0436875,0.008260875386398112,-2.48634084054467,0.997002997002997,False,POOLED,10.0,ALL,1008,1000,True
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.043292592592592584,0.025229824223375392,4.156016095364115,0.0001999600079984003,True,POOLED,10.0,ALL,1008,5000,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.042666666666666665,0.025491485524054613,-0.9473025071591524,0.884623075384923,False,POOLED,10.0,ALL,1008,5000,False
QROLL,432,0.9490740740740741,0.9722222222222222,0.02314814814814814,0.043325,0.007936379637104005,-2.5423244318506946,0.9968006398720256,False,POOLED,10.0,ALL,1008,5000,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.03925925925925926,0.02592858458623399,4.199569341193433,0.004975124378109453,True,POOLED,10.0,LONGW,1008,200,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.036944444444444446,0.02469893720142344,-0.7460210038861121,0.835820895522388,False,POOLED,10.0,LONGW,1008,200,False
QROLL,216,0.9722222222222222,0.9629629629629629,-0.0092592592592593,0.03597222222222221,0.013600596890365033,-3.3256982650169205,0.9800995024875622,False,POOLED,10.0,LONGW,1008,200,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.03735185185185185,0.026347337236160156,4.205217980974371,0.000999000999000999,True,POOLED,10.0,LONGW,1008,1000,True
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.036435185185185175,0.025664116999412262,-0.6981212978056871,0.8421578421578422,False,POOLED,10.0,LONGW,1008,1000,True
QROLL,216,0.9722222222222222,0.9629629629629629,-0.0092592592592593,0.03718055555555555,0.015219336769929153,-3.0513691573322763,0.977022977022977,False,POOLED,10.0,LONGW,1008,1000,True
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.03694074074074074,0.026562195285994513,4.186679836137033,0.0003999200159968006,True,POOLED,10.0,LONGW,1008,5000,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.037207407407407404,0.026724678966001225,-0.6993120071775105,0.8272345530893821,False,POOLED,10.0,LONGW,1008,5000,False
QROLL,216,0.9722222222222222,0.9629629629629629,-0.0092592592592593,0.03699999999999999,0.015282066754203573,-3.027029000938957,0.9786042791441711,False,POOLED,10.0,LONGW,1008,5000,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.06888888888888889,0.027088984816967213,2.9258851815522866,0.014925373134328358,True,POOLED,10.0,SHORTW,1008,200,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.06870370370370371,0.025680151682933368,-1.9542402165224562,0.9950248756218906,False,POOLED,10.0,SHORTW,1008,200,False
QROLL,216,0.9259259259259259,0.9814814814814815,0.05555555555555558,0.0700925925925926,0.015574410506219369,-0.9333924408395363,0.8407960199004975,False,POOLED,10.0,SHORTW,1008,200,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.07047222222222223,0.026165665141420043,2.9686203467828354,0.003996003996003996,True,POOLED,10.0,SHORTW,1008,1000,True
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.07012962962962964,0.02637611555484567,-1.9567366166482179,0.9820179820179821,False,POOLED,10.0,SHORTW,1008,1000,True
QROLL,216,0.9259259259259259,0.9814814814814815,0.05555555555555558,0.06858796296296296,0.014999765853419623,-0.868840722899436,0.8561438561438561,False,POOLED,10.0,SHORTW,1008,1000,True
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.06987407407407407,0.026606636488943805,2.9419003828838077,0.003199360127974405,True,POOLED,10.0,SHORTW,1008,5000,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.06925555555555556,0.026293682445939173,-1.92962842467404,0.9852029594081184,False,POOLED,10.0,SHORTW,1008,5000,False
QROLL,216,0.9259259259259259,0.9814814814814815,0.05555555555555558,0.06932407407407407,0.015213024656044844,-0.905048064393139,0.8518296340731853,False,POOLED,10.0,SHORTW,1008,5000,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.06375000000000001,0.0261096871546921,3.2324457833644002,0.009950248756218905,True,POOLED,10.0,BALANCED,252,200,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.06157407407407409,0.0256531272693795,-1.6783745351370187,0.9601990049751243,False,POOLED,10.0,BALANCED,252,200,False
QROLL,108,0.9814814814814815,1.0,0.01851851851851849,0.05986111111111111,0.025855996661616514,-1.598955674911813,0.9651741293532339,False,POOLED,10.0,BALANCED,252,200,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.061777777777777786,0.026744290890387438,3.229488144754438,0.001998001998001998,True,POOLED,10.0,BALANCED,252,1000,True
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.06223148148148149,0.025422860167093542,-1.71943529074449,0.972027972027972,False,POOLED,10.0,BALANCED,252,1000,True
QROLL,108,0.9814814814814815,1.0,0.01851851851851849,0.06117592592592593,0.02588350591351461,-1.6480536890921968,0.971028971028971,False,POOLED,10.0,BALANCED,252,1000,True
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.06173888888888889,0.025897815053592753,3.336546310198159,0.0001999600079984003,True,POOLED,10.0,BALANCED,252,5000,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.06267222222222223,0.025451622378695228,-1.73480900536476,0.9752049590081984,False,POOLED,10.0,BALANCED,252,5000,False
QROLL,108,0.9814814814814815,1.0,0.01851851851851849,0.06077407407407408,0.025852930013805894,-1.6344590548533733,0.9678064387122576,False,POOLED,10.0,BALANCED,252,5000,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.0877314814814815,0.027613471191558745,2.187941756671853,0.014925373134328358,True,POOLED,10.0,BALANCED,504,200,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.08361111111111112,0.02701365410012108,-2.409618200904589,0.9950248756218906,False,POOLED,10.0,BALANCED,504,200,False
QROLL,108,0.8703703703703703,0.9629629629629629,0.09259259259259256,0.08791666666666668,0.02707876456156503,0.17267870235715171,0.4626865671641791,False,POOLED,10.0,BALANCED,504,200,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.08607407407407408,0.028589854740102796,2.171192356112365,0.016983016983016984,True,POOLED,10.0,BALANCED,504,1000,True
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.08712962962962965,0.028565103572310555,-2.4019206139906673,0.998001998001998,False,POOLED,10.0,BALANCED,504,1000,True
QROLL,108,0.8703703703703703,0.9629629629629629,0.09259259259259256,0.08605555555555555,0.02840189745228303,0.23016198294566906,0.4865134865134865,False,POOLED,10.0,BALANCED,504,1000,True
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.08675185185185184,0.028165111099175192,2.1798705526176416,0.02539492101579684,True,POOLED,10.0,BALANCED,504,5000,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.08587222222222222,0.02818112562232225,-2.3900288656444904,0.9964007198560288,False,POOLED,10.0,BALANCED,504,5000,False
QROLL,108,0.8703703703703703,0.9629629629629629,0.09259259259259256,0.08663518518518519,0.028294732936276306,0.21054828193021946,0.47730453909218157,False,POOLED,10.0,BALANCED,504,5000,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.055,0.02522790084674855,3.692267094039787,0.004975124378109453,True,POOLED,10.0,BALANCED,1008,200,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.05342592592592593,0.0248158773186312,-1.4066561886651394,0.9502487562189055,False,POOLED,10.0,BALANCED,1008,200,False
QROLL,108,0.9629629629629629,0.9629629629629629,0.0,0.058240740740740746,0.025465014383634507,-2.287088468254315,1.0,False,POOLED,10.0,BALANCED,1008,200,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.05665740740740742,0.027237795514695847,3.358962757884643,0.000999000999000999,True,POOLED,10.0,BALANCED,1008,1000,True
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.05591666666666667,0.026364651940882337,-1.4184958038515485,0.945054945054945,False,POOLED,10.0,BALANCED,1008,1000,True
QROLL,108,0.9629629629629629,0.9629629629629629,0.0,0.054092592592592595,0.027489008044284394,-1.96778990734952,1.0,False,POOLED,10.0,BALANCED,1008,1000,True
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.056238888888888894,0.02639973687990965,3.4814460340020554,0.0007998400319936012,True,POOLED,10.0,BALANCED,1008,5000,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.05537407407407409,0.02626567270881238,-1.4031833855597466,0.9472105578884223,False,POOLED,10.0,BALANCED,1008,5000,False
QROLL,108,0.9629629629629629,0.9629629629629629,0.0,0.05505370370370371,0.026666861599488223,-2.064498797442301,1.0,False,POOLED,10.0,BALANCED,1008,5000,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.04736111111111112,0.026224936467128982,3.84317564175479,0.004975124378109453,True,POOLED,10.0,BALANCED,2016,200,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.050185185185185194,0.025274308321387415,-1.252919219944389,0.9203980099502488,False,POOLED,10.0,BALANCED,2016,200,False
QROLL,108,0.9814814814814815,0.9629629629629629,-0.0185185185185186,0.05060185185185186,0.028290715135344598,-2.443217502268648,0.9353233830845771,False,POOLED,10.0,BALANCED,2016,200,False
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.04845370370370371,0.027737137994623292,3.594258515920774,0.000999000999000999,True,POOLED,10.0,BALANCED,2016,1000,True
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.05092592592592594,0.02680132279377435,-1.2091719373991245,0.936063936063936,False,POOLED,10.0,BALANCED,2016,1000,True
QROLL,108,0.9814814814814815,0.9629629629629629,-0.0185185185185186,0.04876851851851852,0.027049472731875315,-2.4875544785664356,0.9040959040959041,False,POOLED,10.0,BALANCED,2016,1000,True
ABS,108,0.5925925925925926,0.7407407407407407,0.14814814814814814,0.04890740740740741,0.027757204317403514,3.5753147041007183,0.0005998800239952009,True,POOLED,10.0,BALANCED,2016,5000,False
QEXP,108,0.6296296296296297,0.6481481481481481,0.01851851851851849,0.049396296296296306,0.02752613874245441,-1.1217620483091613,0.9120175964807039,False,POOLED,10.0,BALANCED,2016,5000,False
QROLL,108,0.9814814814814815,0.9629629629629629,-0.0185185185185186,0.04984444444444445,0.027407579613479904,-2.4943086520978306,0.9152169566086783,False,POOLED,10.0,BALANCED,2016,5000,False
ABS,108,0.3888888888888889,0.7037037037037037,0.3148148148148148,0.07837962962962963,0.03211364155253294,7.362453267668628,0.004975124378109453,True,POOLED,25.0,ALL,1008,200,False
QEXP,108,0.6296296296296297,0.6296296296296297,0.0,0.0787962962962963,0.03066020745472667,-2.5699857514874322,1.0,False,POOLED,25.0,ALL,1008,200,False
QROLL,432,0.8726851851851852,0.9143518518518519,0.04166666666666663,0.08107638888888889,0.010209260572923177,-3.8601935899984805,1.0,False,POOLED,25.0,ALL,1008,200,False
ABS,108,0.3888888888888889,0.7037037037037037,0.3148148148148148,0.07975,0.030695835705609038,7.657873109213363,0.000999000999000999,True,POOLED,25.0,ALL,1008,1000,False
QEXP,108,0.6296296296296297,0.6296296296296297,0.0,0.08166666666666665,0.03040137924127754,-2.686281632768278,1.0,False,POOLED,25.0,ALL,1008,1000,False
QROLL,432,0.8726851851851852,0.9143518518518519,0.04166666666666663,0.0800162037037037,0.009520173823359505,-4.02823916333748,1.0,False,POOLED,25.0,ALL,1008,1000,False
ABS,108,0.3888888888888889,0.7037037037037037,0.3148148148148148,0.08096296296296296,0.03099778950963925,7.544146068194055,0.0001999600079984003,True,POOLED,25.0,ALL,1008,5000,False
QEXP,108,0.6296296296296297,0.6296296296296297,0.0,0.07970185185185184,0.03077723859359624,-2.589636221244204,1.0,False,POOLED,25.0,ALL,1008,5000,False
QROLL,432,0.8726851851851852,0.9143518518518519,0.04166666666666663,0.08020416666666666,0.009778607930582849,-3.9410006284711554,1.0,False,POOLED,25.0,ALL,1008,5000,False
ABS,108,0.3888888888888889,0.7037037037037037,0.3148148148148148,0.057129629629629634,0.029676557616720788,8.68312250070394,0.004975124378109453,True,POOLED,25.0,LONGW,1008,200,False
QEXP,108,0.6296296296296297,0.6296296296296297,0.0,0.06523148148148149,0.02969379190768753,-2.196805368754318,1.0,False,POOLED,25.0,LONGW,1008,200,False
QROLL,216,0.9166666666666666,0.8796296296296297,-0.03703703703703698,0.05918981481481483,0.017083809649388514,-5.632634279280681,0.9154228855721394,False,POOLED,25.0,LONGW,1008,200,False
ABS,108,0.3888888888888889,0.7037037037037037,0.3148148148148148,0.059351851851851864,0.029912332377912677,8.54038928611255,0.000999000999000999,True,POOLED,25.0,LONGW,1008,1000,False
QEXP,108,0.6296296296296297,0.6296296296296297,0.0,0.06145370370370371,0.029276290501832496,-2.099094613774827,1.0,False,POOLED,25.0,LONGW,1008,1000,False
QROLL,216,0.9166666666666666,0.8796296296296297,-0.03703703703703698,0.05996759259259259,0.017452538276496257,-5.558196068262919,0.9300699300699301,False,POOLED,25.0,LONGW,1008,1000,False
ABS,108,0.3888888888888889,0.7037037037037037,0.3148148148148148,0.059494444444444454,0.029873011730424486,8.54685736658874,0.0001999600079984003,True,POOLED,25.0,LONGW,1008,5000,False
QEXP,108,0.6296296296296297,0.6296296296296297,0.0,0.0598425925925926,0.029742110830076978,-2.0120492770162177,1.0,False,POOLED,25.0,LONGW,1008,5000,False
QROLL,216,0.9166666666666666,0.8796296296296297,-0.03703703703703698,0.06070185185185185,0.017173553232530843,-5.691244413168257,0.9344131173765247,False,POOLED,25.0,LONGW,1008,5000,False
ABS,108,0.3888888888888889,0.7037037037037037,0.3148148148148148,0.14226851851851852,0.031996713024637816,5.392625678876258,0.004975124378109453,True,POOLED,25.0,SHORTW,1008,200,False
QEXP,108,0.6296296296296297,0.6296296296296297,0.0,0.1350925925925926,0.02937128556219188,-4.59947836830439,1.0,False,POOLED,25.0,SHORTW,1008,200,False
QROLL,216,0.8287037037037037,0.9490740740740741,0.12037037037037035,0.13909722222222223,0.01762022805676303,-1.062804169816866,0.8756218905472637,False,POOLED,25.0,SHORTW,1008,200,False
ABS,108,0.3888888888888889,0.7037037037037037,0.3148148148148148,0.1373148148148148,0.031225089485002366,5.684531347308213,0.000999000999000999,True,POOLED,25.0,SHORTW,1008,1000,False
QEXP,108,0.6296296296296297,0.6296296296296297,0.0,0.1399166666666667,0.03052122727177971,-4.584241171587333,1.0,False,POOLED,25.0,SHORTW,1008,1000,False
QROLL,216,0.8287037037037037,0.9490740740740741,0.12037037037037035,0.139162037037037,0.01809160088511717,-1.0386956237866922,0.8751248751248751,False,POOLED,25.0,SHORTW,1008,1000,False
ABS,108,0.3888888888888889,0.7037037037037037,0.3148148148148148,0.13912222222222223,0.03125414058815452,5.621418131688478,0.0001999600079984003,True,POOLED,25.0,SHORTW,1008,5000,False
QEXP,108,0.6296296296296297,0.6296296296296297,0.0,0.13848703703703705,0.031776223649711124,-4.358196825515358,1.0,False,POOLED,25.0,SHORTW,1008,5000,False
QROLL,216,0.8287037037037037,0.9490740740740741,0.12037037037037035,0.13897314814814815,0.017942710551581094,-1.0367874867233224,0.8752249550089982,False,POOLED,25.0,SHORTW,1008,5000,False
