panel,regime,bps,rho,rho_sub_G,rho_sub_T,rho_sub_V,sd_S_corr,sd_S_alt,slope,R2,resid_sd,spread_G_corr,spread_V_corr,spread_T_corr,cost_share
U56,TRUNC,0,1.0,1.0,1.0,1.0,0.09454298651849675,0.10969521659015234,1.1532245723466565,0.9878955504829023,0.012068692215274745,0.15490492594886018,0.1255906738577504,0.35072511852036153,0.0
U56,TRUNC,10,1.0,1.0,1.0,1.0,0.1537964008674833,0.16828226195999235,1.0932601749218531,0.9983037870920621,0.006930722698078792,0.15490492594886018,0.12563464972360458,0.35072511852036153,0.37411673193683587
U56,TRUNC,25,0.9720279720279721,0.9930069930069931,0.9720279720279721,0.9720279720279721,0.24461269513471207,0.25696721332245104,1.0504735373734098,0.9999373456897797,0.0020340105040503125,0.15490492594886018,0.12578163491308023,0.35072511852036153,0.6681438042431983
U56,CALENDAR,0,1.0,1.0,1.0,1.0,0.09454298651849675,0.09655304870049389,0.9776340877414116,0.9163878521536678,0.027919052878412336,0.15490492594886018,0.1255906738577504,0.35072511852036153,0.0
U56,CALENDAR,10,0.9930069930069931,1.0,0.9790209790209792,0.9930069930069931,0.1537964008674833,0.15195118676694408,0.9684661298905509,0.9608443159623633,0.03006778969897537,0.15490492594886018,0.12563464972360458,0.35072511852036153,0.37411673193683587
U56,CALENDAR,25,0.9860139860139862,0.9930069930069931,0.9930069930069931,0.9860139860139862,0.24461269513471207,0.23557987724021093,0.9532070465010934,0.9796164999751651,0.03363392645851055,0.15490492594886018,0.12578163491308023,0.35072511852036153,0.6681438042431983
U56,SANDBOX,0,1.0,1.0,1.0,1.0,0.09454298651849675,0.10789244346465451,1.1080871243699835,0.942810463469471,0.02580175917002629,0.15490492594886018,0.1255906738577504,0.35072511852036153,0.0
U56,SANDBOX,10,1.0,1.0,1.0,1.0,0.1537964008674833,0.16119068009629173,1.0341726758328367,0.9736404470987057,0.02617031484545578,0.15490492594886018,0.12563464972360458,0.35072511852036153,0.37411673193683587
U56,SANDBOX,25,0.9860139860139862,0.9930069930069931,0.9930069930069931,0.9860139860139862,0.24461269513471207,0.2416197984788369,0.9807172306489126,0.9857812676767423,0.028811306791810903,0.15490492594886018,0.12578163491308023,0.35072511852036153,0.6681438042431983
U56,SHRUNK,0,1.0,1.0,1.0,1.0,0.09454298651849675,0.10490071991921222,1.081993963048989,0.9509361819896968,0.023235880758032037,0.15490492594886018,0.1255906738577504,0.35072511852036153,0.0
U56,SHRUNK,10,0.9790209790209792,1.0,0.9930069930069931,0.9930069930069931,0.1537964008674833,0.17290061861663772,1.1109584454363484,0.9765508892591169,0.026476448908617074,0.15490492594886018,0.12563464972360458,0.35072511852036153,0.37411673193683587
U56,SHRUNK,25,0.9860139860139862,0.9930069930069931,0.9860139860139862,0.9860139860139862,0.24461269513471207,0.276521852464787,1.123063546233391,0.9869785888980325,0.03155429509985083,0.15490492594886018,0.12578163491308023,0.35072511852036153,0.6681438042431983
B136,TRUNC,0,1.0,1.0,1.0,1.0,0.04737179190844999,0.06099362481966364,1.210133804275259,0.8833595801264645,0.020830945428310894,0.13290570821623932,0.12851375696001793,0.26678645901055204,0.0
B136,TRUNC,10,1.0,0.9930069930069931,1.0,1.0,0.09716151799260443,0.11175236110690319,1.136127468309535,0.9757291667678566,0.017410011210895807,0.13290570821623932,0.12862432368619323,0.26678645901055204,0.5437144117703099
B136,TRUNC,25,0.965034965034965,0.9930069930069931,0.965034965034965,0.9720279720279721,0.17368120721287658,0.18782149526677372,1.0781213167144956,0.9939174991057415,0.014648271620369153,0.13290570821623932,0.1290417252871679,0.26678645901055204,0.9481188730306256
B136,CALENDAR,0,-0.5384615384615385,0.9720279720279721,-0.5384615384615385,-0.6993006993006995,0.04737179190844999,0.01705848886637255,0.053038500186209446,0.021694067261458505,0.016872440293676884,0.13290570821623932,0.12851375696001793,0.26678645901055204,0.0
B136,CALENDAR,10,0.9720279720279721,0.9720279720279721,0.9720279720279721,1.0,0.09716151799260443,0.04711542094518216,0.4801947200328244,0.9806119749399812,0.006560393079491877,0.13290570821623932,0.12862432368619323,0.26678645901055204,0.5437144117703099
B136,CALENDAR,25,0.9510489510489512,0.9930069930069931,0.9860139860139862,0.9510489510489512,0.17368120721287658,0.11815446941796212,0.6801271179752117,0.9995062919061309,0.0026253383211601537,0.13290570821623932,0.1290417252871679,0.26678645901055204,0.9481188730306256
B136,SANDBOX,0,-0.3216783216783217,0.9720279720279721,-0.3216783216783217,-0.6993006993006995,0.04737179190844999,0.0319015201790506,0.1401623195365748,0.0433190995308409,0.031202897931968388,0.13290570821623932,0.12851375696001793,0.26678645901055204,0.0
B136,SANDBOX,10,0.43356643356643365,0.9720279720279721,0.43356643356643365,0.2447552447552448,0.09716151799260443,0.052091580700149416,0.4890761573312292,0.8321593419325679,0.021341066689739858,0.13290570821623932,0.12862432368619323,0.26678645901055204,0.5437144117703099
B136,SANDBOX,25,0.965034965034965,0.9860139860139862,0.9720279720279721,0.965034965034965,0.17368120721287658,0.11854605084666058,0.6755202976340058,0.9795086658443342,0.016969623565713163,0.13290570821623932,0.1290417252871679,0.26678645901055204,0.9481188730306256
B136,SHRUNK,0,0.055944055944055944,0.8951048951048951,0.055944055944055944,0.055944055944055944,0.04737179190844999,0.03422555323808831,-0.21758633327619953,0.09069887472481797,0.032636557357367084,0.13290570821623932,0.12851375696001793,0.26678645901055204,0.0
B136,SHRUNK,10,0.7832167832167832,0.965034965034965,0.6153846153846154,0.7902097902097903,0.09716151799260443,0.07072697497931785,0.5638248935810701,0.5999387430078296,0.04473509161774021,0.13290570821623932,0.12862432368619323,0.26678645901055204,0.5437144117703099
B136,SHRUNK,25,0.9790209790209792,0.9860139860139862,0.7902097902097903,0.9930069930069931,0.17368120721287658,0.156446864215952,0.8522463148015316,0.895163152033927,0.05065517734165974,0.13290570821623932,0.1290417252871679,0.26678645901055204,0.9481188730306256
