panel,chooser,c,B,fallback_used,isSharpe,isCAGR,isMaxDD,is_dd_margin_pp,is_cagr_margin_pp,oCAGR,oSharpe,oMaxDD,keep4b_oos,keep4a_oos,oleg_H1,oleg_H2,oleg_DD,oleg_CAGR,oos_dd_margin_pp,oos_cagr_margin_pp,full_CAGR,full_Sharpe,full_MaxDD,keep4b,keep4a,anchor_oCAGR,anchor_oSharpe,anchor_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oSharpe,live_oMaxDD
U56,A_sharpe_argmax,0.0,20,False,1.115763165916695,0.1397990664530524,-0.13952262270326443,-0.7150953032379281,3.5087502809529507,0.17323365236641464,1.1856777042016957,-0.19127562163086187,True,False,True,True,True,True,1.1028113573180813,6.643147885732828,0.1580277627432507,1.1536628182453899,-0.19127562163086176,True,False,0.17323365236641464,1.1856777042016957,-0.19127562163086187,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,B_dd_margin,1.0,126,False,1.0136673355572594,0.10710551433226234,-0.12115161152534248,1.1220058145542666,0.23939506887394463,0.13670904501198744,1.1767546324763787,-0.15826493646786566,True,False,True,True,True,True,4.4038798736177025,2.9906871502901082,0.12325475776395378,1.1054400326724392,-0.15826493646786588,True,False,0.17323365236641464,1.1856777042016957,-0.19127562163086187,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,Bprime_dd_margin_nofloor,1.0,126,False,1.0136673355572594,0.10710551433226234,-0.12115161152534248,1.1220058145542666,0.23939506887394463,0.13670904501198744,1.1767546324763787,-0.15826493646786566,True,False,True,True,True,True,4.4038798736177025,2.9906871502901082,0.12325475776395378,1.1054400326724392,-0.15826493646786588,True,False,0.17323365236641464,1.1856777042016957,-0.19127562163086187,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
B136,A_sharpe_argmax,0.0,20,False,1.1391139987864047,0.1590490723991087,-0.14638351916352876,-1.403334658743813,5.433073838517835,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,True,True,False,True,-0.510615646743226,5.507431547236353,0.16059882236574818,1.0653720113403455,-0.2074018763117902,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.1019125044197382,-0.12241069123223403
B136,B_dd_margin,0.0,20,False,1.1391139987864047,0.1590490723991087,-0.14638351916352876,-1.403334658743813,5.433073838517835,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,True,True,False,True,-0.510615646743226,5.507431547236353,0.16059882236574818,1.0653720113403455,-0.2074018763117902,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.1019125044197382,-0.12241069123223403
B136,Bprime_dd_margin_nofloor,0.0,20,False,1.1391139987864047,0.1590490723991087,-0.14638351916352876,-1.403334658743813,5.433073838517835,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,True,True,False,True,-0.510615646743226,5.507431547236353,0.16059882236574818,1.0653720113403455,-0.2074018763117902,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.1019125044197382,-0.12241069123223403
SMALL,A_sharpe_argmax,1.0,126,False,0.8659017339383175,0.1203583952484979,-0.21465096343416312,-10.301775704945621,3.6196439164012633,0.10209727114178224,0.6385430060776239,-0.3138193742214961,False,False,False,False,False,False,-11.15156390174534,-0.47049023673041146,0.1090180873164801,0.7105878749281578,-0.31381937422149686,False,False,0.06698806653983369,0.43984693026555083,-0.3651051671527563,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.6473415936678043,-0.12480015905893527
SMALL,B_dd_margin,1.0,126,False,0.8659017339383175,0.1203583952484979,-0.21465096343416312,-10.301775704945621,3.6196439164012633,0.10209727114178224,0.6385430060776239,-0.3138193742214961,False,False,False,False,False,False,-11.15156390174534,-0.47049023673041146,0.1090180873164801,0.7105878749281578,-0.31381937422149686,False,False,0.06698806653983369,0.43984693026555083,-0.3651051671527563,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.6473415936678043,-0.12480015905893527
SMALL,Bprime_dd_margin_nofloor,1.0,126,False,0.8659017339383175,0.1203583952484979,-0.21465096343416312,-10.301775704945621,3.6196439164012633,0.10209727114178224,0.6385430060776239,-0.3138193742214961,False,False,False,False,False,False,-11.15156390174534,-0.47049023673041146,0.1090180873164801,0.7105878749281578,-0.31381937422149686,False,False,0.06698806653983369,0.43984693026555083,-0.3651051671527563,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.6473415936678043,-0.12480015905893527
