panel,N,cadence,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,KEEP_4a,KEEP_4b,null_is_mean,null_is_sd,null_is_max
U56,20,W,0.14309391815930828,1.1520463285428157,-0.19089295167429077,1.2285383062317055,1.1026490905185693,1.1359399911025776,0.15663275687121336,1.1704935213899113,-0.19089295167429088,False,True,0.6729479030330353,0.09620571395257015,0.9337773597496016
U56,12,W,0.15633475292890586,1.0789452161281263,-0.20391905283702616,1.162822034692791,1.027863034779022,1.1062176060043878,0.16831433332871493,1.0702052664037782,-0.20391905283702638,False,False,0.5408454654476569,0.12781657733014729,0.9340425036214088
U56,20,M,0.15838234492638836,1.208334217581452,-0.2152652585649273,1.2866258693158321,1.1577395771392058,1.1843863474617886,0.1739741964877064,1.232310525050292,-0.21526525856492718,False,False,0.9844609083959976,0.0931891136223704,1.2166901337591163
U56,10,M,0.18010045364661975,1.1197011816658011,-0.24109018883455502,1.327319335271789,0.9731554161754475,1.2963131404474446,0.1735980475843959,1.0114587768696695,-0.2410901888345548,False,False,0.9004946217717135,0.14263474333088463,1.3316128284044528
B136,20,W,0.14651480080255386,0.9895767400863016,-0.24004792991311297,1.2064261048951048,0.8229831955901334,1.111051817499543,0.14193850759758675,0.9101407808677666,-0.24004792991311297,False,False,0.5891859439434132,0.10015563756496133,0.8958462195421445
B136,12,W,0.16269292620928044,0.9684172590611554,-0.26383989200325,1.2498721913266313,0.7687364349080168,1.1495440857264425,0.1541842367357511,0.8602787561428146,-0.2638398920032504,False,False,0.5444503884776369,0.12661932923747377,0.8584170391332387
B136,20,M,0.17269110484916594,1.1027297117803367,-0.25459365614245755,1.3997990820734327,0.8823025782908487,1.3036209655121844,0.16152623611276629,0.9748586950815532,-0.254593656142458,False,False,0.9761209120867508,0.08903569129747559,1.273132076635769
B136,10,M,0.19676489999899394,1.0585661998402252,-0.2851505327531758,1.3377875645381534,0.8756880907032102,1.2600477192467294,0.1902638346954788,0.9468148569648364,-0.2851505327531758,False,False,0.9166682418198974,0.13486367675160094,1.3328997714957342
SMALL,20,W,0.14025100222881615,0.744104993552228,-0.3049132865050128,0.9881805184104919,0.6124216566440119,0.8006025480100387,0.15126180998609873,0.73326044552765,-0.3049132865050128,False,False,0.29467149482443344,0.19913111654216634,0.9096704368434644
SMALL,12,W,0.15227270815570493,0.7164027089728974,-0.35401500740090797,0.9473412053254192,0.5894437587911309,0.7239411515599656,0.17059403578984966,0.7275371476082211,-0.35401500740090786,False,False,0.2675890728080724,0.2313425245286081,0.9482821518563616
SMALL,20,M,0.13095849032956774,0.6881816740420011,-0.35930113508744954,0.8303055808497273,0.6276191615600752,0.7252340059116329,0.14480666679257914,0.6885431121610184,-0.35930113508744843,False,False,0.6967403146326842,0.177703530280935,1.1846125365947684
SMALL,10,M,0.155586278112946,0.6853667640081819,-0.4640604521122905,0.6574379232009138,0.7295485723388012,0.579253301418879,0.19152975433052966,0.7452199589736831,-0.4640604521122901,False,False,0.637233987445429,0.23048317761960865,1.3140898489691333
