CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dd_margin_pp,cagr_margin_pp,J_FULL,oos_dd_margin_pp,oos_cagr_margin_pp,J_OOS,pass4a,pass4b,a_h1,a_h2,a_dd,b_h1,b_h2,b_oos,b_dd,b_cagr,panel,N,cost_bps
0.16135674507545095,1.1748252344313854,-0.19077301350831322,1.2288447846709898,1.1406113237135556,0.14296736738345128,1.137787713358242,-0.1382425436984399,0.17669799422836507,1.206091207772102,-0.19077301350831266,1.1530721695729274,5.549855567474713,1.1530721695729274,1.1530721695730022,6.989582071927872,1.1530721695730022,False,True,False,False,False,True,True,True,True,True,U56,20,0.0
0.15975286601320704,1.1645771570023364,-0.1910310428215619,1.2180424673212695,1.1307400287411855,0.14143973789033515,1.127051562814147,-0.13886008918114123,0.17502988448725953,1.1961508360330986,-0.1910310428215619,1.1272692382480853,5.391746786875003,1.1272692382480853,1.127269238248077,6.822771097817318,1.127269238248077,False,True,False,False,False,True,True,True,True,True,U56,20,5.0
0.15815106718354444,1.154322577248174,-0.19128905497985227,1.2072309203407514,1.1208639375149165,0.13991401815621152,1.1163068550346136,-0.13947725037333336,0.17336400236163074,1.1862051862360805,-0.19128905497985205,1.1014680224190747,5.233847103349008,1.1014680224190747,1.1014680224190636,6.656182885254439,1.1014680224190636,False,True,False,False,False,True,True,True,True,True,U56,20,10.0
0.15655134604820642,1.1440616787015623,-0.1915470499837365,1.1964103750429835,1.1109832029317828,0.1383902059429587,1.1055538164212035,-0.14009402748376198,0.1717003450453729,1.1762544165406312,-0.1915470499837364,1.0756685220306261,5.076156264113877,1.0756685220306261,1.0756685220306288,6.489817153628655,1.0756685220306288,False,True,False,False,False,True,True,True,True,True,U56,20,15.0
0.15495370007185305,1.1337946452040886,-0.19180502783376774,1.1855810633441464,1.1010979780520256,0.13686829901491637,1.0947926739332672,-0.1407104207210771,0.17003890973571845,1.166298685295473,-0.19180502783376785,1.0498707370275084,4.918674016679832,1.0498707370275084,1.0498707370274833,6.323673622663209,1.0498707370274833,False,True,False,False,False,True,True,True,True,True,U56,20,20.0
0.15335812672205607,1.1235216608897998,-0.1920629885305002,1.1747432177382038,1.091208416087269,0.13534829513888225,1.0840236550639961,-0.14132643029382475,0.1683796936332309,1.1563381510258974,-0.19206298853049986,1.0240746673542716,4.761400108849929,1.0240746673542716,1.0240746673542827,6.157752012414456,1.0240746673542827,False,True,False,False,False,True,True,True,True,True,U56,20,25.0
0.15017318778698097,1.1029585777102662,-0.19257885846627953,1.1530428575199296,1.0714168944351459,0.13231398762232804,1.0624629006790691,-0.14255729927931848,0.16506790786866654,1.1364033083220215,-0.19257885846627953,0.9724876737763288,4.447476304678602,0.9724876737763288,0.972487673776315,5.826573435958019,0.972487673776315,False,True,False,False,False,True,True,True,True,True,U56,20,35.0
0.14541126094009016,1.0720739401487702,-0.19335313106837082,1.1204341556827992,1.0417009215000945,0.12777674354873714,1.0300684115912095,-0.14440073048131097,0.16011680348097124,1.1064689934707355,-0.19335313106837104,0.8950604135671864,3.9781468573423115,0.8950604135671864,0.8950604135671641,5.331462997188488,0.8950604135671641,False,True,False,False,False,True,True,True,True,True,U56,20,50.0
0.13751583262810252,1.020505208303837,-0.1948136652082879,1.0659469083354067,0.9921080478428949,0.12025243468894997,0.9759506472059153,-0.14746547027985535,0.1519089755029508,1.0565036185808512,-0.19481366520828758,0.7490069995754856,3.200064434310275,0.7490069995754856,0.7490069995755105,4.510680199386444,0.7490069995755105,False,True,True,False,False,True,True,True,True,True,U56,20,75.0
0.12967152849210772,0.968838711650395,-0.19627208749966085,1.011311036137802,0.9424490457601299,0.11277509216199144,0.9216992534219622,-0.15052067564654437,0.14375586349772562,1.0064619650244053,-0.19627208749966096,0.6031647704382054,2.427121642833259,0.6031647704382054,0.6031647704381721,3.6953689988639264,0.6031647704381721,False,True,True,False,False,True,True,True,True,True,U56,20,100.0
0.11413504855086454,0.8653056476429438,-0.19918260616454575,0.9017124317438038,0.8430096508733955,0.09796020810188355,0.8129118179130992,-0.15782507271738067,0.12761241286630565,0.9062296164035882,-0.19918260616454564,0.3121129039496934,0.896531069662479,0.3121129039496934,0.3121129039497045,2.081023935721929,0.3121129039497045,False,False,True,True,False,False,True,True,True,True,U56,20,150.0
0.09879935054350719,0.761660946743754,-0.2020847062971276,0.7918767921096351,0.7435361975118563,0.08332991042035176,0.7039388524526791,-0.16597144834738775,0.1116837228798242,0.8059310701845273,-0.2020847062971275,0.02190289069150253,-0.6138708397741999,-0.6138708397741999,0.021902890691519183,0.4881549370737842,0.021902890691519183,False,False,True,True,False,False,False,False,True,False,U56,20,200.0
0.08366199219610304,0.6580892663090121,-0.21336694429115444,0.6820414555750315,0.64418049782926,0.06888204209336335,0.5950118175564633,-0.17404628568045666,0.09596709717068297,0.7057238463017218,-0.21336694429115444,-1.1063209087111614,-2.1043272169666674,-2.1043272169666674,-1.1063209087111754,-1.0835076338403389,-1.1063209087111754,False,False,True,True,False,False,False,False,False,False,U56,20,250.0
0.06872055922792542,0.5547721346894292,-0.2290458923105675,0.5724401599599208,0.5450916036790301,0.05461446977411,0.48635849671711634,-0.1820501556077322,0.08045987134830601,0.6057626757795148,-0.22904589231056927,-2.6742157106524584,-3.5750783775335,-3.5750783775335,-2.6742157106526583,-2.6342302160780346,-2.6742157106526583,False,False,True,True,False,False,False,False,False,False,U56,20,300.0
0.039415950459864346,0.34960307576093286,-0.2595223713369097,0.3548426320403653,0.34829041167053715,0.026611796693548184,0.2707523017152483,-0.19784725612569976,0.05006311953986442,0.4071768287200541,-0.25952237133691036,-5.721863613286679,-6.458412411131187,-6.458412411131187,-5.721863613286768,-5.673905396922193,-5.721863613286768,False,False,True,True,False,False,False,False,False,False,U56,20,400.0
0.010866758435807755,0.14748924191515878,-0.2979872650445997,0.1407970459709681,0.1542319461999889,-0.0006947112799707833,0.0587873667047446,-0.24051194878149829,0.020472778344639453,0.21131516675272863,-0.29798726504459905,-9.56835298405569,-9.265740277265733,-9.56835298405569,-9.568352984055636,-8.63293951644469,-9.568352984055636,False,False,True,True,False,False,False,False,False,False,U56,20,500.0
-0.05732057930179879,-0.3369349184098961,-0.6887322471381421,-0.36932955460302747,-0.3126747947473687,-0.06602095327465751,-0.4460069179726398,-0.45101409741788046,-0.05010641681375516,-0.2599453829648981,-0.524133885755595,-48.642851193409925,-15.963400266664769,-48.642851193409925,-32.18301505515524,-15.690859032284152,-32.18301505515524,False,False,True,True,False,False,False,False,False,False,U56,20,750.0
-0.12117524718179051,-0.781029954068865,-0.9030205183620104,-0.831058901430821,-0.7444971777389734,-0.12734083505805915,-0.9025787243676238,-0.6707302101077041,-0.11607325716885364,-0.6955851383920817,-0.7295085576323236,-70.07167831579675,-22.224672429391944,-70.07167831579675,-52.72048224282809,-22.287543067794,-52.72048224282809,False,False,True,True,False,False,False,False,False,False,U56,20,1000.0
0.16437311371463093,1.0868498618660443,-0.2061887630500029,1.303734717751686,0.9175261309241797,0.16257177463486117,1.1606720540222906,-0.14502311676077906,0.1658562725714139,1.0392325249732364,-0.20618876305000255,-0.3893043205644764,5.851290865458399,-0.3893043205644764,-0.3893043205644514,5.905600288377288,-0.3893043205644514,False,False,True,False,False,True,True,True,False,True,B136,20,0.0
0.16254846486675212,1.0764269282293737,-0.20679121198931127,1.292915534329079,0.9073876913669943,0.1608735059645794,1.1501673658833058,-0.1456717796120145,0.16392743302701773,1.0288383044356975,-0.20679121198931127,-0.4495492144953289,5.671104993414702,-0.4495492144953289,-0.44954921449532337,5.7127163339376725,-0.44954921449532337,False,False,True,False,False,True,True,True,False,True,B136,20,5.0
0.1607262441809112,1.065986922332315,-0.2073934874911918,1.2820670358495176,0.8972393966576747,0.15917726650944686,1.1396378666186762,-0.14632008796243168,0.16200137027297035,1.0184314748041647,-0.2073934874911919,-0.5097767646833534,5.491163011281297,-0.5097767646833534,-0.5097767646833867,5.520110058532934,-0.5097767646833867,False,False,True,False,False,True,True,True,False,True,B136,20,10.0
0.15890644887094996,1.055530345223366,-0.20799558957077247,1.2711898947857239,0.8870816311857534,0.1574830542283665,1.12908418158307,-0.14696804196943758,0.16007808080638997,1.0080124595846063,-0.20799558957077247,-0.569986972641448,5.3114646414849975,-0.569986972641448,-0.5699869726414425,5.327781111874897,-0.5699869726414425,False,False,True,False,False,True,True,True,False,True,B136,20,15.0
