vint,char,BW,flavour,level,reach_lo,reach_hi,feasible,bandwidth,n_pool
LIVE,momac,0.5,POOL,0.763087,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.80196,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.822673,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.834123,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.843302,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.848981,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.857208,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.86268,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.86878,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.874387,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.878383,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.882735,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.887785,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.89187,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.898263,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.903046,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.908909,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.916612,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,POOL,0.924462,0.5615919391266984,0.9372877347914235,True,0.04544993166440678,791
LIVE,momac,0.5,BONLY,0.763087,0.8345079672371651,0.9181480993400888,False,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.80196,0.8345079672371651,0.9181480993400888,False,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.822673,0.8345079672371651,0.9181480993400888,False,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.834123,0.8345079672371651,0.9181480993400888,False,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.843302,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.848981,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.857208,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.86268,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.86878,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.874387,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.878383,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.882735,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.887785,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.89187,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.898263,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.903046,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.908909,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.916612,0.8345079672371651,0.9181480993400888,True,0.04544993166440678,134
LIVE,momac,0.5,BONLY,0.924462,0.8345079672371651,0.9181480993400888,False,0.04544993166440678,134
LIVE,momac,0.5,SONLY,0.763087,0.5619080892396074,0.9355473830692664,True,0.04544993166440678,657
LIVE,momac,0.5,SONLY,0.80196,0.5619080892396074,0.9355473830692664,True,0.04544993166440678,657
LIVE,momac,0.5,SONLY,0.822673,0.5619080892396074,0.9355473830692664,True,0.04544993166440678,657
LIVE,momac,0.5,SONLY,0.834123,0.5619080892396074,0.9355473830692664,True,0.04544993166440678,657
LIVE,momac,0.5,SONLY,0.843302,0.5619080892396074,0.9355473830692664,True,0.04544993166440678,657
LIVE,momac,0.5,SONLY,0.848981,0.5619080892396074,0.9355473830692664,True,0.04544993166440678,657
