panel,rung,gross,family,arm,w,q,depth,cadence,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR_margin,DD_margin,p4a,p4b,fail4b,on_share,mean_mult
U56,0,,ref,RULES v2 (live),,,,-,0.08852998323447525,1.2306522345019317,-0.12029816459609066,1.2511214714076424,1.215798300629613,1.12994537073111,0.09730828190367813,1.3096105829911526,-0.120298164596091,-0.018066331671491118,0.0820052471042991,False,False,CAGR,,1.0
U56,0,,ref,RULES v1,,,,-,0.08997871641007094,0.8954223532945391,-0.13594410441713167,0.8785626439254439,0.914896617105588,0.7859912143167211,0.10442370725680217,0.9780458826554121,-0.135944104417132,-0.016617598495895433,0.06635930728325809,False,False,"H1,CAGR",,1.0
U56,0,,ref,SPY,,,,-,0.15228044986566625,0.8890293699653556,-0.33717235283398295,0.956619899373039,0.8340156417646605,0.8986370410891735,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.045684134959699876,-0.13486894113359318,False,False,"H1,H2,OOS,DD",,1.0
U56,0,0.75,control,NOGATE g0.75,,,0.0,-,0.1131490575803984,1.1321430124974432,-0.15769539333233729,1.150292667744362,1.1190034403349771,1.0530337219209345,0.12264541304762155,1.194775947127267,-0.15769539333233684,0.006552742674432024,0.04460801836805248,False,True,-,,1.0
U56,0,0.75,EXP,EXP q0.07 d0.25 D g0.75,,0.07,0.25,D,0.11193304482397415,1.1223902324252086,-0.15769539333233729,1.150292667744362,1.1003146891083493,1.0530337219209345,0.12040796390559372,1.1774070965035774,-0.15769539333233684,0.005336729918007779,0.04460801836805248,False,True,-,0.0022527596305474207,0.9994368100923632
U56,0,0.75,MGSCALE-EXP,MGSCALE EXP q0.07 d0.25 D g0.75,,0.07,0.25,D,0.11308495927192319,1.1321430124974432,-0.1576119201997772,1.150292667744362,1.119003440334977,1.0530337219209347,0.12257553789638687,1.1947759471272674,-0.15761192019977743,0.006488644365956822,0.04469149150061255,False,True,-,1.0,0.9994368100923632
U56,0,0.75,MGROSS-EXP,MGROSS EXP q0.07 d0.25 D g0.75,,0.07,0.25,D,0.1131490575803984,1.1321430124974432,-0.15769539333233729,1.150292667744362,1.1190034403349771,1.0530337219209345,0.12264541304762155,1.194775947127267,-0.15769539333233684,0.006552742674432024,0.04460801836805248,False,True,-,1.0,0.9994368100923632
U56,0,0.75,ROLL,ROLL w252 q0.07 d0.25 D g0.75,252.0,0.07,0.25,D,0.11489239386205319,1.215055975040739,-0.1420988766574759,1.1861939779401847,1.243089079108034,1.0863153795864842,0.12619441841434176,1.320590113403832,-0.1420988766574759,0.00829607895608682,0.06020453504291387,False,True,-,0.11106104978598784,0.9722347375535031
U56,0,0.75,MGSCALE-ROLL,MGSCALE ROLL w252 q0.07 d0.25 D g0.75,252.0,0.07,0.25,D,0.10998924373278163,1.1321430124974432,-0.15357313658683425,1.1502926677443621,1.1190034403349767,1.0530337219209347,0.1192013566045671,1.1947759471272674,-0.15357313658683414,0.0033929288268152585,0.048730275113555516,False,True,-,1.0,0.9722347375535032
U56,0,0.75,MGROSS-ROLL,MGROSS ROLL w252 q0.07 d0.25 D g0.75,252.0,0.07,0.25,D,0.11011104902045643,1.1321886929804046,-0.15365194201068377,1.1503201839812194,1.1190611596862947,1.0530632223295604,0.11933271407773849,1.1948364094898856,-0.15365194201068366,0.003514734114490062,0.04865146968970599,False,True,-,1.0,0.9722347375535032
U56,0,0.75,ROLL,ROLL w504 q0.07 d0.25 D g0.75,504.0,0.07,0.25,D,0.11339480804069368,1.19358679886884,-0.14973806615594054,1.1964175056149529,1.1927304910479346,1.0967783736351167,0.1228461276017403,1.2716025537124702,-0.14973806615594076,0.006798493134727315,0.05256534554444922,False,True,-,0.10610497859878351,0.9734737553503041
U56,0,0.75,MGSCALE-ROLL,MGSCALE ROLL w504 q0.07 d0.25 D g0.75,504.0,0.07,0.25,D,0.11013023917273945,1.1321430124974434,-0.15375739738299377,1.1502926677443623,1.1190034403349771,1.0530337219209347,0.11935501208805177,1.1947759471272674,-0.15375739738299332,0.0035339242667730836,0.048546014317396,False,True,-,1.0,0.9734737553503041
U56,0,0.75,MGROSS-ROLL,MGROSS ROLL w504 q0.07 d0.25 D g0.75,504.0,0.07,0.25,D,0.11011104902045643,1.1321886929804046,-0.15365194201068377,1.1503201839812194,1.1190611596862947,1.0530632223295604,0.11933271407773849,1.1948364094898856,-0.15365194201068366,0.003514734114490062,0.04865146968970599,False,True,-,1.0,0.9734737553503041
U56,0,0.75,ROLL,ROLL w756 q0.07 d0.25 D g0.75,756.0,0.07,0.25,D,0.11239979102764108,1.1677974046256738,-0.14973806615594054,1.1785003697450804,1.1603599209640731,1.0787926547625564,0.12180049347786137,1.2389028738204944,-0.14973806615594099,0.005803476121674714,0.05256534554444922,False,True,-,0.07726965532777652,0.9806825861680558
U56,0,0.75,MGSCALE-ROLL,MGSCALE ROLL w756 q0.07 d0.25 D g0.75,756.0,0.07,0.25,D,0.1109505960894328,1.1321430124974432,-0.1548288927344187,1.150292667744362,1.1190034403349773,1.0530337219209347,0.12024907233535975,1.1947759471272674,-0.15482889273441824,0.004354281183466438,0.047474518965971074,False,True,-,1.0,0.9806825861680558
U56,0,0.75,MGROSS-ROLL,MGROSS ROLL w756 q0.07 d0.25 D g0.75,756.0,0.07,0.25,D,0.11162997457104828,1.132165875900045,-0.15567478114394362,1.1503064365598519,1.1190323294313615,1.0530484807681197,0.1209888410526867,1.1948062148141023,-0.15567478114394384,0.005033659665081916,0.04662863055644614,False,True,-,1.0,0.9806825861680558
U56,0,0.75,ROLL,ROLL w1260 q0.07 d0.25 D g0.75,1260.0,0.07,0.25,D,0.1135673607363139,1.1728707610880145,-0.14973806615594076,1.1731302449712153,1.174512447237197,1.0744690447520238,0.12342936878705402,1.2520382917642212,-0.14973806615594043,0.006971045830347536,0.052565345544449,False,True,-,0.059472854246451906,0.9851317864383871
U56,0,0.75,MGSCALE-ROLL,MGSCALE ROLL w1260 q0.07 d0.25 D g0.75,1260.0,0.07,0.25,D,0.11145692674481622,1.1321430124974432,-0.15548972307777575,1.1502926677443621,1.119003440334977,1.0530337219209347,0.1208009299831494,1.1947759471272672,-0.15548972307777564,0.0048606118388498515,0.04681368862261401,False,True,-,1.0,0.9851317864383871
U56,0,0.75,MGROSS-ROLL,MGROSS ROLL w1260 q0.07 d0.25 D g0.75,1260.0,0.07,0.25,D,0.11162997457104828,1.132165875900045,-0.15567478114394362,1.1503064365598519,1.1190323294313615,1.0530484807681197,0.1209888410526867,1.1948062148141023,-0.15567478114394384,0.005033659665081916,0.04662863055644614,False,True,-,1.0,0.9851317864383871
U56,0,0.75,EXP,EXP q0.12 d0.25 D g0.75,,0.12,0.25,D,0.11329187118557127,1.1561314209266056,-0.14564213510484414,1.150292667744362,1.16275512032744,1.0530337219209345,0.12290832082297642,1.2402897641968738,-0.1456421351048438,0.0066955562796049,0.05666127659554562,False,True,-,0.032439738679882854,0.9918900653300293
U56,0,0.75,MGSCALE-EXP,MGSCALE EXP q0.12 d0.25 D g0.75,,0.12,0.25,D,0.11222606034445448,1.132143012497443,-0.15649281066498477,1.1502926677443621,1.1190034403349773,1.053033721920935,0.12163927427458243,1.1947759471272674,-0.15649281066498488,0.005629745438488112,0.04581060103540499,False,True,-,1.0,0.9918900653300291
U56,0,0.75,MGROSS-EXP,MGROSS EXP q0.12 d0.25 D g0.75,,0.12,0.25,D,0.11162997457104828,1.132165875900045,-0.15567478114394362,1.1503064365598519,1.1190323294313615,1.0530484807681197,0.1209888410526867,1.1948062148141023,-0.15567478114394384,0.005033659665081916,0.04662863055644614,False,True,-,1.0,0.9918900653300291
U56,0,0.75,ROLL,ROLL w252 q0.12 d0.25 D g0.75,252.0,0.12,0.25,D,0.11302115164033588,1.217188819067471,-0.13956433827524828,1.2004843813954023,1.234003046182395,1.0985131441954654,0.12364350508879585,1.313683563111484,-0.13956433827524783,0.006424836734369513,0.06273907342514148,False,True,-,0.16107231358414056,0.9597319216039648
U56,0,0.75,MGSCALE-ROLL,MGSCALE ROLL w252 q0.12 d0.25 D g0.75,252.0,0.12,0.25,D,0.10856652881908402,1.132143012497443,-0.1517121760195207,1.150292667744362,1.1190034403349771,1.053033721920935,0.11765101711311798,1.1947759471272672,-0.15171217601952047,0.0019702139131176494,0.05059123568086907,False,True,-,1.0,0.9597319216039645
U56,0,0.75,MGROSS-ROLL,MGROSS ROLL w252 q0.12 d0.25 D g0.75,252.0,0.12,0.25,D,0.10859228624931094,1.1322114638056182,-0.15162687637455896,1.150333910049188,1.1190899311428,1.0530779466451263,0.11767703776249339,1.1948665312540285,-0.15162687637455918,0.001995971343344574,0.0506765353258308,False,True,-,1.0,0.9597319216039645
U56,0,0.75,ROLL,ROLL w504 q0.12 d0.25 D g0.75,504.0,0.12,0.25,D,0.11197296397092305,1.189925077929519,-0.14973806615594076,1.1959398035981181,1.1861299196861022,1.0949695077945933,0.12119302271888954,1.2664087736577865,-0.14973806615594054,0.005376649064956676,0.052565345544449,False,True,-,0.14147330479837802,0.9646316738004055
U56,0,0.75,MGSCALE-ROLL,MGSCALE ROLL w504 q0.12 d0.25 D g0.75,504.0,0.12,0.25,D,0.10912406671991048,1.1321430124974432,-0.15244181871117302,1.150292667744362,1.1190034403349771,1.0530337219209347,0.11825854255413448,1.1947759471272674,-0.15244181871117302,0.002527751813944115,0.049861592989216746,False,True,-,1.0,0.9646316738004055
U56,0,0.75,MGROSS-ROLL,MGROSS ROLL w504 q0.12 d0.25 D g0.75,504.0,0.12,0.25,D,0.10859228624931094,1.1322114638056182,-0.15162687637455896,1.150333910049188,1.1190899311428,1.0530779466451263,0.11767703776249339,1.1948665312540285,-0.15162687637455918,0.001995971343344574,0.0506765353258308,False,True,-,1.0,0.9646316738004055
U56,0,0.75,ROLL,ROLL w756 q0.12 d0.25 D g0.75,756.0,0.12,0.25,D,0.1115715593389397,1.1735218640162906,-0.14695426395794087,1.1819539530592589,1.167847083451761,1.0811083456066946,0.12093535667521538,1.2476051096551988,-0.14695426395794053,0.0049752444329733275,0.055349147742448895,False,True,-,0.11263798152737103,0.9718405046181573
U56,0,0.75,MGSCALE-ROLL,MGSCALE ROLL w756 q0.12 d0.25 D g0.75,756.0,0.12,0.25,D,0.10994438175895782,1.1321430124974432,-0.1535145021508969,1.1502926677443621,1.1190034403349771,1.0530337219209347,0.11915246690992509,1.194775947127267,-0.15351450215089724,0.003348066852991452,0.04878890954949286,False,True,-,1.0,0.9718405046181573
U56,0,0.75,MGROSS-ROLL,MGROSS ROLL w756 q0.12 d0.25 D g0.75,756.0,0.12,0.25,D,0.11011104902045643,1.1321886929804046,-0.15365194201068377,1.1503201839812194,1.1190611596862947,1.0530632223295604,0.11933271407773849,1.1948364094898856,-0.15365194201068366,0.003514734114490062,0.04865146968970599,False,True,-,1.0,0.9718405046181573
U56,0,0.75,ROLL,ROLL w1260 q0.12 d0.25 D g0.75,1260.0,0.12,0.25,D,0.11225301596768689,1.1739002054904402,-0.14973806615594065,1.1748938645504592,1.1747518022529648,1.0747799613067173,0.12196899404943018,1.2537534346344572,-0.14973806615594065,0.005656701061720518,0.05256534554444911,False,True,-,0.09303897274160847,0.9767402568145979
U56,0,0.75,MGSCALE-ROLL,MGSCALE ROLL w1260 q0.12 d0.25 D g0.75,1260.0,0.12,0.25,D,0.11050195923324568,1.1321430124974432,-0.1542430386979905,1.1502926677443623,1.1190034403349771,1.053033721920935,0.11976011947846676,1.1947759471272672,-0.15424303869799105,0.0039056443272793145,0.048060373002399265,False,True,-,1.0,0.9767402568145976
U56,0,0.75,MGROSS-ROLL,MGROSS ROLL w1260 q0.12 d0.25 D g0.75,1260.0,0.12,0.25,D,0.11011104902045643,1.1321886929804046,-0.15365194201068377,1.1503201839812194,1.1190611596862947,1.0530632223295604,0.11933271407773849,1.1948364094898856,-0.15365194201068366,0.003514734114490062,0.04865146968970599,False,True,-,1.0,0.9767402568145976
U56,0,0.75,EXP,EXP q0.17 d0.25 D g0.75,,0.17,0.25,D,0.11343510614661834,1.1672463032433862,-0.14973806615594054,1.1373478411738862,1.196186064807491,1.0386130014772443,0.12481502161707292,1.2732470929929256,-0.14973806615594076,0.006838791240651967,0.05256534554444922,False,True,-,0.052038747465645414,0.9869903131335886
U56,0,0.75,MGSCALE-EXP,MGSCALE EXP q0.17 d0.25 D g0.75,,0.17,0.25,D,0.11166843565188711,1.1321430124974432,-0.15576565695377076,1.1502926677443617,1.1190034403349773,1.053033721920935,0.12103146512761409,1.1947759471272674,-0.1557656569537711,0.005072120745920741,0.046537754746619,False,True,-,1.0,0.9869903131335886
U56,0,0.75,MGROSS-EXP,MGROSS EXP q0.17 d0.25 D g0.75,,0.17,0.25,D,0.11162997457104828,1.132165875900045,-0.15567478114394362,1.1503064365598519,1.1190323294313615,1.0530484807681197,0.1209888410526867,1.1948062148141023,-0.15567478114394384,0.005033659665081916,0.04662863055644614,False,True,-,1.0,0.9869903131335886
U56,0,0.75,ROLL,ROLL w252 q0.17 d0.25 D g0.75,252.0,0.17,0.25,D,0.11188521094433401,1.2161040342767075,-0.13684041348797427,1.1851624665961822,1.2461141125871014,1.0811044190932826,0.12359618645202342,1.3262805308555874,-0.1368404134879745,0.005288896038367644,0.0654629982124155,False,True,-,0.19734174363595405,0.9506645640910115
U56,0,0.75,MGSCALE-ROLL,MGSCALE ROLL w252 q0.17 d0.25 D g0.75,252.0,0.17,0.25,D,0.10753480693424655,1.1321430124974432,-0.15036073640846204,1.1502926677443621,1.1190034403349773,1.0530337219209347,0.11652688311093917,1.194775947127267,-0.15036073640846181,0.0009384920282801829,0.051942675291927726,False,True,-,1.0,0.9506645640910117
U56,0,0.75,MGROSS-ROLL,MGROSS ROLL w252 q0.17 d0.25 D g0.75,252.0,0.17,0.25,D,0.10707369156679358,1.132234188442436,-0.14959958467793633,1.1503476148043719,1.1191186438436673,1.0530926537545822,0.11602181773156728,1.1948965802053602,-0.1495995846779361,0.00047737666082721397,0.05270382702245344,False,True,-,1.0,0.9506645640910117
U56,0,0.75,ROLL,ROLL w504 q0.17 d0.25 D g0.75,504.0,0.17,0.25,D,0.11202845773753389,1.2033799630651145,-0.14695426395794076,1.2111142081744986,1.1978174215878608,1.1098646147741975,0.12089274460538157,1.2788911331916195,-0.14695426395794076,0.005432142831567524,0.055349147742449006,False,True,-,0.1741383194413156,0.9564654201396711
