panel,dial,k,policy,n_sub,n_days,fire_rate,CAGR,Sharpe,MaxDD,H1,H2,KEEP_4a_OOS,KEEP_4b_OOS
U56,N,2,T_ALWAYS,24,2439,0.0,0.15996241216799234,1.1446516012962824,-0.20091084293984374,1.2492788178940946,1.04596025510877,False,True
U56,N,2,T_ANCHOR,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,2,T_RESOLVED,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,3,T_ALWAYS,24,2439,0.0,0.16756275264762,1.1588733781296114,-0.19621382522844832,1.2439775761709724,1.0824484670268542,False,True
U56,N,3,T_ANCHOR,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,3,T_RESOLVED,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,4,T_ALWAYS,24,2439,0.0,0.16270807902743578,1.1320776052924464,-0.19642578134953104,1.2418281119387282,1.033956696889918,False,True
U56,N,4,T_ANCHOR,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,4,T_RESOLVED,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,6,T_ALWAYS,24,2439,0.0,0.16705736826746587,1.1270402641911144,-0.19953898860075636,1.2231049257146072,1.0479245671370554,False,True
U56,N,6,T_ANCHOR,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,6,T_RESOLVED,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,8,T_ALWAYS,24,2439,0.0,0.16628514809156592,1.1103622305697114,-0.20135111649043502,1.1952167238511824,1.0473202404911395,False,True
U56,N,8,T_ANCHOR,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,8,T_RESOLVED,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,N,10,T_ALWAYS,1,2439,0.0,0.16200572541973535,1.0801115799079024,-0.20088632612066515,1.1650412435127433,1.0192479586598677,False,True
U56,N,10,T_ANCHOR,1,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True
U56,N,10,T_RESOLVED,1,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True
U56,H,2,T_ALWAYS,24,2439,0.10000000000000002,0.16024208250178207,1.0872055564083425,-0.21882794536060135,1.263389426108503,0.9072216571364898,False,False
U56,H,2,T_ANCHOR,24,2439,0.10000000000000002,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,H,2,T_RESOLVED,24,2439,0.10000000000000002,0.16894902938551115,1.1588706795015307,-0.1959275781314953,1.23672395455028,1.0814783170724602,False,True
U56,H,3,T_ALWAYS,24,2439,0.020833333333333332,0.15484314266725074,1.0594157968992213,-0.22473729494829864,1.2238732040399645,0.8885668062100216,False,False
U56,H,3,T_ANCHOR,24,2439,0.020833333333333332,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,H,3,T_RESOLVED,24,2439,0.020833333333333332,0.17109539350871228,1.173690653653281,-0.19201687169783266,1.2502923306852478,1.097740337382459,False,True
U56,H,4,T_ALWAYS,24,2439,0.0,0.15695812572450585,1.0698079360201003,-0.22484125812872313,1.233335705431292,0.9005549419691165,False,False
U56,H,4,T_ANCHOR,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,H,4,T_RESOLVED,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,H,6,T_ALWAYS,24,2439,0.0,0.15176785580141194,1.0409632113221725,-0.22636280217862992,1.1958535217707853,0.8814815054056299,False,False
U56,H,6,T_ANCHOR,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,H,6,T_RESOLVED,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,H,8,T_ALWAYS,24,2439,0.0,0.14660998905551104,1.0155755956082277,-0.22048086515541343,1.1835600455138449,0.8416371600932624,False,False
U56,H,8,T_ANCHOR,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,H,8,T_RESOLVED,24,2439,0.0,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963772,1.097740337382459,False,True
U56,H,10,T_ALWAYS,1,2439,0.0,0.14389085966957071,1.0001060697350692,-0.21654173511323604,1.1769797922387484,0.8151291359740857,False,False
