panel,book,gross,cadence,cost,turnover,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,REC_H1,REC_H2,REC_L_H1,REC_L_H2,REC_L_OOS,REC_L_DD,REC_L_CAGR,p4b_REC_REC5,p4b_REC_FOUR,p4b_REC_SHARPE2,p4a_REC,DISJ2009_H1,DISJ2009_H2,DISJ2009_L_H1,DISJ2009_L_H2,DISJ2009_L_OOS,DISJ2009_L_DD,DISJ2009_L_CAGR,p4b_DISJ2009_REC5,p4b_DISJ2009_FOUR,p4b_DISJ2009_SHARPE2,p4a_DISJ2009,DISJ2010_H1,DISJ2010_H2,DISJ2010_L_H1,DISJ2010_L_H2,DISJ2010_L_OOS,DISJ2010_L_DD,DISJ2010_L_CAGR,p4b_DISJ2010_REC5,p4b_DISJ2010_FOUR,p4b_DISJ2010_SHARPE2,p4a_DISJ2010,DISJ2011_H1,DISJ2011_H2,DISJ2011_L_H1,DISJ2011_L_H2,DISJ2011_L_OOS,DISJ2011_L_DD,DISJ2011_L_CAGR,p4b_DISJ2011_REC5,p4b_DISJ2011_FOUR,p4b_DISJ2011_SHARPE2,p4a_DISJ2011,DISJ2012_H1,DISJ2012_H2,DISJ2012_L_H1,DISJ2012_L_H2,DISJ2012_L_OOS,DISJ2012_L_DD,DISJ2012_L_CAGR,p4b_DISJ2012_REC5,p4b_DISJ2012_FOUR,p4b_DISJ2012_SHARPE2,p4a_DISJ2012,DISJ2013_H1,DISJ2013_H2,DISJ2013_L_H1,DISJ2013_L_H2,DISJ2013_L_OOS,DISJ2013_L_DD,DISJ2013_L_CAGR,p4b_DISJ2013_REC5,p4b_DISJ2013_FOUR,p4b_DISJ2013_SHARPE2,p4a_DISJ2013
U56,TOP5,0.5,Q,0.0,2.657236195553638,0.10718360114809511,0.8612226889433124,-0.19574713521688059,0.06703463564904188,0.5447847838088559,-0.19574713521688047,1.3051844146524407,0.4973053803163353,True,False,False,True,True,False,False,False,False,1.0655357248673079,1.5720088274900115,True,True,False,True,True,False,True,True,False,0.8574026106363495,1.651068803094172,True,True,False,True,True,False,True,True,False,0.8267158407689911,1.5905202464120076,False,True,False,True,True,False,False,False,False,1.32449186370987,1.6675298900814612,False,True,False,True,True,False,False,False,False,1.5066929368503121,1.6895744681945533,False,True,False,True,True,False,False,False,False
U56,TOP5,0.5,Q,5.0,2.657236195553638,0.10571493897370443,0.8508592321677539,-0.19740726236958905,0.0654511112257421,0.533886748248487,-0.1974072623695896,1.2949220791035594,0.48675918571946725,True,False,False,True,True,False,False,False,False,1.055078233860321,1.5632135373844303,True,True,False,True,True,False,True,True,False,0.8473793607016887,1.642618516539548,True,True,False,True,True,False,True,True,False,0.8167338953284203,1.582383681523542,False,True,False,True,True,False,False,False,False,1.3132896977451478,1.6592428039526912,False,True,False,True,True,False,False,False,False,1.4970575181181471,1.6805520613379776,False,True,False,True,True,False,False,False,False
U56,TOP5,0.5,Q,10.0,2.657236195553638,0.1042476860983439,0.8404700153793562,-0.19906466500098097,0.06386930853738071,0.5229714943869321,-0.19906466500098163,1.2846226712564888,0.4761971871596786,True,False,False,True,False,False,False,False,False,1.0445897522548808,1.5543804286843197,True,True,False,True,False,False,False,True,False,0.8373300336400459,1.634131670339181,True,True,False,True,False,False,False,True,False,0.8067244479723958,1.5742139622040978,False,True,False,True,False,False,False,False,False,1.3020290974062754,1.6509238469580838,False,True,False,True,False,False,False,False,False,1.4873718882266511,1.6714937342522211,False,True,False,True,False,False,False,False,False
U56,TOP5,0.5,Q,25.0,2.657236195553638,0.09985437462234792,0.8091570157325818,-0.20402055906490135,0.05913421871940683,0.4901327355327392,-0.2040205590649008,1.253510914229618,0.44442592277143506,True,False,False,False,False,False,False,False,False,1.0129479106913697,1.5276599349089495,True,True,False,False,False,False,False,True,False,0.8070332825527438,1.6084569846389787,True,True,False,False,False,False,False,True,False,0.7765383731292226,1.5495106336689337,False,True,False,False,False,False,False,False,False,1.2679061847592206,1.625780904253006,False,True,False,False,False,False,False,False,False,1.4580203552048736,1.644109236280325,False,True,False,False,False,False,False,False,False
U56,TOP5,0.5,Q,50.0,2.657236195553638,0.09256029416876643,0.7565403420044506,-0.21222620245241341,0.05127672360096769,0.43515391364094164,-0.21222620245241275,1.2010008908775742,0.3912474367768908,True,False,False,False,False,False,False,False,False,0.9596818577750834,1.482424168666396,True,True,False,False,False,False,False,True,False,0.7560898948118968,1.564984313187002,False,True,False,False,False,False,False,False,False,0.7257472073076271,1.5077205997293917,False,True,False,False,False,False,False,False,False,1.209957630217568,1.583287443329382,False,True,False,False,False,False,False,False,False,1.4081607765282103,1.5978070030550393,False,True,False,False,False,False,False,False,False
U56,TOP5,0.65,W,0.0,15.335912510490095,0.16154396252415326,1.050794097697479,-0.17950962420132877,0.1787262133960439,1.0901747613462516,-0.17950962420132832,1.0101125770072161,1.0918375098571689,True,True,True,True,True,True,True,True,False,0.8007139885516876,1.199394088763524,False,True,True,True,True,False,False,False,False,0.9640211886780862,1.0904588904538768,True,True,True,True,True,True,True,True,False,1.1318053463973947,1.03953310783654,True,True,True,True,True,True,True,True,False,1.3449521395812358,1.1850148198270851,False,True,True,True,True,False,False,False,False,1.2795596418826645,1.2006634294213003,False,True,True,True,True,False,False,False,False
U56,TOP5,0.65,W,5.0,15.335912510490095,0.15268029369127456,1.0010936519393032,-0.1843272762663386,0.16968606290916544,1.0430881443382252,-0.18432727626633827,0.9556792864327821,1.0458149645440935,False,True,True,True,True,False,False,False,False,0.7415689841702185,1.1511598028004424,False,True,True,True,True,False,False,False,False,0.9013625209214655,1.045886279840011,True,True,True,True,True,True,True,True,False,1.0705425687697647,0.9932774271378065,True,True,True,True,True,True,True,True,False,1.2861054694633027,1.1398723222295304,False,True,True,True,True,False,False,False,False,1.2288926588180662,1.154799131259961,False,True,True,True,True,False,False,False,False
U56,TOP5,0.65,W,10.0,15.335912510490095,0.1438823696786684,0.9513207335878511,-0.1891177281435299,0.16071331179712134,0.9959315334690176,-0.18911772814352978,0.9011680471981086,0.9997244510812414,False,True,True,True,True,False,False,False,False,0.6823308321193574,1.1028672835694295,False,True,True,True,True,False,False,False,False,0.838603088496977,1.0012709403485243,True,True,True,True,True,True,True,True,False,1.009195369649916,0.9469771364048354,True,True,True,True,True,True,True,True,False,1.2271599185255584,1.0946782305088194,False,True,True,True,True,False,False,False,False,1.1781438078733768,1.1088935813422094,False,True,True,True,True,False,False,False,False
U56,TOP5,0.65,W,25.0,15.335912510490095,0.1178783455277117,0.8016568956585073,-0.20332735385712142,0.13419458956292085,0.8541177142440949,-0.2033273538571213,0.7372848222330793,0.8611162163372454,False,True,False,False,True,False,False,False,False,0.5042050003152352,0.9577241817293052,False,False,False,False,True,False,False,False,False,0.649894882238057,0.8672332522008944,False,False,False,False,True,False,False,False,False,0.8248125548694846,0.8078806407311208,False,True,False,False,True,False,False,False,False,1.0498774486634013,0.9588542951331375,False,True,False,False,True,False,False,False,False,1.0255028473986827,0.9710011274537147,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,W,50.0,15.335912510490095,0.07580963054832157,0.5516091185111933,-0.2289854494764838,0.09129980818106387,0.6170742795005549,-0.22898544947648247,0.463693662195544,0.6294104223019877,False,False,False,False,False,False,False,False,False,0.20684922136299563,0.7154380629604552,False,False,False,False,False,False,False,False,False,0.3350015133382334,0.6435868830922932,False,False,False,False,False,False,False,False,False,0.517362507402588,0.575833751728064,False,False,False,False,False,False,False,False,False,0.7538084295150019,0.7320840944137467,False,True,False,False,False,False,False,False,False,0.7703710908373155,0.7410240128633917,False,True,False,False,False,False,False,False,False
U56,TOP5,0.65,M,0.0,6.694425130015984,0.16866788632223528,1.0456588631027446,-0.2402762271351424,0.14307123934212096,0.8591979924151256,-0.2402762271351424,1.2998858919997467,0.8474074964988987,True,True,False,False,True,False,False,True,False,1.0105664795484728,1.645796306589498,True,True,False,False,True,False,False,True,False,1.1565242691848487,1.5421679610789885,True,True,False,False,True,False,False,True,False,1.0834860434009739,1.677353237801343,True,True,False,False,True,False,False,True,False,1.2899350456406362,1.9061877119236734,False,True,False,False,True,False,False,False,False,1.4745973141352056,1.8766445839301102,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,M,5.0,6.694425130015984,0.16476927211438208,1.0250959566783464,-0.24057621509113591,0.1391067318002972,0.8392339856124325,-0.24057621509113647,1.277779127742793,0.8279148952801094,True,True,False,False,True,False,False,True,False,0.9894699214869855,1.623662497556969,True,True,False,False,True,False,False,True,False,1.135082080948738,1.5204675372900076,True,True,False,False,True,False,False,True,False,1.0605376302347094,1.6559759291721758,True,True,False,False,True,False,False,True,False,1.2649668866697286,1.885740483592978,False,True,False,False,True,False,False,False,False,1.451647013433262,1.8547386839820406,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,M,10.0,6.694425130015984,0.16088235383355376,1.004485214787602,-0.24087620304712998,0.13515458833380878,0.8192310592021042,-0.2408762030471301,1.2556073154120915,0.8083855338512331,True,False,False,False,True,False,False,False,False,0.9683277775294995,1.6014456427843318,True,True,False,False,True,False,False,True,False,1.11358620532173,1.4986887824036803,True,True,False,False,True,False,False,True,False,1.037533619041984,1.6345175952897297,True,True,False,False,True,False,False,True,False,1.2399156811957008,1.8652081015511557,False,True,False,False,True,False,False,False,False,1.4286147117251646,1.8327398324037192,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,M,25.0,6.694425130015984,0.1492914621508472,0.9423915134618036,-0.24177616691511084,0.1233719990214941,0.7590121026992743,-0.24177616691511072,1.1887327114655921,0.7495989581036545,True,False,False,False,True,False,False,False,False,0.9046553212608687,1.5343286264658575,True,True,False,False,True,False,False,True,False,1.0488041970739412,1.4329129640223874,True,True,False,False,True,False,False,True,False,0.9682217149734526,1.5696858480861609,False,True,False,False,True,False,False,False,False,1.1643064555011147,1.8031263655481866,False,True,False,False,True,False,False,False,False,1.3590599436334663,1.766216363508771,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,M,50.0,6.694425130015984,0.13020432315713282,0.838186002221122,-0.2432761066950785,0.10397843954154729,0.6580884674906515,-0.24327610669507915,1.076268126568858,0.651093777569308,True,False,False,False,True,False,False,False,False,0.7978815494860093,1.421107838095226,False,True,False,False,True,False,False,False,False,0.9400220672798782,1.3220085811186233,True,True,False,False,True,False,False,True,False,0.8519075590224366,1.460291421324559,False,True,False,False,True,False,False,False,False,1.0370342021045909,1.698204010328375,False,True,False,False,True,False,False,False,False,1.241819144242156,1.6537777179274595,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,Q,0.0,3.4345636170951352,0.13861797994441005,0.8656415110450781,-0.25232693901677605,0.0853821910254633,0.5515555313020398,-0.2523269390167764,1.3087127300158705,0.5037807045817757,True,False,False,False,True,False,False,False,False,1.0649014317906864,1.578678113602173,True,True,False,False,True,False,False,True,False,0.8610127375936316,1.656852893673342,True,True,False,False,True,False,False,True,False,0.8269775167897607,1.5987350301338352,False,True,False,False,True,False,False,False,False,1.330335863949358,1.6740737279281805,False,True,False,False,True,False,False,False,False,1.514976941260194,1.6949729684025467,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,Q,5.0,3.4345636170951352,0.1366666952594926,0.8553297619198291,-0.2543362376617726,0.08329742687742958,0.5407023377718754,-0.25433623766177393,1.2985143945867101,0.4932756443752586,True,False,False,False,True,False,False,False,False,1.0545121570107758,1.5699445987156833,True,True,False,False,True,False,False,True,False,0.8510642463772669,1.6484685600629234,True,True,False,False,True,False,False,True,False,0.8170829017670764,1.5906564772909342,False,True,False,False,True,False,False,False,False,1.3192041798512706,1.6658479645512814,False,True,False,False,True,False,False,False,False,1.5054004437455832,1.6860135745033495,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,Q,10.0,3.4345636170951352,0.13471782672908894,0.8449922894018188,-0.25634124360162225,0.08121559443024173,0.5298318371914525,-0.2563412436016218,1.2882791604788202,0.4827546959271973,True,False,False,False,True,False,False,False,False,1.0440921323785344,1.561173426476835,True,True,False,False,True,False,False,True,False,0.8410898489763127,1.6400478993409242,True,True,False,False,True,False,False,True,False,0.8071612346898357,1.5825448002259255,False,True,False,False,True,False,False,False,False,1.3080144486903058,1.6575903879605922,False,True,False,False,True,False,False,False,False,1.4957739323281574,1.6770183181612517,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,Q,25.0,3.4345636170951352,0.12888569897024893,0.8138346354162082,-0.2623305734675737,0.07498766053488604,0.49712670235935896,-0.2623305734675744,1.2573608329154051,0.4511059864259083,True,False,False,False,True,False,False,False,False,1.012656960234547,1.5346396049973443,True,True,False,False,True,False,False,True,False,0.8110187797556985,1.6145730608692936,True,True,False,False,True,False,False,True,False,0.7772410372318426,1.558015699904464,False,True,False,False,True,False,False,False,False,1.2741062890212664,1.632631846337682,False,True,False,False,True,False,False,False,False,1.4666008136246833,1.6498232857213042,False,True,False,False,True,False,False,False,False
U56,TOP5,0.65,Q,50.0,3.4345636170951352,0.1192136310180476,0.7614766005017715,-0.2722275719844133,0.06466615515554852,0.4423678490883745,-0.2722275719844135,1.205175404910875,0.3981292359860568,True,False,False,False,True,False,False,False,False,0.9597387946159603,1.4897171945499004,True,True,False,False,True,False,False,True,False,0.7604536932489498,1.5714371284219268,False,True,False,False,True,False,False,False,False,0.7269004465545309,1.5165159002853987,False,True,False,False,True,False,False,False,False,1.216521685281453,1.5904460661449256,False,True,False,False,True,False,False,False,False,1.4170413472129602,1.603837107512365,False,True,False,False,True,False,False,False,False
U56,TOP5,0.75,W,0.0,17.67689277099836,0.18634190710358167,1.0518986208414436,-0.2050673477831909,0.20635765708482112,1.0916058963770043,-0.20506734778319136,1.01088226913234,1.0932172133692013,True,True,True,False,True,False,False,True,False,0.8004611365723432,1.2009105475228559,False,True,True,False,True,False,False,False,False,0.9634382570590273,1.0922555147890185,True,True,True,False,True,False,False,True,False,1.1302286230542817,1.041507210637136,True,True,True,False,True,False,False,True,False,1.3469484365872963,1.1858350546039877,False,True,True,False,True,False,False,False,False,1.281827686995639,1.2013055951808398,False,True,True,False,True,False,False,False,False
U56,TOP5,0.75,W,5.0,17.67689277099836,0.17591463003418162,1.0022481196767534,-0.21045036177444632,0.19570139425821376,1.0445605192030505,-0.21045036177444698,0.9565118719432602,1.0472366534298436,False,True,True,False,True,False,False,False,False,0.7413921791820723,1.1527305445798044,False,True,True,False,True,False,False,False,False,0.9008406967793027,1.047749285406658,True,True,True,False,True,False,False,True,False,1.0690202418942,0.9953165805271,True,True,True,False,True,False,False,True,False,1.288121541014989,1.1407779781648366,False,True,True,False,True,False,False,False,False,1.2311823752134128,1.1555282314826159,False,True,True,False,True,False,False,False,False
U56,TOP5,0.75,W,10.0,17.67689277099836,0.16557643737718708,0.9525252486523346,-0.21579832539452504,0.1851366373256802,0.9974452066743947,-0.2157983253945257,0.9020636727336478,1.0011881973231407,False,True,True,False,True,False,False,False,False,0.6822304673339622,1.1044923047545352,False,True,True,False,True,False,False,False,False,0.8381426474488028,1.003200339269764,True,True,True,False,True,False,False,True,False,1.0077275581025018,0.9490813454305889,True,True,True,False,True,False,False,True,False,1.2291956433530855,1.0956694044197828,False,True,True,False,True,False,False,False,False,1.1804550551333126,1.1097097166155359,False,True,True,False,True,False,False,False,False
U56,TOP5,0.75,W,25.0,17.67689277099836,0.13508900163519844,0.8030120130927304,-0.23163409951591418,0.15398379830940057,0.8557555414696296,-0.23163409951591463,0.738370158043018,0.8627064813428089,False,True,False,False,True,False,False,False,False,0.5043359060172748,0.9595118377971794,False,False,False,False,True,False,False,False,False,0.6496199326694462,0.8693616972122941,False,False,False,False,True,False,False,False,False,0.8235087497465493,0.8101798378034757,False,True,False,False,True,False,False,False,False,1.0519713516829265,0.9601023220623975,False,True,False,False,True,False,False,False,False,1.0278778016874102,0.9720786782512313,False,True,False,False,True,False,False,False,False
U56,TOP5,0.75,W,50.0,17.67689277099836,0.08599044674847489,0.553215822523775,-0.2601816244432523,0.10382246723380395,0.6189193299559372,-0.2601816244432523,0.4650953934165911,0.6312121838737632,False,False,False,False,False,False,False,False,False,0.20736955474083824,0.7174950134456931,False,False,False,False,False,False,False,False,False,0.33503827956745214,0.646045387999139,False,False,False,False,False,False,False,False,False,0.5163320728844112,0.5784560807612661,False,False,False,False,False,False,False,False,False,0.7559963780278055,0.7337595140870424,False,True,False,False,False,False,False,False,False,0.7728490265104756,0.7425365345690067,False,True,False,False,False,False,False,False,False
U56,TOP5,0.75,M,0.0,7.712100598045984,0.19489299065834587,1.048049965847731,-0.2717645386631651,0.16456928845169672,0.8624992623513157,-0.2717645386631652,1.3014199221290725,0.8505583258201143,True,True,False,False,True,False,False,True,False,1.012123343678822,1.646906645851491,True,True,False,False,True,False,False,True,False,1.1562232137120447,1.543451202803514,True,True,False,False,True,False,False,True,False,1.0847344890955495,1.6782853023968594,True,True,False,False,True,False,False,True,False,1.291849580551424,1.9062814750391615,False,True,False,False,True,False,False,False,False,1.4765230633950324,1.8764853212186914,False,True,False,False,True,False,False,False,False
U56,TOP5,0.75,M,5.0,7.712100598045984,0.19030317107875816,1.0275308649279604,-0.2720945362127001,0.1599180444153765,0.8425743982009067,-0.2720945362127002,1.2793623998054822,0.8311053813834869,True,True,False,False,True,False,False,True,False,0.9910873504816271,1.6248144358380905,True,True,False,False,True,False,False,True,False,1.1348342958208792,1.5218075723648345,True,True,False,False,True,False,False,True,False,1.0618315546473085,1.656972028455907,True,True,False,False,True,False,False,True,False,1.2668920048583718,1.885904266670841,False,True,False,False,True,False,False,False,False,1.4535780028645822,1.854657394332065,False,True,False,False,True,False,False,False,False
U56,TOP5,0.75,M,10.0,7.712100598045984,0.18572920486078348,1.0069640288522175,-0.2724245337622352,0.15528350227622734,0.8226106484111861,-0.27242453376223486,1.2572400342262922,0.8116157145323641,True,False,False,False,True,False,False,False,False,0.9700059886927319,1.60263935935567,True,True,False,False,True,False,False,True,False,1.1133919882919925,1.5000858901658543,True,True,False,False,True,False,False,True,False,1.038873179879793,1.635578071766333,True,True,False,False,True,False,False,True,False,1.2418512662153167,1.8654424425440095,False,True,False,False,True,False,False,False,False,1.430550743567942,1.832737162995189,False,True,False,False,True,False,False,False,False
U56,TOP5,0.75,M,25.0,7.712100598045984,0.17210193898339599,0.945002517390979,-0.2734145264108392,0.1414795533650166,0.7625093266947035,-0.2734145264108392,1.1905148138732051,0.7529483540514669,True,False,False,False,True,False,False,False,False,0.9065169712904386,1.535648597221447,True,True,False,False,True,False,False,True,False,1.048772286603836,1.4344827530841613,True,True,False,False,True,False,False,True,False,0.9696989686104602,1.5709412688310722,True,True,False,False,True,False,False,True,False,1.1662727274927238,1.8035753572575672,False,True,False,False,True,False,False,False,False,1.361009913650723,1.7664531334537141,False,True,False,False,True,False,False,False,False
U56,TOP5,0.75,M,50.0,7.712100598045984,0.14970236721173236,0.8410181070357698,-0.2750645141585135,0.11880204949313589,0.6617814974408326,-0.2750645141585133,1.0783015413478467,0.6546417245734236,True,False,False,False,True,False,False,False,False,0.8000512811828316,1.422640337367178,False,True,False,False,True,False,False,False,False,0.9402648744386345,1.3238697395108718,True,True,False,False,True,False,False,True,False,0.85361591718201,1.4618762997720673,False,True,False,False,True,False,False,False,False,1.03904916159261,1.6990191169082198,False,True,False,False,True,False,False,False,False,1.2437883863717827,1.6544235831195155,False,True,False,False,True,False,False,False,False
U56,TOP5,0.75,Q,0.0,3.948750721575965,0.1593412776742713,0.8684261510198347,-0.28940550832387435,0.09712300968691578,0.5559744994618988,-0.28940550832387546,1.3109161026192613,0.5080328590563674,True,False,False,False,True,False,False,False,False,1.0643800292751098,1.5829637768212188,True,True,False,False,True,False,False,True,False,0.8632920954599518,1.6605350581174718,True,True,False,False,True,False,False,True,False,0.8271264968803995,1.6039818105212336,False,True,False,False,True,False,False,False,False,1.334234858753957,1.6781716923655188,False,True,False,False,True,False,False,False,False,1.5204409050551677,1.698307914246851,False,True,False,False,True,False,False,False,False
