book,parent,dial,point,is_incumbent,CAGR,Sharpe,MaxDD,H1,H2,turnover,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_margin,IS_worstbar,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,OOS_margin,OOS_worstbar,fail4a,fail4b
U56,U56,GROSS,0.2,False,0.03404723321088565,1.1062433681878276,-0.0504372249536692,1.1089196124274912,1.1100206025321728,2.5509545901343804,1.0156341276843208,0.029135629433458154,-0.03161823929871865,-0.7217534681017028,CAGR,1.1758274926770405,0.03811816742632623,-0.0504372249536692,-0.6475598999898904,CAGR,-,CAGR
U56,U56,GROSS,0.3,False,0.05115550226977983,1.1065502829988172,-0.07513974796118783,1.1091663916271814,1.1103935090171717,3.8150397916906824,1.015844121738401,0.04371242785271612,-0.0472718206818914,-0.5825444074015612,CAGR,1.176204904282232,0.057337834368837104,-0.07513974796118761,-0.4698550994516245,CAGR,-,CAGR
U56,U56,GROSS,0.4,False,0.06830957181921149,1.1068282663159736,-0.09949955868134308,1.1093842523418096,1.1107381897658937,5.073123759245873,1.0160253590840278,0.05828590901385855,-0.06281984004212005,-0.4433670266611118,CAGR,1.1765530398649129,0.07665303040028393,-0.0994995586813433,-0.29126703815000904,CAGR,-,CAGR
U56,U56,GROSS,0.5,False,0.08550086340911789,1.1070738800016655,-0.12351728800265382,1.1095685630369165,1.1110522601773196,6.326658036209174,1.0161741855650626,0.0728485936107579,-0.07826084111782472,-0.30429275358009744,CAGR,1.17686860255645,0.09605440657678499,-0.12351728800265382,-0.11188215630342627,CAGR,-,CAGR
U56,U56,GROSS,0.6,False,0.10272032476792536,1.1072839891516388,-0.14719383654535767,1.1097167624897584,1.1113321320210976,7.577272676961068,1.0162884096650593,0.08739271628717615,-0.09359273333101925,-0.16539574764929302,CAGR,1.1771477463155644,0.11553196899890072,-0.14719383654535778,0.06820714261870787,CAGR,DD,CAGR
U56,U56,GROSS,0.7,False,0.1199582654992617,1.1074544085858813,-0.17052999601828622,1.1098236689546699,1.111574464487784,8.826910710554511,1.016363114418858,0.10190989830384933,-0.1088141013970032,-0.07371310528408381,H1,1.1773868083415056,0.13507505074368376,-0.17052999601828656,0.15705822959209118,DD,DD,-
U56,U56,GROSS,0.75,True,0.1285810585333893,1.107524106116132,-0.18207063572861182,1.1098606510003914,1.1116812389018036,9.451966076017927,1.0163842999145696,0.10915564078622952,-0.11638322019804193,-0.07388289242805428,H1,1.17749120356185,0.14486778681551393,-0.18207063572861204,0.10001203539632986,DD,DD,-
U56,U56,GROSS,0.8,False,0.1372045591754698,1.1075821979491802,-0.1935264825671691,1.1098854833005565,1.1117770867248447,10.077628172950291,1.0163933831996361,0.11639120226471467,-0.12392432363340966,-0.07406700265561465,H1,1.1775842807296992,0.15467264025819638,-0.1935264825671692,0.04338497833254089,DD,DD,-
U56,U56,GROSS,0.9,False,0.15444767608908472,1.1076591465633887,-0.21618504589557563,1.109893131786273,1.1119325356319494,11.332429551538763,1.0163695442968035,0.13082640910089594,-0.1389221149980241,-0.07448982179020283,H1,1.1777329895987005,0.1743122082037467,-0.2161850458955754,-0.06861789466874801,DD,DD,DD
U56,U56,GROSS,1.0,False,0.17167599048314908,1.1076822412577438,-0.23850902493128767,1.1098474798763216,1.112034506817548,12.594089597991042,1.0162940502666915,0.14520636821817967,-0.15387002317843412,-0.16240902272367158,DD,1.1778258965716302,0.19398011607584031,-0.23850902493128778,-0.17896689396676316,DD,DD,DD
U56,U56,N,3,False,0.218531179006751,1.0360853249411557,-0.2581034625219102,1.0144577492222204,1.0612718596873814,20.75049066008024,1.015825592240117,0.19528822919762345,-0.17383874543618105,-0.31326246672264096,DD,1.055398036504335,0.23805236009934405,-0.25810346252191063,-0.27582357782557076,DD,DD,DD
U56,U56,N,5,False,0.16520616497465235,0.9503303963383655,-0.21579779850239678,0.8991069960523866,0.9996213026177087,17.62247232499748,0.8949508934883168,0.14223933116250675,-0.18250415115475327,-0.3787251577963199,DD,0.9938232266964572,0.18450685681430068,-0.21579779850239666,-0.0667037035539078,DD,DD,"H1,DD"
U56,U56,N,8,False,0.1378550066198312,0.9298866688734041,-0.17918485312461208,0.9175743837545485,0.9456791833374805,14.95941460325253,0.8733731286166083,0.11918333248426127,-0.17918485312461208,-0.3869685356078739,H1,0.9740079142392548,0.15349812423115838,-0.16554289281426326,0.04199283918042177,H1,DD,H1
U56,U56,N,10,False,0.12826192382512347,0.926678454222595,-0.17538190355779526,0.9175665176313622,0.9400369438453602,13.857050968019722,0.869493980018393,0.1105925718593721,-0.1410893544899624,-0.34187275992161886,H1,0.9713041910854874,0.14305502309526497,-0.17538190355779526,0.05231910110764567,H1,DD,H1
U56,U56,N,15,False,0.13221049719309286,1.0483280861106037,-0.19171827080007353,1.0724874244246054,1.0343023424741677,11.397815310517988,0.9912583423302727,0.11520281342682726,-0.1236567661614768,-0.1996602191143132,H1,1.0932587280529378,0.14644120880813638,-0.1917182708000733,0.05232309634003077,DD,DD,-
U56,U56,N,20,True,0.1285810585333893,1.107524106116132,-0.18207063572861182,1.1098606510003914,1.1116812389018036,9.451966076017927,1.0163842999145696,0.10915564078622952,-0.11638322019804193,-0.07388289242805428,H1,1.17749120356185,0.14486778681551393,-0.18207063572861204,0.10001203539632986,DD,DD,-
U56,U56,N,25,False,0.11722079248884065,1.0938590186025394,-0.1784532968557737,1.041011589396363,1.1445899413145575,8.049774111951837,0.9493381085045386,0.09483963425399877,-0.12548581441819862,-0.1494870786419077,H1,1.2042174522980817,0.13603494175376696,-0.1784532968557735,0.11789279599465238,DD,DD,-
U56,U56,N,30,False,0.11210476516173062,1.1239693984911563,-0.16505184121040817,1.0653301799410044,1.17958818246391,6.839313920950329,0.955483943345508,0.0897572954650725,-0.1204922334470997,-0.1428139133645311,CAGR,1.2540292728816564,0.1308916767614221,-0.16505184121040783,0.18413713430177467,DD,DD,-
U56,U56,N,40,False,0.09584307144614579,1.1297849922092602,-0.13928307660542205,1.0825073205215223,1.1750931847897312,4.911180438309702,0.9525649632843302,0.07697523168929377,-0.10447135790884321,-0.2648831799385037,CAGR,1.26823936496371,0.11166239246358223,-0.13928307660542183,0.03242908629581857,CAGR,DD,CAGR
U56,U56,N,50,False,0.07839039889896515,1.1299360371367697,-0.11759895174395885,1.0895662978594576,1.169194063155083,3.5193063835313807,0.9598558274644163,0.06341860206466321,-0.08977520349194001,-0.39434958415325044,CAGR,1.2622520052598465,0.09090444724452884,-0.11759895174395885,-0.15949861597758133,CAGR,-,CAGR
U56,U56,BAND,0.0,True,0.1285810585333893,1.107524106116132,-0.18207063572861182,1.1098606510003914,1.1116812389018036,9.451966076017927,1.0163842999145696,0.10915564078622952,-0.11638322019804193,-0.07388289242805428,H1,1.17749120356185,0.14486778681551393,-0.18207063572861204,0.10001203539632986,DD,DD,-
U56,U56,BAND,0.02,False,0.13081455410297615,1.1193848680458578,-0.17650933291400428,1.0945368771170594,1.1467223679525107,9.029904201611592,1.0005014965924257,0.10799167216887695,-0.11775529010246766,-0.07503036642723529,H1,1.209841462234488,0.1500027024932471,-0.1765093329140044,0.12750194655434785,DD,DD,-
U56,U56,BAND,0.03,False,0.13217243342672824,1.1296023313477999,-0.17886884484084287,1.1018523094007107,1.159608924999256,8.825345630215269,1.008305267255223,0.10879098632582473,-0.1218292473857967,-0.07612020552014236,H1,1.2217843666096428,0.15183877960483905,-0.17886884484084298,0.11583871306260124,DD,DD,-
U56,U56,BAND,0.05,False,0.13110977703633186,1.1155657181195733,-0.18438764840311705,1.1319139702045247,1.1084516904880821,8.402373447200276,1.0412106941933057,0.11299652147180383,-0.11340528578914344,0.012066343084022577,H1,1.1732439880186378,0.14627948319729778,-0.18438764840311705,0.088558878699514,DD,DD,-
U56,U56,BAND,0.08,False,0.13386079074162938,1.1298130684195178,-0.18438764840311672,1.1635084517964984,1.1074974145197196,8.147648312787398,1.0766287345837535,0.11847968400721043,-0.11407406319011071,0.057146132779606104,H1,1.1719821122384524,0.14671317382940297,-0.18438764840311694,0.08855887869951454,DD,DD,-
