panel,lag,turn,overlap,pass4a,pass4b,fail4b,marg,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is_CAGR,is_Sharpe,is_MaxDD
U56,1,2.360530439328819,1.0,False,True,-,3.063487203250502,0.13657311032419872,1.1705665614654293,-0.1638148264272492,0.1296785030989036,1.2590639867986266,-0.1166312265547278,0.1435066679239423,1.114896465229123,-0.16381482642724876,0.1512423946998156,1.1946624691617433,-0.16381482642724887,0.11899052949465183,1.1481948196913223,-0.1166312265547278
U56,2,2.380772682647745,0.8463380694460866,False,True,-,3.0794504004423615,0.13673274229611732,1.1785910584330461,-0.1670143610796032,0.1366617977675475,1.3059946386193333,-0.11671535619931728,0.13680365935017158,1.0859787980201496,-0.167014361079603,0.1438390966252161,1.1622030639463032,-0.1670143610796032,0.12815266665420566,1.210792847641118,-0.11671535619931728
U56,3,2.39969809380487,0.8394482641394837,False,True,-,2.0040100551705575,0.1360992623343602,1.1505351255761505,-0.18226350569906846,0.1393501430216788,1.3266005253361128,-0.11290077152074562,0.1328591127834189,1.0261978391405948,-0.18226350569906835,0.13974881666549632,1.1002147881812367,-0.1822635056990679,0.1316780715958541,1.2366076464233056,-0.11290077152074562
U56,5,2.3174110499973106,0.8287393396084167,False,True,-,2.885516138691134,0.13479339967860504,1.1599171092537715,-0.16921120017192737,0.13168958771324468,1.2688184738663595,-0.12337119655751516,0.13790432292567933,1.084905635751854,-0.16921120017192748,0.1434635924390648,1.1521765461069002,-0.16921120017192703,0.12434115443548066,1.18087402506939,-0.12337119655751516
U56,10,2.328655231133156,0.8228700772491476,False,True,-,1.7381013432774983,0.13423017901251244,1.1398522317918858,-0.18492259281799905,0.13445593611072004,1.3025540442906165,-0.12816259221756165,0.1340045683192319,1.03052729749761,-0.1849225928179995,0.14227687306159464,1.1137920351711612,-0.18492259281799928,0.12452376076025762,1.193968737526739,-0.12816259221756165
U56,21,2.315423869257889,0.7598989889019083,False,True,-,2.078882888060607,0.1425427005252622,1.1967125573657664,-0.18151477737016797,0.1306929128241936,1.2666991307262596,-0.13014545352184914,0.1545112632385588,1.1607472619517223,-0.18151477737016775,0.16395860516422966,1.255769084694665,-0.18151477737016808,0.11703644157870885,1.1242345240411245,-0.13014545352184914
B136,1,2.489103317558181,1.0,False,True,-,2.4573515214695,0.13071724092903914,1.0964862845619527,-0.1756154785761752,0.13919843110772834,1.2769553933764193,-0.10981051113417539,0.12230296652256878,0.9571922125777041,-0.17561547857617532,0.1337571910138382,1.06240966150087,-0.17561547857617532,0.12703844443601975,1.1503917728605901,-0.10981051113417539
B136,2,2.5158255926575293,0.8590136190769528,False,True,-,1.9492647397475416,0.14250215710528424,1.179652310480864,-0.18280307244688276,0.15282153414662747,1.3898419220196754,-0.11211555430158426,0.13227973498802292,1.0189169186947031,-0.18280307244688265,0.144167396430404,1.1267809308950276,-0.18280307244688287,0.14048422548678174,1.2622693535014236,-0.11211555430158426
B136,3,2.483090629020707,0.8262755535433814,False,True,-,1.3307963984412974,0.13646575973324282,1.1433513800370227,-0.1889877558599452,0.14786801842490815,1.350365176578008,-0.1091558142952268,0.12518181975111498,0.9816418263247393,-0.1889877558599452,0.13778696356067388,1.0936804441096608,-0.1889877558599451,0.13486420708878466,1.2196691914779734,-0.1091558142952268
B136,5,2.431532912348951,0.8223133308287606,False,True,-,1.5578759367720518,0.13809827181318357,1.1500219151830804,-0.18671696047663766,0.14802861179580518,1.3514429817227784,-0.11165542604184253,0.12825823957575033,0.9952318742895206,-0.18671696047663822,0.14137162886187982,1.111555142934302,-0.186716960476638,0.13413783813358204,1.2115186270197442,-0.11165542604184253
B136,10,2.446717511629415,0.8055409130751087,False,False,DD,-0.19548335238708803,0.13408835715976508,1.1198558248560415,-0.20425055336822906,0.13910789028796988,1.2855320078053327,-0.11871271495289915,0.12909318694415362,0.996697271571642,-0.20425055336822917,0.14141864356259704,1.1081036210820137,-0.20425055336822895,0.12525442430539258,1.1446869752122328,-0.11871271495289915
B136,21,2.4855197170604195,0.7255518368824434,False,False,DD,-0.5540849547266025,0.14607827236233173,1.1854064929514836,-0.2078365693916242,0.1485654905652245,1.3509038268257303,-0.12875938092705297,0.14359755595612445,1.0674477585183397,-0.20783656939162432,0.1563934382290162,1.179192437747178,-0.20783656939162376,0.13368175809370597,1.20584295164907,-0.12875938092705297
SMALL,1,2.0815988109598536,1.0,False,False,"H1,H2,OOS,CAGR",-49.9460072658185,0.04561740955355509,0.5232440332873091,-0.2022286425721277,0.06138333200305657,0.7774937575249655,-0.1260373442564433,0.030085676113046356,0.3351438170676481,-0.20222864257212703,0.036024898131588934,0.40885386978658583,-0.20222864257212747,0.06136409973469559,0.7408899711250789,-0.1260373442564433
