panel,t,L,d,cost,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isCAGR,isSharpe,isMaxDD,keep4a,keep4b,keep4a_oos,keep4b_oos,keep4b_is,is_legs,F_L1_H1,F_L2_H2,F_L4_DD,F_L5_CAGR,O_L1_H1,O_L2_H2,O_L4_DD,O_L5_CAGR,mean_gross,mean_gross_oos,turnover,twin_k,twin_k_oos,twin_match_err,twin_match_err_oos,twSharpe,twMaxDD,twCAGR,twoSharpe,twoMaxDD,twoCAGR,tw_keep4a,tw_keep4b,tw_keep4a_oos,tw_keep4b_oos,dSharpe,dMaxDD,odSharpe,odMaxDD
U56,0.08,5,0,0.0,0.11709899879246288,1.2722283114450226,-0.12938492564375925,1.19461501697322,1.3480741310542168,0.13531963148454285,1.4653693308306082,-0.11700095567314528,0.0953319309577092,1.0427994713485311,-0.12938492564375925,False,True,True,True,False,2,True,True,True,True,True,True,True,True,0.7230908643112547,0.7309347798820045,9.611137690542428,0.7228465702527467,0.7306583461055831,1.1102230246251565e-16,1.1102230246251565e-16,1.1261200673177276,-0.2176411591249684,0.12800329288658774,1.1340116032560557,-0.2197960313364098,0.13412423579034272,False,False,False,False,0.14610824412729495,0.08825623348120915,0.3313577275745525,0.10279507566326451
U56,0.08,5,0,10.0,0.10641801317256516,1.1657402643905261,-0.13392314032876318,1.0844683503825627,1.2451573881868558,0.125067101055804,1.3640691774388425,-0.1208691093658425,0.08415231267169943,0.9302353541879799,-0.13392314032876318,False,True,False,True,False,1,True,True,True,True,True,True,True,True,0.7230908643112547,0.7309347798820045,9.611137690542428,0.7228465702527467,0.7306583461055831,1.1102230246251565e-16,1.1102230246251565e-16,1.1189780860178213,-0.2177842143740918,0.12710005758401222,1.1268562075254653,-0.21993962098601239,0.1331762370682572,False,False,False,False,0.0467621783727048,0.08386107404532861,0.23721296991337715,0.09907051162016989
U56,0.08,5,0,25.0,0.09058114752407387,1.0053548958879643,-0.14084630166569656,0.9187053668948022,1.0900356945686087,0.10985551480282418,1.2112945970380733,-0.1266410855954475,0.06758939363478356,0.7609648525327989,-0.14084630166569656,False,False,False,True,False,0,False,True,True,False,True,True,True,True,0.7230908643112547,0.7309347798820045,9.611137690542428,0.7228465702527467,0.7306583461055831,1.1102230246251565e-16,1.1102230246251565e-16,1.1082639203869347,-0.2179987597961236,0.12574653066128905,1.1161214411667946,-0.22015496761254316,0.1317556918975047,False,False,False,False,-0.10290902449897033,0.07715245813042704,0.09517315587127873,0.09351388201709565
U56,0.08,5,0,50.0,0.06467139138629774,0.7372431982766369,-0.15348289699939444,0.6420245988102757,0.8303551958867222,0.08494254595548911,0.9553130063227104,-0.14239482749678267,0.04052650420828052,0.4787720144757428,-0.15348289699939444,False,False,False,False,False,0,False,True,True,False,True,False,True,False,0.7230908643112547,0.7309347798820045,9.611137690542428,0.7228465702527467,0.7306583461055831,1.1102230246251565e-16,1.1102230246251565e-16,1.0904039587468715,-0.21835623564491546,0.1234941840294761,1.0982258682859318,-0.22051377774587855,0.1293919858866286,False,False,False,False,-0.3531607604702346,0.06487333864552103,-0.1429128619632214,0.07811895024909588
U56,0.08,5,1,0.0,0.11342315848441031,1.228674481148546,-0.1334012558404517,1.3389287470992157,1.1264948278120284,0.11719029721925267,1.2579143960709023,-0.13340125584045204,0.10885851764820087,1.192652144262511,-0.08569358804491067,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7229217374077859,0.7313061904847078,9.492230001392612,0.7226773453354407,0.7310300116454123,0.0,0.0,1.1261198048255552,-0.21759443341334916,0.1279730422806178,1.134010949141618,-0.21989845334048885,0.13419310714952948,False,False,False,False,0.10255467632299076,0.08419317757289746,0.12390344692928434,0.08649719750003682
U56,0.08,5,1,10.0,0.10290872173369037,1.1242048726419134,-0.13688916237389281,1.2315202745274434,1.024602356905678,0.10703763131563249,1.1583409013811061,-0.1368891623738938,0.09790771284465105,1.0821478656152361,-0.09239607490484703,False,False,False,True,False,2,True,True,True,False,True,True,True,True,0.7229217374077859,0.7313061904847078,9.492230001392612,0.7226773453354407,0.7310300116454123,0.0,0.0,1.118977661152947,-0.21773747687866152,0.12707002276356705,1.1268558773574109,-0.2200420679497639,0.13324460955644457,False,False,False,False,0.005227211488966432,0.0808483145047687,0.03148502402369524,0.08315290557587007
U56,0.08,5,1,25.0,0.08731656239146202,0.966876747340653,-0.14691302847687948,1.0698042692890013,0.87112519104581,0.09197518275456429,1.0082683168767717,-0.14691302847688026,0.08167732515974802,0.915893491323432,-0.10236183358437445,False,False,False,False,False,2,True,True,True,False,True,False,True,False,0.7229217374077859,0.7313061904847078,9.492230001392612,0.7226773453354407,0.7310300116454123,0.0,0.0,1.1082632518907556,-0.21795200463363362,0.12571681892089837,1.1161215971549412,-0.22025745199711977,0.13182331752117205,False,False,False,False,-0.1413865045501026,0.07103897615675414,-0.10785328027816954,0.07334442352023951
U56,0.08,5,1,50.0,0.061801293442818483,0.703887021484894,-0.1633708732644008,0.7996287435142904,0.6144521602371271,0.06730901020323654,0.757056337704824,-0.1633708732644017,0.05514086187745071,0.6384617708482112,-0.1274443797625764,False,False,False,False,False,1,False,False,True,False,True,False,True,False,0.7229217374077859,0.7313061904847078,9.492230001392612,0.7226773453354407,0.7310300116454123,0.0,0.0,1.090402884019114,-0.21830945106040578,0.12346500916355074,1.098226835137784,-0.22061632444868828,0.12945837057384302,False,False,False,False,-0.38651586253422,0.05493857779600497,-0.34117049743296,0.05724545118428659
U56,0.08,5,2,0.0,0.10887012093146309,1.1427647912635315,-0.17647288907696168,1.2834855225412602,1.0103199753610415,0.10721835313277195,1.1263110756027854,-0.17647288907696101,0.11088239358529584,1.1628083481697904,-0.099421995554968,False,True,False,True,False,3,True,True,True,True,True,True,True,True,0.7237051817485781,0.7305465164595168,9.770566874676184,0.7234612442539359,0.7302698165675503,0.0,0.0,1.126121020555137,-0.2178108643534551,0.12811317254770938,1.1340122868477778,-0.21968895215659467,0.1340522398446502,False,False,False,False,0.0166437707083944,0.04133797527649341,-0.007701211244992345,0.04321606307963366
U56,0.08,5,2,10.0,0.09809073655697476,1.0390149913010216,-0.18341057026648333,1.1744243022320893,0.9113841867697425,0.09715090586875696,1.0296826557114234,-0.18341057026648389,0.0992348842870785,1.0503739271160852,-0.10125978438818506,False,False,False,False,False,2,True,True,True,False,True,True,True,False,0.7237051817485781,0.7305465164595168,9.770566874676184,0.7234612442539359,0.7302698165675503,0.0,0.0,1.1189796286868068,-0.21795396233076847,0.12720915339304284,1.126856551717913,-0.21983251566883544,0.133104762529634,False,False,False,False,-0.07996463738578519,0.03454339206428514,-0.09717389600648962,0.03642194540235155
