panel,p,L,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,keep4a,keep4b,keep4b_oos,keep4a_oos,legH1,legH2,legDD,legCAGR,dd_margin_pp,cagr_margin_pp,d_sharpe_vs_anchor,d_maxdd_vs_anchor_pp,mean_gross,eff_n,max_w,turn_y,drag_bpyr,twin_Sharpe_med,twin_Sharpe_lo,twin_Sharpe_hi,twin_MaxDD_med,sharpe_pct_in_twins,maxdd_pct_in_twins,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,od_sharpe_vs_twin,ose_vs_twin,ot_vs_twin,spy_Sharpe,spy_MaxDD,spy_CAGR,live_Sharpe,live_MaxDD,anchor_Sharpe,anchor_MaxDD,anchor_dd_margin_pp
U56,0.0,20,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,False,True,True,True,True,1.1028113573180953,5.216957334254689,0.0,0.0,0.75,18.693961105424762,0.0361865191510204,2.871270351412813,28.71270351412813,1.1536628182453899,1.1536628182453899,1.1536628182453899,-0.19127562163086154,1.0,1.0,0.0,0.0,,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
U56,0.0,63,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,False,True,True,True,True,1.1028113573180953,5.216957334254689,0.0,0.0,0.75,18.693961105424762,0.0361865191510204,2.871270351412813,28.71270351412813,1.1536628182453899,1.1536628182453899,1.1536628182453899,-0.19127562163086154,1.0,1.0,0.0,0.0,,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
U56,0.0,126,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,False,True,True,True,True,1.1028113573180953,5.216957334254689,0.0,0.0,0.75,18.693961105424762,0.0361865191510204,2.871270351412813,28.71270351412813,1.1536628182453899,1.1536628182453899,1.1536628182453899,-0.19127562163086154,1.0,1.0,0.0,0.0,,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
U56,0.0,252,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,False,True,True,True,True,1.1028113573180953,5.216957334254689,0.0,0.0,0.75,18.693961105424762,0.0361865191510204,2.871270351412813,28.71270351412813,1.1536628182453899,1.1536628182453899,1.1536628182453899,-0.19127562163086154,1.0,1.0,0.0,0.0,,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
U56,0.5,20,0.13999417702058659,1.131129564762415,-0.17678882983960575,1.1436280777053656,1.1284104581396888,0.15800352937322892,1.2038262627651024,-0.17678882983960664,False,True,True,False,True,True,True,True,2.5514905364436737,3.4135987619882777,-0.022533253482974747,1.4486791791255782,0.75,17.708506716902082,0.05338133717994552,4.115217317556775,41.152173175567754,1.0807696038588426,1.03392389266661,1.1370500456444128,-0.19461073085798386,0.9166666666666666,1.0,0.04581355683349164,0.03142877578417564,1.4576946028091469,0.058190169569029004,0.04916272796351358,1.1836236917572027,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
U56,0.5,63,0.13904431253577232,1.1239367236252973,-0.17769949893853643,1.131898166881025,1.1254137331837926,0.15803101015299403,1.201854264821527,-0.17769949893853632,False,True,True,False,True,True,True,True,2.4604236265506065,3.318612313506851,-0.02972609462009257,1.357612269232511,0.75,17.740279452361317,0.05384143145941563,3.0996396726570166,30.996396726570165,1.079547852646654,1.056394523719498,1.1306792849186775,-0.1959115971968246,0.9166666666666666,1.0,0.04316652402753496,0.03145402226898436,1.3723689663086382,0.08957836614332315,0.04353093539565859,2.057809356245925,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
U56,0.5,126,0.13934831888661448,1.123252758135445,-0.17728583478502513,1.143564588458425,1.1150390226012725,0.15710162269288452,1.1899979597819017,-0.1772858347850259,False,True,True,False,True,True,True,True,2.501790041901736,3.3490129485910667,-0.030410060109944848,1.3989786845836405,0.75,17.72995526828127,0.05442998799173692,2.9545497817697086,29.545497817697086,1.0823584292260362,1.0573728599001952,1.1057463930146332,-0.19550418548374154,1.0,1.0,0.04007774701280842,0.026511100439387144,1.5117345696169409,0.058840531810373964,0.03835381023748601,1.5341508821688012,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
U56,0.5,252,0.1389007034076597,1.116531224452191,-0.1794070853107561,1.1419122417908287,1.1041595124468577,0.15595406911497456,1.1781663256752608,-0.17940708531075633,False,True,True,False,True,True,True,True,2.289664989328638,3.304251400695589,-0.03713159379319886,1.1868536320105427,0.75,17.77654275706285,0.053868287042379025,2.9127575300469615,29.127575300469616,1.0969124082340747,1.0541638083388807,1.1137243740276377,-0.19334812475948637,1.0,1.0,0.018530764953060164,0.03039048047627248,0.6097555768336125,0.037894874950985535,0.038379722701300134,0.9873670856330035,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
U56,1.0,20,0.1239770502532922,1.101666022325472,-0.16486285004155932,1.0858809463977468,1.1209958535988782,0.14305805775839375,1.2065775827297953,-0.16486285004155954,False,True,True,False,True,True,True,True,3.7440885162483175,1.811886085258839,-0.051996795919917904,2.641277158930222,0.75,15.405069399620833,0.07522869335895838,5.84097034752495,58.4097034752495,0.9724075495580299,0.9113322172459176,1.0751507309096646,-0.20906951630365,1.0,1.0,0.1257095473874672,0.06376395532264058,1.9714828973733958,0.22921244217621095,0.0906972643608758,2.5272255320093935,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
U56,1.0,63,0.12187106419362137,1.0834726923729696,-0.16672337970229545,1.0618799073002942,1.1081005845338558,0.1422123033595577,1.1958585910627402,-0.16672337970229534,False,True,True,False,True,True,True,True,3.5580355501747043,1.6012874792917562,-0.07019012587242024,2.4552241928566088,0.75,15.431773456045304,0.07665129755578097,3.633375152118095,36.33375152118095,0.9989349137516691,0.9535909660639439,1.098055487957405,-0.19300858144666572,0.8333333333333334,1.0,0.07462036430792862,0.06794657219149289,1.0982211743901822,0.16566680356847963,0.10174038884138958,1.6283287832401498,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086154,1.1028113573180953
